Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
157, 953,C,Initial Reports          ,     204.000,    3.090000,LO G. altispira
,,,,,,
157, 953,C,Initial Reports          ,     213.400,    3.150000,LO S. seminulina
,,,,,,
157, 953,C,Initial Reports          ,     242.820,    3.790000,LO Gr. margaritae
,,,,,,
157, 953,C,Initial Reports          ,     249.350,    3.770000,LO R. pseudoumbilicus
,,,,,,
157, 953,C,Initial Reports          ,     255.980,    4.010000,FO D. tamalis
,,,,,,
157, 953,C,Initial Reports          ,     278.290,    4.630000,LO G. nepenthes
,,,,,,
157, 953,C,Initial Reports          ,     278.400,    4.390000,LO Amaurolithus spp.
,,,,,,
157, 953,C,Initial Reports          ,     319.200,    5.560000,LO D. quinqueramus
,,,,,,
157, 953,C,Initial Reports          ,     332.410,    6.640000,FO G. margaritae
,,,,,,
157, 953,C,Initial Reports          ,     342.800,    5.880000,LO A. amplificus
,,,,,,
157, 953,C,Initial Reports          ,     351.100,    6.500000,FO A. amplificus
,,,,,,
157, 953,C,Initial Reports          ,     372.260,    6.700000,FO GR. conomiozea
,,,,,,
157, 953,C,Initial Reports          ,     378.120,    6.800000,FO R. pseudoumbilicus (>7 microns)
,,,,,,
157, 953,C,Initial Reports          ,     406.050,    8.400000,FO D. quinqueramus
,,,,,,
157, 953,C,Initial Reports          ,     439.410,    8.800000,LO R. pseudoumbilicus (>7 microns)
,,,,,,
157, 953,C,Initial Reports          ,     447.050,    8.800000,FO D. loeblichii
,,,,,,
157, 953,C,Initial Reports          ,     479.200,    9.400000,LO D. hamatus
,,,,,,
157, 953,C,Initial Reports          ,     495.900,    9.990000,FO Ng. acostaensis
,,,,,,
157, 953,C,Initial Reports          ,     503.780,   10.400000,FO D. hamatus
,,,,,,
157, 953,C,Initial Reports          ,     541.460,   10.700000,FO C. coalitus
,,,,,,
157, 953,C,Initial Reports          ,     547.820,   10.800000,LO C. miopelagicus
,,,,,,
157, 953,C,Initial Reports          ,     552.720,   10.800000,FO G. nepenthes
,,,,,,
157, 953,C,Initial Reports          ,     574.440,   11.300000,LO D. kugleri
,,,,,,
157, 953,C,Initial Reports          ,     629.850,   11.700000,FO commom D. kugleri
,,,,,,
157, 953,C,Initial Reports          ,     702.820,   12.300000,FO DR. lenguaensis
,,,,,,
157, 953,C,Initial Reports          ,     726.510,   12.700000,LO C. premacintyrei
,,,,,,
157, 953,C,Initial Reports          ,     782.610,   13.600000, 
,,,,,,
