leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
25,245,,1,1,28.0,150.0,7.00,7.28,8.50,, BROWN SILT RICH CLAY, 5YR4/4 TO 5YR3/4-MODERATE B ROUN,, MODERATELY DEFORMED,,,," GRADES INTO STIFFER SED IMENT NEAR 150 CM,VOID FROM 0 TO 28 CM", VERY SOFT, 00000000,d013b00b30df4c4dee9515eeb187e50b
25,245,,1,2,0.0,150.0,7.00,8.50,10.00,, BROWN SILT RICH CLAY, 5YR4/4 TO 5YR3/4-MODERATE B ROWN,," GREATLY DEFORMED AND SOUPY 0 TO 60 AND 110 TO 150 CM,MODERATELY DEFORMED 60 TO 110 CM",,,,, VERY SOFT, 00000000,f4aa6f4cc3cb214be1ed69a0f132e280
25,245,,1,3,0.0,150.0,7.00,10.00,11.50,, BROWN SILT RICH CLAY, 5YR4/4 TO 5YR3/4-MODERATE B ROWN,," GREATLY DEFORMED 0 TO 20 AND 46 TO 150 CM,SLI GHTLY DEFORMED 20 TO 46 CM",,,,, VERY SOFT, 00000000,2a3cbf38be16fb7c94c79263163e722e
25,245,,1,4,0.0,150.0,7.00,11.50,13.00,, BROWN SILT RICH CLAY, 5YR4/4 TO 5YR3/4-MODERATE B ROWN, VERY SMALL DARK STREAKS," SLIGHTLY DEFORMED 7 0 TO 60,GREATLY DEFORMED ELSEWHERE",,,,, VERY SOFT, 33213000.3450,47ba53fe0a9ae2dbd8a378a338a39af1
25,245,,1,5,0.0,150.0,7.00,13.00,14.50,, BROWN SILT RICH CLAY, 5YR4/4 TO 5YR3/4-MODERATE B ROWN,," SOUPY,GREATLY DEFORMED",,,,, VERY SOFT, 33213000.3450,24c58fcdd8400dc2bcfc512dbb0f8e50
25,245,,1,6,0.0,150.0,7.00,14.50,16.00,, BROWN SILT RICH CLAY, 5YR4/4 TO 5YR3/4-MODERATE B ROWN,, GREATLY DEFORMED 32 TO 60 AND 70 TO 150 CM OT HER MODERATELY DEFORMED,,,,, VERY SOFT, 00000000,11c47e5cd569b3ef4772f96e9eba5e63
25,245,,2,1,0.0,150.0,61.00,61.00,62.50,, BROWN SILT AND NANNO RICH CLAY, 10YR4/2-DARK YELL OW BROWN,, NOT RECORDED,,,," THIRTY CM RECORDED IN THE TOP OF BARREL AND ABOVE THE ORANGE NANNO OOZE IN THE CORE CATCHER,POSSIBLY THE BOUNDARY BETWEEN THE TWO FACIES IS IN THE CORE CATCHER", NOT GIVEN, 00000000,e33766d2ea7d803e71608a5283cad778
25,245,,3,1,60.0,150.0,121.00,121.60,122.50,, LIGHT BROWN NANNO BEARING SILTY CLAY, 5YR5/6-LIGH T BROWN TO 5YR4/4-MODERATE BROWN,," GREATLY DEFORMED, SOUPY",,,, VOID FROM 0 TO 60 CM, SOFT TO STIFF, 00000000,13fadb192edc92365407b1dfb72cdab1
25,245,,3,3,97.0,150.0,121.00,124.97,125.50,, LIGHT BROWN NANNO BEARING SILTY CLAY," 5YR5/6-LIGH T BROWN,5YR4/4-MODERATE BROWN",, GREATLY DEFORMED,,,, C OLOR INTERMEDIATE BETWEEN LIGHT AND MODERATE BROWN, STIFF SEDIMENT, 33213000,57993bb065aae126582de953dc7c59b9
25,245,,3,4,55.0,85.0,121.00,126.05,126.35,, LIGHT BROWN NANNO BEARING SILTY CLAY, 5YR4/4-MODE RATE BROWN,, SOUPY,,,, VOID 0 TO 55 CM, SOFT, 00000000,3a3722c9330518bd942a7e6285257428
25,245,,3,4,85.0,150.0,121.00,126.35,127.00,, NANNO OOZE," 10YR8/2-VERY PALE ORANGE,10YR6/2-PALE YELLOW BROWN",,,,,, COLOR INTERMEDIATE TO VERY PALE ORAN GE AND PALE YELLOW BROWN,, 00000000,7f9d74ecdba5901c75574082280bb39c
25,245,,3,5,55.0,140.0,121.00,127.55,128.40,, PALE ORANGE NANNO OOZE," 10YR8/2-VERY PALE ORANGE, 5YR8/4", SMALL BLACK STREAKS 85 TO 130 CM, GREATLY TO MODERATELY DEFORMED,,,," PATCHES OF SLIGHT COLOR VAR IATION 100 TO 115 CM,VOID 0 TO 55 CM", SOFT, 00000000,a4a67fd96fadd3e8e31eae7e52192ce7
25,245,,3,5,140.0,150.0,121.00,128.40,128.50,, MANGANESE BEARING NANNO OOZE, 10YR8/2-VERY PALE O RANGE, SMALL BLACK STREAKS, MODERATE DEFORMATION, MICRONODULE OF MANGANESE OXIDE AT 145 CM,,,, SOFT, 00000000,3c66fa15d6195f1bf3242830d3e00a3f
25,245,,3,6,75.0,80.0,121.00,129.25,129.30,, ORANGE NANNO OOZE," 10YR8/2-VERY PALE ORANGE,5YR8/ 4-MODERATE ORANGE PINK"," STREAKS OF VERY PALE ORANGE IN INTERMEDIATE COLORED MATRIX,SOME MOTTLING",,,,," MATR IX COLOR INTERMEDIATE BETWEEN VERY PALE ORANGE AND M ODERATE ORANGE PINK,VOID 0 TO 75 CM", SOFT TO MODERA TELY STIFF, 00000000,1ed935c18e684132f3e04dc8cbf4b2c9
25,245,,3,6,80.0,90.0,121.00,129.30,129.40,, NANNO OOZE, 5YR8/4-MODERATE ORANGE PINK, SLIGHTL Y MOTTLED,,,,,, VERY STIFF, 00000000,47052f02966150576864deba37b5c3f4
25,245,,3,6,90.0,150.0,121.00,129.40,130.00,, ORANGE NANNO OOZE," 10YR8/2-VERY PALE ORANGE,5YR8/ 4 MODERATE ORANGE PINK"," STREAKS OF VERY PALE ORANGE IN INTERMEDIATELY COLORED MATRIX,SOME MOTTLING",,,,, MA TRIX COLOR INTERMEDIATE BETWEEN VERY PALE ORANGE AND MODERATE ORANGE PINK, SOFT TO MODERATELY STIFF, 00000000,f40318fab25821e7563396ca9b3d5d06
