leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
108,663,A,001,Hydraulic (Advanced) Piston Core,01,CUR,000,,,150,,,"siliceous-bearing, foram-nanno ooze (0-35cm) & siliceous-bearing, foram-bearing nanno ooze (35-147cm), void (147-150cm)","pale olive (0-35cm), light gray (35-50cm), gray (50-147cm)","5y 6/3, 5y 7/1, 10y 4/2 (50-147cm)",,,,,"forams, nannos",,,,H,-1.19783,-11.87850,0000.00,0,150
108,663,A,001,Hydraulic (Advanced) Piston Core,02,CUR,000,,,140,,,"siliceous-bearing, foraminifer-bearing nannofossil ooze",olive gray grading down to light olive gray,5y 5/2 grading down to 5y 6/2,"moderate bioturbation (40-65,110-130cm)",,,,"forams, nannos",,,,H,-1.19783,-11.87850,0001.50,150,290
108,663,A,001,Hydraulic (Advanced) Piston Core,02,CUR,140,,,150,,,interstitial water sample,,,,,,,,,,,H,-1.19783,-11.87850,0001.50,290,300
108,663,A,001,Hydraulic (Advanced) Piston Core,03,CUR,000,,,150,,,"siliceous-bearing, foram-bearing nanno ooze (0-55cm) & clay/siliceous/foram-bearing nanno ooze (55-150cm)","gray/light gray (0-55cm), light gray (55-150cm)","5y 6/1, 5y 7/1","minor (82-120cm) to moderate (20-30,60-70,125-138cm) bioturbation",,,,"nannos, forams",,,,H,-1.19783,-11.87850,0003.00,300,450
108,663,A,001,Hydraulic (Advanced) Piston Core,04,KAT,000,,,013,,,"clay-bearing, siliceous-bearing, foraminifer-bearing nannofossil ooze",light gray,5y 7/1,minor bioturbation (5-13cm),,,,"nannos, forams",,,,H,-1.19783,-11.87850,0004.50,450,463
108,663,A,001,Hydraulic (Advanced) Piston Core,CC,KAT,000,,,014,,,"clay-bearing, siliceous-bearing, foraminifer-bearing nannofossil ooze",light gray,5y 7/1,minor bioturbation (0-5cm),,,,"nannos, forams",,,,H,-1.19783,-11.87850,0004.62,461,475
108,663,A,002,Hydraulic (Advanced) Piston Core,01,KAT,000,,,150,,,"muddy, siliceous nannofossil ooze, void (144-150cm)","dark gray (0-11,73-80cm), light gray (11-23,80-144cm), gray/light gray (23-73cm)","5y 4/1, 5y 7/1 (11-23,80-91cm), 5y 7/2 (91-144cm), 5y 6/1","minor bioturbation (53-62,82-88,108-115cm)",highly disturbed (0-50cm),,,nannos,,,,H,-1.19783,-11.87850,0004.70,469,619
108,663,A,002,Hydraulic (Advanced) Piston Core,02,CUR,000,,,150,,,"muddy, siliceous nannofossil ooze (0-15,55-70cm) alternating w/ mud-bearing nannofossil ooze (15-55,70-90cm)","gray/light gray (0-15cm), white (15-55,70-90cm), light gray (55-70cm), light greenish gray (90-150cm)","5y 6/1, 5y 8/1, 5y 7/1, 5gy 7/1 and 5g 7/1","moderate bioturbation (15-25,90-95cm)",,,,nannos,,,,H,-1.19783,-11.87850,0006.20,619,769
108,663,A,002,Hydraulic (Advanced) Piston Core,03,KAT,000,,,150,,,"muddy, siliceous nannofossil ooze (25-150cm) and mud-bearing nannofossil ooze (0-25cm)","white(0-25cm),gray(25-32,44,83-96,104-116cm),gray/light gray(32-66,116-150cm),light gray(66-83cm),dark gray","5y 8/1, 5y 5/1, 5y 6/1, 5y 7/1, 5y 4/1","zoophycos (129cm), minor bioturbation (0-15,25-32,46-66,83-133cm)",,,,nannos,,,,H,-1.19783,-11.87850,0007.70,769,919
108,663,A,002,Hydraulic (Advanced) Piston Core,04,CUR,000,,,059,,,"muddy, siliceous nannofossil ooze alternating with mud-bearing nannofossil ooze","gray/light gray (0-15cm), light gray grading down to white with gray/light gray mottling (15-59cm)","5y 6/1 (0-15cm), 5y 7/1 grading down to 5y 8/1 with 5y 6/1 mottling (15-59cm)","mottling (15-59cm), minor (30-45cm) to moderate (45-59cm) bioturbation",,,,nannos,,,,H,-1.19783,-11.87850,0009.20,919,978
108,663,A,002,Hydraulic (Advanced) Piston Core,04,CUR,059,,,117,,,"muddy, siliceous nannofossil ooze alternating with mud-bearing nannofossil ooze","light gray (59-75,95-117cm), light gray and light greenish gray (75-95cm)","5y 7/1 (59-75,95-117cm), 5y 7/1 and 5gy 7/1 (75-95cm)",moderate bioturbation (95-100cm),,,,nannos,,,,H,-1.19783,-11.87850,0009.20,978,1036
108,663,A,002,Hydraulic (Advanced) Piston Core,04,CUR,117,,,150,,,"muddy, siliceous nannofossil ooze and/or mud-bearing nannofossil ooze","gray/light gray - light gray (117-125cm), light gray - white (125-150cm)","5y 6/1 - 5y 7/1, 5y 7/1 - 5y 8/1",minor bioturbation (130-145cm),,,,nannos,,,,H,-1.19783,-11.87850,0009.20,1036,1069
108,663,A,002,Hydraulic (Advanced) Piston Core,05,KAT,000,,,119,,,"muddy, siliceous nannofossil ooze (64-119cm) and mud-bearing nannofossil ooze (0-64cm)","white (0-64cm), light gray (64-72,96-119cm), gray (72-83cm), gray/light gray (83-96cm)","7.5yr 8/0, 5y 7/1, 5y 5/1, 5y 6/1","nested chondrites (90-96cm), microlaminae (64-83cm), minor (64-72,83-91cm) to moderate (0-64,92-96cm) bioturbation",,,,nannos,,,,H,-1.19783,-11.87850,0010.70,1069,1188
108,663,A,002,Hydraulic (Advanced) Piston Core,05,KAT,119,,,150,,,organic geochemistry sample,,,,,,,,,,,H,-1.19783,-11.87850,0010.70,1188,1219
108,663,A,002,Hydraulic (Advanced) Piston Core,06,KAT,000,,,150,,,"muddy, siliceous nannofossil ooze (0-80cm) and mud-bearing nannofossil ooze (80-150cm)","white (80-117,124-150cm), gray/light gray (117-124cm)","10y 6/1 (0-80cm), 5y 8/1 (80-117cm), 7.5yr 8/0 (124-150cm), 5y 6/1","moderate to minor? (80-117,124-135,145-150cm) to strong? (117-124cm) bioturbation",,,,nannos,,,,H,-1.19783,-11.87850,0012.20,1219,1369
