leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
4,27,A,1,1,0.0,150.0,25.00,25.00,26.50,, CLAY," 2.5Y5/2-GRAYISH BROWN, -BLACK",, CORE RATH ER BADLY DISTURBED MASKING ANY ORIGINAL STRUCTURES, FEW BLACK NODULES OF MN.OX AND PYRITE," MN.OX, PYRITE",," NON-CALCAREOUS, SLIGHTLY SILTY", PLASTIC, 00000000,8cd8594b3a97b1cdde5b506489cb6f56
4,27,A,1,2,0.0,150.0,25.00,26.50,28.00,, SLIGHTLY SILTY CLAY, -GRAY-BROWN,,,,,, CORE TOO LIQ UID TO CUT-NOT SAMPLED. APPEARS TO BE GRAY-BROWN SLI GHTLY SILTY CLAY SIMILAR TO SECTION 1, SOFT, 00000000,83565a7e0514346c9ff6a4e657de966d
4,27,A,1,3,0.0,150.0,25.00,28.00,29.50,, SILTY CLAY, -GRAY-BROWN,,,,,," CORE JUST LIQUID ""MUD "". APPEARS TO BE GRAY-BROWN SILTY CLAY. NOT SAMPLED OR CUT", SOFT, 00000000,2770913279d4878206e4c29fed1dffeb
4,27,A,1,4,0.0,150.0,25.00,29.50,31.00,, SLIGHTLY SILTY CLAY," 2.5Y5/2-GRAYISH BROWN, 10YR 6/3-PALE BROWN",,, U MN AND PYRITE NODULES CO NCENTRATED 50-65 CM," PYRITE, MN.OX",," BOTTOM HALF AT LEAST IS SLIGH TLY ZEOLITIC, ENTIRE CORE IS NON CALCAREOUS CLAY GRA YISH BROWN AT TOP GRADING (FROM 75 TO 100 CM) TO PAL E BROWN AT BOTTOM", SOFT VERY PLASTIC, 00000000,6d872a67e72804244ee74379e7bc3a25
4,27,A,1,5,0.0,150.0,25.00,31.00,32.50,, SLIGHTLY SILTY CLAY, 10YR5/3-BROWN,,,,,, NON-CALCAREOUS," SOFT,STICK Y, PLASTIC", 00000000,5dca7d2f69b2ff920405cad81cf1b705
4,27,A,1,6,0.0,150.0,25.00,32.50,34.00,, SLIGHTLY SILTY CLAY," 10YR5/3-BROWN, -GREENISH BL UE GRAY, -PALE BLUE GREEN, -GREENISH GRAY"," SLIGHTL Y MOTTLED FROM 27 TO 34 CM WITH GREENISH BLUE GRAY, PALE BLUE GREEN CLAY AT 68-71 CM WITH POCKETS OF GRE ENISH GRAY BENTONITIC? MATERIAL AND FEW POCKETS OF GRAY SANDY SILT.(DEFORMED BY CORING)",,,,,," PLASTIC, ST ICKY", 00000000,97f4126e9e42dd2a75d1c260e4d67d93
4,27,A,2,1,0.0,150.0,45.00,45.00,46.50,, CLAY, -BROWN,,,,,," CORE NOT CUT, CONSIST S OF 21 CM OF BROWN PLASTIC CLAY LIKE CORE 1 SEC 6", PLASTIC, 00000000,9bd319fc8e79764a5a6a29f7b572c064
4,27,A,2,2,0.0,150.0,45.00,46.50,48.00,, CLAY," -BROWN, -PALE BLUE-GREEN",,,,,," THI S SECTION IS COMPLETELY CONTAMINATED WITH BROKEN PLA STIC LINER. AFTER AN ATTEMPT TO CUT IT-IT WAS RESEAL ED. IT WILL HAVE TO BE SAWED, CONSISTS OF BROWN PLAS TIC CLAY WITH FEW AREAS OF PALE BLUE-GREEN (SAME AS CORE 1 SEC 6)", PLASTIC, 00000000,73041fb3738b39a5a59633b74b9f2f75
4,27,A,2,3,0.0,23.0,45.00,48.00,48.23,, SILTY SANDY CLAY," 10YR6/2-LIGHT BROWNISH GRAY, - MEDIUM DARK GRAY", SMALL POCKETS OF MEDIUM DARK GRA Y SANDY SILT,,,,,, SOFT, 00000000,7cb61946a82b9a0b8a48adc2469c39e5
4,27,A,2,3,23.0,55.0,45.00,48.23,48.55,, SLIGHTLY SILTY CLAY, 10YR5/2-GRAYISH BROWN, SHARP BASAL CONTACT,,,,,, PL ASTIC, 00000000,c744dfce93188a0463bf834a72c77435
4,27,A,2,3,55.0,83.0,45.00,48.55,48.83,, TURBIDITE SEQUENCE," -MEDIUM GRAY, -DARK GRAY, -L IGHT GRAY"," GRADED TURBIDITE BED. MEDIUM GRAY SILT AT TOP GRADING TO FINE DARK GRAY SLIGHTLY SILTY SAND AT BOTTOM, SMALL POCKET OF FINE LIGHT GRAY SAND ON SHARP BASAL CONTACT", SHARP BASAL CONTACT DISTURBED BY CORING,,,,, SOFT, 00000000,5a8b6791bd6ee8d5e5335b3e0a45089b
4,27,A,2,3,83.0,110.0,45.00,48.83,49.10,, SILTY CLAY," 10YR6/2-LIGHT BROWNISH GRAY, 10YR5/4 -YELLOW-BROWN",,, RUSTY (PYRITE?) NODULES, PYRI TE?,, LIGHT BROWNISH GRAY GRADING DOWNWAR D TO YELLOW BROWN, SOFT, 00000000,dbe2450fd74da50a6ddb1811ce1376f5
4,27,A,2,3,110.0,116.0,45.00,49.10,49.16,, CLAY, -LIGHT BLUISH GRAY,,,,,,, PLASTIC, 00000000,8171ba6405a2d403071576404b5569f3
