leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
85,575,C,1,1,0.0,150.0,0.00,0.00,1.50,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE," PALE BROWN,YELLOWISH BROWN"," MOTTLING,BURROWS", UNDISTURBED,,,,, SOFT, 00000000,9ae272980d562ee75d8bbc908de80bda,85-575C-1-1
85,575,C,1,2,0.0,150.0,0.00,1.50,3.00,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE," BROWN,GRAY BROWN,YELLOWISH BROWN,PALE BROWN"," TURBIDITE,BURROWS", UNDISTURBED,,,,, SOFT, 00000000,549bd1f4d1658f35efe5b419a9a84758,85-575C-1-2
85,575,C,1,3,0.0,150.0,0.00,3.00,4.50,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE," BROWN,GRAY BROWN,YELLOWISH BROWN,PALE BROWN", BURROWS, UNDISTURBED,,,,, SOFT, 00000000,e36e6a7bf79b429c800adbe8b058bff5,85-575C-1-3
85,575,C,1,4,0.0,150.0,0.00,4.50,6.00,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE," BROWN,GRAY BROWN,PALE BROWN", BURROWS, UNDISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC GLASS,,, SOFT, 00000000,7a7830002f0638a211659a2b7fc5e297,85-575C-1-4
85,575,C,1,5,0.0,26.0,0.00,6.00,6.26,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE, DARK GRAYISH BROWN,, UNDISTURBED,,,,, SOFT, 00000000,665a0d209d7c493aee32069eb9cfde2b,85-575C-1-5
85,575,C,1,CC,0.0,15.0,0.00,6.36,6.41,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE, DARK GRAYISH BROWN,, UNDISTURBED,,,,, SOFT, 00000000,b753caa452184d95413499d20147460f,85-575C-1-CC
85,575,C,2,1,0.0,150.0,6.30,6.30,7.80,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE," DARK GRAYISH BROWN,PALE BROWN",, UNDISTURBED,,,,, SOFT, 00000000,1337c259282dd0198d8eceaf83e4801e,85-575C-2-1
85,575,C,2,2,0.0,150.0,6.30,7.80,9.30,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE," DARK GRAYISH BROWN,PALE BROWN",, UNDISTURBED,,,,, SOFT, 00000000,33abb2f37ea10f00f11092a2d6b78b5a,85-575C-2-2
85,575,C,2,3,0.0,150.0,6.30,9.30,10.80,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE, PALE BROWN, MOTTLING, UNDISTURBED,,,,, SOFT, 00000000,03441650debd4a8624690da36ad3a050,85-575C-2-3
85,575,C,2,4,0.0,150.0,6.30,10.80,12.30,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE," PALE BROWN,YELLOWISH BROWN", MOTTLING, UNDISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC GLASS,,, SOFT, 00000000,2dc428420c84877143987b64204829d4,85-575C-2-4
85,575,C,2,5,0.0,150.0,6.30,12.30,13.80,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE," PALE BROWN,BROWNISH GRAY",, UNDISTURBED,,,,, SOFT, 00000000,2ee0955414a2d31a8ea9e7fec3d52438,85-575C-2-5
85,575,C,2,6,0.0,150.0,6.30,13.80,15.30,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE," LIGHT GRAY,BROWNISH WHITE",, UNDISTURBED,,,,, SOFT, 11111210,ec73a5f2509f4a39af81f89a44d0677a,85-575C-2-6
85,575,C,2,7,0.0,42.0,6.30,15.30,15.72,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE, BROWNISH WHITE,, UNDISTURBED,,,,, SOFT, 11111210,a178fea9848ce85abc79e921069f2753,85-575C-2-7
85,575,C,2,CC,0.0,13.0,6.30,15.82,15.85,IJ, CLAYEY SILICEOUS CALCAREOUS OOZE, BROWNISH WHITE,, UNDISTURBED,,,,, SOFT, 11111210,aababcadc7fda91bfcd16480c6c3ef1e,85-575C-2-CC
