Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
124, 771,A,Post Moratorium          ,      21.300,    0.274000,FO E. huxleyi
,,,,,,
124, 771,A,Post Moratorium          ,     101.790,    3.510000,LO R. pseudoumbilica
,,,,,,
124, 771,A,Post Moratorium          ,     102.700,    4.000000,FO P. lacunosa
,,,,,,
124, 771,A,Post Moratorium          ,     144.880,    4.240000,LO A. tricorniculatus
,,,,,,
124, 771,A,Post Moratorium          ,     145.970,    4.440000,FO C. rugosus
,,,,,,
124, 771,A,Post Moratorium          ,     146.090,    5.260000,LO D. quinqueramus
,,,,,,
124, 771,A,Post Moratorium          ,     146.091,    5.800000,LO D. berggrenii
,,,,,,
124, 771,A,Post Moratorium          ,     164.450,    8.200000,FO D. quinqueramus
,,,,,,
124, 771,A,Post Moratorium          ,     164.951,    8.700000,LO D. bollii
,,,,,,
124, 771,A,Post Moratorium          ,     173.970,    8.850000,LO D. hamatus
,,,,,,
124, 771,A,Post Moratorium          ,     186.850,    9.000000,LO C. coaltus
,,,,,,
124, 771,A,Post Moratorium          ,     192.720,   10.000000,FO D. hamatus
,,,,,,
124, 771,A,Post Moratorium          ,     194.950,   10.800000,FO C. coalitus
,,,,,,
124, 771,A,Post Moratorium          ,     214.350,   11.200000,FO D. kugleri
,,,,,,
124, 771,A,Post Moratorium          ,     214.351,   11.300000,LO C. floridanus
,,,,,,
124, 771,A,Post Moratorium          ,     216.350,   13.170000,LO S. hetermorphus
,,,,,,
