Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
124, 771,A,Initial Reports          ,     103.200,    2.650000,N21
,,,,,,
124, 771,A,Initial Reports          ,     152.300,    6.250000,N17
,,,,,,
124, 771,A,Initial Reports          ,     156.050,    6.700000,NN11
,,,,,,
124, 771,A,Initial Reports          ,     169.600,    8.550000,NN10
,,,,,,
124, 771,A,Initial Reports          ,     174.600,    9.450000,NN9
,,,,,,
124, 771,A,Initial Reports          ,     175.700,   10.300000,N15
,,,,,,
124, 771,A,Initial Reports          ,     188.700,   10.400000,N14
,,,,,,
124, 771,A,Initial Reports          ,     194.050,   10.800000,NN8
,,,,,,
124, 771,A,Initial Reports          ,     194.500,   11.450000,N13
,,,,,,
124, 771,A,Initial Reports          ,     195.900,   11.800000,D. petterssoni
,,,,,,
124, 771,A,Initial Reports          ,     204.200,   12.200000,NN7
,,,,,,
124, 771,A,Initial Reports          ,     208.100,   12.700000,N12/N11
,,,,,,
124, 771,A,Initial Reports          ,     214.800,   13.950000,NN16
,,,,,,
124, 771,A,Initial Reports          ,     219.700,   14.550000,N10
,,,,,,
124, 771,A,Initial Reports          ,     223.400,   15.100000,N9
,,,,,,
124, 771,A,Initial Reports          ,     228.450,   15.900000,N8
,,,,,,
124, 771,A,Initial Reports          ,     232.200,   16.299999,C. costata
,,,,,,
