leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
108,662,B,001,Hydraulic (Advanced) Piston Core,01,KAT,000,,,150,,,clayey nannofossil ooze,"olive gray (0-50cm), gray (50-150cm)","5y 5/2, 5y 5/1",scattered shell fragments,highly (0-30cm) to slightly (30-80cm) disturbed,,,"shell fragments, nannos",,,,H,-1.39017,-11.73917,0000.00,0,150
108,662,B,001,Hydraulic (Advanced) Piston Core,02,CUR,000,,,150,,,"siliceous/foram-bearing nanno ooze (73-105cm) alternating w/ diatom-bearing muddy nanno ooze (0-73,105-150cm)","gray (0-73cm), gray/light gray (73-105cm), dark gray - gray (105-150cm)","5y 5/1, 5y 6/1, 5y 4/1 - 5y 5/1",,,,,"forams (73-105cm), diatoms (0-73,105-150cm), nannos",,,,H,-1.39017,-11.73917,0001.50,150,300
108,662,B,001,Hydraulic (Advanced) Piston Core,03,KAT,000,,,031,,,clayey nannofossil ooze (0-22cm); foraminifer turbidite? (22-31cm),"dark gray (0-22cm), white (22-31cm)","5y 4/1 (0-22cm), 10y 8/1 (22-31cm)",fining upward sequence? (22-31cm),,,,"nannos (0-22), forams (22-31cm)",foram turbidite? (22-31cm),,,H,-1.39017,-11.73917,0003.00,300,331
108,662,B,001,Hydraulic (Advanced) Piston Core,03,KAT,031,,,150,,,diatom-bearing muddy nannofossil ooze (31-87cm); foraminifer-nannofossil ooze (87-150cm),gray/light gray (31-87cm); white (87-120cm); light gray (120-150cm),5y 6/1 (31-87cm); 5y 8/1 (87-120cm); 5y 7/1 (120-150cm),"minor bioturbation (45-80,88-120cm)",,,,nannos; diatoms (31-87cm); forams (87-150cm),,,,H,-1.39017,-11.73917,0003.00,331,450
108,662,B,001,Hydraulic (Advanced) Piston Core,04,KAT,000,,,150,,,"diatom-bearing, muddy nannofossil ooze (117-150cm) and clay-bearing, foraminifer-bearing nannofossil ooze (0-117cm)","white to gray/light gray (0-41cm), light gray (41-80cm), white (80-117cm), light olive gray (117-150cm)","5y 8/1 - 5y 6/1, 5y 7/1, 5y 8/1, 5y 6/2","minor bioturbation (10-35,80-112,125-145cm), laminae (10-35cm)",,,,"nannos, forams (0-117cm), diatoms (117-150cm)",,,,H,-1.39017,-11.73917,0004.50,450,600
108,662,B,001,Hydraulic (Advanced) Piston Core,05,KAT,000,,,145,,,"siliceous-bearing, foraminifer-bearing nannofossil ooze","gray/light gray (0-25,94-124cm), dark gray (25-94cm), gray (124-145cm)","5y 6/1, 5y 4/1, 5y 5/1","minor bioturbation (0-30,110-130cm)",,,,"forams, nannos",,,,H,-1.39017,-11.73917,0006.00,600,745
108,662,B,001,Hydraulic (Advanced) Piston Core,05,KAT,145,,,150,,,interstitial water sample,,,,,,,,,,,H,-1.39017,-11.73917,0006.00,745,750
108,662,B,001,Hydraulic (Advanced) Piston Core,06,KAT,000,,,150,,,"diatom-bearing, muddy nannofossil ooze","light gray-gray/light gray-gray(0-55cm),light gray-gray/light gray-light olive gray(55-125cm),white-gray/light gray","5y 7/1 - 5y 6/1 - 5y 5/1, 5y 7/1 - 5y 6/1 - 5y 6/2, 5y 8/1 - 5y 6/1 (125-150cm)","minor bioturbation (55-80cm), laminae (5-30cm)",,,,"diatoms, nannos",,,,H,-1.39017,-11.73917,0007.50,750,900
108,662,B,001,Hydraulic (Advanced) Piston Core,07,KAT,000,,,041,,,"clay-bearing, foramininfer-bearing nannofossil ooze and foraminifer-bearing nannofossil ooze","gray/light gray (0-7,25-32cm), white (7-25,32-41cm)","5y 6/1, 7.5yr 8/0",minor bioturbation (11-17cm); slightly slumped (25-32cm); laminae (25-32cm),,,,"nannos, forams",,,,H,-1.39017,-11.73917,0009.00,900,941
108,662,B,001,Hydraulic (Advanced) Piston Core,CC,KAT,000,,,011,,,"clay-bearing, foramininfer-bearing nannofossil ooze",light gray,5y 7/1,,,,,"nannos, forams",,,,H,-1.39017,-11.73917,0009.40,939,950
108,662,B,002,Hydraulic (Advanced) Piston Core,01,KAT,000,,,045,,,"silt-bearing, foram-bearing nanno ooze (13-28cm), muddy nanno ooze (28-37cm), nanno-bearing silty clay? (37-45cm)","white (0-25cm), gray (25-28cm), light gray (28-37cm), gray/light gray (37-45cm)","5y 8/1, 5y 5/1, 5y 7/1, 5y 6/1","laminae (18-28cm), minor bioturbation (37-45cm), chondrites (37-45cm)",highly disturbed (0-13cm),,,"nannos, forams (13-28cm)",,,,H,-1.39017,-11.73917,0009.50,950,995
