Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
165, 999,A,Initial Reports          ,       9.350,    0.248000,FO  Emiliania huxleyi (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      17.200,    0.408000,LO  Pseudoemiliania lacunosa  (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      31.350,    0.880000,LO  Reticulofenestra asanoi  (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      35.500,    0.940000,FO  Gephyrocapsa parallela  (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      36.700,    1.170000,FO  Reticulofenestra asanoi  (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      40.850,    1.230000,LO  Large Gephyrocapsa spp. (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      41.190,    1.300000,LO Globigerinoides obliquus  (Planktonic Foraminif
,,,,,,
165, 999,A,Initial Reports          ,      45.550,    1.260000,LO  Helicosphaera sellii  (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      51.850,    1.480000,FO  Large Gephyrocapsa spp. (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      55.650,    1.640000,FO  Gephyrocapsa oceanica  (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      55.655,    1.640000,LO  Calcidiscus macintyrei  (Nannofossil) (+.005 m
,,,,,,
165, 999,A,Initial Reports          ,      56.850,    1.710000,FO  Gephyrocapsa caribbeanica  (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      65.200,    1.950000,LO  Discoaster brouweri  (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      69.780,    2.000000,FO Truncorotalia truncatulinoides  (Planktonic For
,,,,,,
165, 999,A,Initial Reports          ,      79.330,    2.300000,LO Menardella miocenica  (Planktonic Foraminifera)
,,,,,,
165, 999,A,Initial Reports          ,      81.850,    2.360000,LO  Discoaster pentaradiatus  (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      85.350,    2.510000,LO  Discoaster surculus  (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      94.850,    2.820000,LO  Discoaster tamalis  (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,      98.350,    3.000000,LO Menardella multicamerata  (Planktonic Foraminif
,,,,,,
165, 999,A,Initial Reports          ,      98.352,    3.000000,LO Dentoglobigerina altispira  (Planktonic Foramin
,,,,,,
165, 999,A,Initial Reports          ,      98.354,    3.600000,FO Menardella miocenica  (Planktonic Foraminifera)
,,,,,,
165, 999,A,Initial Reports          ,      98.356,    3.600000,LO Hirsutella margaritae  (Planktonic Foraminifera
,,,,,,
165, 999,A,Initial Reports          ,     113.850,    3.620000,LO  Sphenolithus spp. (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,     121.000,    3.830000,LO  R. pseudoumbilicus  (Nannofossil)
,,,,,,
165, 999,A,Initial Reports          ,     126.910,    4.400000,LO Globorotalia plesiotumida  (Planktonic Foramini
,,,,,,
165, 999,A,Initial Reports          ,     126.915,    4.500000,FO Menardella exilis  (Planktonic Foraminifera) (+
,,,,,,
