leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
78,541,,1,1,0.0,62.0,0.00,0.00,0.62,NAT, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 00000000
78,541,,1,CC,0.0,25.0,0.00,0.72,0.87,NAT, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 11111210.1221
78,541,,2,1,0.0,150.0,1.00,1.00,2.50,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED,,,,, SOFT, 00000000
78,541,,2,2,0.0,88.0,1.00,2.50,3.38,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED,,,,, SOFT, 00000000
78,541,,2,3,0.0,150.0,1.00,4.00,5.50,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 11112110.1221
78,541,,2,4,0.0,150.0,1.00,5.50,7.00,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 11111210.1221
78,541,,2,5,0.0,140.0,1.00,7.00,8.40,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN, ASH LAYERS, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 11111210.1221
78,541,,2,6,0.0,150.0,1.00,8.50,10.00,CAR, FORAMINIFER NANNOFOSSIL OOZE, DARK GRAY TO OLIVE GRAY,, GREATLY DISTURBED,,,,, SOFT, 11111210.1221
78,541,,2,CC,0.0,20.0,1.00,10.28,10.38,NAT, CALCAREOUS OOZE, DARK GRAY TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED,,,,, SOFT, 11110000
78,541,,3,1,0.0,150.0,10.50,10.50,12.00,NAT, MARLY CALCAREOUS OOZE, DARK GRAY TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED,,,,, SOFT, 12130000
