Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
161, 979,A,Initial Reports          ,      10.485,    0.085000,Base E. huxleyi acme
,,,,,,
161, 979,A,Initial Reports          ,      56.080,    0.260000,FO E. huxleyi
,,,,,,
161, 979,A,Initial Reports          ,      89.915,    0.460000,LO P. lacunosa
,,,,,,
161, 979,A,Initial Reports          ,     193.435,    0.930000,LO R.asanoi
,,,,,,
161, 979,A,Initial Reports          ,     206.760,    1.020000,FO G. omega > 4.0 microns
,,,,,,
161, 979,A,Initial Reports          ,     241.470,    1.100000,FO R. asanoi
,,,,,,
161, 979,A,Initial Reports          ,     255.780,    1.240000,LO Gephyrocapsa spp. > 5.5 microns
,,,,,,
161, 979,A,Initial Reports          ,     259.575,    1.270000,LO H. sellii
,,,,,,
161, 979,A,Initial Reports          ,     307.505,    1.440000,FO Gephyrocapsa spp. > 5.5 microns
,,,,,,
161, 979,A,Initial Reports          ,     326.070,    1.580000,LO C. macintyrei > 11 microns
,,,,,,
161, 979,A,Initial Reports          ,     343.050,    1.750000,FO G. oceanica > 4.0 microns
,,,,,,
161, 979,A,Initial Reports          ,     410.160,    1.960000,LO D. brouweri
,,,,,,
161, 979,A,Initial Reports          ,     427.830,    2.130000,FO G. inflata
,,,,,,
161, 979,A,Initial Reports          ,     476.405,    2.450000,LO G. bononiensis
,,,,,,
161, 979,A,Initial Reports          ,     476.710,    2.520000,LO D. pentaradiatus
,,,,,,
161, 979,A,Initial Reports          ,     486.430,    2.630000,LO D. surculus
,,,,,,
161, 979,A,Initial Reports          ,     524.190,    2.780000,LO D. tamalis
,,,,,,
