Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
170,1040,C,Initial Reports          ,     405.740,    0.460000,nannofossil
,,,,,,
170,1040,C,Initial Reports          ,     425.300,    0.620000,diatom
,,,,,,
170,1040,C,Initial Reports          ,     432.570,    0.740000,foram
,,,,,,
170,1040,C,Initial Reports          ,     446.730,    1.470000,nannofossil
,,,,,,
170,1040,C,Initial Reports          ,     454.170,    1.950000,nannofossil
,,,,,,
170,1040,C,Initial Reports          ,     466.260,    3.600000,nannofossil
,,,,,,
170,1040,C,Initial Reports          ,     476.890,    5.600000,nannofossil
,,,,,,
170,1040,C,Initial Reports          ,     483.460,    8.300000,foram
,,,,,,
170,1040,C,Initial Reports          ,     491.790,    9.660000,diatom
,,,,,,
170,1040,C,Initial Reports          ,     502.320,   10.800000,nannofossil
,,,,,,
170,1040,C,Initial Reports          ,     502.330,   11.400000,foram
,,,,,,
170,1040,C,Initial Reports          ,     511.760,   11.340000,diatom
,,,,,,
170,1040,C,Initial Reports          ,     523.120,   11.500000,nannofossil
,,,,,,
170,1040,C,Initial Reports          ,     523.130,   11.900000,foram
,,,,,,
170,1040,C,Initial Reports          ,     531.300,   12.400000,diatom
,,,,,,
170,1040,C,Initial Reports          ,     531.310,   12.500000,foram
,,,,,,
170,1040,C,Initial Reports          ,     544.310,   12.860000,diatom
,,,,,,
170,1040,C,Initial Reports          ,     553.930,   12.700000,foram
,,,,,,
170,1040,C,Initial Reports          ,     553.940,   13.200000,diatom
,,,,,,
170,1040,C,Initial Reports          ,     563.450,   13.600000,nannofossil
,,,,,,
170,1040,C,Initial Reports          ,     563.460,   14.600000,foram
,,,,,,
170,1040,C,Initial Reports          ,     568.570,   14.030000,diatom
,,,,,,
170,1040,C,Initial Reports          ,     579.310,   15.100000,foram
,,,,,,
170,1040,C,Initial Reports          ,     629.990,   15.600000,nannofossil
,,,,,,
170,1040,C,Initial Reports          ,     638.280,   15.000000,diatom
,,,,,,
170,1040,C,Initial Reports          ,     646.550,   16.100000,foram
,,,,,,
