leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
114,703,A,001,Hydraulic (Advanced) Piston Core,01,WAR,000,,,082,,,volcanic ash-nannofossil-bearing foraminifer ooze,white,10yr 8/1,,"soupy (0-70cm), highly disturbed (70-82cm)",,volcanic ash,"forams, nannos",sand and gravel contamination,,,H,-47.05070,7.89465,0000.00,0,82
114,703,A,001,Hydraulic (Advanced) Piston Core,01,WAR,082,,,099,,,volcanic ash-diatom-bearing foraminifer ooze,light gray,10yr 7/1,,highly disturbed,,volcanic ash,"forams, diatoms",,,,H,-47.05070,7.89465,0000.00,82,99
114,703,A,001,Hydraulic (Advanced) Piston Core,01,WAR,099,,,150,,,volcanic ash-nannofossil-bearing foraminifer ooze,white,10yr 8/1,,highly disturbed,,volcanic ash,"forams, nannos",,,,H,-47.05070,7.89465,0000.00,99,150
114,703,A,001,Hydraulic (Advanced) Piston Core,02,WAR,000,,,150,,,volcanic ash-nannofossil-bearing foraminifer ooze,white,10yr 8/1,,soupy,,volcanic ash,"forams, nannos",,,,H,-47.05070,7.89465,0001.50,150,300
114,703,A,001,Hydraulic (Advanced) Piston Core,03,WAR,000,,,150,,,volcanic ash-nannofossil-bearing foraminifer ooze with a bed of volcanic ash and gravel at 28-39cm,white,10yr 8/1,,"soupy (0-39cm), highly disturbed (39-150cm)",,volcanic ash,"forams, nannos",gravel at 28-39cm may be contamination,,,H,-47.05070,7.89465,0003.00,300,450
114,703,A,001,Hydraulic (Advanced) Piston Core,04,WAR,000,,,018,,,volcanic ash-nannofossil-bearing foraminifer ooze,white,10yr 8/1,,highly disturbed,,volcanic ash,"forams, nannos",,,,H,-47.05070,7.89465,0004.50,450,468
114,703,A,001,Hydraulic (Advanced) Piston Core,CC,WAR,000,,,024,,,volcanic ash-nannofossil-bearing foraminifer ooze,white,10yr 8/1,,soupy,,volcanic ash,"forams, nannos",,,,H,-47.05070,7.89465,0004.69,469,493
114,703,A,002,Hydraulic (Advanced) Piston Core,01,WAR,000,,,150,,,volcanic ash-nannofossil-bearing foraminifer ooze with an interbed of ash-diatom-bearing foraminifer ooze at 65-98cm,"white (0-65,98-150cm) with an interbed of light gray at 65-98cm","10yr 8/1 (0-65,98-150cm) with an interbed of 10yr 7/1 at 65-98cm",,soupy,,volcanic ash,"forams, nannos (0-65,98-150cm), diatoms (65-98cm)",,,,H,-47.05070,7.89465,0004.90,490,640
114,703,A,002,Hydraulic (Advanced) Piston Core,02,WAR,000,,,150,,,volcanic ash-nannofossil-bearing foraminifer ooze with an interbed of ash-diatom-bearing foraminifer ooze at 22-40cm,"white (0-22,40-150cm) with an interbed of light gray at 22-40cm","10yr 8/1 (0-22,40-150cm) with an interbed of 10yr 7/1 at 22-40cm",,soupy,,volcanic ash,"forams, nannos (0-22,40-150cm), diatoms (22-40cm)",,,,H,-47.05070,7.89465,0006.40,640,790
114,703,A,002,Hydraulic (Advanced) Piston Core,03,WAR,000,,,150,,,volcanic ash-nannofossil-bearing foraminifer ooze,white,10yr 8/1,,highly disturbed,,volcanic ash,"forams, nannos",,,,H,-47.05070,7.89465,0007.90,790,940
114,703,A,002,Hydraulic (Advanced) Piston Core,04,WAR,000,,,150,,,volcanic ash-nannofossil-bearing foraminifer ooze,white,10yr 8/1,,highly disturbed,"ice rafted detritus (58-62cm, dropstone?)",volcanic ash,"forams, nannos",ice-rafted detritus-dropstone? (58-62cm),,,H,-47.05070,7.89465,0009.40,939,1089
114,703,A,002,Hydraulic (Advanced) Piston Core,05,WAR,000,,,145,,,volcanic ash-nannofossil-bearing foraminifer ooze (0-44cm) grading to nannofossil-bearing foraminifer ooze (44-145cm),gray/light gray (0-44cm) grading to white (44-145cm),10yr 6/1 (0-44cm) grading to 10yr 8/1 (44-145cm),,"soupy (0-50cm), highly disturbed (50-145cm)",,volcanic ash (0-44cm),"forams, nannos",,,,H,-47.05070,7.89465,0010.90,1089,1234
114,703,A,002,Hydraulic (Advanced) Piston Core,05,WAR,145,,,150,,,interstitial water sample,,,,,,,,,,,H,-47.05070,7.89465,0010.90,1234,1239
114,703,A,002,Hydraulic (Advanced) Piston Core,06,WAR,000,,,150,,,nannofossil-bearing foraminifer ooze,white,white (no color code),,highly disturbed,,,"forams, nannos",flow-in (0-27cm),,,H,-47.05070,7.89465,0012.40,1239,1389
114,703,A,002,Hydraulic (Advanced) Piston Core,07,WAR,000,,,070,,,nannofossil-bearing foraminifer ooze,white,10yr 8/1,,soupy,,,"forams, nannos",,,,H,-47.05070,7.89465,0013.90,1389,1459
