Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
121, 752,A,Initial Reports          ,       4.300,    1.900000,LO Discoaster brouweri
,,,,,,
121, 752,A,Initial Reports          ,      10.300,    3.400000,LO R. pseudoumbilica
,,,,,,
121, 752,A,Initial Reports          ,      19.100,    5.000000,FO Ceratolithus acutus
,,,,,,
121, 752,A,Initial Reports          ,      25.100,    6.400000,FO Amaurolithus primus
,,,,,,
121, 752,A,Initial Reports          ,      58.100,   14.300000,LO Sphenolithus heteromorphus
,,,,,,
121, 752,A,Initial Reports          ,      73.100,   17.100000,FO Sphenolithus heteromorphus
,,,,,,
121, 752,A,Initial Reports          ,      91.700,   23.700001,LO Reticulofenestra bisecta
,,,,,,
121, 752,A,Initial Reports          ,      93.400,   28.100000,LO Chiasmolithus altus
,,,,,,
121, 752,A,Initial Reports          ,     104.300,   37.799999,FO Isthmolithus recurvus
,,,,,,
121, 752,A,Initial Reports          ,     114.300,   55.200001,FO Discoaster lodoensis
,,,,,,
121, 752,A,Initial Reports          ,     171.100,   57.799999,FO Tribrachiatus bramlettei
,,,,,,
121, 752,A,Initial Reports          ,     202.050,   59.099998,FO Discoaster multiradiatus
,,,,,,
121, 752,A,Initial Reports          ,     219.500,   59.799999,FO Heliolithus riedelii
,,,,,,
121, 752,A,Initial Reports          ,     251.400,   61.599998,FO Heliolithus kleinpellii
,,,,,,
121, 752,A,Initial Reports          ,     297.700,   62.099998,FO Fasciculithus tympaniformis
,,,,,,
