leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
78,542,A,1,1,0.0,150.0,173.50,173.50,175.00,NAT, MARLY NANNOFOSSIL OOZE," OLIVE GRAY,BLACK",, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12211210,cbac4ddb9e221b14f83cc70a191c6791,78-542A-1-1
78,542,A,1,2,0.0,150.0,173.50,175.00,176.50,NAT, MARLY NANNOFOSSIL OOZE, OLIVE GRAY," BURROWS,MOTTLING,ASH LAYERS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12211210,f3c8183e63ffc859ed115ee2b0d8b020,78-542A-1-2
78,542,A,1,3,0.0,120.0,173.50,176.50,177.70,NAT, MARLY NANNOFOSSIL OOZE," OLIVE GRAY,GRAY"," BURROWS,MOTTLING,ASH LAYERS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12211210,986a315aea920694dd24f52bf5ae890a,78-542A-1-3
78,542,A,1,4,0.0,150.0,173.50,178.00,179.50,NAT, MARLY NANNOFOSSIL OOZE," OLIVE GRAY,GRAY"," BURROWS,MOTTLING,ASH LAYERS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12211210,4c364a70f0f52d998c50d34d006ba899,78-542A-1-4
78,542,A,1,5,0.0,110.0,173.50,179.50,180.60,NAT, MARLY NANNOFOSSIL OOZE," OLIVE GRAY,GRAY,GREENISH GRAY"," BURROWS,MOTTLING,ASH LAYERS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12211210,9768cc9b76879e7730f6fed344186297,78-542A-1-5
78,542,A,1,CC,0.0,20.0,173.50,180.70,180.80,NAT, MARLY NANNOFOSSIL OOZE," OLIVE GRAY,GRAY,GREENISH GRAY",, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12211210,4d8194e76c7abebc5d5f01b2dda03d0d,78-542A-1-CC
78,542,A,2,1,0.0,150.0,240.00,240.00,241.50,AUD, CLAY, GREENISH GRAY, MOTTLING, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 31210000,796b429c647fb8967b1bbc1fdbca172d,78-542A-2-1
78,542,A,2,2,0.0,150.0,240.00,241.50,243.00,AUD, CLAY," GREENISH GRAY,DARK GRAY"," MOTTLING,ASH LAYERS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 31210000,32a7fa56beb527a938d7b8be60905a06,78-542A-2-2
78,542,A,2,3,0.0,150.0,240.00,243.00,244.50,AUD, CLAY," GREENISH GRAY,DARK GRAY", MOTTLING, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 31210000,90ac80f856aac82f9729698410c849d3,78-542A-2-3
78,542,A,2,4,0.0,150.0,240.00,244.50,246.00,AUD, CLAY," GREENISH GRAY,DARK GRAY"," MOTTLING,BURROWS,ASH LAYERS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 31210000,fd34d58a99a56e09aa353605a4bb1e92,78-542A-2-4
78,542,A,2,5,0.0,150.0,240.00,246.00,247.50,AUD, CLAY," GREENISH GRAY,DARK GRAY"," MOTTLING,BURROWS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 31210000,ba87db9d15b0a7c0b37e1d9b3acc7b36,78-542A-2-5
78,542,A,2,6,0.0,150.0,240.00,247.50,249.00,AUD, CLAY, GREENISH GRAY," MOTTLING,BURROWS,ASH LAYERS", SLIGHTLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 31210000,802c10485f04b0038b689b3d0d5c66fd,78-542A-2-6
78,542,A,2,7,0.0,80.0,240.00,249.00,249.80,AUD, CLAY, GREENISH GRAY," MOTTLING,BURROWS", SLIGHTLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 31210000,5d7b9f55558b58bd8f5b272d2fadbc8c,78-542A-2-7
78,542,A,2,CC,0.0,25.0,240.00,249.90,250.05,AUD, CLAY, GREENISH GRAY,, SLIGHTLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 31210000,cb0d07d0fe4e2e175444280da306ec27,78-542A-2-CC
78,542,A,3,1,0.0,150.0,249.50,249.50,251.00,CAR, MUD, GREEN-GRAY, MOTTLING, SLIGHTLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000,100c62417a6012e1d738bd9bf32512a6,78-542A-3-1
78,542,A,3,2,0.0,150.0,249.50,251.00,252.50,CAR, MUD, GREEN-GRAY, MOTTLING,, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000,bef31b45118da2073c5ea866fc9acbda,78-542A-3-2
78,542,A,3,3,0.0,150.0,249.50,252.50,254.00,CAR, MUD," DARK GRAY,GREEN GRAY"," MOTTLING,BURROWS",, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000,ae4972c0b7d53fd7fb47469199db9355,78-542A-3-3
78,542,A,3,4,0.0,150.0,249.50,254.00,255.50,CAR, MUD," DARK GRAY,GREEN GRAY", MOTTLING,, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000,3ba3b550b93ed989eb2d6f94fbbc031f,78-542A-3-4
78,542,A,3,5,0.0,140.0,249.50,255.50,256.90,CAR, MUD," DARK GRAY,GREEN GRAY", MOTTLING,, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000,d6f962e9ebc29686473215849eae34d9,78-542A-3-5
78,542,A,3,6,0.0,87.0,249.50,257.00,257.87,CAR, MUD," DARK GRAY,GREEN GRAY"," MOTTLING,ASH LAYERS",, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000,7493a7b84b98102a9f9b27c5a82e49e0,78-542A-3-6
