leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
42,380,A,1,CC,,,332.50,337.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PARTE0010,Artemisia sp.,3%,  ,1,940f1649e30d040822d9c397243d6723,42-380A-1-CC
42,380,A,1,CC,,,332.50,337.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PCORY0010,Corylus sp.,2%,  ,1,7f4c65925a8f5377d488528b8962c948,42-380A-1-CC
42,380,A,1,CC,,,332.50,337.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PGRAN0010,Graminae,5%,  ,1,0b57019a0e2441533715e86de92705d5,42-380A-1-CC
42,380,A,1,CC,,,332.50,337.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PPEDI0010,Pediastrum sp.,1%,  ,1,3281995a42acca8d4462ba0985515e34,42-380A-1-CC
42,380,A,1,CC,,,332.50,337.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PPICE0010,Picea sp.,8%,  ,1,e92a1f27207ca540700855bd2186bc4d,42-380A-1-CC
42,380,A,1,CC,,,332.50,337.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PPINU0010,Pinus sp.,38%,  ,1,43ef05acea66fcd148e37e27e038910f,42-380A-1-CC
42,380,A,1,CC,,,332.50,337.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PQUER0010,Quercus sp.,2%,  ,1,a3eb1dd241be092beee07b994827ba17,42-380A-1-CC
42,380,A,1,CC,,,332.50,337.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PULMA0010,Ulmaceae sp.,1%,  ,1,35c5035d2ab8f561d56cf7a4711c8d2a,42-380A-1-CC
42,380,A,2,CC,,,342.00,351.50, 5,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PALNU0010,Alnus sp.,1%,  ,1,f74b9e59729eebae712cbc79523aa222,42-380A-2-CC
42,380,A,2,CC,,,342.00,351.50, 5,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PARTE0010,Artemisia sp.,31%,  ,1,a13a1d29220453d2a8e624362ae8ea89,42-380A-2-CC
42,380,A,2,CC,,,342.00,351.50, 5,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PGRAN0010,Graminae,3%,  ,1,6aa164f1231bd484a2fbadbaf824d8d6,42-380A-2-CC
42,380,A,2,CC,,,342.00,351.50, 5,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PPICE0010,Picea sp.,1%,  ,1,5eee4452f65f84f973c04f50787dd5f7,42-380A-2-CC
42,380,A,2,CC,,,342.00,351.50, 5,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PPINU0010,Pinus sp.,6%,  ,1,5119b22e26216782c9925018041d53ae,42-380A-2-CC
42,380,A,3,CC,,,351.50,359.10,12,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PALNU0010,Alnus sp.,6%,  ,1,0d7e66a748f5f426a4ad989219c0fc72,42-380A-3-CC
42,380,A,3,CC,,,351.50,359.10,12,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PARTE0010,Artemisia sp.,11%,  ,1,ad39720ca3460ff33ec695c7aa3ff5cd,42-380A-3-CC
42,380,A,3,CC,,,351.50,359.10,12,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PCARP0010,Carpinus sp.,7%,  ,1,16338b607c1a4f676bdd54cc243fea41,42-380A-3-CC
42,380,A,3,CC,,,351.50,359.10,12,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PCORY0010,Corylus sp.,2%,  ,1,24c771ccd41cded5c229751c96a7da7a,42-380A-3-CC
42,380,A,3,CC,,,351.50,359.10,12,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PFRAX0010,Fraxinus sp.,4%,  ,1,09e6be2e9b502b13b9d427c3bb1475bf,42-380A-3-CC
42,380,A,3,CC,,,351.50,359.10,12,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PERIA0010,Ericaceae,1%,  ,1,ab1d3cdd3360b8da6df6bee436ffd26f,42-380A-3-CC
42,380,A,3,CC,,,351.50,359.10,12,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PGRAN0010,Graminae,7%,  ,1,7826bb55b63d8ad68905ebaea1581be5,42-380A-3-CC
42,380,A,3,CC,,,351.50,359.10,12,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PMYRI0010,Myrica sp.,1%,  ,1,1169edcb18179403eb9ac04851cc9043,42-380A-3-CC
42,380,A,3,CC,,,351.50,359.10,12,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PPINU0010,Pinus sp.,5%,  ,1,629a03c542078e93f395109a33506c76,42-380A-3-CC
42,380,A,3,CC,,,351.50,359.10,12,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PQUER0010,Quercus sp.,6%,  ,1,2e9d0845f8a220dc9a01241ffcb56a16,42-380A-3-CC
42,380,A,3,CC,,,351.50,359.10,12,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PTAXD0010,Taxodiad,2%,  ,2,574e6b2381d3826cdfcf4f826b147fac,42-380A-3-CC
42,380,A,3,CC,,,351.50,359.10,12,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PULMA0010,Ulmaceae sp.,2%,  ,2,b1dc73f519475206b895aa53e38a6d9f,42-380A-3-CC
42,380,A,4,CC,,,361.00,368.60,11,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PALNU0010,Alnus sp.,1%,  ,1,88b3e579bb49cfe1b328ffeeca0f2c2d,42-380A-4-CC
42,380,A,4,CC,,,361.00,368.60,11,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PARTE0010,Artemisia sp.,9%,  ,1,961da9a54972e38b3cb452d8ce8cca22,42-380A-4-CC
42,380,A,4,CC,,,361.00,368.60,11,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PCORY0010,Corylus sp.,1%,  ,1,53a753662306295399c327c9e5065da9,42-380A-4-CC
42,380,A,4,CC,,,361.00,368.60,11,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PGRAN0010,Graminae,1%,  ,1,dfb616fb3bf839168d352cad42aaf659,42-380A-4-CC
42,380,A,4,CC,,,361.00,368.60,11,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PPEDI0010,Pediastrum sp.,1%,  ,1,bdb69cc6a185ed1c1ae10977d2769120,42-380A-4-CC
42,380,A,4,CC,,,361.00,368.60,11,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PPICE0010,Picea sp.,2%,  ,1,d0653d1337742e69ed16fef73ab57301,42-380A-4-CC
42,380,A,4,CC,,,361.00,368.60,11,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1004,PPINU0010,Pinus sp.,22%,  ,1,e7efa564ad2a72798c7081c3a09d248b,42-380A-4-CC
