leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
42,380,A,3,CC,,,351.50,359.10, 1,"GHEORGHIAN,M.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,785,BAMMN0085,Ammonia sp.,PRESENT,  ,1,7e97a63cfa5c5a9a1a87eb969079a1ca,42-380A-3-CC
42,380,A,7,CC,,,389.50,392.60, 3,"GHEORGHIAN,M.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,785,BELPI0150,Elphidium pulvereum,PRESENT,  ,1,72e4e7f4b6090395c11add5db8b5ec36,42-380A-7-CC
42,380,A,7,CC,,,389.50,392.60, 3,"GHEORGHIAN,M.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,785,BNUBC0011,Nubecularia novorossica (q),PRESENT,  ,1,49872b53646778172cd4c22df76995b1,42-380A-7-CC
42,380,A,7,CC,,,389.50,392.60, 3,"GHEORGHIAN,M.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,785,BPYRG0090,Pyrgo williamsoni,PRESENT,  ,1,add174a47161d16988cd847034ae6402,42-380A-7-CC
42,380,A,8,CC,,,399.00,408.50, 1,"GHEORGHIAN,M.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,785,BNUBC0011,Nubecularia novorossica (q),PRESENT,  ,1,fff7a641e12587cedba2eb524b2f5119,42-380A-8-CC
42,380,A,9,4,54.0,56.0,408.50,413.55, 1,"GHEORGHIAN,M.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,785,BAMMN0010,Ammonia beccarii,PRESENT,  ,1,41310cb3de34efc8a0ff34719eb3ac33,42-380A-9-4
42,380,A,9,CC,,,408.50,417.60, 1,"GHEORGHIAN,M.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,785,BNUBC0011,Nubecularia novorossica (q),PRESENT,  ,1,ca2da0a23fa9760a3987a87885bccdda,42-380A-9-CC
42,380,A,12,CC,,,437.00,446.48, 1,"GHEORGHIAN,M.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,785,BAMMN0010,Ammonia beccarii,PRESENT,  ,1,d4e302ee062325895fd2a34bd6e10d0a,42-380A-12-CC
42,380,A,23,CC,,,541.50,550.60, 1,"GHEORGHIAN,M.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,785,BNUBC0011,Nubecularia novorossica (q),PRESENT,  ,1,43a1d43f7f30c3faccf4a4278316de59,42-380A-23-CC
42,380,A,27,CC,,,579.50,588.60, 1,"GHEORGHIAN,M.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,785,BNUBC0011,Nubecularia novorossica (q),PRESENT,  ,1,4bb6c9318eeed6e6f3ca654503109bc8,42-380A-27-CC
42,380,A,30,CC,,,598.50,601.60, 1,"GHEORGHIAN,M.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,785,BNUBC0011,Nubecularia novorossica (q),PRESENT,  ,1,4e3ed90008cc1a76f6d6aad77bb3b2ea,42-380A-30-CC
42,380,A,32,CC,,,617.50,626.95, 1,"GHEORGHIAN,M.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,785,BNUBC0011,Nubecularia novorossica (q),PRESENT,  ,1,7383d81e14f80c0c2c70d057be2466dd,42-380A-32-CC
