Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
165, 998,B,Initial Reports          ,     566.000,   32.299999,LO   Reticulofenestra umbilicus (Nannofossil)
,,,,,,
165, 998,B,Initial Reports          ,     572.700,   32.799999,LO   Ericsonia formosa (Nannofossil)
,,,,,,
165, 998,B,Initial Reports          ,     590.820,   33.700001,LO Hantkenina spp. (Planktonic Foraminifer)
,,,,,,
165, 998,B,Initial Reports          ,     590.823,   33.799999,LO Turborotalia cerroazulensis (Planktonic Foramin
,,,,,,
165, 998,B,Initial Reports          ,     590.826,   35.299999,LO Porticulasphaera semiinvoluta (Planktonic Foram
,,,,,,
165, 998,B,Initial Reports          ,     590.829,   38.099998,LO Morozovella spinulosa (Planktonic Foraminifer) 
,,,,,,
165, 998,B,Initial Reports          ,     591.950,   34.200001,LO   Discoaster saipanensis (Nannofossil)
,,,,,,
165, 998,B,Initial Reports          ,     591.955,   34.299999,LO   Discoaster barbadiensis (Nannofossil) (+.005 
,,,,,,
165, 998,B,Initial Reports          ,     600.290,   37.700001,LO Acarinina collactea (Planktonic Foraminifer)
,,,,,,
165, 998,B,Initial Reports          ,     600.292,   38.400002,FO Porticulasphaera semiinvoluta (Planktonic Foram
,,,,,,
165, 998,B,Initial Reports          ,     600.294,   38.500000,LO Planorotalites spp. (Planktonic Foraminifer) )(
,,,,,,
165, 998,B,Initial Reports          ,     600.296,   38.000000,LO Acarinina spp. (Planktonic Foraminifer) (+.006 
,,,,,,
165, 998,B,Initial Reports          ,     619.310,   39.000000,LO Acarinina primitiva (Planktonic Foraminifer)
,,,,,,
165, 998,B,Initial Reports          ,     619.315,   40.099998,LO Globigerapsis beckmanni (Planktonic Foraminifer
,,,,,,
165, 998,B,Initial Reports          ,     638.330,   35.299999,LO Turborotalia pomeroli (Planktonic Foraminifer)
,,,,,,
165, 998,B,Initial Reports          ,     648.580,   40.500000,FO Globogerapsis beckmanni (Planktonic Foraminifer
,,,,,,
165, 998,B,Initial Reports          ,     651.100,   37.099998,LO   Chiasmolithus grandis (Nannofossil)
,,,,,,
165, 998,B,Initial Reports          ,     678.650,   40.400002,LO   Chiasmolithus solitus (Nannofossil)
,,,,,,
165, 998,B,Initial Reports          ,     680.240,   38.000000,FO  Reticulofenestra bisecta (Nannofossil)
,,,,,,
165, 998,B,Initial Reports          ,     693.660,   42.400002,FO Turborotalia pomeroli (Planktonic Foraminifer)
,,,,,,
165, 998,B,Initial Reports          ,     741.620,   43.099998,LO   Nannotetrina fulgens (Nannofossil)
,,,,,,
165, 998,B,Initial Reports          ,     743.510,   43.599998,LO Morozovella aragonensis (Planktonic Foraminifer
,,,,,,
165, 998,B,Initial Reports          ,     749.070,   43.700001,FO  Reticulofenestra umbilicus (Nannofossil)
,,,,,,
165, 998,B,Initial Reports          ,     781.550,   44.500000,LO   Chiasmolithus gigas (Nannofossil)
,,,,,,
165, 998,B,Initial Reports          ,     793.640,   42.900002,FO Globigerapsis index (Planktonic Foraminifer)
,,,,,,
165, 998,B,Initial Reports          ,     810.480,   46.099998,FO  Chiasmolithus gigas (Nannofossil)
,,,,,,
165, 998,B,Initial Reports          ,     813.030,   45.799999,FO Globigerapsis kugleri (Planktonic Foraminifer)
,,,,,,
165, 998,B,Initial Reports          ,     831.160,   47.299999,FO  Nannotetrina fulgens (Nannofossil)
,,,,,,
165, 998,B,Initial Reports          ,     855.430,   49.700001,FO  Discoaster sublodoensis (Nannofossil)
,,,,,,
165, 998,B,Initial Reports          ,     859.200,   50.599998,LO   Tribrachiatus orthostylus (Nannofossil)
,,,,,,
