Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
190,1173,A,Shipboard                ,      55.260,    0.085000, 
,,,,,,
190,1173,A,Shipboard                ,     118.920,    0.260000, 
,,,,,,
190,1173,A,Shipboard                ,     125.840,    0.460000, 
,,,,,,
190,1173,A,Shipboard                ,     173.420,    0.800000, 
,,,,,,
190,1173,A,Shipboard                ,     201.660,    1.060000, 
,,,,,,
190,1173,A,Shipboard                ,     208.920,    1.250000, 
,,,,,,
190,1173,A,Shipboard                ,     237.990,    1.800000, 
,,,,,,
190,1173,A,Shipboard                ,     262.840,    1.950000, 
,,,,,,
190,1173,A,Shipboard                ,     285.740,    2.520000, 
,,,,,,
190,1173,A,Shipboard                ,     306.750,    2.550000, 
,,,,,,
190,1173,A,Shipboard                ,     384.350,    3.750000, 
,,,,,,
190,1173,A,Shipboard                ,     391.620,    4.000000, 
,,,,,,
190,1173,A,Shipboard                ,     401.210,    5.540000, 
,,,,,,
190,1173,A,Shipboard                ,     448.720,    7.200000, 
,,,,,,
190,1173,A,Shipboard                ,     476.750,    8.600000, 
,,,,,,
190,1173,A,Shipboard                ,     499.640,    9.000000, 
,,,,,,
190,1173,A,Shipboard                ,     519.290,    9.630000, 
,,,,,,
190,1173,A,Shipboard                ,     537.090,   10.700000, 
,,,,,,
190,1173,A,Shipboard                ,     546.810,   10.900000, 
,,,,,,
190,1173,A,Shipboard                ,     563.740,   11.800000, 
,,,,,,
190,1173,A,Shipboard                ,     651.620,   13.600000, 
,,,,,,
190,1173,A,Shipboard                ,     720.620,   14.100000, 
,,,,,,
