leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
47,398,D,MIDDLE EOCENE,,641.5,708.0,,NO AGE GIVEN,,NO AGE GIVEN,   43,   49,   46,DSDP INITIAL REPORTS
47,398,D,LOWER EOCENE,,708.0,727.0,,NO AGE GIVEN,,NO AGE GIVEN,   49, 53.5,51.25,DSDP INITIAL REPORTS
47,398,D,LOWER EOCENE,UPPER PALEOCENE,727.0,736.5,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,   49,   60, 54.5,DSDP INITIAL REPORTS
47,398,D,UPPER PALEOCENE,,736.5,774.5,,NO AGE GIVEN,,NO AGE GIVEN, 53.5,   60,56.75,DSDP INITIAL REPORTS
47,398,D,LOWER PALEOCENE,,774.5,793.5,,NO AGE GIVEN,,NO AGE GIVEN,   60,   65, 62.5,DSDP INITIAL REPORTS
47,398,D,LOWER PALEOCENE,MAESTRICHTIAN,793.5,803.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,   60,   70,   65,DSDP INITIAL REPORTS
47,398,D,MAESTRICHTIAN,CAMPANIAN,803.0,812.5,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,   65,   78, 71.5,DSDP INITIAL REPORTS
47,398,D,MAESTRICHTIAN,,812.5,841.0,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,,NO AGE GIVEN,   65,   70, 67.5,DSDP INITIAL REPORTS
47,398,D,MAESTRICHTIAN,CAMPANIAN,841.0,850.5,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,   65,   78, 71.5,DSDP INITIAL REPORTS
47,398,D,LOWER MAESTRICHTIAN ,UPPER CAMPANIAN,850.5,860.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN, 67.5,   74,70.75,DSDP INITIAL REPORTS
47,398,D,MAESTRICHTIAN,CAMPANIAN,860.0,888.5,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,   65,   78, 71.5,DSDP INITIAL REPORTS
47,398,D,CENOMANIAN,,926.5,936.0,,NO AGE GIVEN,,NO AGE GIVEN,   92,  100,   96,DSDP INITIAL REPORTS
47,398,D,LOWER CENOMANIAN,,945.5,974.0,,NO AGE GIVEN,,NO AGE GIVEN, 97.5,  100,98.75,DSDP INITIAL REPORTS
47,398,D,UPPER ALBIAN,,974.0,1012.0,,NO AGE GIVEN,,NO AGE GIVEN,  100,  104,  102,DSDP INITIAL REPORTS
47,398,D,ALBIAN,,1012.0,1135.5,,NO AGE GIVEN,,NO AGE GIVEN,  100,  108,  104,DSDP INITIAL REPORTS
47,398,D,APTIAN,,1135.5,1139.3,,NO AGE GIVEN,,NO AGE GIVEN,  108,  110,  109,DSDP INITIAL REPORTS
47,398,D,ALBIAN,,1139.3,1145.0,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,,NO AGE GIVEN,  100,  108,  104,DSDP INITIAL REPORTS
47,398,D,APTIAN,,1164.0,1249.5,,NO AGE GIVEN,,NO AGE GIVEN,  108,  110,  109,DSDP INITIAL REPORTS
47,398,D,APTIAN,BARREMIAN,1325.5,1344.5,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  108,  121,114.5,DSDP INITIAL REPORTS
47,398,D,APTIAN,,1382.5,1392.0,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,,NO AGE GIVEN,  108,  110,  109,DSDP INITIAL REPORTS
47,398,D,UPPER APTIAN,,1401.5,1430.0,,NO AGE GIVEN,,NO AGE GIVEN,  108,  112,  110,DSDP INITIAL REPORTS
47,398,D,MIDDLE ALBIAN,UPPER APTIAN,1449.0,1458.5,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  104,  112,  108,DSDP INITIAL REPORTS
47,398,D,APTIAN,,1477.5,1487.0,,NO AGE GIVEN,,NO AGE GIVEN,  108,  110,  109,DSDP INITIAL REPORTS
47,398,D,LOWER APTIAN,,1487.0,1506.0,,NO AGE GIVEN,,NO AGE GIVEN,  112,  115,113.5,DSDP INITIAL REPORTS
47,398,D,UPPER BARREMIAN,,1563.0,1572.5,,NO AGE GIVEN,,NO AGE GIVEN,  115,  118,116.5,DSDP INITIAL REPORTS
47,398,D,BARREMIAN,,1572.5,1591.5,,NO AGE GIVEN,,NO AGE GIVEN,  115,  121,  118,DSDP INITIAL REPORTS
47,398,D,BARREMIAN,NEOCOMIAN,1601.0,1620.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  115,  135,  125,DSDP INITIAL REPORTS
47,398,D,UPPER BARREMIAN,,1629.5,1639.0,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,,NO AGE GIVEN,  115,  118,116.5,DSDP INITIAL REPORTS
47,398,D,BARREMIAN,UPPER HAUTERIVIAN,1639.0,1740.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  115,  123,  119,DSDP INITIAL REPORTS
