leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
29,280,A,1,1,68.0,80.0,38.00,38.68,38.80,," NANNO OOZE,FORAM COAT", 10YR4/1-DARK GRAY, DARK G RAY SANDY (MANGANESE NODULES) QTZ SILT WITH NANNOS A ND FORAMS MATRIX, MODERATELY DISTURBED, CONCENTRAT ION OF ELONGATED AND ROUND MANGANESE NODULES UP TO 4 .5 CM LONG/DIAMETER BLACK WITH LOW RELIEF BOTRYOIDAL SURFACE,,," NANNO OOZE AND RECENT FORAM COAT,SURFACES -IE NODULES DRAGGED DOWN HOLE FROM SEA FLOOR",, 11111210
29,280,A,1,1,80.0,150.0,38.00,38.80,39.50,, SILT RICH DIAT OOZE," 5Y7/2-YELLOWISH GRAY,5Y6/4-D USKY YELLOW,5Y5/2-LIGHT OLIVE GRAY"," SHARP CONTACT,Y ELLOWISH GRAY AT PLACES MOTTLED DUSKY YELLOW AND LIG HT OLIVE GRAY,SPARSELY (SLIGHT) MOTTLED LARGE (3 CM DIAM) ROUND ELLIPLICAL MOTTLES", MODERATE DEFORMATIO N, OTHER AREAS CONTAIN SCATTERED SAND SIZE NODULES MANGANESE PHOSPHATE GLAUC,,,, SOFT, 00000000
29,280,A,1,2,0.0,12.0,38.00,39.50,39.62,, SILTY DIAT OOZE, -YELLOWISH GRAY,, SLIGHT DEFORMA TION,,,,,, 00000000
29,280,A,1,2,12.0,150.0,38.00,39.62,41.00,, SAND SILT DIATOM OOZE, 5G5/2-GRAYISH GREEN," SHAR P CONTACT,MASSIVE WITH VERY SPARSE DISCONTINUOUS LAM INAD 2-4MM THICK SCATTERED TINE (2-4MM) RAGGED SPOTS (MOTTLES) GRAYISH GREEN IN COLOR"," 80-95 CM SOUPY, SLIGHTLY DISTURBED THROUGHOUT",,,,, SOUPY, 00000000
29,280,A,1,3,0.0,150.0,38.00,41.00,42.50,, SILT DIATOM OOZE, -GRAYISH GREEN," MODERATE VERY FINE MOTTLES STRECHED OUT PATCHY NO REGULAR DISTRIBU TION,74 CM DARK GREEN PATCH", SLIGHTLY DISTURBED,,,, D ARK COLOR INCREASED QTZ OR BLAUC PRESENCE, SOFT-STI FF, 00000000
29,280,A,1,4,0.0,150.0,38.00,42.50,44.00,, SILT DIAT OOZE, -GRAYISH GREEN, SCATTERED FINE M OTTLES THROUGHOUT ELONGATE RAGGED, SLIGHT DEFORMATI ON THROUGHOUT,,,," COLOR PHOTO TOP 40 CM,GEO-CHEM SAMPL E 0-10 CM", STIFF, 00000000
29,280,A,2,1,40.0,59.0,53.50,53.90,54.09,, MANGANESE NODULES," -BROWN,-BLACK -PALE BROWN YELLOW", PATCHES (< 1 C M) SLOP ORIGINAL MATERIAL PALE BROWN YELLOW DENSE MI CRITE ?, INTENSELY DISTURBED, MANGANESE NODULES UP TO 8 CM LO NG BROWN BLACK AS BEFORE PLUS MINOR ONES CONCENTRIC STRUCTURE," MANGANESE,MICRITE",,, HARD, 00000000
29,280,A,2,1,59.0,150.0,53.50,54.09,55.00,, MANGANESE BEARING DETRITAL SILT DIAT OOZE," 5Y5/1- GRAY,-DARK GRAY,5Y7/2-YELLOWISH GRAY"," GRAY GENERALL Y MASSIVE (1 LAYER) OTHERWISE SLIGHT FINE IRREGULAR MOTTLES,85-92 CM DARK GRAY LAYER,100-115 CM PATCHES OF YELLOWISH GRAY CLAY SILT DIAT OOZE (LOOK AS IF IN CORPORATED FROM UP HOLE DURING DRILLING)"," SLIGHTLY DISTURBED,98-120 CM INTENSELY DISTURBED",,,,,, 00000000
29,280,A,2,2,0.0,150.0,53.50,55.00,56.50,, MANGANESE BEARING DETRITAL SILT DIAT OOZE, 5Y5/1- GRAY," MASSIVE,VERY FAINT SCATTERED VERY FINE TINY S POTS PROBABLY MANGANESE CONCENTRATIONS"," SLIGHTLY DI STURBED THROUGHOUT,SLOPPY 80-112 CM",,,,, STIFF, 00000000
29,280,A,2,3,0.0,150.0,53.50,56.50,58.00,, MANGANESE BEARING DET SILT DIAT OOZE," 5Y5/1-GRAY, -GRAY BROWN", RARE 1 CM (IRREGULAR) PATCHES GRAY BRO WN, 40-50 CM SLOPPY,,,, SAME AS CORE 2 SEC 2,, 00000000
