leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
7,64,,1,1,0.0,0.0,0.00,0.00, 5,"BRONNIMANN,P.;RESIG,J.",,7,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,1358,FGLOA0486,Globorotalia scitula,PRESENT,  ,1
7,64,,1,1,0.0,0.0,0.00,0.00, 5,"BRONNIMANN,P.;RESIG,J.",,7,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,1358,FGLOG0150,Globigerina calida calida,PRESENT,  ,1
7,64,,1,1,0.0,0.0,0.00,0.00, 5,"BRONNIMANN,P.;RESIG,J.",,7,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,1358,FGLOT0100,Globigerinita glutinata,PRESENT,  ,1
7,64,,1,1,0.0,0.0,0.00,0.00, 5,"BRONNIMANN,P.;RESIG,J.",,7,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,1358,FPULL0040,Pulleniatina obliquiloculata obliquiloculata,PRESENT,  ,1
7,64,,1,1,0.0,0.0,0.00,0.00, 5,"BRONNIMANN,P.;RESIG,J.",,7,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,1358,FTURB0210,Turborotalia humilis,PRESENT,  ,1
7,64,,1,1,22.0,24.0,0.00,0.23,32,"BRONNIMANN,P.;RESIG,J.",,7,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,1464,FCASS0010,Cassigerinella chipolensis,PRESENT,  ,1
7,64,,1,1,22.0,24.0,0.00,0.23,32,"BRONNIMANN,P.;RESIG,J.",,7,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,1464,FGLOA0090,Globorotalia clemenciae,PRESENT,  ,1
7,64,,1,1,22.0,24.0,0.00,0.23,32,"BRONNIMANN,P.;RESIG,J.",,7,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,1464,FGLOA0108,Globorotalia continuosa,PRESENT,  ,1
7,64,,1,1,22.0,24.0,0.00,0.23,32,"BRONNIMANN,P.;RESIG,J.",,7,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,1464,FGLOA0314,Globorotalia minutissima,PRESENT,  ,1
7,64,,1,1,22.0,24.0,0.00,0.23,32,"BRONNIMANN,P.;RESIG,J.",,7,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,1464,FGLOA0352,Globorotalia obesa,PRESENT,  ,1
