leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
47,398,,2,1,140.0,142.0,25.00,26.41, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,276,FGLOA0117,Globorotalia crassaformis s. l.,PRESENT,  ,1
47,398,,2,1,140.0,142.0,25.00,26.41, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,276,FHASI0060,Hastigerinella reideli,PRESENT,  ,1
47,398,,2,2,136.0,138.0,25.00,27.87, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,282,FNEOG0040,Neogloboquadrina dutertrei,PRESENT,  ,1
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOA0054,Globorotalia bermudezi,PRESENT,  ,1
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOA0224,Globorotalia hirsuta hirsuta,PRESENT,  ,1
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOA0246,Globorotalia inflata,PRESENT,  ,1
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOD0140,Globigerinoides elongatus,PRESENT,  ,1
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOD0410,Globigerinoides ruber,PRESENT,  ,1
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOD0570,Globigerinoides tenellus,PRESENT,  ,1
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOG0150,Globigerina calida calida,PRESENT,  ,1
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOG0223,Globigerina digitata digitata,PRESENT,  ,1
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOG0430,Globigerina megastoma cariacoensis,PRESENT,  ,1
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FTURO0012,Turborotalita atlantisae,PRESENT,  ,1
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FTURO0020,Turborotalita cristata,PRESENT,  ,2
47,398,,2,3,47.0,49.0,25.00,28.48, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,280,FGLOA0379,Globorotalia pachyderma pachyderma,PRESENT,  ,1
