Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
165, 999,B,Initial Reports          ,     605.960,   23.799999,FO Paragloborotalia kugleri  (Planktonic Foraminif
,,,,,,
165, 999,B,Initial Reports          ,     617.080,   23.900000,LO  Reticulofenestra bisecta  (Nannofossil)
,,,,,,
165, 999,B,Initial Reports          ,     622.260,   25.500000,LO  Sphenolithus ciperoensis  (Nannofossil)
,,,,,,
165, 999,B,Initial Reports          ,     633.590,   26.700001,FO Globigerinoides primordius  (Planktonic Foramin
,,,,,,
165, 999,B,Initial Reports          ,     633.595,   27.100000,LO Paragloborotalia opima  (Planktonic Foraminifer
,,,,,,
165, 999,B,Initial Reports          ,     654.420,   27.500000,LO  Sphenolithus distentus (Nannofossil)
,,,,,,
165, 999,B,Initial Reports          ,     670.690,   28.500000,LO Ch. cubensis (common) (Planktonic Foraminifera)
,,,,,,
165, 999,B,Initial Reports          ,     675.570,   30.299999,LO Turborotalia ampliapertura (Planktonic Foramini
,,,,,,
165, 999,B,Initial Reports          ,     675.575,   30.600000,FO Paragloborotalia opima  (Planktonic Foraminifer
,,,,,,
165, 999,B,Initial Reports          ,     680.260,   29.900000,FO Sphenolithus ciperoensis  (Nannofossil)
,,,,,,
165, 999,B,Initial Reports          ,     697.370,   31.500000,FO Sphenolithus distentus  (Nannofossil)
,,,,,,
165, 999,B,Initial Reports          ,     710.920,   32.000000,LO Pseudohastigerina spp. (Planktonic Foraminifer)
,,,,,,
165, 999,B,Initial Reports          ,     712.970,   32.299999,LO  Reticulofenestra umbilicus  (Nannofossil)
,,,,,,
165, 999,B,Initial Reports          ,     716.360,   32.799999,LO  Ericsonia formosa  (Nannofossil)
,,,,,,
165, 999,B,Initial Reports          ,     731.180,   34.200001,LO  Discoaster saipanensis  (Nannofossil)
,,,,,,
165, 999,B,Initial Reports          ,     732.710,   34.299999,LO  Discoaster barbadiensis  (Nannofossil)
,,,,,,
165, 999,B,Initial Reports          ,     740.140,   33.799999,LO Turborotalia cerroazulensis  (Planktonic Forami
,,,,,,
165, 999,B,Initial Reports          ,     759.470,   35.299999,LO Turborotalia pomeroli (Planktonic Foraminifera)
,,,,,,
165, 999,B,Initial Reports          ,     759.475,   35.299999,LO Porticulasphaera semiinvoluta  (Planktonic Fora
,,,,,,
165, 999,B,Initial Reports          ,     769.280,   38.400002,FO Porticulasphaera semiinvoluta  (Planktonic Fora
,,,,,,
165, 999,B,Initial Reports          ,     769.285,   39.000000,LO Acarinina primitiva  (Planktonic Foraminifera) 
,,,,,,
165, 999,B,Initial Reports          ,     773.100,   37.099998,LO  Chiasmolithus grandis  (Nannofossil)
,,,,,,
165, 999,B,Initial Reports          ,     777.780,   40.099998,LO Globigerapsis beckmanni  (Planktonic Foraminife
,,,,,,
165, 999,B,Initial Reports          ,     783.910,   40.400002,LO  Chiasmolithus solitus  (Nannofossil)
,,,,,,
165, 999,B,Initial Reports          ,     786.130,   40.500000,FO Globogerapsis beckmanni  (Planktonic Foraminife
,,,,,,
165, 999,B,Initial Reports          ,     788.540,   38.000000,FO Reticulofenestra bisecta  (Nannofossil)
,,,,,,
