taxon_group,verbatim_name,genus name,species name,subspecies name,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,_simplified_name,_merge_approved,_merge_pbdb
benthic_forams,Anomalina cicatricosus,Anomalina,cicatricosus,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina cubana,Anomalina,cubana,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina dorri aragonensis,Anomalina,dorri,aragonensis,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina flintii,Anomalina,flintii,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina globulosa,Anomalina,globulosa,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina helicina,Anomalina,helicina,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina illingi,Anomalina,illingi,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina midwayensis,Anomalina,midwayensis,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina pompilioides,Anomalina,pompilioides,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina praespissiformis,Anomalina,praespissiformis,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina semicribrata,Anomalina,semicribrata,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina spissiformis,Anomalina,spissiformis,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina spissiformis (q),Anomalina,spissiformis,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina subbadensis,Anomalina,subbadensis,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalina welleri,Anomalina,welleri,,86769,Anomalina,genus,,left_only,both
benthic_forams,Anomalinoides acuta,Anomalinoides,acuta,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides alazanensis,Anomalinoides,alazanensis,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides aragonensis,Anomalinoides,aragonensis,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides badensis,Anomalinoides,badensis,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides cicatricosus,Anomalinoides,cicatricosus,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides ciperensis,Anomalinoides,ciperensis,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides flinti,Anomalinoides,flinti,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides globulosa,Anomalinoides,globulosa,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides howelli,Anomalinoides,howelli,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides macroglabra (q),Anomalinoides,macroglabra,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides nobilis,Anomalinoides,nobilis,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides pinguiglabra,Anomalinoides,pinguiglabra,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides pinguiglabra (q),Anomalinoides,pinguiglabra,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides pompilioides,Anomalinoides,pompilioides,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides praespissiformis,Anomalinoides,praespissiformis,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides pseudogrosserugosa,Anomalinoides,pseudogrosserugosa,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides semicribrata,Anomalinoides,semicribrata,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides semiteres,Anomalinoides,semiteres,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Anomalinoides trinitalensis,Anomalinoides,trinitalensis,,859,Anomalinoides,genus,,left_only,both
benthic_forams,Aragonia anauna,Aragonia,anauna,,865,Aragonia,genus,,left_only,both
benthic_forams,Aragonia capdevilensis,Aragonia,capdevilensis,,865,Aragonia,genus,,left_only,both
benthic_forams,Aragonia semi-reticulata,Aragonia,semi-reticulata,,865,Aragonia,genus,,left_only,both
benthic_forams,Aragonia trinitatensis,Aragonia,trinitatensis,,865,Aragonia,genus,,left_only,both
benthic_forams,Aragonia velascoensis,Aragonia,velascoensis,,865,Aragonia,genus,,left_only,both
benthic_forams,Aragonina aragonensis,Aragonina,aragonensis,,,,,,left_only,both
benthic_forams,Aragonina velascoensis,Aragonina,velascoensis,,,,,,left_only,both
benthic_forams,Arenobulimina cuskleyae (q),Arenobulimina,cuskleyae,,879,Arenobulimina,genus,,left_only,both
benthic_forams,Arenobulimina ovoidea,Arenobulimina,ovoidea,,879,Arenobulimina,genus,,left_only,both
benthic_forams,Articulina sp.,Articulina,sp.,,890,Articulina,genus,,left_only,both
benthic_forams,Articulina tubulosa,Articulina,tubulosa,,890,Articulina,genus,,left_only,both
benthic_forams,Assilina leymeriei,Assilina,leymeriei,,897,Assilina,genus,,left_only,both
benthic_forams,Astacolus calliopsis,Astacolus,calliopsis,,898,Astacolus,genus,,left_only,both
benthic_forams,Astacolus crepidularis,Astacolus,crepidularis,,898,Astacolus,genus,,left_only,both
benthic_forams,Astacolus crepidularis (q),Astacolus,crepidularis,,898,Astacolus,genus,,left_only,both
benthic_forams,Asterigerina crassaformis,Asterigerina,crassaformis,,899,Asterigerina,genus,,left_only,both
benthic_forams,Asterigerina guraboensis,Asterigerina,guraboensis,,899,Asterigerina,genus,,left_only,both
benthic_forams,Asterigerinata mamilla,Asterigerinata,mamilla,,900,Asterigerinata,genus,,left_only,both
benthic_forams,Asterocyclina malladai,Asterocyclina,malladai,,905,Asterocyclina,genus,,left_only,both
benthic_forams,Asterocyclina matanzensis,Asterocyclina,matanzensis,,905,Asterocyclina,genus,,left_only,both
benthic_forams,Asterocyclina penuria,Asterocyclina,penuria,,905,Asterocyclina,genus,,left_only,both
benthic_forams,Asterocyclina sp.,Asterocyclina,sp.,,905,Asterocyclina,genus,,left_only,both
benthic_forams,Astrohiza granulosa,Astrohiza,granulosa,,,,,,left_only,both
benthic_forams,Astronion astrale,Astronion,astrale,,,,,,left_only,both
benthic_forams,Astronion charlottensis,Astronion,charlottensis,,,,,,left_only,both
benthic_forams,Astronion echolsi,Astronion,echolsi,,,,,,left_only,both
benthic_forams,Astronion gallowayi,Astronion,gallowayi,,,,,,left_only,both
benthic_forams,Astronion guadelupae,Astronion,guadelupae,,,,,,left_only,both
benthic_forams,Astronion impressum,Astronion,impressum,,,,,,left_only,both
benthic_forams,Astronion pusillum,Astronion,pusillum,,,,,,left_only,both
benthic_forams,Astronion sp.,Astronion,sp.,,,,,,left_only,both
benthic_forams,Astronion umbilicatulum,Astronion,umbilicatulum,,,,,,left_only,both
benthic_forams,Baggatellla sp.,Baggatellla,sp.,,,,,,left_only,both
benthic_forams,Baggina dominicana,Baggina,dominicana,,936,Baggina,genus,,left_only,both
benthic_forams,Bandyella beckmanni,Bandyella,beckmanni,,941,Bandyella,genus,,left_only,both
benthic_forams,Bathysiphon alba (q),Bathysiphon,alba,,948,Bathysiphon,genus,,left_only,both
benthic_forams,Bathysiphon cyclindrica (q),Bathysiphon,cyclindrica,,948,Bathysiphon,genus,,left_only,both
benthic_forams,Bathysiphon discreta,Bathysiphon,discreta,,948,Bathysiphon,genus,,left_only,both
benthic_forams,Bathysiphon eocenicus,Bathysiphon,eocenicus,,948,Bathysiphon,genus,,left_only,both
benthic_forams,Bathysiphon nodosariaformis,Bathysiphon,nodosariaformis,,948,Bathysiphon,genus,,left_only,both
benthic_forams,Biloculinellla sp.,Biloculinellla,sp.,,,,,,left_only,both
benthic_forams,Biplanispira sp. (q),Biplanispira,sp.,,978,Biplanispira,genus,,left_only,both
benthic_forams,Boldia cushmani,Boldia,cushmani,,994,Boldia,genus,,left_only,both
benthic_forams,Boldia sp.,Boldia,sp.,,994,Boldia,genus,,left_only,both
benthic_forams,Boliminella exilis,Boliminella,exilis,,,,,,left_only,both
benthic_forams,Bolivina acerosa,Bolivina,acerosa,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina acuminata,Bolivina,acuminata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina advena,Bolivina,advena,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina advena striatella,Bolivina,advena,striatella,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina advena striatella (q),Bolivina,advena,striatella,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina aenariensis,Bolivina,aenariensis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina alazanensis,Bolivina,alazanensis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina alazanensis (q),Bolivina,alazanensis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina albatrossi,Bolivina,albatrossi,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina alta,Bolivina,alta,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina anastomosa,Bolivina,anastomosa,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina anglica,Bolivina,anglica,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina anglica (q),Bolivina,anglica,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina antegressa,Bolivina,antegressa,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina antegressa angulata,Bolivina,antegressa,angulata,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina beyrichi,Bolivina,beyrichi,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina bicostata,Bolivina,bicostata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina bicostata (q),Bolivina,bicostata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina bradyi,Bolivina,bradyi,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina bramletti,Bolivina,bramletti,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina californica,Bolivina,californica,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina catanensis,Bolivina,catanensis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina compacta,Bolivina,compacta,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina conica,Bolivina,conica,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina crenulata,Bolivina,crenulata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina daniensis,Bolivina,daniensis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina dilatata,Bolivina,dilatata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina foraminata,Bolivina,foraminata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina gasparensis,Bolivina,gasparensis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina gladius (q),Bolivina,gladius,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina globulosa,Bolivina,globulosa,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina granti,Bolivina,granti,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina hebes,Bolivina,hebes,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina humilis,Bolivina,humilis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina humilis (q),Bolivina,humilis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina inflata,Bolivina,inflata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina interjuncta,Bolivina,interjuncta,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina marginata,Bolivina,marginata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina midwayensis,Bolivina,midwayensis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina nacheolensis (q),Bolivina,nacheolensis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina obscuratum,Bolivina,obscuratum,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina parvula,Bolivina,parvula,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina peirsonae,Bolivina,peirsonae,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina placentina,Bolivina,placentina,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina plicata,Bolivina,plicata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina pseudobeyrichi,Bolivina,pseudobeyrichi,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina pseudospissa,Bolivina,pseudospissa,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina pseudospissa (q),Bolivina,pseudospissa,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina quadrilatera,Bolivina,quadrilatera,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina scrabata,Bolivina,scrabata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina semiperforata,Bolivina,semiperforata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina semiperforata (q),Bolivina,semiperforata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina silvestrina,Bolivina,silvestrina,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina simpsoni (q),Bolivina,simpsoni,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina sinuatum,Bolivina,sinuatum,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina sinuatum (q),Bolivina,sinuatum,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina spiralis,Bolivina,spiralis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina spiralis (q),Bolivina,spiralis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina striatacarinata,Bolivina,striatacarinata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina subadvena,Bolivina,subadvena,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina subadvena sulphrensis,Bolivina,subadvena,sulphrensis,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina subadvena(q),Bolivina,subadvena,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina subangularis osagensis,Bolivina,subangularis,osagensis,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina sublobata,Bolivina,sublobata,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina subspinescens,Bolivina,subspinescens,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina tectiformis,Bolivina,tectiformis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina thalmani,Bolivina,thalmani,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina thalmani (q),Bolivina,thalmani,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina tongi filacostata,Bolivina,tongi,filacostata,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina tortuosa,Bolivina,tortuosa,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina variablis,Bolivina,variablis,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina vaughani,Bolivina,vaughani,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina woodringii,Bolivina,woodringii,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivina woodringii (q),Bolivina,woodringii,,995,Bolivina,genus,,left_only,both
benthic_forams,Bolivinita concavomoenia,Bolivinita,concavomoenia,,998,Bolivinita,genus,,left_only,both
benthic_forams,Bolivinoides delicatula,Bolivinoides,delicatula,,999,Bolivinoides,genus,,left_only,both
benthic_forams,Bolivinoides delicatulus,Bolivinoides,delicatulus,,999,Bolivinoides,genus,,left_only,both
benthic_forams,Bolivinoides sp.,Bolivinoides,sp.,,999,Bolivinoides,genus,,left_only,both
benthic_forams,Bolivinopsis adamsi,Bolivinopsis,adamsi,,1000,Bolivinopsis,genus,,left_only,both
benthic_forams,Bolivinopsis cubensis,Bolivinopsis,cubensis,,1000,Bolivinopsis,genus,,left_only,both
benthic_forams,Bolivinopsis garlandi (q),Bolivinopsis,garlandi,,1000,Bolivinopsis,genus,,left_only,both
benthic_forams,Bolivinopsis parvissima,Bolivinopsis,parvissima,,1000,Bolivinopsis,genus,,left_only,both
benthic_forams,Bolivinopsis praelonga,Bolivinopsis,praelonga,,1000,Bolivinopsis,genus,,left_only,both
benthic_forams,Bolivinopsis sp.,Bolivinopsis,sp.,,1000,Bolivinopsis,genus,,left_only,both
benthic_forams,Bolivinopsis spectabilis,Bolivinopsis,spectabilis,,1000,Bolivinopsis,genus,,left_only,both
benthic_forams,Bolivinopsis trinitatensis,Bolivinopsis,trinitatensis,,1000,Bolivinopsis,genus,,left_only,both
benthic_forams,Bolivinopsis tubensis,Bolivinopsis,tubensis,,1000,Bolivinopsis,genus,,left_only,both
benthic_forams,Bolvina sp. (q),Bolvina,sp.,,,,,,left_only,both
benthic_forams,Bradynella subglobosa,Bradynella,subglobosa,,,,,,left_only,both
benthic_forams,Brizalina acuminata,Brizalina,acuminata,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina acutuula,Brizalina,acutuula,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina aenariensis,Brizalina,aenariensis,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina anastamosa,Brizalina,anastamosa,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina argentea,Brizalina,argentea,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina argentea (q),Brizalina,argentea,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina bradyi,Brizalina,bradyi,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina finlayi,Brizalina,finlayi,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina interjuncta bicostata,Brizalina,interjuncta,bicostata,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina pseudopunctata,Brizalina,pseudopunctata,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina reticulata,Brizalina,reticulata,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina semiperforata,Brizalina,semiperforata,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina silvestrina,Brizalina,silvestrina,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina spissa,Brizalina,spissa,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina subaenariensis,Brizalina,subaenariensis,,1017,Brizalina,genus,,left_only,both
benthic_forams,Brizalina thalmanni (q),Brizalina,thalmanni,,1017,Brizalina,genus,,left_only,both
benthic_forams,Buccella mansfieldi,Buccella,mansfieldi,,1023,Buccella,genus,,left_only,both
benthic_forams,Buccella tenerrima,Buccella,tenerrima,,1023,Buccella,genus,,left_only,both
benthic_forams,Bulava sp.,Bulava,sp.,,,,,,left_only,both
benthic_forams,Bulimina affecta,Bulimina,affecta,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina arkadelphiana midwayensis,Bulimina,arkadelphiana,midwayensis,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina arkadelphiana midwayensis (q),Bulimina,arkadelphiana,midwayensis,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina asperoculeata (q),Bulimina,asperoculeata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina beaumonti,Bulimina,beaumonti,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina bleeckeri,Bulimina,bleeckeri,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina bleekeri (q),Bulimina,bleekeri,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina bradburyi,Bulimina,bradburyi,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina bradburyi (q),Bulimina,bradburyi,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina buchiana,Bulimina,buchiana,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina consanguinea,Bulimina,consanguinea,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina denudata,Bulimina,denudata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina eccentrica (q),Bulimina,eccentrica,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina excavata,Bulimina,excavata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina exilis,Bulimina,exilis,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina fusiformis-gibba,Bulimina,fusiformis-gibba,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina grata,Bulimina,grata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina microcostata,Bulimina,microcostata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina ovata,Bulimina,ovata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina pagoda,Bulimina,pagoda,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina praeinflata,Bulimina,praeinflata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina quadrata (q),Bulimina,quadrata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina semicostata,Bulimina,semicostata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina semicostata (q),Bulimina,semicostata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina seratospina,Bulimina,seratospina,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina spicata,Bulimina,spicata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina spinata,Bulimina,spinata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina spinescens,Bulimina,spinescens,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina spinosa,Bulimina,spinosa,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina striata mexicana,Bulimina,striata,mexicana,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina tenuata,Bulimina,tenuata,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina trigonalis,Bulimina,trigonalis,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina truncana,Bulimina,truncana,,1032,Bulimina,genus,,left_only,both
benthic_forams,Bulimina tuxpomensis,Bulimina,tuxpomensis,,1032,Bulimina,genus,,left_only,both
