leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
6,53,,7,1,90.0,195.40,196.30,  196.90,,BASALTIC GLASS,PCE NO PCE NUMBERS ASSIGNED,GLASSY,DENSE,comments: BADLY ALTERED BASALTIC GLASS,"HARD, GRAYISH GREEN (10GY 5/2), COULD BE TUFF OR FLOW ROCK",     1-2                                CIRCULAR comments : DARKER GREEN  THAN ROCK,,FELDSPAR,,,
6,53,,7,CC,0.0,195.40,197.00,  197.00,,BASALTANDESITE,PCE NO PCE NUMBERS ASSIGNED,FINE-GRAINED,"DENSE, CONTAINING VEINS OF WHITE CALCITE",comments: HIGHLY ALTERED,"DARK BROWN, IN CONTACT WITH CHALK AT TOP", comments : AMYGDALOIDAL TO VESICULAR (POSSIBLY SOLUTION VUGS) FILLED WITH SPARRY CALCITE AND ZEOLITE,,"PLAG comments : ABUNDANT ROSETTES OF BROWN, PRISMATIC SECONDARY PLAG",CALCITE comments :  FOUND IN VEINS AND IN VESICLES | ZEOLITE comments :  FOUND IN VESICLES,,
6,53,,8,1,0.0,196.90,196.90,  196.90,,BASALT,PCE NO PCE NUMBERS ASSIGNED,FINE-GRAINED AND GLASSY,DENSE,comments: BADLY ALTERED,BAKED MARMATIZED CHALK CONTACT,,,,,,
6,53,,8,CC,0.0,196.90,198.50,  198.50,,BASALTOR ANDESITE,PCE NO PCE NUMBERS ASSIGNED,"FELTED MASS OF RADIATING BROWN PLAG LATHS IN FINE-GRAINED MATRIX, AND ANGULAR FRAGMENTS OF ALTERED VOLCANIC ROCK IN TUFFACEOUS MATRIX",,"comments: HIGHLY ALTERED, ALSO SEE CHLORITIC HIGHLY ALTERED BASALTIC OR ANDESITE TUFF OR FLOW ROCK (GREENSTONE)","DARK GRAY VOLCANIC ROCK, LIKE THAT OF CORE 7", comments : AMYGDALOIDAL,,,,,
