leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
38,336,,1,2,89.0,91.0,0.00,2.40,16,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,COMMON,,,MODERATE,NO AGE GIVEN,940,DACTI0050,Actinocyclus ehrenbergii,RARE,  ,1
38,336,,1,2,89.0,91.0,0.00,2.40,16,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,COMMON,,,MODERATE,NO AGE GIVEN,940,DCHAE0010,Chaetoceros sp.,FEW,  ,1
38,336,,1,2,89.0,91.0,0.00,2.40,16,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,COMMON,,,MODERATE,NO AGE GIVEN,940,DCOSC0470,Coscinodiscus lineatus,RARE,  ,1
38,336,,1,2,89.0,91.0,0.00,2.40,16,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,COMMON,,,MODERATE,NO AGE GIVEN,940,DDETO0010,Detonula confervacea,RARE,  ,1
38,336,,1,2,89.0,91.0,0.00,2.40,16,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,COMMON,,,MODERATE,NO AGE GIVEN,940,DLAUD0010,Lauderia borealis,RARE,  ,1
38,336,,1,2,89.0,91.0,0.00,2.40,16,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,COMMON,,,MODERATE,NO AGE GIVEN,940,DMELO0160,Melosira sulcata,RARE,  ,1
38,336,,1,2,89.0,91.0,0.00,2.40,16,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,COMMON,,,MODERATE,NO AGE GIVEN,940,DNITZ0040,Nitzschia atlantica,RARE,  ,1
38,336,,1,2,89.0,91.0,0.00,2.40,16,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,COMMON,,,MODERATE,NO AGE GIVEN,940,DPSED0010,Pseudoeunotia doliolus,RARE,  ,1
38,336,,1,2,89.0,91.0,0.00,2.40,16,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,COMMON,,,MODERATE,NO AGE GIVEN,940,DRHIZ0020,Rhizosolenia alata,RARE,  ,1
38,336,,1,2,89.0,91.0,0.00,2.40,16,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,COMMON,,,MODERATE,NO AGE GIVEN,940,DSTEA0290,Stephanopyxis turris,RARE,  ,1
