leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
6,49,,1,1,0.0,20.0,0.00,0.00,0.20,, ZEOLITIC SILTY MUD, 10YR3/4-DARK YELLOWISH BROWN,, HIGHLY DEFORMED,,,,," SOFT,SOUPY", 00000000 00000000
6,49,,1,1,20.0,40.0,0.00,0.20,0.40,, SANDY DIATOMACEOUS VOLCANIC MUD," 10YR4/3-BROWN,10 YR6/4-LIGHT YELLOWISH BROWN"," LIGHT YELLOWISH BROWN MOTTLES,BURROWS",,,,,," SOFT,COHERENT", 00000000 00000000
6,49,,1,1,40.0,105.0,0.00,0.40,1.05,, NANNOPLANKTON MARL MUD," 10YR8/3-VERY PALE BROWN, 10YR6/2-PALE BROWN,10YR4/3-BROWN,10YR6/4-LIGHT YELLO WISH BROWN,10YR5/3-BROWN,10YR6/3-PALE BROWN"," 60-75 CM HEAVILY MOTTLED BROWN,COLORS IN BANDS",,,,,, SOFT, 00000000 00000000
6,49,,1,1,105.0,150.0,0.00,1.05,1.50,, SANDY VOLCANIC MUD," 10YR4/3-BROWN,10YR6/3-PALE BR OWN", HEAVILY MOTTLED,,,,,," SOFT,COHERENT", 33213000.3651
6,49,,1,2,0.0,150.0,0.00,1.50,3.00,, MUD," 10YR4/3-BROWN,10YR7/4-VERY PALE BROWN,10YR3/ 3-DARK BROWN,10YR7/4-VERY PALE BROWN", PALE BROWN MO TTLES OF SANDY VOLCANIC MUD (LARGE ONE AT 107-115 CM AND 10 CM), MODERATE DEFORMATION 100-150CM,,,,, SOFT, 00000000 33213000
6,49,,1,3,0.0,150.0,0.00,3.00,4.50,, SANDY VOLCANIC MUD," 10YR3/3-BROWN,10YR7/4-VERY PA LE BROWN", OCCASIONAL MOTTLES AND THIN LAYERS OF PAL E BROWN, HIGHLY DEFORMED?,,,,, SOFT, 00000000 00000000
6,49,,1,4,0.0,150.0,0.00,4.50,6.00,, VOLC+GLAS AND NANNO SANDY MUD," 10YR5/4-YELLOWISH BROWN, 10YR3/4-DARK YELLOWISH BROWN,10YR5/6-YELLOWIS H BROWN", COLOR LAYERS,, MANGANESE NODULE 5 CM BY 4 CM OVAL AT 100 CM,, NANNO MARL OOZE PATCH AT 135-145 CM,, SOFT, 00000000 00000000
6,49,,1,5,0.0,150.0,0.00,6.00,7.50,, ZEOLITIC RED CLAY," 10YR3/3-DARK BROWN,10YR5/6-YEL LOWISH BROWN,10YR3/2-DARK GRAYISH BROWN,10YR6/6-BROW NISH YELLOW,-WHITE", SMALL MOTTLES OF YELLOWISH BROW N,," PIECES OF GLASSY BROWNISH YELLOW CHERT COATED WI TH MANGANESE ON ONE SIDE AND IS 5-10 MM THICK,SOFT W HITE WEATHERED PALAGONITE 15MM LONG AT 130CM",,,, SOFT, 00000000 00000000
6,49,,1,6,0.0,150.0,0.00,7.50,9.00,, ZEOLITIC RED CLAY, 10YR3/4-DARK YELLOWISH BROWN,,,,,, VOID 105-112 CM, SOFT, 00000000 00000000
6,49,,1,CC,0.0,0.0,0.00,9.10,9.10,, CHALK,,,, SEVERAL SMALL (1-3 CM ACROSS) PLATY FRAGME NTS OF FRIABLE CHALK,, RADIOLARIA PRESENT,, LITHIFIE D, 00000000 11120000
6,49,,2,1,55.0,95.0,17.40,17.95,18.35,, NANNOPLANKTON CHALK OOZE, 2.5Y8/2-WHITE,, DEFORME D AT 0-10 CM AND 55-95 CM,,,, EMPTY 0-55 CM EXCEPT FOR TWO SMALL OOZE MASSES AT 0-10 CM,, 00000000 11120000
6,49,,2,1,110.0,130.0,17.40,18.50,18.70,, NANNOPLANKTON CHALK OOZE, 2.5Y8/2-WHITE,, DEFORMED,,,, EMPTY 95-110 CM,, 00000000 11120000
6,49,,2,1,130.0,140.0,17.40,18.70,18.80,, ZEOLITIC SILTY MUD," 10!R4/3-DARK BROWN,-WHITE", S OME MOTTLES OF WHITE OOZE,,,,, EMPTY 140-150 CM, SOFT, 00000000 33213000
