taxon_group,verbatim_name,name,Comment,Notes (change to Internal only notes?),Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,comments,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,Unnamed: 19
benthic_forams,Ammobaculoides navarroensis (q),? Ammobaculoides navarroensis,,,,?,Ammobaculoides,,,,navarroensis,,,,,814,Ammobaculoides,genus,
benthic_forams,Ammodiscus cretaceous,,,,,,Ammodiscus,,,,cretaceous,,,,,818,Ammodiscus,genus,
benthic_forams,Ammodiscus glabratus (q),? Ammodiscus glabratus,,,,?,Ammodiscus,,,,glabratus,,,,,818,Ammodiscus,genus,
benthic_forams,Ammodiscus incertus,,,,,,Ammodiscus,,,,incertus,,,,,818,Ammodiscus,genus,
benthic_forams,Ammodiscus incertus (q),? Ammodiscus incertus,,,,?,Ammodiscus,,,,incertus,,,,,818,Ammodiscus,genus,
benthic_forams,Ammodiscus peruvianus,,,,,,Ammodiscus,,,,peruvianus,,,,,818,Ammodiscus,genus,
benthic_forams,Ammolagena clavata,,,,,,Ammolagena,,,,clavata,,,,,821,Ammolagena,genus,
benthic_forams,Ammomassilina alveoliniformis,,,,,,Ammomassilina,,,,alveoliniformis,,,,,240354,Ammomassilina,genus,
benthic_forams,Ammomassilina alveoliniformis (q),? Ammomassilina alveoliniformis,,,,?,Ammomassilina,,,,alveoliniformis,,,,,240354,Ammomassilina,genus,
benthic_forams,Ammonia ammoniformis,,,,,,Ammonia,,,,ammoniformis,,,,,823,Ammonia,genus,
benthic_forams,Ammonia hatatensis,,,,,,Ammonia,,,,hatatensis,,,,,823,Ammonia,genus,
benthic_forams,Ammonia parkinsoniana,,,,,,Ammonia,,,,parkinsoniana,,,,,823,Ammonia,genus,
benthic_forams,Ammonia perlucida,,,,,,Ammonia,,,,perlucida,,,,,823,Ammonia,genus,
benthic_forams,Ammonia sikokuensis,,,,,,Ammonia,,,,sikokuensis,,,,,823,Ammonia,genus,
benthic_forams,Ammonia viennensis-compacta,,,intergrade?,,,Ammonia,,,,viennensis-compacta,,,,,823,Ammonia,genus,
benthic_forams,Ammopalmula sp.,,,,,,Ammopalmula,,,,sp.,,,,,824,Ammopalmula,genus,
benthic_forams,Ammoscalaria pseudospiralis,,,,,,Ammoscalaria,,,,pseudospiralis,,,,,825,Ammoscalaria,genus,
benthic_forams,Ammoscalaria pseudospiralis (q),? Ammoscalaria pseudospiralis,,,,?,Ammoscalaria,,,,pseudospiralis,,,,,825,Ammoscalaria,genus,
benthic_forams,Ammosphaeroidina (q),? Ammosphaeroidina,,,,?,Ammosphaeroidina,,,,,,,,,827,Ammosphaeroidina,genus,
benthic_forams,Ammotium cassis,,,,,,Ammotium,,,,cassis,,,,,829,Ammotium,genus,
benthic_forams,Amphicoryna scalaris sagamiensis,,,,,,Amphicoryna,,,,scalaris,,sagamiensis,,,835,Amphicoryna,genus,
benthic_forams,Amphimorphina lessonii,,,,,,Amphimorphina,,,,lessonii,,,,,836,Amphimorphina,genus,
benthic_forams,Angulogavelinella becariiformis,,,,,,Angulogavelinella,,,,becariiformis,,,,,851,Angulogavelinella,genus,
benthic_forams,Angulogerina carinata,,,,,,Angulogerina,,,,carinata,,,,,852,Angulogerina,genus,
benthic_forams,Angulogerina cuneata,,,,,,Angulogerina,,,,cuneata,,,,,852,Angulogerina,genus,
benthic_forams,Angulogerina esuriens,,,,,,Angulogerina,,,,esuriens,,,,,852,Angulogerina,genus,
benthic_forams,Angulogerina illingi,,,,,,Angulogerina,,,,illingi,,,,,852,Angulogerina,genus,
benthic_forams,Angulogerina kokozuraensis,,,,,,Angulogerina,,,,kokozuraensis,,,,,852,Angulogerina,genus,
benthic_forams,Angulogerina occidentalis,,,,,,Angulogerina,,,,occidentalis,,,,,852,Angulogerina,genus,
benthic_forams,Angulogerina sp.,,,,,,Angulogerina,,,,sp.,,,,,852,Angulogerina,genus,
benthic_forams,Angulogerina virginiana,,,,,,Angulogerina,,,,virginiana,,,,,852,Angulogerina,genus,
benthic_forams,Anomalina acuta,,,,,,Anomalina,,,,acuta,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina affinis,,,,,,Anomalina,,,,affinis,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina alazensis,,,,,,Anomalina,,,,alazensis,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina alazensis spissiformis,,,,,,Anomalina,,,,alazensis,,spissiformis,,,86769,Anomalina,genus,
benthic_forams,Anomalina aragonensis,,,,,,Anomalina,,,,aragonensis,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina capita,,,,,,Anomalina,,,,capita,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina cicatricosus,,,,,,Anomalina,,,,cicatricosus,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina cubana,,,,,,Anomalina,,,,cubana,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina dorri aragonensis,,,,,,Anomalina,,,,dorri,,aragonensis,,,86769,Anomalina,genus,
benthic_forams,Anomalina flintii,,,,,,Anomalina,,,,flintii,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina globulosa,,,,,,Anomalina,,,,globulosa,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina helicina,,,,,,Anomalina,,,,helicina,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina illingi,,,,,,Anomalina,,,,illingi,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina midwayensis,,,,,,Anomalina,,,,midwayensis,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina pompilioides,,,,,,Anomalina,,,,pompilioides,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina praespissiformis,,,,,,Anomalina,,,,praespissiformis,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina semicribrata,,,,,,Anomalina,,,,semicribrata,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina spissiformis,,,,,,Anomalina,,,,spissiformis,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina spissiformis (q),? Anomalina spissiformis,,,,?,Anomalina,,,,spissiformis,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina subbadensis,,,,,,Anomalina,,,,subbadensis,,,,,86769,Anomalina,genus,
benthic_forams,Anomalina welleri,,,,,,Anomalina,,,,welleri,,,,,86769,Anomalina,genus,
benthic_forams,Anomalinoides acuta,,,,,,Anomalinoides,,,,acuta,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides alazanensis,,,,,,Anomalinoides,,,,alazanensis,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides aragonensis,,,,,,Anomalinoides,,,,aragonensis,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides badensis,,,,,,Anomalinoides,,,,badensis,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides cicatricosus,,,,,,Anomalinoides,,,,cicatricosus,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides ciperensis,,,,,,Anomalinoides,,,,ciperensis,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides flinti,,,,,,Anomalinoides,,,,flinti,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides globulosa,,,,,,Anomalinoides,,,,globulosa,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides howelli,,,,,,Anomalinoides,,,,howelli,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides macroglabra (q),? Anomalinoides macroglabra,,,,?,Anomalinoides,,,,macroglabra,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides nobilis,,,,,,Anomalinoides,,,,nobilis,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides pinguiglabra,,,,,,Anomalinoides,,,,pinguiglabra,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides pinguiglabra (q),? Anomalinoides pinguiglabra,,,,?,Anomalinoides,,,,pinguiglabra,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides pompilioides,,,,,,Anomalinoides,,,,pompilioides,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides praespissiformis,,,,,,Anomalinoides,,,,praespissiformis,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides pseudogrosserugosa,,,,,,Anomalinoides,,,,pseudogrosserugosa,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides semicribrata,,,,,,Anomalinoides,,,,semicribrata,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides semiteres,,,,,,Anomalinoides,,,,semiteres,,,,,859,Anomalinoides,genus,
benthic_forams,Anomalinoides trinitalensis,,,,,,Anomalinoides,,,,trinitalensis,,,,,859,Anomalinoides,genus,
benthic_forams,Aragonia anauna,,,,,,Aragonia,,,,anauna,,,,,865,Aragonia,genus,
benthic_forams,Aragonia capdevilensis,,,,,,Aragonia,,,,capdevilensis,,,,,865,Aragonia,genus,
benthic_forams,Aragonia semi-reticulata,,,,,,Aragonia,,,,semi-reticulata,,,,,865,Aragonia,genus,
benthic_forams,Aragonia trinitatensis,,,,,,Aragonia,,,,trinitatensis,,,,,865,Aragonia,genus,
benthic_forams,Aragonia velascoensis,,,,,,Aragonia,,,,velascoensis,,,,,865,Aragonia,genus,
benthic_forams,Aragonina aragonensis,Aragonia aragonensis,JAS: appears to be a misspelling; WoRMS,,,,Aragonia,,,,aragonensis,,,,,,,,
benthic_forams,Aragonina velascoensis,Aragonia velascoensis,JAS: appears to be a misspelling; WoRMS,,,,Aragonia,,,,velascoensis,,,,,,,,
benthic_forams,Arenobulimina cuskleyae (q),? Arenobulimina cuskleyae,,,,?,Arenobulimina,,,,cuskleyae,,,,,879,Arenobulimina,genus,
benthic_forams,Arenobulimina ovoidea,,,,,,Arenobulimina,,,,ovoidea,,,,,879,Arenobulimina,genus,
benthic_forams,Articulina sp.,,,,,,Articulina,,,,sp.,,,,,890,Articulina,genus,
benthic_forams,Articulina tubulosa,,,,,,Articulina,,,,tubulosa,,,,,890,Articulina,genus,
benthic_forams,Assilina leymeriei,,,,,,Assilina,,,,leymeriei,,,,,897,Assilina,genus,
benthic_forams,Astacolus calliopsis,,,,,,Astacolus,,,,calliopsis,,,,,898,Astacolus,genus,
benthic_forams,Astacolus crepidularis,,,,,,Astacolus,,,,crepidularis,,,,,898,Astacolus,genus,
benthic_forams,Astacolus crepidularis (q),? Astacolus crepidularis,,,,?,Astacolus,,,,crepidularis,,,,,898,Astacolus,genus,
benthic_forams,Asterigerina crassaformis,,,,,,Asterigerina,,,,crassaformis,,,,,899,Asterigerina,genus,
benthic_forams,Asterigerina guraboensis,,,,,,Asterigerina,,,,guraboensis,,,,,899,Asterigerina,genus,
benthic_forams,Asterigerinata mamilla,,,,,,Asterigerinata,,,,mamilla,,,,,900,Asterigerinata,genus,
benthic_forams,Asterocyclina malladai,,,,,,Asterocyclina,,,,malladai,,,,,905,Asterocyclina,genus,
benthic_forams,Asterocyclina matanzensis,,,,,,Asterocyclina,,,,matanzensis,,,,,905,Asterocyclina,genus,
benthic_forams,Asterocyclina penuria,,,,,,Asterocyclina,,,,penuria,,,,,905,Asterocyclina,genus,
benthic_forams,Asterocyclina sp.,,,,,,Asterocyclina,,,,sp.,,,,,905,Asterocyclina,genus,
benthic_forams,Astrohiza granulosa,Astrorhiza granulosa,JAS: appears to be a misspelling; WoRMS,,,,Astrorhiza,,,,granulosa,,,,,,,,
benthic_forams,Astronion astrale,Astrononion australe,JAS: appears to be a misspelling; WoRMS,,,,Astrononion,,,,astrale,,,,,,,,
benthic_forams,Astronion charlottensis,,,"JAS: need help with this one, could be a misspelling for Astrononion, but I can't find Astrononion charlottensis",,,Astronion,,,,charlottensis,,,,,,,,
benthic_forams,Astronion echolsi,Astrononion echolsi,JAS: appears to be a misspelling; WoRMS,,,,Astrononion,,,,echolsi,,,,,,,,
benthic_forams,Astronion gallowayi,Astrononion gallowayi,JAS: appears to be a misspelling; WoRMS,,,,Astrononion,,,,gallowayi,,,,,,,,
benthic_forams,Astronion guadelupae,Astrononion guadelupae,JAS: appears to be a misspelling; WoRMS,,,,Astrononion,,,,guadelupae,,,,,,,,
benthic_forams,Astronion impressum,Astrononion impressum,JAS: appears to be a misspelling; WoRMS,,,,Astrononion,,,,impressum,,,,,,,,
benthic_forams,Astronion pusillum,Astrononion pusillum,JAS: appears to be a misspelling; WoRMS,,,,Astrononion,,,,pusillum,,,,,,,,
benthic_forams,Astronion sp.,Astrononion sp.,JAS: appears to be a misspelling,,,,Astrononion,,,,sp.,,,,,,,,
benthic_forams,Astronion umbilicatulum,Astrononion umbilicatulum,JAS: appears to be a misspelling; WoRMS,,,,Astrononion,,,,umbilicatulum,,,,,,,,
benthic_forams,Baggatellla sp.,Baggatella sp.,JAS: appears to be a misspelling; WoRMS,,,,Baggatella,,,,sp.,,,,,,,,
benthic_forams,Baggina dominicana,,,,,,Baggina,,,,dominicana,,,,,936,Baggina,genus,
benthic_forams,Bandyella beckmanni,,,,,,Bandyella,,,,beckmanni,,,,,941,Bandyella,genus,
benthic_forams,Bathysiphon alba (q),? Bathysiphon alba,,,,?,Bathysiphon,,,,alba,,,,,948,Bathysiphon,genus,
benthic_forams,Bathysiphon cyclindrica (q),? Bathysiphon cyclindrica,,,,?,Bathysiphon,,,,cyclindrica,,,,,948,Bathysiphon,genus,
benthic_forams,Bathysiphon discreta,,,,,,Bathysiphon,,,,discreta,,,,,948,Bathysiphon,genus,
benthic_forams,Bathysiphon eocenicus,,,,,,Bathysiphon,,,,eocenicus,,,,,948,Bathysiphon,genus,
benthic_forams,Bathysiphon nodosariaformis,,,,,,Bathysiphon,,,,nodosariaformis,,,,,948,Bathysiphon,genus,
benthic_forams,Biloculinellla sp.,Biloculinella sp.,JAS: appears to be a misspelling; WoRMS,,,,Biloculinella,,,,sp.,,,,,,,,
benthic_forams,Biplanispira sp. (q),? Biplanispira sp.,,,,?,Biplanispira,,,,sp.,,,,,978,Biplanispira,genus,
benthic_forams,Boldia cushmani,,,,,,Boldia,,,,cushmani,,,,,994,Boldia,genus,
benthic_forams,Boldia sp.,,,,,,Boldia,,,,sp.,,,,,994,Boldia,genus,
benthic_forams,Boliminella exilis,Bulimina exilis,,JAS: misspelling? http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=417980,,,Boliminella,,,,exilis,,,,,,,,
benthic_forams,Bolivina acerosa,,,,,,Bolivina,,,,acerosa,,,,,995,Bolivina,genus,
benthic_forams,Bolivina acuminata,,,,,,Bolivina,,,,acuminata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina advena,,,,,,Bolivina,,,,advena,,,,,995,Bolivina,genus,
benthic_forams,Bolivina advena striatella,,,,,,Bolivina,,,,advena,,striatella,,,995,Bolivina,genus,
benthic_forams,Bolivina advena striatella (q),? Bolivina advena striatella,,,,?,Bolivina,,,,advena,,striatella,,,995,Bolivina,genus,
benthic_forams,Bolivina aenariensis,,,,,,Bolivina,,,,aenariensis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina alazanensis,,,,,,Bolivina,,,,alazanensis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina alazanensis (q),? Bolivina alazanensis,,,,?,Bolivina,,,,alazanensis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina albatrossi,,,,,,Bolivina,,,,albatrossi,,,,,995,Bolivina,genus,
benthic_forams,Bolivina alta,,,,,,Bolivina,,,,alta,,,,,995,Bolivina,genus,
benthic_forams,Bolivina anastomosa,,,,,,Bolivina,,,,anastomosa,,,,,995,Bolivina,genus,
benthic_forams,Bolivina anglica,,,,,,Bolivina,,,,anglica,,,,,995,Bolivina,genus,
benthic_forams,Bolivina anglica (q),? Bolivina anglica,,,,?,Bolivina,,,,anglica,,,,,995,Bolivina,genus,
benthic_forams,Bolivina antegressa,,,,,,Bolivina,,,,antegressa,,,,,995,Bolivina,genus,
benthic_forams,Bolivina antegressa angulata,,,,,,Bolivina,,,,antegressa,,angulata,,,995,Bolivina,genus,
benthic_forams,Bolivina beyrichi,,,,,,Bolivina,,,,beyrichi,,,,,995,Bolivina,genus,
benthic_forams,Bolivina bicostata,,,,,,Bolivina,,,,bicostata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina bicostata (q),? Bolivina bicostata,,,,?,Bolivina,,,,bicostata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina bradyi,,,,,,Bolivina,,,,bradyi,,,,,995,Bolivina,genus,
benthic_forams,Bolivina bramletti,,,,,,Bolivina,,,,bramletti,,,,,995,Bolivina,genus,
benthic_forams,Bolivina californica,,,,,,Bolivina,,,,californica,,,,,995,Bolivina,genus,
benthic_forams,Bolivina catanensis,,,,,,Bolivina,,,,catanensis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina compacta,,,,,,Bolivina,,,,compacta,,,,,995,Bolivina,genus,
benthic_forams,Bolivina conica,,,,,,Bolivina,,,,conica,,,,,995,Bolivina,genus,
benthic_forams,Bolivina crenulata,,,,,,Bolivina,,,,crenulata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina daniensis,,,,,,Bolivina,,,,daniensis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina dilatata,,,,,,Bolivina,,,,dilatata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina foraminata,,,,,,Bolivina,,,,foraminata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina gasparensis,,,,,,Bolivina,,,,gasparensis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina gladius (q),? Bolivina gladius,,,,?,Bolivina,,,,gladius,,,,,995,Bolivina,genus,
benthic_forams,Bolivina globulosa,,,,,,Bolivina,,,,globulosa,,,,,995,Bolivina,genus,
benthic_forams,Bolivina granti,,,,,,Bolivina,,,,granti,,,,,995,Bolivina,genus,
benthic_forams,Bolivina hebes,,,,,,Bolivina,,,,hebes,,,,,995,Bolivina,genus,
benthic_forams,Bolivina humilis,,,,,,Bolivina,,,,humilis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina humilis (q),? Bolivina humilis,,,,?,Bolivina,,,,humilis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina inflata,,,,,,Bolivina,,,,inflata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina interjuncta,,,,,,Bolivina,,,,interjuncta,,,,,995,Bolivina,genus,
benthic_forams,Bolivina marginata,,,,,,Bolivina,,,,marginata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina midwayensis,,,,,,Bolivina,,,,midwayensis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina nacheolensis (q),? Bolivina nacheolensis,,,,?,Bolivina,,,,nacheolensis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina obscuratum,,,,,,Bolivina,,,,obscuratum,,,,,995,Bolivina,genus,
benthic_forams,Bolivina parvula,,,,,,Bolivina,,,,parvula,,,,,995,Bolivina,genus,
benthic_forams,Bolivina peirsonae,,,,,,Bolivina,,,,peirsonae,,,,,995,Bolivina,genus,
benthic_forams,Bolivina placentina,,,,,,Bolivina,,,,placentina,,,,,995,Bolivina,genus,
benthic_forams,Bolivina plicata,,,,,,Bolivina,,,,plicata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina pseudobeyrichi,,,,,,Bolivina,,,,pseudobeyrichi,,,,,995,Bolivina,genus,
benthic_forams,Bolivina pseudospissa,,,,,,Bolivina,,,,pseudospissa,,,,,995,Bolivina,genus,
benthic_forams,Bolivina pseudospissa (q),? Bolivina pseudospissa,,,,?,Bolivina,,,,pseudospissa,,,,,995,Bolivina,genus,
benthic_forams,Bolivina quadrilatera,,,,,,Bolivina,,,,quadrilatera,,,,,995,Bolivina,genus,
benthic_forams,Bolivina scrabata,,,,,,Bolivina,,,,scrabata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina semiperforata,,,,,,Bolivina,,,,semiperforata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina semiperforata (q),? Bolivina semiperforata,,,,?,Bolivina,,,,semiperforata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina silvestrina,,,,,,Bolivina,,,,silvestrina,,,,,995,Bolivina,genus,
benthic_forams,Bolivina simpsoni (q),? Bolivina simpsoni,,,,?,Bolivina,,,,simpsoni,,,,,995,Bolivina,genus,
benthic_forams,Bolivina sinuatum,,,,,,Bolivina,,,,sinuatum,,,,,995,Bolivina,genus,
benthic_forams,Bolivina sinuatum (q),? Bolivina sinuatum,,,,?,Bolivina,,,,sinuatum,,,,,995,Bolivina,genus,
benthic_forams,Bolivina spiralis,,,,,,Bolivina,,,,spiralis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina spiralis (q),? Bolivina spiralis,,,,?,Bolivina,,,,spiralis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina striatacarinata,,,,,,Bolivina,,,,striatacarinata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina subadvena,,,,,,Bolivina,,,,subadvena,,,,,995,Bolivina,genus,
benthic_forams,Bolivina subadvena sulphrensis,,,,,,Bolivina,,,,subadvena,,sulphrensis,,,995,Bolivina,genus,
benthic_forams,Bolivina subadvena(q),? Bolivina subadvena,,,,?,Bolivina,,,,subadvena,,,,,995,Bolivina,genus,
benthic_forams,Bolivina subangularis osagensis,,,,,,Bolivina,,,,subangularis,,osagensis,,,995,Bolivina,genus,
benthic_forams,Bolivina sublobata,,,,,,Bolivina,,,,sublobata,,,,,995,Bolivina,genus,
benthic_forams,Bolivina subspinescens,,,,,,Bolivina,,,,subspinescens,,,,,995,Bolivina,genus,
benthic_forams,Bolivina tectiformis,,,,,,Bolivina,,,,tectiformis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina thalmani,,,,,,Bolivina,,,,thalmani,,,,,995,Bolivina,genus,
benthic_forams,Bolivina thalmani (q),? Bolivina thalmani,,,,?,Bolivina,,,,thalmani,,,,,995,Bolivina,genus,
benthic_forams,Bolivina tongi filacostata,,,,,,Bolivina,,,,tongi,,filacostata,,,995,Bolivina,genus,
benthic_forams,Bolivina tortuosa,,,,,,Bolivina,,,,tortuosa,,,,,995,Bolivina,genus,
benthic_forams,Bolivina variablis,,,,,,Bolivina,,,,variablis,,,,,995,Bolivina,genus,
benthic_forams,Bolivina vaughani,,,,,,Bolivina,,,,vaughani,,,,,995,Bolivina,genus,
benthic_forams,Bolivina woodringii,,,,,,Bolivina,,,,woodringii,,,,,995,Bolivina,genus,
benthic_forams,Bolivina woodringii (q),? Bolivina woodringii,,,,?,Bolivina,,,,woodringii,,,,,995,Bolivina,genus,
benthic_forams,Bolivinita concavomoenia,,,,,,Bolivinita,,,,concavomoenia,,,,,998,Bolivinita,genus,
benthic_forams,Bolivinoides delicatula,,,,,,Bolivinoides,,,,delicatula,,,,,999,Bolivinoides,genus,
benthic_forams,Bolivinoides delicatulus,,,,,,Bolivinoides,,,,delicatulus,,,,,999,Bolivinoides,genus,
benthic_forams,Bolivinoides sp.,,,,,,Bolivinoides,,,,sp.,,,,,999,Bolivinoides,genus,
benthic_forams,Bolivinopsis adamsi,,,,,,Bolivinopsis,,,,adamsi,,,,,1000,Bolivinopsis,genus,
benthic_forams,Bolivinopsis cubensis,,,,,,Bolivinopsis,,,,cubensis,,,,,1000,Bolivinopsis,genus,
benthic_forams,Bolivinopsis garlandi (q),? Bolivinopsis garlandi,,,,?,Bolivinopsis,,,,garlandi,,,,,1000,Bolivinopsis,genus,
benthic_forams,Bolivinopsis parvissima,,,,,,Bolivinopsis,,,,parvissima,,,,,1000,Bolivinopsis,genus,
benthic_forams,Bolivinopsis praelonga,,,,,,Bolivinopsis,,,,praelonga,,,,,1000,Bolivinopsis,genus,
benthic_forams,Bolivinopsis sp.,,,,,,Bolivinopsis,,,,sp.,,,,,1000,Bolivinopsis,genus,
benthic_forams,Bolivinopsis spectabilis,,,,,,Bolivinopsis,,,,spectabilis,,,,,1000,Bolivinopsis,genus,
benthic_forams,Bolivinopsis trinitatensis,,,,,,Bolivinopsis,,,,trinitatensis,,,,,1000,Bolivinopsis,genus,
benthic_forams,Bolivinopsis tubensis,,,,,,Bolivinopsis,,,,tubensis,,,,,1000,Bolivinopsis,genus,
benthic_forams,Bolvina sp. (q),Bolivina sp.,,"Since its just sp., hard to know what this is https://www.marinespecies.org/aphia.php?p=taxdetails&id=112101",,,Bolvina,,,,sp.,,,,,,,,
benthic_forams,Bradynella subglobosa,,,http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=112123,,,Bradynella,,,,subglobosa,,,,,,,,
benthic_forams,Brizalina acuminata,,,,,,Brizalina,,,,acuminata,,,,,1017,Brizalina,genus,
benthic_forams,Brizalina acutuula,,,,,,Brizalina,,,,acutuula,,,,,1017,Brizalina,genus,
benthic_forams,Brizalina aenariensis,,,,,,Brizalina,,,,aenariensis,,,,,1017,Brizalina,genus,
benthic_forams,Brizalina anastamosa,,,,,,Brizalina,,,,anastamosa,,,,,1017,Brizalina,genus,
benthic_forams,Brizalina argentea,,,,,,Brizalina,,,,argentea,,,,,1017,Brizalina,genus,
benthic_forams,Brizalina argentea (q),? Brizalina argentea,,,,?,Brizalina,,,,argentea,,,,,1017,Brizalina,genus,
benthic_forams,Brizalina bradyi,,,,,,Brizalina,,,,bradyi,,,,,1017,Brizalina,genus,
