Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,initial_comments,comments
,,Elphidium,,,,hampdenense,,,,Elphidium hampdenense,benthic_foraminfera,Elphidium hampdenense,,
,,Elphidium,,,,macellum,,,,Elphidium macellum,benthic_foraminfera,Elphidium macellum,,
,,Elphidium,,,,magellanicum,,,,Elphidium magellanicum,benthic_foraminfera,Elphidium magellanicum,,
,,Elphidium,,,,novozealandicum,,,,Elphidium novozealandicum,benthic_foraminfera,Elphidium novozealandicum,,
,,Elphidium,,,,saginatum,,,,Elphidium saginatum,benthic_foraminfera,Elphidium saginatum,,
,,Elphidium,,,,sp.,,,,Elphidium sp.,benthic_foraminfera,Elphidium sp.,,
,,Elphidium,,,,spp.,,,,Elphidium spp.,benthic_foraminfera,Elphidium spp.,,
,,Eouvigerina,,,,sp.,,,,Eouvigerina sp.,benthic_foraminfera,Eouvigerina sp.,,
,,Eouvigerina,,,,spp.,,,,Eouvigerina spp.,benthic_foraminfera,Eouvigerina spp.,,
,,Epistomina,,,,sp.,,,,Epistomina sp.,benthic_foraminfera,Epistomina sp.,,
,,Epistominella,,,,exigua,,,,Epistominella exigua,benthic_foraminfera,Epistominella exigua,,
,,Epistominella,,,,pacifica,,,,Epistominella pacifica,benthic_foraminfera,Epistominella pacifica,,
,,Epistominella,,,,pulchella,,,,Epistominella pulchella,benthic_foraminfera,Epistominella pulchella,,
,,Epistominella,,,,smithi,,,,Epistominella smithi,benthic_foraminfera,Epistominella smithi,,
,,Epistominella,,,,sp.,,,,Epistominella sp.,benthic_foraminfera,Epistominella sp.,,
,,Epistominella,,,,spp.,,,,Epistominella spp.,benthic_foraminfera,Epistominella spp.,,
,,Epistominella,,,?,umbonifera,,,,Epistominella ? umbonifera,benthic_foraminfera,Epistominella umbonifera ?,,
,,Epistominella,,,,vitrea,,,,Epistominella vitrea,benthic_foraminfera,Epistominella vitrea,,
,,Eponides ,,,,concinnus,,,,Eponides concinnus,benthic_foraminfera,Eponides concinnus,,
,,Eponides,,,,regularis,,,,Eponides regularis,benthic_foraminfera,Eponides regularis,,
,,Eponides,,,,repandus,,,,Eponides repandus,benthic_foraminfera,Eponides repandus,,
,,Eponides,,,,sp.,,,,Eponides sp.,benthic_foraminfera,Eponides sp.,,
,,Eubuliminella,,,,exilis,,,,Eubuliminella exilis,benthic_foraminfera,Eubuliminella exilis,,
,,Euloxostomum,,,,pseudobeyrichi,,,,Euloxostomum pseudobeyrichi,benthic_foraminfera,Euloxostomum pseudobeyrichi,,
,,Eusphaeroidina,,,,inflata,,,,Eusphaeroidina inflata,benthic_foraminfera,Eusphaeroidina inflata,,
,,Euuvigerina ,,,,bortotara,,,,Euuvigerina bortotara,benthic_foraminfera,Euuvigerina bortotara,,
,,Euuvigerina,,,cf.,peregrina,,,,Euuvigerina cf. peregrina,benthic_foraminfera,Euuvigerina cf. peregrina,,
,,Euuvigerina,,,,miozea,,,,Euuvigerina miozea,benthic_foraminfera,Euuvigerina miozea,,
,,Euuvigerina,,,,pliozea,,,,Euuvigerina pliozea,benthic_foraminfera,Euuvigerina pliozea,,
,,Euuvigerina,,,,sp.,,,,Euuvigerina sp.,benthic_foraminfera,Euuvigerina sp.,,
,,Euuvigerina,,,,spp.,,,,Euuvigerina spp.,benthic_foraminfera,Euuvigerina spp.,,
,,Euuvigerina,,,,wanzea,,,,Euuvigerina wanzea,benthic_foraminfera,Euuvigerina wanzea,,
,,Evolvocassidulina,,,,spp.,,,,Evolvocassidulina spp.,benthic_foraminfera,Evolvocassidulina spp.,,
,,Falsoguttulina,,,,sp.,,,,Falsoguttulina sp.,benthic_foraminfera,Falsoguttulina sp.,,
,,Favocassidulina,,,,favus,,,,Favocassidulina favus,benthic_foraminfera,Favocassidulina favus,,
,,Favocassidulina,,,,spinifer,,,,Favocassidulina spinifer,benthic_foraminfera,Favocassidulina spinifer,,
,,Favocassidulina,,,,subfavus,,,,Favocassidulina subfavus,benthic_foraminfera,Favocassidulina subfavus,,
,,Favulina,,,,spp.,,,,Favulina spp.,benthic_foraminfera,Favulina spp.,,
,,Fissurina,,,,alveolata,,,,Fissurina alveolata,benthic_foraminfera,Fissurina alveolata,,
,,Fissurina,,,cf.,radiata,,,,Fissurina cf. radiata,benthic_foraminfera,Fissurina cf. radiata,,
,,Fissurina,,,cf.,staphyllearia,,,,Fissurina cf. staphyllearia,benthic_foraminfera,Fissurina cf. staphyllearia,,
,,Fissurina,,,,cucullata,,,,Fissurina cucullata,benthic_foraminfera,Fissurina cucullata,,
,,Fissurina,,,,formosa,,,,Fissurina formosa,benthic_foraminfera,Fissurina formosa,,
,,Fissurina,,,,lucida,,,,Fissurina lucida,benthic_foraminfera,Fissurina lucida,,
,,Fissurina,,,,marginata,,,,Fissurina marginata,benthic_foraminfera,Fissurina marginata,,
,,Fissurina,,,,orbignyana,,,,Fissurina orbignyana,benthic_foraminfera,Fissurina orbignyana,,
,,Fissurina,,,,radiata,,,,Fissurina radiata,benthic_foraminfera,Fissurina radiata,,
,,Fissurina,,,,semimarginata,,,,Fissurina semimarginata,benthic_foraminfera,Fissurina semimarginata,,
,,Fissurina,,,,sp.,,,,Fissurina sp.,benthic_foraminfera,Fissurina sp.,,
,,Fissurina,,,,spp.,,,,Fissurina spp.,benthic_foraminfera,Fissurina spp.,,
,,Fissurina,,,,wiesneri,,,,Fissurina wiesneri,benthic_foraminfera,Fissurina wiesneri,,
,,Frondicularia,,,cf.,bulla,,,,Frondicularia cf. bulla,benthic_foraminfera,Frondicularia cf. bulla,,
,,Frondicularia,,,,sagittula,,,,Frondicularia sagittula,benthic_foraminfera,Frondicularia sagittula,,
,,Frondicularia,,,,sp.,,,,Frondicularia sp.,benthic_foraminfera,Frondicularia sp.,,
,,Frondicularia,,,,spp.,,,,Frondicularia spp.,benthic_foraminfera,Frondicularia spp.,,
,,Frondicularia,,,,spp.,,,,Frondicularia spp.,benthic_foraminfera,Frondricularia spp.,,
,,Fursenkoina ,,,,acuta,,,,Fursenkoina acuta,benthic_foraminfera,Fursenkoina acuta,,
,,Fursenkoina,,,,bradyi,,,,Fursenkoina bradyi,benthic_foraminfera,Fursenkoina bradyi,,
,,Fursenkoina,,,,complanata,,,,Fursenkoina complanata,benthic_foraminfera,Fursenkoina complanata,,
,,Fursenkoina,,,,fusiformis,,,,Fursenkoina fusiformis,benthic_foraminfera,Fursenkoina fusiformis,,
,,Fursenkoina,,,,schreibersiana,,,,Fursenkoina schreibersiana,benthic_foraminfera,Fursenkoina schreibersiana,,
,,Fursenkoina,,,,seminuda,,,,Fursenkoina seminuda,benthic_foraminfera,Fursenkoina seminuda,,
,,Fursenkoina,,,,sp.,,,,Fursenkoina sp.,benthic_foraminfera,Fursenkoina sp.,,
,,Fursenkoina,,,,spp.,,,,Fursenkoina spp.,benthic_foraminfera,Fursenkoina spp.,,
,,Fursenkoina,,,,texturata,,,,Fursenkoina texturata,benthic_foraminfera,Fursenkoina texturata,,
,,Furserkoina,,,,sp.,,,,Furserkoina sp.,benthic_foraminfera,Furserkoina sp.,,
,,Gaudryina,,,,sp.,,,,Gaudryina sp.,benthic_foraminfera,Gaudryina,,
,,Gaudryina,,,,convexa,,,,Gaudryina convexa,benthic_foraminfera,Gaudryina convexa,,
,,Gaudryina,,,,pyramidata,,,,Gaudryina pyramidata,benthic_foraminfera,Gaudryina pyramidata,,
,,Gaudryina,,,,sp.,,,,Gaudryina sp.,benthic_foraminfera,Gaudryina sp,,
,,Gaudryina,,,,sp.,,,,Gaudryina sp.,benthic_foraminfera,Gaudryina sp.,,
,,Gaudryina,,,cf.,retusa,,,,Gaudryina cf. retusa,benthic_foraminfera,Gaudryina sp. cf. retusa,,
,,Gaudryina,,,,spp.,,,,Gaudryina spp.,benthic_foraminfera,Gaudryina spp.,,
,,Gaudryina,,,,whangaia,,,,Gaudryina whangaia,benthic_foraminfera,Gaudryina whangaia,,
,,Gavelinella,,,,sp.,,,,Gavelinella sp.,benthic_foraminfera,Gavelinella,,
,,Gavelinella,,,,becarriformis,,,,Gavelinella becarriformis,benthic_foraminfera,Gavelinella becarriformis,,
,,Gavelinella,,,cf.,ammonoides,,,,Gavelinella cf. ammonoides,benthic_foraminfera,Gavelinella cf. ammonoides,,
,,Gavelinella,,,cf.,stellula,,,,Gavelinella cf. stellula,benthic_foraminfera,Gavelinella cf. stellula,,
,,Gavelinella,,,cf.,complanata,,,,Gavelinella cf. complanata,benthic_foraminfera,Gavelinella complanata (cf.),,
,,Gavelinella,,,,hyphalus,,,,Gavelinella hyphalus,benthic_foraminfera,Gavelinella hyphalus,,
,,Gavelinella,,,,sp.,,,,Gavelinella sp.,benthic_foraminfera,Gavelinella sp.,,
,,Gavelinella,,,,sp. 1,,,,Gavelinella sp. 1,benthic_foraminfera,Gavelinella sp. 1,,
,,Gavelinella,,,,sp. 3,,,,Gavelinella sp. 3,benthic_foraminfera,Gavelinella sp. 3,,
,,Gavelinella,,,,spp.,,,,Gavelinella spp.,benthic_foraminfera,Gavelinella spp.,,
,,Gavelinopsis,,,,lobatulus,,,,Gavelinopsis lobatulus,benthic_foraminfera,Gavelinopsis lobatulus,,
,,Gavelinopsis,,,,praegeri,,,,Gavelinopsis praegeri,benthic_foraminfera,Gavelinopsis praegeri,,
,,Gavelinopsis,,,,sp.,,,,Gavelinopsis sp.,benthic_foraminfera,Gavelinopsis sp.,,
,?,Gavelinopsis,,,,sp.,,,,? Gavelinopsis sp.,benthic_foraminfera,Gavelinopsis? Sp.,,
,,Glabratella,,,,patelliformis,,,,Glabratella patelliformis,benthic_foraminfera,Glabratella patelliformis,,
,,Glabratella,,,,spp.,,,,Glabratella spp.,benthic_foraminfera,Glabratella spp.,,
,,Glandulina,,,,laevigata,,,,Glandulina laevigata,benthic_foraminfera,Glandulina laevigata,,
,,Glandulina,,,,ovula,,,,Glandulina ovula,benthic_foraminfera,Glandulina ovula,,
,,Glandulina,,,,sp.,,,,Glandulina sp.,benthic_foraminfera,Glandulina sp.,,
,,Glandulina,,,,spp.,,,,Glandulina spp.,benthic_foraminfera,Glandulina spp.,,
,,Glandulonodosaria,,,,spp.,,,,Glandulonodosaria spp.,benthic_foraminfera,Glandulonodosaria spp.,,
,,Glbobulimina,,,,spp.,,,,Glbobulimina spp.,benthic_foraminfera,Glbobulimina spp.,,
,,Globigerinoides,,,,ruber,,,white,Globigerinoides ruber (white),benthic_foraminfera,Globigerinoides ruber (white),,
,,Globobulimina,,,,affinis,,,,Globobulimina affinis,benthic_foraminfera,Globobulimina affinis,,
,,Globobulimina,,,,auriculata,,,,Globobulimina auriculata,benthic_foraminfera,Globobulimina auriculata,,
,,Globobulimina ,,,,ovata,,,,Globobulimina ovata,benthic_foraminfera,Globobulimina ovata,,
,,Globobulimina,,,,pacifica,,,,Globobulimina pacifica,benthic_foraminfera,Globobulimina pacifica,,
,,Globobulimina,,,,pupoides,,,,Globobulimina pupoides,benthic_foraminfera,Globobulimina pupoides,,
,,Globobulimina,,,,sp.,,,,Globobulimina sp.,benthic_foraminfera,Globobulimina sp.,,
,,Globobulimina,,,,spinescens,,,,Globobulimina spinescens,benthic_foraminfera,Globobulimina spinescens,,
,,Globobulimina,,,,spp.,,,,Globobulimina spp.,benthic_foraminfera,Globobulimina spp.,,
,,Globobulimina,,,,turgida,,,,Globobulimina turgida,benthic_foraminfera,Globobulimina turgida,,
,,Globocassidulina,,,,biora,,,,Globocassidulina biora,benthic_foraminfera,Globocassidulina biora,,
,,Globocassidulina,,,,crassa,,,,Globocassidulina crassa,benthic_foraminfera,Globocassidulina crassa,,
,,Globocassidulina,,,,globosa,,,,Globocassidulina globosa,benthic_foraminfera,Globocassidulina globosa,,
,,Globocassidulina,,,,moluccensis,,,,Globocassidulina moluccensis,benthic_foraminfera,Globocassidulina moluccensis,,
,,Globocassidulina,,,,oblonga,,,,Globocassidulina oblonga,benthic_foraminfera,Globocassidulina oblonga,,
,,Globocassidulina,,,,obtusa,,,,Globocassidulina obtusa,benthic_foraminfera,Globocassidulina obtusa,,
,,Globocassidulina,,,,pseudocrassa,,,,Globocassidulina pseudocrassa,benthic_foraminfera,Globocassidulina pseudocrassa,,
,,Globocassidulina,,,,punctata,,,,Globocassidulina punctata,benthic_foraminfera,Globocassidulina punctata,,
,,Globocassidulina ,,,,sp.,,,,Globocassidulina sp.,benthic_foraminfera,Globocassidulina sp.,,
,,Globocassidulina,,,,spp.,,,,Globocassidulina spp.,benthic_foraminfera,Globocassidulina spp.,,
,,Globocassidulina,,,,subglobosa,,,,Globocassidulina subglobosa,benthic_foraminfera,Globocassidulina subglobosa,,
,,Globocassidulina,,,,sp.,,,,Globocassidulina sp.,benthic_foraminfera,Globocassidulina  sp.,,
,?,Globocassidulina,,,,sp. 1,,,,? Globocassidulina sp. 1,benthic_foraminfera,Globocassidulina? sp. 1,,
,,Globorotalites,,,,sp.,,,,Globorotalites sp.,benthic_foraminfera,Globorotalites,,
,,Globorotalites,,,,conicus,,,,Globorotalites conicus,benthic_foraminfera,Globorotalites conicus,,
,,Globorotalites,,,,sp.,,,,Globorotalites sp.,benthic_foraminfera,Globorotalites sp.,,
,,Globulina,,,,gibba,,,,Globulina gibba,benthic_foraminfera,Globulina gibba,,
,,Globulina,,,,sp.,,,,Globulina sp.,benthic_foraminfera,Globulina sp.,,
,,Globulina,,,,spp.,,,,Globulina spp.,benthic_foraminfera,Globulina spp.,,
,,Globulotuba,,,,sp.,,,,Globulotuba sp.,benthic_foraminfera,Globulotuba sp.,,
,,Globulina,,,,sp.,,,,Globulina sp.,benthic_foraminfera,Globurina,,
,,Glomospira,,,aff.,charoides,,,,Glomospira aff. charoides,benthic_foraminfera,Glomospira aff. charoides,,
,,Glomospira,,,,charoides,,,,Glomospira charoides,benthic_foraminfera,Glomospira charoides,,
,,Glomospira,,,,gordialis,,,,Glomospira gordialis,benthic_foraminfera,Glomospira gordialis,,
,,Glomospira,,,,irregularis,,,,Glomospira irregularis,benthic_foraminfera,Glomospira irregularis,,
,,Glomospira,,,,sp.,,,,Glomospira sp.,benthic_foraminfera,Glomospira sp.,,
,,Glomospira,,,,spp.,,,,Glomospira spp.,benthic_foraminfera,Glomospira spp.,,
,,Glomospirella,,,,sp.,,,,Glomospirella sp.,benthic_foraminfera,Glomospirella,,
,,Grigelis,,,,spp.,,,,Grigelis spp.,benthic_foraminfera,Grigelis spp.,,
,,Guttulina,,,,communis,,,,Guttulina communis,benthic_foraminfera,Guttulina communis,,
,,Guttulina,,,,sp.,,,,Guttulina sp.,benthic_foraminfera,Guttulina sp.,,
,,Guttulina,,,,spp.,,,,Guttulina spp.,benthic_foraminfera,Guttulina spp.,,
,,Guttulina,,,,yabei,,,,Guttulina yabei,benthic_foraminfera,Guttulina yabei,,
,,Gyroidina ,,,cf.,broeckhiana,,,,Gyroidina cf. broeckhiana,benthic_foraminfera,Gyroidina cf. broeckhiana,,
,,Gyroidina,,,,gemma,,,,Gyroidina gemma,benthic_foraminfera,Gyroidina gemma,,
,,Gyroidina,,,,neosoldanii,,,,Gyroidina neosoldanii,benthic_foraminfera,Gyroidina neosoldanii,,
,,Gyroidina,,,,orbicularis,,,,Gyroidina orbicularis,benthic_foraminfera,Gyroidina obicularis,,
,,Gyroidina,,,,orbicularis,,,,Gyroidina orbicularis,benthic_foraminfera,Gyroidina orbicularis,,
,,Gyroidina,,,,sp.,,,,Gyroidina sp.,benthic_foraminfera,Gyroidina sp.,,
,,Gyroidina,,,,spp.,,,,Gyroidina spp.,benthic_foraminfera,Gyroidina spp.,,
,,Gyroidina,,,,zealandica,,,,Gyroidina zealandica,benthic_foraminfera,Gyroidina zealandica,,
,,Gyroidinoides,,,,sp.,,,,Gyroidinoides sp.,benthic_foraminfera,Gyroidinoides,,
,,Gyroidinoides,,,,altiformis,,,,Gyroidinoides altiformis,benthic_foraminfera,Gyroidinoides (or: Hansenisca) altiformis,,
,,Gyroidinoides,,,,allani,,,,Gyroidinoides allani,benthic_foraminfera,Gyroidinoides allani,,
,,Gyroidinoides,,,,altiformis,,,,Gyroidinoides altiformis,benthic_foraminfera,Gyroidinoides altiformis,,
,,Gyroidinoides,,,,beisseli,,,,Gyroidinoides beisseli,benthic_foraminfera,Gyroidinoides beisseli,,
,,Gyroidinoides,,,,depressus,,,,Gyroidinoides depressus,benthic_foraminfera,Gyroidinoides depressus,,
,,Gyroidinoides,,,,girardanus,,,,Gyroidinoides girardanus,benthic_foraminfera,Gyroidinoides girardanus,,
,,Gyroidinoides,,,,globosus,,,,Gyroidinoides globosus,benthic_foraminfera,Gyroidinoides globosa,,entered as Gyroidinoides globosa
,,Gyroidinoides,,,,globosus,,,,Gyroidinoides globosus,benthic_foraminfera,Gyroidinoides globosus,,
,,Gyroidinoides,,,,lenticulus,,,,Gyroidinoides lenticulus,benthic_foraminfera,Gyroidinoides lenticulus,,
,,Gyroidinoides,,,,neosoldanii,,,,Gyroidinoides neosoldanii,benthic_foraminfera,Gyroidinoides neosoldanii,,
,,Gyroidinoides,,,,nitidus,,,,Gyroidinoides nitidus,benthic_foraminfera,Gyroidinoides nitidus,,
,,Gyroidinoides,,,,orbicularis,,,,Gyroidinoides orbicularis,benthic_foraminfera,Gyroidinoides orbicularis,,
,,Gyroidinoides,,,,planulatus,,,,Gyroidinoides planulatus,benthic_foraminfera,Gyroidinoides planulatus,,
,,Gyroidinoides,,,,primitivus,,,,Gyroidinoides primitivus,benthic_foraminfera,Gyroidinoides primitivus,,
,,Gyroidinoides,,,,soldanii,,,,Gyroidinoides soldanii,benthic_foraminfera,Gyroidinoides soldanii,,
,,Gyroidinoides,,,,sp.,,,,Gyroidinoides sp.,benthic_foraminfera,Gyroidinoides sp.,,
,,Gyroidinoides,,,,spp.,,,,Gyroidinoides spp.,benthic_foraminfera,Gyroidinoides spp,,
,,Gyroidinoides,,,,spp.,,,,Gyroidinoides spp.,benthic_foraminfera,Gyroidinoides spp.,,
,,Gyroidinoides,,,,subangulatus,,,,Gyroidinoides subangulatus,benthic_foraminfera,Gyroidinoides subangulatus,,
,,Gyroidinoides,,,,zelandicus,,,,Gyroidinoides zelandicus,benthic_foraminfera,Gyroidinoides zelandicus,,
,,Hanzawaia,,,,ammophila,,,,Hanzawaia ammophila,benthic_foraminfera,Hanzawaia ammophila,,
,,Hanzawaia,,,,bertheloti,,,,Hanzawaia bertheloti,benthic_foraminfera,Hanzawaia bertheloti,,
,,Hanzawaia,,,,complanata,,,,Hanzawaia complanata,benthic_foraminfera,Hanzawaia complanata,,
,,Hanzawaia,,,,concentrica,,,,Hanzawaia concentrica,benthic_foraminfera,Hanzawaia concentrica,,
,,Hanzawaia,,,,mantaensis,,,,Hanzawaia mantaensis,benthic_foraminfera,Hanzawaia mantaensis,,
,,Hanzawaia,,,,rhodiensis,,,,Hanzawaia rhodiensis,benthic_foraminfera,Hanzawaia rhodiensis,,
,,Hanzawaia,,,,sp.,,,,Hanzawaia sp.,benthic_foraminfera,Hanzawaia sp.,,
,,Hanzawaia,,,,spp.,,,,Hanzawaia spp.,benthic_foraminfera,Hanzawaia spp.,,
,,Hanzawaia,,,,turgida,,,,Hanzawaia turgida,benthic_foraminfera,Hanzawaia turgida,,
,?,Hanzawaia,,,,sp.,,,,? Hanzawaia sp.,benthic_foraminfera,Hanzawaia? sp.,,
,,Haplophragmoides,,,,chapmani,,,,Haplophragmoides chapmani,benthic_foraminfera,Haplophragmoides chapmani,,
,,Haplophragmoides,,,,sp.,,,,Haplophragmoides sp.,benthic_foraminfera,Haplophragmoides sp.,,
,,Haplophragmoides,,,,spp.,,,,Haplophragmoides spp.,benthic_foraminfera,Haplophragmoides spp.,,
,,Haplophragmoides,,,,suborbicularis,,,,Haplophragmoides suborbicularis,benthic_foraminfera,Haplophragmoides suborbicularis,,
,,Haplophragmoides,,,,walteri,,,,Haplophragmoides walteri,benthic_foraminfera,Haplophragmoides walteri,,
,,Hauerina,,,,spp.,,,,Hauerina spp.,benthic_foraminfera,Hauerina spp.,,
,,Hauerinella,,,,inconstans,,,,Hauerinella inconstans,benthic_foraminfera,Hauerinella inconstans,,
,,Haynesina,,,,depressula,,,,Haynesina depressula,benthic_foraminfera,Haynesina depressula,,
,,Haynesina,,,,sp.,,,,Haynesina sp.,benthic_foraminfera,Haynesina sp.,,
,,Heronallenia,,,cf.,polita,,,,Heronallenia cf. polita,benthic_foraminfera,Heronallenia cf. polita,,
,,Heronallenia,,,,lingulata,,,,Heronallenia lingulata,benthic_foraminfera,Heronallenia lingulata,,
,,Heronallenia,,,,spp.,,,,Heronallenia spp.,benthic_foraminfera,Heronallenia spp.,,
,,Heterolepa,,,,bradyi,,,,Heterolepa bradyi,benthic_foraminfera,Heterolepa bradyi,,
,,Heterolepa,,,,sp.,,,,Heterolepa sp.,benthic_foraminfera,Heterolepa sp.,,
,,Heterolepa,,,,spp.,,,,Heterolepa spp.,benthic_foraminfera,Heterolepa spp.,,
,,Heterostegina,,,,sp.,,,,Heterostegina sp.,benthic_foraminfera,Heterostegina sp.,,
,?,Hoeglundina,,,,sp.,,,,? Hoeglundina sp.,benthic_foraminfera,Hoeglundina ?,,
,,Hoeglundina,,,,elegans,,,,Hoeglundina elegans,benthic_foraminfera,Hoeglundina elegans,,
,,Hoeglundina,,,,sp.,,,,Hoeglundina sp.,benthic_foraminfera,Hoeglundina sp.,,
,,Hoeglundina ,,,,spp.,,,,Hoeglundina spp.,benthic_foraminfera,Hoeglundina spp.,,
,,Hopkinsina,,,,mioindex,,,,Hopkinsina mioindex,benthic_foraminfera,Hopkinsina mioindex,,
,,Hormosina,,,,trinitatensis,,,,Hormosina trinitatensis,benthic_foraminfera,Hormosina trinitatensis,,
,,Hormosina,,,,velascoensis,,,,Hormosina velascoensis,benthic_foraminfera,Hormosina velascoensis,,
,,Hyalinea,,,,balthica,,,,Hyalinea balthica,benthic_foraminfera,Hyalina balthica,,
,,Hyalinea,,,,sp.,,,,Hyalinea sp.,benthic_foraminfera,Hyaline indet.,,
,,Hyalinea,,,,balthica,,,,Hyalinea balthica,benthic_foraminfera,Hyalinea balthica,,
,,Hyalinea,,,,spp.,,,,Hyalinea spp.,benthic_foraminfera,Hyalinea spp.,,
,,Hyalinonetrion,,,,gracillimum,,,,Hyalinonetrion gracillimum,benthic_foraminfera,Hyalinonetrion gracillima,,
,,Hyalinonetrion,,,,gracillimum,,,,Hyalinonetrion gracillimum,benthic_foraminfera,Hyalinonetrion gracillimum,,
,,Hyperammina ,,,,friabilis,,,,Hyperammina friabilis,benthic_foraminfera,Hyperammina friabilis,,
,,Hyperammina,,,,laevigata,,,,Hyperammina laevigata,benthic_foraminfera,Hyperammina laevigata,,
,,Hyperammina,,,,sp.,,,,Hyperammina sp.,benthic_foraminfera,Hyperammina sp.,,
,,Hyperammina,,,,spp.,,,,Hyperammina spp.,benthic_foraminfera,Hyperammina spp.,,
,,Inaequalina,,,,spp.,,,,Inaequalina spp.,benthic_foraminfera,Inaequilina spp.,,
,,Islandiella,,,,australis,,,,Islandiella australis,benthic_foraminfera,Islandiella australis,,
,,Islandiella,,,,norcrossi,,,,Islandiella norcrossi,benthic_foraminfera,Islandiella norcrossi,,
,,Islandiella,,,,sp.,,,,Islandiella sp.,benthic_foraminfera,Islandiella sp.,,
,?,Kalamopsis,,,,sp.,,,,? Kalamopsis sp.,benthic_foraminfera,Kalamopsis (?),,
,,Kalamopsis,,,,grzybowskii,,,,Kalamopsis grzybowskii,benthic_foraminfera,Kalamopsis grzybowskii,,
,?,Kalamopsis,,,,sp.,,,,? Kalamopsis sp.,benthic_foraminfera,Kalamopsis? sp.,,
,,Karreria,,,cf.,fallax,,,,Karreria cf. fallax,benthic_foraminfera,Karreria cf. fallax,,
,,Karreria,,,,spp.,,,,Karreria spp.,benthic_foraminfera,Karreria spp.,,
,,Karreriella,,,,baccata,,,,Karreriella baccata,benthic_foraminfera,Karreriella baccata,,
,,Karreriella,,,,bradyi,,,,Karreriella bradyi,benthic_foraminfera,Karreriella bradyi,,
,,Karreriella,,,,bradyi,,,>600 m,Karreriella bradyi (>600 m),benthic_foraminfera,Karreriella bradyi >600 m,,
,,Karreriella,,,,chapapotensis,,,,Karreriella chapapotensis,benthic_foraminfera,Karreriella chapapotensis,,
,,Karreriella,,,,chilostoma,,,,Karreriella chilostoma,benthic_foraminfera,Karreriella chilostoma,,
,,Karreriella,,,,cylindrica,,,,Karreriella cylindrica,benthic_foraminfera,Karreriella cylindrica,,
,,Karreriella,,,,cylindrica,,,>400 m,Karreriella cylindrica (>400 m),benthic_foraminfera,Karreriella cylindrica >400 m,,
,,Karreriella,,,,novozealandica,,,,Karreriella novozealandica,benthic_foraminfera,Karreriella novozealandica,,
,,Karreriella,,,,parkerae,,,,Karreriella parkerae,benthic_foraminfera,Karreriella parkerae,,
,,Karreriella,,,,sp.,,,,Karreriella sp.,benthic_foraminfera,Karreriella sp.,,
,,Karreriella,,,,spp.,,,,Karreriella spp.,benthic_foraminfera,Karreriella spp.,,
,,Karreriella,,,,subglabra,,,,Karreriella subglabra,benthic_foraminfera,Karreriella subglabra,,
,,Karrerulina,,,,aegra,,,,Karrerulina aegra,benthic_foraminfera,Karrerulina aegra,,
,,Karrerulina,,,,coniformis,,,,Karrerulina coniformis,benthic_foraminfera,Karrerulina coniformis,,
,,Karrerulina,,,,sp.,,,,Karrerulina sp.,benthic_foraminfera,Karrerulina sp.,,
,,Karrerulina,,,,sp. 1,,,,Karrerulina sp. 1,benthic_foraminfera,Karrerulina sp. 1,,
,,Laevidentalina,,,,sp.,,,,Laevidentalina sp.,benthic_foraminfera,Laevidentalina,,
,,Laevidentalina ,,,,advena,,,,Laevidentalina advena,benthic_foraminfera,Laevidentalina advena,,
,,Laevidentalina,,,,aphelis,,,,Laevidentalina aphelis,benthic_foraminfera,Laevidentalina aphelis,,
,,Laevidentalina,,,,communis,,,,Laevidentalina communis,benthic_foraminfera,Laevidentalina communis,,
,,Laevidentalina,,,,inflexa,,,,Laevidentalina inflexa,benthic_foraminfera,Laevidentalina inflexa,,
,,Laevidentalina,,,,sp.,,,,Laevidentalina sp.,benthic_foraminfera,Laevidentalina sp.,,
,,Laevidentalina,,,,spp.,,,,Laevidentalina spp.,benthic_foraminfera,Laevidentalina spp.,,
,,Laevidentalina,,,,spp.,,,,Laevidentalina spp.,benthic_foraminfera,Laevidentalina  spp.,,
,,Lagena,,,,caudata,,,,Lagena caudata,benthic_foraminfera,Lagena caudata,,
,,Lagena,,,,elongata,,,,Lagena elongata,benthic_foraminfera,Lagena elongata,,
,,Lagena ,,,,gracilis,,,,Lagena gracilis,benthic_foraminfera,Lagena gracilis,,
,,Lagena,,,,hispidula,,,,Lagena hispidula,benthic_foraminfera,Lagena hispidula,,
,,Lagena,,,,laevis,,,,Lagena laevis,benthic_foraminfera,Lagena laevis,,
,,Lagena,,,,meridionalis,,,,Lagena meridionalis,benthic_foraminfera,Lagena meridionalis,,
,,Lagena,,,,nebulosa,,,,Lagena nebulosa,benthic_foraminfera,Lagena nebulosa,,
,,Lagena,,,,semistriata,,,,Lagena semistriata,benthic_foraminfera,Lagena semistriata,,
,,Lagena,,,,sp.,,,,Lagena sp.,benthic_foraminfera,Lagena sp.,,
,,Lagena,,,,spp.,,,,Lagena spp.,benthic_foraminfera,Lagena spp.,,
,,Lagena,,,,striata,,,,Lagena striata,benthic_foraminfera,Lagena striata,,
,,Lagena,,,,sulcata,,,,Lagena sulcata,benthic_foraminfera,Lagena sulcata,,
,,Lagena,,,,spp.,,,,Lagena spp.,benthic_foraminfera,Lagenids,,
,,Lamarckina,,,,novozealandica,,,,Lamarckina novozealandica,benthic_foraminfera,Lamarckina novozealandica,,
