leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
87,582,B,1,CC,0.0,0.0,48.50,48.60, 1,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BMELO0060,Melonis pompilioides,PRESENT,  ,1,f97399d7007bcb07ea7a5d278c877897,87-582B-1-CC
87,582,B,2,1,39.0,41.0,58.20,58.60, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BAMMN0085,Ammonia sp.,PRESENT,  ,1,5358a76b9fad2d91a9d6b232d639919a,87-582B-2-1
87,582,B,2,1,39.0,41.0,58.20,58.60, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BELPI0080,Elphidium crispum,PRESENT,  ,1,7363d93c59906dd19535eb2b54125a15,87-582B-2-1
87,582,B,2,1,39.0,41.0,58.20,58.60, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BPARR0011,Pararotalia sp. (q),PRESENT,  ,1,bd6672e9866de5ec465d7f20acbf84cc,87-582B-2-1
87,582,B,2,1,39.0,41.0,58.20,58.60, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BPLAL0090,Planulina wuellerstorfi,PRESENT,  ,1,c796934ec759825caa68a08aa65d3f0b,87-582B-2-1
87,582,B,2,1,39.0,41.0,58.20,58.60, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BSIPH0015,Siphogenerina raphanus,PRESENT,  ,1,0f58ade8860b00215bb0e95f1e90cdbf,87-582B-2-1
87,582,B,2,2,119.0,123.0,58.20,60.91, 1,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BMELO0060,Melonis pompilioides,PRESENT,  ,1,498777e203e1d5a01f88d19acfa40526,87-582B-2-2
87,582,B,2,4,119.0,123.0,58.20,63.91, 3,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BCHIL0030,Chilostomella oolina,PRESENT,  ,1,0b11fadc022a33b1c2506f0314c2a43d,87-582B-2-4
87,582,B,2,4,119.0,123.0,58.20,63.91, 3,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BSPHE0010,Sphaeroidina bulloides,PRESENT,  ,1,0f9e3f6ae44ecba319461f6a6533f659,87-582B-2-4
87,582,B,2,4,119.0,123.0,58.20,63.91, 3,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BTOSA0020,Tosaia hanzawai,PRESENT,  ,1,a7e849e8240497175a58bbbb9f585875,87-582B-2-4
