Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Zone name,Preservation,Group abundance,Amaurolithus primus,Amaurolithus tricorniculatus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Catinaster calyculus,Catinaster coalitus,Ceratolithus acutus,Ceratolithus larrymayeri,Coccolithus miopelagicus,Coronocyclus nitescens (circular),Coronocyclus nitescens (elliptical),Cyclicargolithus floridanus,Discoaster asymmetricus,Discoaster bellus,Discoaster berggrenii,Discoaster bollii,Discoaster brouweri,Discoaster hamatus,Discoaster kugleri,Discoaster loeblichii,Discoaster neohamatus,Discoaster prepentaradiatus,Discoaster quinqueramus,Discoaster pentaradiatus,Discoaster surculus,Discoaster tamalis,Discoaster triradiatus,Discoaster spp.,Emiliania huxleyi,Gephyrocapsa aperta,Gephyrocapsa spp. small (<4 microns),Gephyrocapsa caribbeanica (3-4 microns),Gephyrocapsa caribbeanica (4-5.5 microns),Gephyrocapsa ericsonii,Gephyrocapsa oceanica (3-4 microns),Gephyrocapsa oceanica (4-5.5 microns),Gephyrocapsa omega,Gephyrocapsa spp. (large >5.5 microns),Helicosphaera ampliaperta,Helicosphaera inversa,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Minylitha convallis,Nicklithus amplificus,Pseudoemiliania lacunosa,Reticulofenestra asanoi,Reticulofenestra sp. 1,Reticulofenestra pseudoumbilicus,Reticulofenestra pseudoumbilicus (>7 microns),Reticulofenestra gelida,Reticulofenestra minuta,Reticulofenestra spp. small,Sphenolithus heteromorphus,Sphenolithus spp.,Triquetrorhabdulus rugosus,Braarudosphaera bigelowii,Calcidiscus leptoporus,Calcidiscus pacificanus,Calcidiscus tropicus,Calciosolenia spp.,Coccolithus pelagicus,Discoaster deflandrei,Discoaster druggii,Florisphaera profunda,Helicosphaera carteri,Helicosphaera wallichii,Oolithotus fragilis,Pontosphaera discopora,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera spp.,Rhabdosphaera clavigera,Rhabdosphaera spp.,Scyphosphaera apsteinii,Syracosphaera pulchra,Umbellosphaera tenuis,Umbilicosphaera rotula,Umbilicosphaera sibogae,Umbilicosphaera sibogae var. foliosa,Reworked species,Sample comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1460B-17F-CC-PAL-NANNO,0,5,73.4,73.45,NN19 [G12],"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",G [P33],A [A22],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A04],,,,,,,,,,,,,,,C [A04],,,,,,A [A23],A [A23],,,,,R [A30],,,,,,,,P [A30],,,,,,,,,,,,,,,,,,,,356,U1460,B,17,F,CC,P
356-U1460B-61F-CC-PAL-NANNO,0,7,278.09,278.16,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P33],A [A22],,,,,,,,,,,,,R [A30],,,,F [A30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A04],,,,,,C [A04],C [A04],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,U1460,B,61,F,CC,P
356-U1460B-65F-CC-PAL-NANNO,0,5,294.99,295.04,,,G [P33],A [A22],,,R [A30],,,,,,,,,,,,,,R [A30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A04],,,,,,C [A04],C [A04],,F [A30],,,R [A30],,,,,,,,,,,,,,,,,,,,,,,,,,,,356,U1460,B,65,F,CC,P
356-U1460B-66F-CC-PAL-NANNO,0,5,298.87,298.92,,,G [P33],A [A22],,,R [A30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A30],,,,,,C [A04],C [A04],,F [A30],,,R [A30],,,,,,,,,,,,,,,,,,,,,,,,,,,,356,U1460,B,66,F,CC,P
356-U1460B-67F-3-W 0/0-NANNO,0,0,300.8,300.8,NN15 [G12],"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",G [P33],A [A22],,,R [A30],,,,,,,,,,P [A30],,,,F [A30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A30],,,R [A30],C [A04],,A [A23],A [A23],,A [A23],,P [A30],R [A30],,,,F [A30],,,,R [A30],,,,,,,,,,,,,,,,,,,,356,U1460,B,67,F,3,W
356-U1460B-67F-CC-PAL-NANNO,0,5,301.91,301.96,,,G [P33],A [A22],,,R [A30],,,,,,,,,,,,,,R [A30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,R [A30],,,F [A30],F [A30],,C [A04],C [A04],,A [A23],,,R [A30],,,,F [A30],,,,,,,,,,,,,,,,,,,,,,,,356,U1460,B,67,F,CC,P
356-U1460B-68F-CC-PAL-NANNO,0,5,306.6,306.65,,,G [P33],A [A22],,,R [A30],,,,,,,,,,P [A30],,,,F [A30],,,,,,,,,,,,,,,,,,,,,,,,P [A30],,,,,R [A30],,,F [A30],C [A04],,A [A23],A [A23],,A [A23],,,R [A30],,,,,,,,F [A30],,,,,,,,,,,,,,,,,,,,356,U1460,B,68,F,CC,P
