Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum name generic,Datum comment,Datum age average [Ma],Zone name (short),Zone name,Zone comment,Upper boundary age av. [Ma],Lower boundary age av. [Ma],Group abundance,Preservation,Fragmentation,Percentage of planktic forams in total foram assemblage [%],Fragmentation rank [auto-pop],Terrestrial organic matter,Pyrite,"Reworking comment (1= <1%, 2=light 1-10%, 3= >10%)",Aspect comment (etching),Comment (general),Acarinina alticonica,Acarinina bullbrooki,Acarinina collactea,Acarinina primitiva,Beella digitata,Candeina nitida,Cassigerinella chipolensis,Cassigerinella martinezpicoi,Catapsydrax dissimilis,Chiloguembelina cubensis,Clavatorella bermudezi,Cribrohantkenina inflata,Dentoglobigerina altispira,Dentoglobigerina baroemoenensis,Dentoglobigerina globularis,Dentoglobigerina juxtabinaiensis,Dentoglobigerina sp.,Dentoglobigerina tripartita,Dentoglobigerina venezuelana,Fohsella birnageae,Fohsella fohsi,Fohsella peripheroacuta,Fohsella peripheroronda,Fohsella praefohsi,Fohsella robusta,Globigeriantella insueta,Globigerina angulisuturalis,Globigerina bulloides,Globigerina ciperoensis,Globigerina euapertura,Globigerina falconensis,Globigerina rubescens,Globigerina woodi,Globigerinatella sp.,Globigerinatheka barri,Globigerinatheka index,Globigerinella aequilateralis,Globigerinella calida,Globigerinella praesiphonifera,Globigerinella radians,Globigerinella siphonifera,Globigerinita glutinata,Globigerinita uvula,Globigerinoides altiapertura,Globigerinoides bollii,Globigerinoides bulloideus,Globigerinoides conglobatus,Globigerinoides diminutus,Globigerinoides extremus,Globigerinoides fistulosus,Globigerinoides immaturus,Globigerinoides obliquus,Globigerinoides primordius,Globigerinoides pyramidalis,Globigerinoides quadrilobatus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides ruber s.s.,"Globigerinoides ruber s.l. Wang, 2000",Globigerinoides sacculifer,Globigerinoides sacculifer (without sac),Globigerinoides seigliei,Globigerinoides subquadratus,Globigerinoides trilobus,Globoquadrina binaiensis,Globoquadrina dehiscens,Globorotalia archeomenardii,Globorotalia challengeri,Globorotalia cibaoensis,Globorotalia crassaformis,Globorotalia crassula,Globorotalia exilis,Globorotalia flexuosa,Globorotalia hirsuta,Globorotalia humerosa,Globorotalia incognita,Globorotalia inflata,Globorotalia juanai,Globorotalia lenguaensis,Globorotalia limbata,Globorotalia margaritae,Globorotalia menardii,Globorotalia merotumida,Globorotalia miozea,Globorotalia multicamerata,Globorotalia pertenuis,Globorotalia plesiotumida,Globorotalia praemenardii,Globorotalia praescitula,Globorotalia pseudomiocenica,Globorotalia puncticulata,Globorotalia scitula,Globorotalia theyeri,Globorotalia tosaensis,Globorotalia truncatulinoides,Globorotalia tumida,Globorotalia ungulata,Globorotalia zealandica,Globorotaloides hexagona,Globorotaloides quadrocameratus,Globoturborotalita apertura,Globoturborotalita decoraperta,Globoturborotalita nepenthes,Globoturborotalita rubescens,Globoturborotalita tenella,Globoturborotalita woodi,Neogloboquadrina acostaensis,Neogloboquadrina dutertrei,Neogloboquadrina humerosa,Neogloboquadrina nympha,Orbulina bilobata,Orbulina suturalis,Orbulina universa,Paragloborotalia kugleri,Paragloborotalia mayeri,Paragloborotalia sp.,Planorotalites palmerae,Planorotalites spp.,Praeorbulina circularis,Praeorbulina curva,Praeorbulina glomerosa,Praeorbulina sicana,Pulleniatina (D),Pulleniatina (S),Pulleniatina finalis,Pulleniatina obliquiloculata,Pulleniatina primalis,Pulleniatina spectabilis,Sphaeroidinella dehiscens,Sphaeroidinella excavata,Sphaeroidinellopsis kochi,Sphaeroidinellopsis seminulina,Sphaeroidinellopsis subdehiscens,Subbotina eocaena,Subbotina gortanii,Tenuitella gemma,Tenuitella munda,Tenuitellinata juvenilis,Turborotalita humilis,Ship File Links,Shore File Links,File Data
356-U1461C-59F-CC-PAL-FORAM-150-2000,0,10,381.54,381.64,,,,,,,,,,R [A101],P [P39],S [F02],40,3,,,,,"Ostracod (R), Cemented (95%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,P [A109],,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A109],P [A109],,R [A109],,,,,,,,,,,,,,,,,,,,,,P [A109],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P [A109],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356-U1461C-60F-CC-PAL-FORAM-150-2000,0,10,386.18,386.28,,,,,,,,,,VR [101],P [P39],S [F02],50,3,,,,,"Ostracod (R), Cemented (95%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,P [A109],,,,,,,,,,,,,,,,,,,,,,,,,,,,,P [A109],,,R [A109],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P [A109],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356-U1461C-62F-CC-PAL-FORAM-150-2000,0,10,395.65,395.75,,,,,,,,,,F [A101],P [P39],S [F02],30,3,,,,,"Ostracod (R), Cemented (80%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,P [A109],,,,,,,,,,,,,P [A109],,,,,,,,,,,,,,,,,,,R [A109],,,,,,,,,,R [A109],,,,,,,R [A109],,,,,R [A109],,,,,,,,,,,,P [A109],,,,,,,,,,,,,,R [A109],,,,,,,,,,,,,,,,,,P [A109],,,,,,,,,,,,,,,,
356-U1461C-64F-CC-PAL-FORAM-150-2000,0,10,403.84,403.94,,,,,,,,,,VR [101],P [P39],S [F02],10,3,,,,,Cemented (>95%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P [A109],P [A109],,P [A109],,,,,,,,,,,,,,,,,,,,,,P [A109],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356-U1461C-66F-CC-PAL-FORAM-150-2000,0,10,412.9,413,,,,,,,,,,VR [101],P [P39],S [F02],10,3,,,,,"Ostracod (VR), Cemented (>95%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P [A109],P [A109],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356-U1461C-69F-CC-PAL-FORAM-150 2000,0,10,426.61,426.71,,,,,,,,,,VR [101],P [P39],S [F02],20,3,,,,,"Ostracod (P), Cemented 95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P [A109],P [A109],,P [A109],,,,,,,,,,P [A109],,,,,,,,,,,,P [A109],,,,,,,,,,,,P [A109],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356-U1461C-73F-CC-PAL-FORAM-150 2000,0,10,443.78,443.88,,,,,,,,,,R [A101],P [P39],S [F02],10,3,,,,,Cemented >95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P [A109],P [A109],,R [A109],,,,,,,,,,,,,,,,,,,,,,F [A109],,,,,,,,,,,,,,,,,,,,,,,,,,R [A109],,,,,R [A109],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
