Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample
361,U1475,C,26,26-CC,H,CC,PAL,NANNO,0,5,237.2,237.25,"B Ceratolithus acutus (Gradstein et al., 2012)",B,5.35,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,A,A,A,,,,C,C,,C,F,,,,,,,,,,,C,,,,,,,,,,,,,,F,,,,C,,F,C,,,C,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,,,,,,C,,,,,361-U1475C-26H-CC-PAL-NANNO
361,U1475,C,27,27-CC,H,CC,PAL,NANNO,0,5,246.95,247,"T Discoaster quinqueramus (Gradstein et al., 2012)",T,5.59,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,A,A,A,,,A,C,C,,F,F,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,C,F,C,,,,C,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,361-U1475C-27H-CC-PAL-NANNO
361,U1475,C,28,28-CC,H,CC,PAL,NANNO,0,5,256.12,256.17,"Tc Nicklithus amplificus (Gradstein et al., 2012)",Tc,5.94,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,A,A,A,,,,C,A,,C,F,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,C,,F,C,,,F,,,,,,,,C,,,,C,,,,,,,,,,,,,,,,,,,,,A,,,,,361-U1475C-28H-CC-PAL-NANNO
361,U1475,C,29,29-CC,H,CC,PAL,NANNO,0,5,265.84,265.89,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,C,A,C,A,,,,A,,F,,,,,,,,,,,,C,,,F,,,,,,,,,,,,,,,F,,F,F,,,,,,,,,,,C,,,,C,,,,,,,,,,,,,P,,,,,,,,F,,,,,361-U1475C-29H-CC-PAL-NANNO
361,U1475,C,30,30-CC,H,CC,PAL,NANNO,0,5,275.52,275.57,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,A,C,,A,C,C,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,F,,,,C,,F,C,,,,,,,,,,,F,,,,A,,,,,,,,,,,R,,,,,,,,,,C,,,,,361-U1475C-30H-CC-PAL-NANNO
