Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Zone name (short),Zone name,Group abundance,Beella digitata,Dentoglobigerina altispira,Globigerina bulloides,Globigerina falconensis,Globigerina glutinata,Globigerinella calida,Globigerinella obesa,Globigerinella siphonifera,Globigerinoides conglobatus,Globigerinoides extremus,Globigerinoides fistulosus,Globigerinoides obliquus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides sacculifer,Globoquadrina venezuelana,Globorotalia conoidea,Globorotalia conomiozea,Globorotalia crassaformis,Globorotalia crassula,Globorotalia flexuosa,Globorotalia hirsuta (dex),Globorotalia inflata,Globorotalia limbata,Globorotalia margaritae,Globorotalia menardii,Globorotalia merotumida,Globorotalia multicamerata,Globorotalia plesiotumida,Globorotalia pliozea,Globorotalia pseudomiocenica,Globorotalia puncticulata,Globorotalia scitula,Globorotalia sphericomiozea,Globorotalia tosaensis,Globorotalia truncatulinoides,Globorotalia tumida,Globorotaloides hexagona,"Globoturborotalita apertura (Cushman, 1918)",Globoturborotalita decoraperta,Globoturborotalita nepenthes,Globoturborotalita rubescens,"Globoturborotalita woodi (Jenkins, 1960)",Neogloboquadrina acostaensis,Neogloboquadrina dutertrei,Neogloboquadrina humerosa,Neogloboquadrina pachyderma (dextral),Neogloboquadrina pachyderma (sinistral),Orbulina universa,Pulleniatina obliquiloculata,Pulleniatina primalis,Sphaeroidinella dehiscens,Sphaeroidinellopsis kochi,Sphaeroidinellopsis seminulina,Tenuitella anfracta,preservation,File Data,Ship File Links,Shore File Links,Sample
361,U1474,A,2,2-7,H,7,W,30/32-FORAM,0,2,14.41,14.43,,PT1b [G12],"PT1b - Globorotalia truncatulinoides Partial-range Zone (Gradstein et al., 2012)",C [A103],,,F [A104],R [A104],,,,R [A104],,,,,,A [A104],F [A104],,,,R [A104],,F [A104],,A [A104],,,R [A104],,,,,,,,,,R [A104],R [A104],,,,,R [A104],,,F [A104],,,R [A104],,,,,,,,,,,,361-U1474A-2H-7-W 30/32-FORAM
361,U1474,A,2,2-CC,H,CC,PAL,FORAM,0,5,14.79,14.84,,PT1b [G12],"PT1b - Globorotalia truncatulinoides Partial-range Zone (Gradstein et al., 2012)",C [A103],P [A104],,,R [A104],R [A104],R [A104],R [A104],A [A104],,,,,,F [A104],A [A104],,,,R [A104],,,,A [A104],,,A [A104],,,,,,,R [A104],,,,F [A104],,,,,R [A104],,,A [A104],,R [A104],,R [A104],F [A104],,,,,,,,,,361-U1474A-2H-CC-PAL-FORAM
361,U1474,A,3,3-1,H,1,W,70/72-FORAM,0,2,15.6,15.62,,PT1b [G12],"PT1b - Globorotalia truncatulinoides Partial-range Zone (Gradstein et al., 2012)",C [A103],,,,,,,,R [A104],,,,,,F [A104],,,,,R [A104],,,,A [A104],,,R [A104],,,,,,,,,,R [A104],R [A104],R [A104],,,,,,,F [A104],,F [A104],,R [A104],,,,,,,,,,,361-U1474A-3H-1-W 70/72-FORAM
361,U1474,A,3,3-2,H,2,W,70/72-FORAM,0,2,17.1,17.12,,PT1b [G12],"PT1b - Globorotalia truncatulinoides Partial-range Zone (Gradstein et al., 2012)",F [A103],,,,,,,,F [A104],,,,,,,F [A104],,,,R [A104],,R [A104],,D [A104],,,R [A104],,,,,,,,,,R [A104],R [A104],,,,,,,,F [A104],,,,,R [A104],,,,,,,,,,361-U1474A-3H-2-W 70/72-FORAM
361,U1474,A,3,3-3,H,3,W,70/72-FORAM,0,2,18.6,18.62,,PT1b [G12],"PT1b - Globorotalia truncatulinoides Partial-range Zone (Gradstein et al., 2012)",C [A103],R [A104],,,,,R [A104],,F [A104],R [A104],,,,,F [A104],R [A104],,,,R [A104],,,,R [A104],,,F [A104],,,,,,,R [A104],,,R [A104],,,,,,,,,F [A104],,,,R [A104],F [A104],,R [A104],,,,,,,,361-U1474A-3H-3-W 70/72-FORAM
361,U1474,A,3,3-4,H,4,W,70/72-FORAM,0,2,20.1,20.12,,PT1b [G12],"PT1b - Globorotalia truncatulinoides Partial-range Zone (Gradstein et al., 2012)",C [A103],,,R [A104],,R [A104],,R [A104],F [A104],,,,,,F [A104],F [A104],,,,,,,,A [A104],,,A [A104],,,,,,,,,,R [A104],R [A104],,,,,,,,F [A104],,,,R [A104],F [A104],,,,,,,,,,361-U1474A-3H-4-W 70/72-FORAM
361,U1474,A,3,3-5,H,5,W,70/72-FORAM,0,2,21.6,21.62,,PT1b [G12],"PT1b - Globorotalia truncatulinoides Partial-range Zone (Gradstein et al., 2012)",C [A103],,,F [A104],,,,,R [A104],,,,,,F [A104],A [A104],,,,R [A104],,,,A [A104],,,R [A104],,,,,,,R [A104],,,R [A104],R [A104],,,,,,,,A [A104],,R [A104],,R [A104],R [A104],,,,,,,,,,361-U1474A-3H-5-W 70/72-FORAM
361,U1474,A,3,3-6,H,6,W,70/72-FORAM,0,2,23.1,23.12,,PT1b [G12],"PT1b - Globorotalia truncatulinoides Partial-range Zone (Gradstein et al., 2012)",C [A103],,,,,,R [A104],R [A104],R [A104],R [A104],,,,,,F [A104],,,,R [A104],,R [A104],,F [A104],,,F [A104],,,,,,,,,,R [A104],F [A104],,,,,,,,A [A104],,R [A104],,,F [A104],,R [A104],,,,,,,,361-U1474A-3H-6-W 70/72-FORAM
361,U1474,A,3,3-7,H,7,W,34/36-FORAM,0,2,23.74,23.76,,PT1b [G12],"PT1b - Globorotalia truncatulinoides Partial-range Zone (Gradstein et al., 2012)",C [A103],,,R [A104],R [A104],R [A104],,,R [A104],R [A104],,,,,F [A104],F [A104],,,,R [A104],,R [A104],,F [A104],,,R [A104],,,,,,,R [A104],,,,F [A104],,,,,,,,A [A104],,,,R [A104],F [A104],,,,,R [A104],,,,,361-U1474A-3H-7-W 34/36-FORAM
361,U1474,A,3,3-CC,H,CC,PAL,FORAM,0,5,24.16,24.21,,PT1b [G12],"PT1b - Globorotalia truncatulinoides Partial-range Zone (Gradstein et al., 2012)",C [A103],P [A104],,R [A104],R [A104],R [A104],,R [A104],,F [A104],,,,,A [A104],F [A104],,,,R [A104],,,,A [A104],,,R [A104],,,,,,,R [A104],,,R [A104],F [A104],P [A104],,,,,,,A [A104],,,,A [A104],A [A104],,R [A104],,,,,,,,361-U1474A-3H-CC-PAL-FORAM
361,U1474,A,4,4-1,H,1,W,70/72-FORAM,0,2,25.1,25.12,,PT1b [G12],"PT1b - Globorotalia truncatulinoides Partial-range Zone (Gradstein et al., 2012)",C [A103],,,,,,R [A104],R [A104],R [A104],R [A104],,,,,F [A104],F [A104],,,,R [A104],,,,F [A104],,,R [A104],,,,,,,,,,R [A104],R [A104],,,,,R [A104],P [A104],,A [A104],,R [A104],,R [A104],A [A104],,P [A104],,,R [A104],,,,,361-U1474A-4H-1-W 70/72-FORAM
361,U1474,A,4,4-2,H,2,W,70/72-FORAM,0,2,26.6,26.62,,PT1b [G12],"PT1b - Globorotalia truncatulinoides Partial-range Zone (Gradstein et al., 2012)",C [A103],,,F [A104],,,R [A104],R [A104],R [A104],R [A104],,,,,F [A104],F [A104],,,,R [A104],,,,F [A104],,,R [A104],,,,,,,,,,R [A104],,,,,,,,,F [A104],,,,R [A104],F [A104],,,,,,,,,,361-U1474A-4H-2-W 70/72-FORAM
361,U1474,A,4,4-3,H,3,W,70/72-FORAM,0,2,28.1,28.12,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",C [A103],,,,,,,,F [A104],R [A104],,,,,F [A104],F [A104],,,,R [A104],,,,A [A104],,,R [A104],,,,,,,R [A104],,R [A104],R [A104],R [A104],,,,,,,,F [A104],,,,R [A104],F [A104],,R [A104],,,,,,,,361-U1474A-4H-3-W 70/72-FORAM
361,U1474,A,4,4-4,H,4,W,70/72-FORAM,0,2,29.6,29.62,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",C [A103],,,F [A104],,R [A104],R [A104],R [A104],R [A104],,,,,,F [A104],F [A104],,,,,,,,A [A104],,,R [A104],,,,,,,R [A104],,R [A104],R [A104],,,,,,,,,F [A104],,,,,F [A104],,R [A104],,,,,,,,361-U1474A-4H-4-W 70/72-FORAM
361,U1474,A,4,4-5,H,5,W,70/72-FORAM,0,2,31.1,31.12,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",A [A103],,,R [A104],,,,,F [A104],R [A104],,,,,F [A104],R [A104],,,,R [A104],,,,F [A104],,,R [A104],,,,,,,R [A104],,R [A104],R [A104],R [A104],,,,,,,,F [A104],,,,R [A104],F [A104],,R [A104],,,,,,,,361-U1474A-4H-5-W 70/72-FORAM
361,U1474,A,4,4-6,H,6,W,70/72-FORAM,0,2,32.6,32.62,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",C [A103],,,,,R [A104],R [A104],,F [A104],R [A104],,,,,F [A104],R [A104],,,,R [A104],,,,A [A104],,,R [A104],,,,,,R [A104],R [A104],,,R [A104],,R [A104],,,,R [A104],,,F [A104],,,,R [A104],R [A104],,,,,,,,,,361-U1474A-4H-6-W 70/72-FORAM
361,U1474,A,4,4-7,H,7,W,38/40-FORAM,0,2,33.78,33.8,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",A [A103],,,,F [A104],,R [A104],A [A104],F [A104],R [A104],,,,,R [A104],F [A104],,,,R [A104],,,,A [A104],,,R [A104],,,,,,,,,,R [A104],,,,,,,,,A [A104],,,,,R [A104],,R [A104],,,,,,,,361-U1474A-4H-7-W 38/40-FORAM
361,U1474,A,4,4-CC,H,CC,PAL,FORAM,0,5,34.38,34.43,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",C [A103],P [A104],,R [A104],R [A104],R [A104],R [A104],R [A104],F [A104],R [A104],,,,,A [A104],F [A104],,,,R [A104],,,,A [A104],,,F [A104],,,,,,,R [A104],,,F [A104],F [A104],,,,,,,,A [A104],,P [A104],,,F [A104],,P [A104],,,,,,,,361-U1474A-4H-CC-PAL-FORAM
361,U1474,A,5,5-5,H,5,W,70/72-FORAM,0,2,40.6,40.62,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",A [A103],,,R [A104],F [A104],R [A104],,F [A104],,,,,,,A [A104],F [A104],,,,R [A104],,,,F [A104],,,R [A104],,,,,,R [A104],R [A104],,,,R [A104],R [A104],,,,R [A104],,,A [A104],,,,,F [A104],,,,,,,,,,361-U1474A-5H-5-W 70/72-FORAM
361,U1474,A,5,5-6,H,6,W,70/72-FORAM,0,2,42.1,42.12,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",A [A103],,,F [A104],F [A104],,R [A104],F [A104],R [A104],R [A104],,,,,A [A104],F [A104],,,,R [A104],,,,F [A104],,,R [A104],,,,,,R [A104],R [A104],,,R [A104],R [A104],,,,,,,,F [A104],,,,R [A104],R [A104],,R [A104],,,,,,,,361-U1474A-5H-6-W 70/72-FORAM
361,U1474,A,5,5-7,H,7,W,24/26-FORAM,0,2,43.14,43.16,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",F [A103],,,A [A104],,F [A104],,,R [A104],,,,,,A [A104],R [A104],,,,R [A104],,,,A [A104],,,R [A104],,,,,,,,,R [A104],R [A104],R [A104],,,,,R [A104],,,R [A104],F [A104],A [A104],,R [A104],F [A104],,,,,,,,,,361-U1474A-5H-7-W 24/26-FORAM
361,U1474,A,5,5-CC,H,CC,PAL,FORAM,0,5,43.84,43.89,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",F [A103],,,F [A104],R [A104],,,P [A104],,R [A104],,,,,A [A104],,,,,P [A104],,,,A [A104],,,R [A104],,,,,,,R [A104],,R [A104],R [A104],R [A104],,,,,,,,F [A104],,,,,F [A104],,P [A104],,,,,,,,361-U1474A-5H-CC-PAL-FORAM
361,U1474,A,6,6-2,H,2,W,70/72-FORAM,0,2,45.6,45.62,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",C [A103],,,F [A104],,,,,F [A104],R [A104],,,,,F [A104],,,,,R [A104],,,,A [A104],,,R [A104],,,,,,,,,R [A104],R [A104],R [A104],,,,,,,,A [A104],,R [A104],,R [A104],F [A104],,R [A104],,,,,,,,361-U1474A-6H-2-W 70/72-FORAM
361,U1474,A,6,6-4,H,4,W,70/72-FORAM,0,2,48.6,48.62,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",C [A103],,,F [A104],,F [A104],,A [A104],A [A104],R [A104],,,,,F [A104],A [A104],,,,,,,,F [A104],,,R [A104],,,,,,,R [A104],,F [A104],R [A104],,,,,,R [A104],,,F [A104],,,,R [A104],F [A104],,R [A104],,,,,,,,361-U1474A-6H-4-W 70/72-FORAM
361,U1474,A,6,6-6,H,6,W,70/72-FORAM,0,2,51.6,51.62,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",F [A103],,,F [A104],,F [A104],,,F [A104],R [A104],,,,,F [A104],,,,,,,,,F [A104],,,R [A104],,,,,,,,,,R [A104],R [A104],,R [A104],,,,R [A104],,F [A104],,,,R [A104],,,,,,R [A104],,,,,361-U1474A-6H-6-W 70/72-FORAM
361,U1474,A,6,6-CC,H,CC,PAL,FORAM,0,5,53.27,53.32,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",F [A103],,,F [A104],,R [A104],R [A104],R [A104],R [A104],R [A104],,,,,A [A104],,,,,,,,,D [A104],,,R [A104],,,,,,,R [A104],,R [A104],R [A104],R [A104],P [A104],,,,,,R [A104],A [A104],,,,R [A104],,,,,,,,,,,361-U1474A-6H-CC-PAL-FORAM
361,U1474,A,7,7-2,H,2,W,70/72-FORAM,0,2,55.1,55.12,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",C [A103],,,,,F [A104],,R [A104],R [A104],R [A104],,,,,F [A104],F [A104],,,,,,,,,,,,,,,,,,R [A104],,F [A104],R [A104],R [A104],,,,,,,,F [A104],,F [A104],,R [A104],F [A104],,R [A104],,,,,,,,361-U1474A-7H-2-W 70/72-FORAM
361,U1474,A,7,7-3,H,3,W,70/72-FORAM,0,2,56.6,56.62,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",C [A103],,,R [A104],R [A104],F [A104],,,R [A104],R [A104],,,,,F [A104],R [A104],,,,,,,,F [A104],,,,,,,,,,R [A104],,R [A104],,F [A104],R [A104],,,,,,,F [A104],F [A104],R [A104],,R [A104],R [A104],,P [A104],,,,,,,,361-U1474A-7H-3-W 70/72-FORAM
361,U1474,A,7,7-4,H,4,W,70/72-FORAM,0,2,58.1,58.12,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",C [A103],,,,,,,,R [A104],R [A104],,,,,F [A104],F [A104],,,,,,,,,,,,,,,,,,R [A104],,R [A104],R [A104],F [A104],,,,,,,R [A104],F [A104],A [A104],,,F [A104],F [A104],,P [A104],,,,,,,,361-U1474A-7H-4-W 70/72-FORAM
361,U1474,A,7,7-5,H,5,W,70/72-FORAM,0,2,59.6,59.62,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",F [A103],,,,,F [A104],,,,R [A104],,,,,,R [A104],,,,,,,,F [A104],,,,,,,,,,,,R [A104],R [A104],R [A104],R [A104],,,,,,P [A104],A [A104],A [A104],R [A104],,R [A104],,,P [A104],,,,,,,,361-U1474A-7H-5-W 70/72-FORAM
361,U1474,A,7,7-6,H,6,W,70/72-FORAM,0,2,61.1,61.12,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",C [A103],P [A104],,F [A104],F [A104],F [A104],,R [A104],R [A104],R [A104],,,,,R [A104],R [A104],,,,,,,,F [A104],,,R [A104],,,,,,,,,R [A104],R [A104],F [A104],R [A104],,,,P [A104],,R [A104],F [A104],,F [A104],,R [A104],,,R [A104],,,,,,,,361-U1474A-7H-6-W 70/72-FORAM
361,U1474,A,7,7-7,H,7,W,70/72-FORAM,0,2,62.6,62.62,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",F [A103],,,,F [A104],F [A104],,,R [A104],R [A104],,,,,F [A104],,,,,,,,,F [A104],,,,,,,,,,,,R [A104],R [A104],F [A104],,P [A104],,,,,R [A104],R [A104],,R [A104],,R [A104],F [A104],,P [A104],,,,,,,,361-U1474A-7H-7-W 70/72-FORAM
361,U1474,A,7,7-CC,H,CC,PAL,FORAM,0,5,62.96,63.01,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",F [A103],,,R [A104],R [A104],,,,R [A104],,,,,,F [A104],R [A104],,,,,,,,D [A104],,,,,,,,,,R [A104],,R [A104],R [A104],R [A104],,P [A104],,,,,R [A104],F [A104],,F [A104],,F [A104],,,R [A104],,,,,,,,361-U1474A-7H-CC-PAL-FORAM
361,U1474,A,8,8-2,H,2,W,85/87-FORAM,0,2,64.75,64.77,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",C [A103],,,,R [A104],F [A104],,R [A104],R [A104],,,,,,F [A104],R [A104],,,,R [A104],,,,A [A104],,,R [A104],,,,,,,,,R [A104],R [A104],R [A104],,F [A104],,,,,,F [A104],,F [A104],,F [A104],F [A104],,,,,,,,,,361-U1474A-8H-2-W 85/87-FORAM
361,U1474,A,8,8-3,H,3,W,70/72-FORAM,0,2,66.1,66.12,,PT1a [G12],"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",C [A103],,,R [A104],F [A104],F [A104],,R [A104],R [A104],R [A104],,,,,F [A104],R [A104],,,,R [A104],,,,F [A104],,,R [A104],,,,,,,,,R [A104],R [A104],F [A104],R [A104],,,,R [A104],,R [A104],A [A104],,,,F [A104],,,R [A104],,,,,,,,361-U1474A-8H-3-W 70/72-FORAM
361,U1474,A,8,8-4,H,4,W,75/77-FORAM,0,2,67.65,67.67,,PL6 [G12],"PL6 - Globigerinoides fistulosus Highest-occurrence Zone (Atlantic) (Gradstein et al., 2012)",C [A103],,,R [A104],,R [A104],,,,R [A104],,P [A104],,,,R [A104],,,,,,,,F [A104],,,R [A104],,,,,,,R [A104],,,R [A104],,,,,,,,R [A104],F [A104],,F [A104],,F [A104],,,R [A104],,,,,,,,361-U1474A-8H-4-W 75/77-FORAM
361,U1474,A,8,8-5,H,5,W,70/72-FORAM,0,2,69.1,69.12,,PL6 [G12],"PL6 - Globigerinoides fistulosus Highest-occurrence Zone (Atlantic) (Gradstein et al., 2012)",C [A103],,,R [A104],,R [A104],,,,R [A104],,R [A104],,,F [A104],F [A104],,,,,,,,F [A104],,,R [A104],,,,,,,,,,,F [A104],,,,,,,R [A104],A [A104],,,,R [A104],F [A104],,,,,,,,,,361-U1474A-8H-5-W 70/72-FORAM
361,U1474,A,8,8-6,H,6,W,70/72-FORAM,0,2,70.6,70.62,,PL6 [G12],"PL6 - Globigerinoides fistulosus Highest-occurrence Zone (Atlantic) (Gradstein et al., 2012)",C [A103],,,F [A104],F [A104],R [A104],,,,R [A104],,R [A104],,,F [A104],F [A104],,,,,,,,F [A104],,,R [A104],,,,,,,,,,,F [A104],,,,,,,R [A104],A [A104],,,,R [A104],F [A104],,,,,,,,,,361-U1474A-8H-6-W 70/72-FORAM
361,U1474,A,8,8-CC,H,CC,PAL,FORAM,0,5,72.23,72.28,,PL6 [G12],"PL6 - Globigerinoides fistulosus Highest-occurrence Zone (Atlantic) (Gradstein et al., 2012)",A [A103],,,,,R [A104],P [A104],,,R [A104],,R [A104],,,F [A104],F [A104],,,,,,,,F [A104],,,P [A104],,,,,,,,,,R [A104],F [A104],,,,,,,R [A104],A [A104],,P [A104],,R [A104],F [A104],,,,,,,,,,361-U1474A-8H-CC-PAL-FORAM
361,U1474,A,9,9-1,H,1,W,70/72-FORAM,0,2,72.6,72.62,,PL6 [G12],"PL6 - Globigerinoides fistulosus Highest-occurrence Zone (Atlantic) (Gradstein et al., 2012)",A [A103],,,F [A104],,F [A104],,,F [A104],F [A104],,P [A104],,,A [A104],A [A104],,,,,,,,A [A104],,,F [A104],,,,,,,P [A104],,,F [A104],,,,,,,,F [A104],A [A104],,,,F [A104],P [A104],,F [A104],,,,,,,,361-U1474A-9H-1-W 70/72-FORAM
