Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample
361,U1476,A,9,9-CC,H,CC,PAL,NANNO,0,5,82.17,82.22,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,,,C,A,,,,C,,,C,,F,,,,C,,,,,,,,C,,F,C,C,C,,F,F,F,,C,F,F,,C,,C,,,P,,,,,,,,,C,P,,,,,F,,,,,F,,,,,,,,,,,A,,,R,,,,,361-U1476A-9H-CC-PAL
361,U1476,A,10,10-1,H,1,W,75/75-NANNO,0,0,82.45,82.45,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,,,A,A,,,,F,,,C,,,,,,,F,,,,,,,,,F,,,,,,,,,C,F,C,,C,,C,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-10H-1-W
361,U1476,A,10,10-2,H,2,W,75/75-NANNO,0,0,83.95,83.95,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,,,A,A,,,,F,,,C,,,,,,,F,,,,,,,,,C,,,,,,,,,C,F,C,,F,,C,,,,,,,,,,,,,,,,P,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-10H-2-W
361,U1476,A,10,10-3,H,3,W,75/75-NANNO,0,0,85.45,85.45,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,,,A,A,,,,F,,,F,,,,,,,,,,,,,,,,F,,,,,,,,,C,F,F,,C,,A,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-10H-3-W
361,U1476,A,10,10-4,H,4,W,75/75-NANNO,0,0,86.95,86.95,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,,,A,C,,,,F,,,C,,,,,,,F,,,,,,,,,F,,,,,,,,,F,F,C,,F,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1476A-10H-4-W
361,U1476,A,10,10-5,H,5,W,75/75-NANNO,0,0,88.45,88.45,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,,,A,A,,,,R,,,C,,,,,,,F,,,,,,,,,,,,,,,,,,C,,F,,C,,A,,,,,,,,,,,,,,,,,,,,,,,C,,,,,F,,,,,,,,,,,,,,361-U1476A-10H-5-W
361,U1476,A,10,10-6,H,6,W,75/75-NANNO,0,0,89.95,89.95,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,,,A,A,,,,R,,,F,,,,,,,F,,,,,,,,,F,,,,,,,,,C,,F,,F,,C,,,,,,,,,,,,,,,,,,,,,,,F,,,,,F,,,,,,,,,,,,,,361-U1476A-10H-6-W
361,U1476,A,10,10-CC,H,CC,PAL,NANNO,0,5,91.58,91.63,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,,,C,A,,F,,F,,C,C,F,,,,,C,F,,,,C,F,,C,,F,C,C,C,,C,,,,C,F,F,,C,,C,,,P,,,,,,P,,,C,P,,,,,F,,,,,F,,,P,,,,,,,,A,,,R,,,,,361-U1476A-10H-CC-PAL
361,U1476,A,11,11-1,H,1,W,75/75-NANNO,0,0,91.95,91.95,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,,,F,A,,,,,,,F,,,,,,,F,,,,,,,,,F,,,,,,,,,C,F,F,,C,,C,,,,,,,,,,,,,,,,,,,,,,,F,,,,,F,,,,,,,,,,,,,,361-U1476A-11H-1-W
361,U1476,A,11,11-2,H,2,W,75/75-NANNO,0,0,93.45,93.45,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,,,C,A,,P,,R,,,C,,,,,,,F,,,,,,,,,F,,,,,,,,,C,C,F,,F,,C,,,,,,,,,,,,,,,,,,,,,,,F,,,,,F,,,,,,,,,,,,,,361-U1476A-11H-2-W
361,U1476,A,11,11-3,H,3,W,75/75-NANNO,0,0,94.95,94.95,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,,,,A,,,,,,,F,,,,,,,,,,,,,,,,R,,,,,,,,,C,C,C,,F,,F,,,,,,,,,,,,,,,,F,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-11H-3-W
361,U1476,A,11,11-4,H,4,W,75/75-NANNO,0,0,96.45,96.45,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,,C,A,,P,,,,,F,,,,,,,F,,,,,,,,,,,,,,,,,,C,C,P,,F,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,361-U1476A-11H-4-W
361,U1476,A,11,11-5,H,5,W,75/75-NANNO,0,0,97.95,97.95,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,,,,A,,R,,,,,C,,,,,,,F,,,,,,,,,F,,,,,,,,,C,C,F,,C,,C,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1476A-11H-5-W
361,U1476,A,11,11-6,H,6,W,75/75-NANNO,0,0,99.45,99.45,"T Sphenolithus spp. (Gradstein et al., 2012)",T,3.54,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,R,,,,,,,,,,,C,,,,,,,F,,,,,,,,,R,,,,,,,,,C,C,C,,C,,C,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1476A-11H-6-W
361,U1476,A,11,11-CC,H,CC,PAL,NANNO,0,5,101.14,101.19,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,,F,A,A,,R,,,,C,C,F,F,,,,C,F,,,,F,,,,,F,C,C,C,,F,,F,,C,C,,,C,,C,,,,F,,,,,,,,F,C,,,,,F,,,,,F,,,,,,,,,,,A,,,,,,,,361-U1476A-11H-CC-PAL
361,U1476,A,12,12-1,H,1,W,75/75-NANNO,0,0,101.45,101.45,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,,F,C,A,,,,,,,F,,,,,,,,,,,,,,,,R,,,,,,,,,C,C,F,,C,,C,,,,,,,,,,,,,,,,C,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-12H-1-W
361,U1476,A,12,12-2,H,2,W,75/75-NANNO,0,0,102.95,102.95,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,A,,,,,,,,F,,,,,,,,,,,,,,,,R,,,,,,,,,C,C,,,C,,C,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1476A-12H-2-W
361,U1476,A,12,12-3,H,3,W,75/75-NANNO,0,0,104.45,104.45,"T Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",T,3.7,NN15 - NN17 [G12],"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012) to NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,A,A,,C,,,,,F,,,,,,,,,,,,,,,,F,,,,,,,,,C,C,,,C,,C,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1476A-12H-3-W
361,U1476,A,12,12-4,H,4,W,75/75-NANNO,0,0,105.95,105.95,,,,NN15 [G12],"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,A,,C,,F,,,C,,,,,,,,,,,,,,,,F,,,,,,,,,,C,F,,C,,C,,,,,,,,,,,,,,,,C,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-12H-4-W
361,U1476,A,12,12-5,H,5,W,75/75-NANNO,0,0,107.45,107.45,,,,NN15 [G12],"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,A,,C,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,F,,F,,,,,,,,,,,,,,,,A,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-12H-5-W
361,U1476,A,12,12-6,H,6,W,75/75-NANNO,0,0,108.95,108.95,,,,NN15 [G12],"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,A,,A,,,,,F,,,,,,,F,,,,,,,,,,,,,,,,,,C,,,,F,,C,,,,,,,,,,,,,,,,A,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-12H-6-W
361,U1476,A,12,12-CC,H,CC,PAL,NANNO,0,5,110.46,110.51,"T Amaurolithus tricorniculatus (Gradstein et al, 2012)",T,3.92,NN14 - NN15 [G12],"NN14 - Discoaster asymmetricus to NN15 - T Reticulofenestra pseudoumbilicus(Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,R,C,A,A,,C,,C,,C,C,F,C,,,,C,F,,,,C,,F,C,,F,F,C,C,,F,F,F,,C,,,,C,,C,,,,,,,,,,,,C,C,,,,,F,,,,,F,,,R,,,,,,,,A,,,,,,,,361-U1476A-12H-CC-PAL
361,U1476,A,13,13-1,H,1,W,75/75-NANNO,0,0,110.95,110.95,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,C,F,,,,C,,,,,C,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,F,,P,C,,C,,,,,,,,,,,,C,C,,,,,,,,,P,,,,R,,,,,,,,,,,F,Reworked- C. coalitus; abundant small reticulofenestra,,,,361-U1476A-13H-1-W
361,U1476,A,13,13-2,H,2,W,75/75-NANNO,0,0,112.45,112.45,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,C,C,,,,C,,,,,C,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,F,,,C,,C,,,,,,,,,,,,C,C,,,,,,,,,P,,,,R,,,,,,,,,,,F,reworked- C. coalitus; abundant small reticulofenestra,,,,361-U1476A-13H-2-W
361,U1476,A,13,13-3,H,3,W,75/75-NANNO,0,0,113.95,113.95,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,F,F,,,,C,,,,,C,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,F,,P,C,,C,,,,,,,,,,,,C,C,,,,,,,,,P,,,,P,,,,,,,,,,,F,abundant small reticulofenestra,,,,361-U1476A-13H-3-W
361,U1476,A,13,13-4,H,4,W,75/75-NANNO,0,0,115.45,115.45,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,F,F,,,,F,,,,,C,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,F,,,C,,C,,,,,,,,,,,,F,C,,,,,,,,,F,,,,P,,,,,,,,,,,F,abundant small reticulofenestra,,,,361-U1476A-13H-4-W
361,U1476,A,13,13-5,H,5,W,75/75-NANNO,0,0,116.95,116.95,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,R,F,F,,,,C,,,,,C,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,C,F,,C,,C,,,,,,,,,,,,C,C,,,,,,,,,P,,,,F,,,,,,,,,,,R,abundant small reticulofenestra,,,,361-U1476A-13H-5-W
361,U1476,A,13,13-6,H,6,W,75/75-NANNO,0,0,118.45,118.45,"Bc Discoaster asymmetricus (Gradstein et al, 2012)",Bc,4.13,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,R,F,C,,,,C,,,,,C,,,,,,,F,,,,F,,,C,,F,,,,,,,,,C,C,P,,C,,C,,,,,,,,,,,,F,C,,,,,,,,,P,,,,P,,,,,,,,,,,R,NN14/13 boundary,,,,361-U1476A-13H-6-W
361,U1476,A,13,13-CC,H,CC,NANNO,,0,5,119.85,119.9,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,F,C,C,A,,A,,F,,C,C,F,F,,,,C,F,,,,C,F,F,C,,F,F,C,C,,F,F,F,,C,F,P,,C,,C,,,,F,,,,,,,,C,A,,,F,,C,,,,,,,,P,,,,,,,,A,,,R,,,,,361-U1476A-13H-CC-NANNO
361,U1476,A,14,14-1,H,1,W,75/75-NANNO,0,0,120.45,120.45,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,R,F,F,,,,C,,,,,F,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,F,,,C,,C,,,,,,,,,,,,C,C,,,,,,,,,F,,,,R,,P,,,,,,,,,F,,,,,361-U1476A-14H-1-W
361,U1476,A,14,14-2,H,2,W,75/75-NANNO,0,0,121.95,121.95,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,C,C,,,,C,,,,,C,,,,,,,F,,,,C,,,F,,F,,,,,,,,,F,F,,,C,,C,,,,,,,,,,,,C,C,,,F,,,,,,F,,,,R,,,,,,,,,,,F,eworked- C. coalitus,,,,361-U1476A-14H-2-W
361,U1476,A,14,14-3,H,3,W,76/76-NANNO,0,0,123.46,123.46,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,C,,,,C,,,,,C,,,,,,,F,,,,C,,,C,,F,,,,,,,,,F,F,,P,C,,C,,,,,,,,,,,,C,A,,,,,,,,,F,,,,,,,,,,,,,,,F,,,,,361-U1476A-14H-3-W
361,U1476,A,14,14-4,H,4,W,75/75-NANNO,0,0,124.95,124.95,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,F,,,,C,,,,,F,,,,,,,F,,,,C,,,C,,R,,,,,,,,,C,R,,,C,,C,,,,,,,,,,,,C,C,,,,,,,,,F,,,,P,,,,,,,,,,,R,,,,,361-U1476A-14H-4-W
361,U1476,A,14,14-5,H,5,W,75/75-NANNO,0,0,126.45,126.45,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,C,,,,C,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,F,,,C,,C,,,,,,,,,,,,C,A,,,F,,,,,,F,,,,,,,,,,,,,,,F,,,,,361-U1476A-14H-5-W
361,U1476,A,14,14-6,H,6,W,75/75-NANNO,0,0,127.95,127.95,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,C,,,,C,,,,,C,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,R,,,C,,C,,,,,,,,,,,,C,C,,,F,,,,,,R,,,,P,,,,,,,,,,,F,,,,,361-U1476A-14H-6-W
361,U1476,A,14,14-CC,H,CC,PAL,NANNO,0,5,129.67,129.72,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,,C,C,A,,A,,,,C,C,F,F,,,,C,,,,,,F,F,C,,F,C,C,C,,C,,,,C,,P,,C,,C,,,,,,,,,,,,C,C,,,C,,F,,,,,F,,,P,,,,,,,,A,,,F,,,,,361-U1476A-14H-CC-PAL
361,U1476,A,15,15-1,H,1,W,75/75-NANNO,0,0,129.95,129.95,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,C,,,,C,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,R,P,P,F,,C,,,,,,,,,,,,C,C,,,F,,,,,,P,,,,P,P,,,,,,,,,,F,Few to common P. discopora,,,,361-U1476A-15H-1-W
361,U1476,A,15,15-2,H,2,W,75/75-NANNO,0,0,131.45,131.45,"T Amaurolithus primus (Gradstein et al, 2012)",T,4.5,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,C,,,,C,,,,,F,,,,,,,F,,,,C,,,F,,R,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,C,,,R,,,,,,P,,,,,P,,,,,,,,,,R,,,,,361-U1476A-15H-2-W
361,U1476,A,15,15-3,H,3,W,75/75-NANNO,0,0,132.95,132.95,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,C,,,,C,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,C,,,,,,,,,P,,,,F,P,,,,,,,,,,,,,,,361-U1476A-15H-3-W
361,U1476,A,15,15-4,H,4,W,75/75-NANNO,0,0,134.45,134.45,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,C,,,,A,,,,,C,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,F,C,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,361-U1476A-15H-4-W
361,U1476,A,15,15-5,H,5,W,75/75-NANNO,0,0,135.95,135.95,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,C,,,,C,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,C,,,R,,,,,,,,,,P,P,,,,,,,,,,,,,,,361-U1476A-15H-5-W
361,U1476,A,15,15-6,H,6,W,75/75-NANNO,0,0,137.45,137.45,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,A,,,,A,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,F,,C,,,,,,,,,,,,C,C,,,,,,,,,,,,,F,P,,,,,,,,,,,,,,,361-U1476A-15H-6-W
361,U1476,A,15,15-CC,H,CC,PAL,NANNO,0,5,138.84,138.89,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,F,A,C,A,,A,,,,,,,,,,,C,,,,,F,,F,C,,F,F,C,C,,F,,,,C,,,,C,,A,,,,,,,,,,,,C,A,,,A,,F,,,,,F,,,F,,,,,,,,A,,,,,,,,361-U1476A-15H-CC-PAL
361,U1476,A,16,16-1,H,1,W,75/75-NANNO,0,0,139.45,139.45,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,R,A,,,,A,P,,,,R,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,A,,,C,,,,,P,F,,,,P,P,,,,,,,,,,P,,,,,361-U1476A-16H-1-W
361,U1476,A,16,16-2,H,2,W,75/75-NANNO,0,0,140.95,140.95,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,R,C,,,,C,,,,,R,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,A,,,C,,,P,,F,F,,,,P,P,,,,,,,,,,F,Good photo of armatus,,,,361-U1476A-16H-2-W
361,U1476,A,16,16-3,H,3,W,75/75-NANNO,0,0,142.45,142.45,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,R,A,,,,A,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,F,,,,C,,C,,,,,,,,,,,,C,A,,,F,,,F,P,P,F,,,,P,P,,,,,,,,,,F,can be T of acutus but only saw 3 specimens,,,,361-U1476A-16H-3-W
361,U1476,A,16,16-4,H,4,W,75/75-NANNO,0,0,143.95,143.95,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,R,C,,,,A,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,A,,,F,,,P,F,F,F,,,,P,P,,,,,,,,,,R,,,,,361-U1476A-16H-4-W
361,U1476,A,16,16-5,H,5,W,75/75-NANNO,0,0,145.45,145.45,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,P,A,,,,A,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,C,,,F,,,R,P,P,R,,,,P,P,,,,,,,,,,F,,,,,361-U1476A-16H-5-W
361,U1476,A,16,16-6,H,6,W,75/75-NANNO,0,0,146.95,146.95,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,A,,,,A,,F,,,F,,,,,,,F,,,,C,,,,,C,,,,,,,,,C,,,P,C,,C,,,,,,,,,,,,C,C,,,F,,,P,P,P,F,,,,P,P,,,,,,,,,,F,,,,,361-U1476A-16H-6-W
361,U1476,A,16,16-CC,H,CC,PAL,NANNO,0,5,148.44,148.49,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,C,C,A,,F,,,,,,F,F,,,,C,F,,,,C,R,R,C,,C,C,C,C,,C,F,F,,C,,,,C,,C,,,,,,,,,,,,C,A,,,C,,,,,P,,F,,,F,F,F,,,,,,A,,,F,,,,,361-U1476A-16H-CC-PAL
361,U1476,A,17,17-2,H,2,W,75/75-NANNO,0,0,150.45,150.45,"T Ceratolithus acutus (Gradstein et al., 2012)",T,5.04,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,F,,,R,,,,,,,F,,,,,,,,,C,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,,,,A,,,P,F,,,,,,,,F,,,,,,,,,,,,,,361-U1476A-17H-2-W
361,U1476,A,17,17-4,H,4,W,75/75-NANNO,0,0,153.45,153.45,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,C,A,C,,,,,F,,,R,,,,,,,,,,,,,,,,C,,,,,,,,,F,,,,F,,C,,,,,,,,,,,,,,,,A,,,F,R,,,,,,,,,,,,,,,,,,,,,,361-U1476A-17H-4-W
361,U1476,A,17,17-6,H,6,W,75/75-NANNO,0,0,156.45,156.45,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,A,C,,A,,,,C,,,,,,,,,,F,,,,,,,,,C,,,,,,,,,C,,,,F,,C,,,,,,,,,,,,,,,,A,,,F,F,,,,,,,,,,,,,,,,,,,,,,361-U1476A-17H-6-W
361,U1476,A,17,17-CC,H,CC,PAL,NANNO,0,3,157.89,157.92,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,A,A,A,,F,,F,,C,F,,,,,,F,F,,,,C,,,,,F,C,,,,,,,,C,,,,C,,C,,,,C,,,,,,,,C,C,,,,,,,,,,,,,,P,P,,,,,,A,,,,,,,,361-U1476A-17H-CC-PAL
361,U1476,A,18,18-1,H,1,W,75/75-NANNO,0,0,158.45,158.45,"B Ceratolithus rugosus (Gradstein et al., 2012)",B,5.12,NN12 - NN15 [G12],"NN12 - T Discoaster quinqueramus (Gradstein et al., 2012) to NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,A,A,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,,,,A,,,R,R,,P,,,,,,F,,,,,,,,,,,,,,361-U1476A-18H-1-W
361,U1476,A,18,18-2,H,2,W,75/75-NANNO,0,0,159.95,159.95,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,C,,F,,,,,,,,,,,,,,,,A,,,F,R,,,,,,,,,,,,,,,,,,,,,,361-U1476A-18H-2-W
