leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
34,319,,1,0,0.0,25.0,0.00,0.00,0.25,, IRON RICH CLAY, 5YR2.5/2-DARK RED BROWN,, COMPLET ELY DISTURBED,," OPAQUES IN IRREGULAR MASSES,GLOBULES AND PELLETS 20-25,BROWN CLAY 65-70,ZEOLITES(PHILLIP SITE?),CALCITE TR,COCCOLITHS 1-2", POSSIBLE POLLEN,, SOFT, 00000000,3ea31434b9be9691d70ef89ba87b8a5d
34,319,,1,1,0.0,150.0,0.00,0.25,1.75,, IRON RICH CLAY, 5YR2.5/2-DARK REDDISH BROWN,,,,,,, SOF T, 00000000,b58ebb239012ba2b71bac1a628496632
34,319,,1,2,0.0,150.0,0.00,1.75,3.25,, IRON RICH CLAY," 5YR2.5/2-DARK REDDISH BROWN,5YR4/ 8-YELLOWISH RED", BURROW-LIKE STREAK 31-33 CM,,,,,, SOFT, 00000000,8a65be73ca13edbdbec5797c222b4d81
34,319,,1,3,10.0,115.0,0.00,3.35,4.40,, ZEOLITE/IRON RICH BROWN CLAY, 5YR2.5/2-DARK REDDI SH BROWN,, DEFORMED,,,,, SOFT, 33211000,260c0d1c3d1debaec392d1e21a1bc5db
34,319,,1,3,115.0,150.0,0.00,4.40,4.75,, NANNO RICH BROWN CLAY, 5YR4/4-REDDISH BROWN,,,,,,, SOFT, 33211000,956f76590a5f049fc2e72649d164e493
34,319,,1,4,0.0,150.0,0.00,4.75,6.25,, METALLIFEROUS CLAY," 5YR3/1,5YR3/3,5YR3/4", BURROW AT 79 CM (SEMI-OPAQUE AND ZEOLITE BEARING NANNO AND MICARB RICH BROWN CLAY) AND 110 CM (MICARB AND NANNO BEARING BROWN CLAY,,,,,, SOFT, 00000000,7c6ca2adc90f4e1027ea88e30e3a9cca
34,319,,1,5,10.0,150.0,0.00,6.35,7.75,," NANNO OOZE,CLAY"," 10YR7/4-TAN,7.5YR4/4-BROWN,5YR2. 5/2-DARK RED BROWN",, INTENSELY DEFORMED,,,, NANNO OOZE AND CLAY COMPLETELY INTERMIXED, SOFT, 00000000,45fbca1a4df264495df2f82bb4ca75c8
34,319,,1,6,0.0,5.0,0.00,7.75,7.80,, MICARB/CLAY RICH NANNO OOZE, 10YR7/4-TAN,, SLIGHT LY DEFORMED,,,,, SOFT, 00000000,5a6b4378eb7a506365ef999f5d327279
34,319,,1,6,5.0,150.0,0.00,7.80,9.25,, IRON-RICH BROWN CLAY, 5YR2.5/2-DARK RED BROWN,, G REATLY DEFORMED,,,,, SOFT, 00000000,511e769ede7835fd6fcd6e13c6343cdb
34,319,,1,CC,0.0,0.0,0.00,9.35,9.35,," ZEOLITE/IRON RICH CLAY,CLAYEY NANNO OOZE"," 5YR2.5/ 2-DARK RED BROWN,7.5YR7/4-PINK",,,,,,, SOFT, 00000000,9a570cb840e9cf486b18129673a300be
