leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
59,448,,1,2,11.0,13.0,0.00,1.62, 1,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,PRESENT,  ,1,c81553ac6322bd237702ccfcda25d0e7,59-448-1-2
59,448,,2,3,82.0,84.0,5.00,8.83, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,COMMON,  ,1,1365cfee9d1716717cff171fef79f5d4,59-448-2-3
59,448,,2,3,82.0,84.0,5.00,8.83, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,ABUNDANT,  ,1,43c01cb07980fbfe46c6b92bad2f6d9d,59-448-2-3
59,448,,2,4,66.0,68.0,5.00,10.17,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RACRC0010,Acrocubus octopylus,RARE,  ,1,742c42ca8f752cd1875df07ea1f72112,59-448-2-4
59,448,,2,4,66.0,68.0,5.00,10.17,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,RARE,  ,1,3a9d15062dab36bbc50d103b2c7d3398,59-448-2-4
59,448,,2,4,66.0,68.0,5.00,10.17,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,PRESENT,  ,1,efb8b4dda0c839410053a453fea81af3,59-448-2-4
59,448,,2,4,66.0,68.0,5.00,10.17,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCANN0100,Cannartus violina,RARE,  ,1,8aa1b449fdc46ad8e386180c67f84416,59-448-2-4
59,448,,2,4,66.0,68.0,5.00,10.17,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,PRESENT,  ,1,ca5a16752cac2bd572ccad7a9074936d,59-448-2-4
59,448,,2,4,66.0,68.0,5.00,10.17,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,COMMON,  ,1,c9c85c8f25317996c748603aebd39f55,59-448-2-4
59,448,,2,4,66.0,68.0,5.00,10.17,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0010,Dorcadospyris alata,COMMON,  ,1,e91c267f29ecc1654ff1731b8ece6dc5,59-448-2-4
59,448,,2,4,66.0,68.0,5.00,10.17,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,RARE,  ,1,0aff0a6bd09a39497022030a6edd652f,59-448-2-4
59,448,,2,4,66.0,68.0,5.00,10.17,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,PRESENT,  ,1,39c4455b9cb97edf3e415031628bbe7a,59-448-2-4
59,448,,2,4,66.0,68.0,5.00,10.17,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RGIRA0080,Giraffospyris toxaria,FEW,  ,1,40624188f2998226172cf0e18be1a501,59-448-2-4
59,448,,2,4,66.0,68.0,5.00,10.17,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,COMMON,  ,2,883761de949795f0527dca0e48f63afd,59-448-2-4
59,448,,2,4,66.0,68.0,5.00,10.17,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,ABUNDANT,  ,2,ba23402a6744db215ec17014467bc2c8,59-448-2-4
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RACRC0010,Acrocubus octopylus,RARE,  ,1,72af85165f33812ac0b7fcc66ac9aff5,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,COMMON,  ,1,0462e591b936b4418ce9cf1c6adbb9c2,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,COMMON,  ,1,bdfbc5734cc69bd7c36703b33ab509cf,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0040,Cannartus laticonus,PRESENT,  ,1,b4efc31a1d6e01ac0973f7f6d13a8036,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0050,Cannartus mammifer,RARE,  ,1,f4e58cd4898aa5399d42526a4db1fd0f,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0100,Cannartus violina,RARE,  ,1,105763b928d3a6a7c16632e1e267ee86,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,RARE,  ,1,b1981dd9dffc9bb3daa5721993fcd9dc,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,RARE,  ,1,896689601ddfa88058994674990b4e7c,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0010,Dorcadospyris alata,COMMON,  ,1,723d530265bffeebd1fd222c6a944ef2,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,RARE,  ,1,3f5ff512f7aeb1873ec59063f517f484,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,RARE,  ,2,18cbc521f82945ca2489fc9f9f59e78c,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RGIRA0080,Giraffospyris toxaria,RARE,  ,2,a9dfcd436b6a33a455126500e0f933db,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,COMMON,  ,2,02d56b118ac0d39ce6d900058b65d4fc,59-448-2-5
59,448,,2,5,51.0,53.0,5.00,11.52,14,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,ABUNDANT,  ,2,38ed8d406446cc874f554c2d3aedfb3c,59-448-2-5
59,448,,2,6,86.0,88.0,5.00,13.37,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,COMMON,  ,1,8e2ec5ee9f173830382a891eed86e20e,59-448-2-6
59,448,,2,6,86.0,88.0,5.00,13.37,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,582,RCANN0100,Cannartus violina,PRESENT,  ,1,5648c2b64c5b4f19cb9778320dad1496,59-448-2-6
59,448,,2,6,86.0,88.0,5.00,13.37,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,COMMON,  ,1,9d9d85e6419322e9c777af8e25962673,59-448-2-6
59,448,,2,6,86.0,88.0,5.00,13.37,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,PRESENT,  ,1,e3706533a93c946f1e7e0263550b9bc5,59-448-2-6
59,448,,2,6,86.0,88.0,5.00,13.37,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,582,RDORC0010,Dorcadospyris alata,COMMON,  ,1,30b716942253352802289e1719a8ec9e,59-448-2-6
59,448,,2,6,86.0,88.0,5.00,13.37,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,RARE,  ,1,8a0c9db2bd494949d3333ffc866ec74b,59-448-2-6
59,448,,2,6,86.0,88.0,5.00,13.37,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,RARE,  ,1,b5ee5343822f6b4826b3a27cf24ac7bc,59-448-2-6
59,448,,2,6,86.0,88.0,5.00,13.37,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,582,RGIRA0080,Giraffospyris toxaria,COMMON,  ,1,e86db0c93b7c40bce75ff734bf3ad293,59-448-2-6
59,448,,2,6,86.0,88.0,5.00,13.37,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,COMMON,  ,1,2bd0555cd2117b43b0abac748637df2d,59-448-2-6
59,448,,2,6,86.0,88.0,5.00,13.37,10,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,ABUNDANT,  ,1,f85c80ec93e5c5db71fa10b996b10ceb,59-448-2-6
59,448,,2,CC,,,5.00,14.35,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,COMMON,  ,1,e4607423b192f6eec0636f76954d6f2f,59-448-2-CC
59,448,,2,CC,,,5.00,14.35,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,9e5d21b213da361272873424f3bc05b7,59-448-2-CC
59,448,,2,CC,,,5.00,14.35,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,582,RCANN0100,Cannartus violina,PRESENT,  ,1,9f700f7417686096f9cb6299a0d807ca,59-448-2-CC
59,448,,2,CC,,,5.00,14.35,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,COMMON,  ,1,9c3fb63e3735a52662ae5b3814308d7d,59-448-2-CC
59,448,,2,CC,,,5.00,14.35,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,RARE,  ,1,9eac758d4eca8cbfd1ab374125b5f171,59-448-2-CC
59,448,,2,CC,,,5.00,14.35,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,582,RDORC0010,Dorcadospyris alata,PRESENT,  ,1,7e21891699e4102db44a1d523c2b4930,59-448-2-CC
59,448,,2,CC,,,5.00,14.35,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,PRESENT,  ,1,263d7c8453f5f8a241c66ccb9df4b396,59-448-2-CC
59,448,,2,CC,,,5.00,14.35,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,PRESENT,  ,1,0fbb7c2330f623232c0b70d97ecb1b73,59-448-2-CC
59,448,,2,CC,,,5.00,14.35,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,582,RGIRA0080,Giraffospyris toxaria,FEW,  ,1,8576ba54fc4d4883e8a3bfe4933d49cc,59-448-2-CC
59,448,,2,CC,,,5.00,14.35,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,COMMON,  ,1,2ca5f8e5ff1e3764155e056b64e0fc57,59-448-2-CC
59,448,,2,CC,,,5.00,14.35,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,COMMON,  ,2,15aa2443f2592d88e6f8ac72752a1a5d,59-448-2-CC
59,448,,3,1,13.0,15.0,14.50,14.64,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,COMMON,  ,1,2b5502e8e3b8df86dda4d47c182ddefd,59-448-3-1
59,448,,3,1,13.0,15.0,14.50,14.64,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,7255f5b3128719222c63674fd615173a,59-448-3-1
59,448,,3,1,13.0,15.0,14.50,14.64,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,ddbd22c1c8eabb6a821677843d4da76f,59-448-3-1
59,448,,3,1,13.0,15.0,14.50,14.64,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0100,Cannartus violina,FEW,  ,1,ed830613294915653fcca4577190eca8,59-448-3-1
59,448,,3,1,13.0,15.0,14.50,14.64,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,COMMON,  ,1,1851178c467f338a4e8bd4f7916edb57,59-448-3-1
59,448,,3,1,13.0,15.0,14.50,14.64,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,RARE,  ,1,32b74240f696930c19e0420ee987e23e,59-448-3-1
59,448,,3,1,13.0,15.0,14.50,14.64,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0010,Dorcadospyris alata,RARE,  ,1,902b0c913359eb9718602199999a0d65,59-448-3-1
59,448,,3,1,13.0,15.0,14.50,14.64,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,FEW,  ,1,c358bb18f465d4457eef7abaf4c614cd,59-448-3-1
59,448,,3,1,13.0,15.0,14.50,14.64,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,RARE,  ,1,18823c670d36c41de16a49f287265c55,59-448-3-1
59,448,,3,1,13.0,15.0,14.50,14.64,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RGIRA0080,Giraffospyris toxaria,RARE,  ,1,6aab5c37421ad0c7d62026ab6d7a1765,59-448-3-1
59,448,,3,1,13.0,15.0,14.50,14.64,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,COMMON,  ,2,5dee01261c0650b1244e4669c8581a96,59-448-3-1
59,448,,3,1,13.0,15.0,14.50,14.64,12,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,FEW,  ,2,f3c897544b611da5d3a8c9fbe55df756,59-448-3-1
59,448,,3,1,105.0,107.0,14.50,15.56,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,COMMON,  ,1,42995bd2145b0176b6a127931b8518bd,59-448-3-1
59,448,,3,1,105.0,107.0,14.50,15.56,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,7676138b8ab5fd695d98e6ab97a8800c,59-448-3-1
59,448,,3,1,105.0,107.0,14.50,15.56,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0100,Cannartus violina,RARE,  ,1,6b4929d0180a447850db6744e4c57b1b,59-448-3-1
59,448,,3,1,105.0,107.0,14.50,15.56,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,FEW,  ,1,3094a7f549f9735c3d420e4b3b627cb6,59-448-3-1
59,448,,3,1,105.0,107.0,14.50,15.56,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,PRESENT,  ,1,d5c70da10fd82afcdbd65fed05b87705,59-448-3-1
