path,type,expedition,site,taxon_group
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/195/1201/HOLE_B/Nannofossils.csv,taxa,195,1201,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/195/1201/HOLE_C/Nannofossils.csv,taxa,195,1201,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/195/1201/HOLE_D/Nannofossils.csv,taxa,195,1201,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/195/1200/HOLE_E/Nannofossils.csv,taxa,195,1200,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/195/1200/HOLE_E/Planktonic_Foraminifers.csv,taxa,195,1200,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/195/1200/HOLE_D/Nannofossils.csv,taxa,195,1200,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/195/1200/HOLE_A/Nannofossils.csv,taxa,195,1200,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/195/1200/HOLE_F/Nannofossils.csv,taxa,195,1200,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/195/1202/HOLE_B/Nannofossils.csv,taxa,195,1202,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/195/1202/HOLE_D/Nannofossils.csv,taxa,195,1202,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/195/1202/HOLE_A/Nannofossils.csv,taxa,195,1202,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/161/974/HOLE_B/Benthic_Foraminifers.csv,taxa,161,974,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/161/974/HOLE_B/Planktonic_Foraminifers.csv,taxa,161,974,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/161/975/HOLE_B/Benthic_Foraminifers.csv,taxa,161,975,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/161/975/HOLE_B/Planktonic_Foraminifers.csv,taxa,161,975,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/820/HOLE_B/Dinoflagellates_Acritarch_Prasinophytes.csv,taxa,133,820,dinoflagellates/acritarchs/prasinophytes
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/820/HOLE_A/Dinoflagellates_Acritarch_Prasinophytes.csv,taxa,133,820,dinoflagellates/acritarchs/prasinophytes
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/816/HOLE_B/Benthic_Foraminifers.csv,taxa,133,816,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/816/HOLE_B/Planktonic_Foraminifers.csv,taxa,133,816,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/816/HOLE_C/Benthic_Foraminifers.csv,taxa,133,816,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/816/HOLE_C/Planktonic_Foraminifers.csv,taxa,133,816,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/816/HOLE_A/Benthic_Foraminifers.csv,taxa,133,816,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/816/HOLE_A/Planktonic_Foraminifers.csv,taxa,133,816,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/817/HOLE_D/Benthic_Foraminifers.csv,taxa,133,817,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/817/HOLE_A/Nannofossils.csv,taxa,133,817,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/821/HOLE_A/Benthic_Foraminifers.csv,taxa,133,821,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/826/HOLE_A/Benthic_Foraminifers.csv,taxa,133,826,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/826/HOLE_A/Planktonic_Foraminifers.csv,taxa,133,826,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/823/HOLE_B/Dinoflagellates_Acritarch_Prasinophytes.csv,taxa,133,823,dinoflagellates/acritarchs/prasinophytes
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/823/HOLE_C/Benthic_Foraminifers.csv,taxa,133,823,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/823/HOLE_C/Dinoflagellates_Acritarch_Prasinophytes.csv,taxa,133,823,dinoflagellates/acritarchs/prasinophytes
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/823/HOLE_A/Dinoflagellates_Acritarch_Prasinophytes.csv,taxa,133,823,dinoflagellates/acritarchs/prasinophytes
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/824/HOLE_B/Nannofossils.csv,taxa,133,824,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/824/HOLE_A/Nannofossils.csv,taxa,133,824,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/815/HOLE_A/Nannofossils.csv,taxa,133,815,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/815/HOLE_A/Benthic_Foraminifers.csv,taxa,133,815,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/815/HOLE_A/Dinoflagellates_Acritarch_Prasinophytes.csv,taxa,133,815,dinoflagellates/acritarchs/prasinophytes
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/815/HOLE_A/Planktonic_Foraminifers.csv,taxa,133,815,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/825/HOLE_B/Nannofossils.csv,taxa,133,825,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/825/HOLE_A/Nannofossils.csv,taxa,133,825,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/133/822/HOLE_A/Nannofossils.csv,taxa,133,822,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/827/HOLE_B/Nannofossils.csv,taxa,134,827,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/827/HOLE_B/Radiolarians.csv,taxa,134,827,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/827/HOLE_A/Nannofossils.csv,taxa,134,827,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/827/HOLE_A/Benthic_Foraminifers.csv,taxa,134,827,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/829/HOLE_A/Nannofossils.csv,taxa,134,829,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/829/HOLE_A/Benthic_Foraminifers.csv,taxa,134,829,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/828/HOLE_B/Nannofossils.csv,taxa,134,828,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/828/HOLE_A/Nannofossils.csv,taxa,134,828,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/828/HOLE_A/Benthic_Foraminifers.csv,taxa,134,828,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/832/HOLE_B/Nannofossils.csv,taxa,134,832,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/832/HOLE_B/Benthic_Foraminifers.csv,taxa,134,832,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/832/HOLE_B/Radiolarians.csv,taxa,134,832,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/832/HOLE_B/Planktonic_Foraminifers.csv,taxa,134,832,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/832/HOLE_A/Nannofossils.csv,taxa,134,832,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/832/HOLE_A/Benthic_Foraminifers.csv,taxa,134,832,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/832/HOLE_A/Radiolarians.csv,taxa,134,832,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/833/HOLE_B/Nannofossils.csv,taxa,134,833,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/833/HOLE_A/Nannofossils.csv,taxa,134,833,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/833/HOLE_A/Radiolarians.csv,taxa,134,833,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/831/HOLE_A/Nannofossils.csv,taxa,134,831,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/831/HOLE_A/Pteropods.csv,taxa,134,831,pteropods
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/830/HOLE_B/Nannofossils.csv,taxa,134,830,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/830/HOLE_A/Nannofossils.csv,taxa,134,830,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/134/830/HOLE_A/Pteropods.csv,taxa,134,830,pteropods
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/965/HOLE_A/Dinoflagellates_Acritarch_Prasinophytes.csv,taxa,160,965,dinoflagellates/acritarchs/prasinophytes
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/966/HOLE_A/Dinoflagellates_Acritarch_Prasinophytes.csv,taxa,160,966,dinoflagellates/acritarchs/prasinophytes
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/966/HOLE_F/Nannofossils.csv,taxa,160,966,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/966/HOLE_F/Planktonic_Foraminifers.csv,taxa,160,966,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/967/HOLE_E/Nannofossils.csv,taxa,160,967,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/967/HOLE_E/Benthic_Foraminifers.csv,taxa,160,967,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/967/HOLE_E/Planktonic_Foraminifers.csv,taxa,160,967,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/967/HOLE_A/Nannofossils.csv,taxa,160,967,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/967/HOLE_A/Benthic_Foraminifers.csv,taxa,160,967,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/967/HOLE_A/Ostracodes.csv,taxa,160,967,ostracods
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/967/HOLE_A/Dinoflagellates_Acritarch_Prasinophytes.csv,taxa,160,967,dinoflagellates/acritarchs/prasinophytes
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/967/HOLE_A/Planktonic_Foraminifers.csv,taxa,160,967,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/969/HOLE_B/Nannofossils.csv,taxa,160,969,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/969/HOLE_B/Benthic_Foraminifers.csv,taxa,160,969,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/969/HOLE_B/Planktonic_Foraminifers.csv,taxa,160,969,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/160/969/HOLE_A/Dinoflagellates_Acritarch_Prasinophytes.csv,taxa,160,969,dinoflagellates/acritarchs/prasinophytes
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/194/1197/HOLE_B/Planktonic_Foraminifers.csv,taxa,194,1197,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/194/1197/HOLE_A/Planktonic_Foraminifers.csv,taxa,194,1197,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/194/1198/HOLE_A/Planktonic_Foraminifers.csv,taxa,194,1198,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/194/1194/HOLE_A/Planktonic_Foraminifers.csv,taxa,194,1194,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/194/1193/HOLE_A/Benthic_Foraminifers.csv,taxa,194,1193,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/194/1193/HOLE_A/Planktonic_Foraminifers.csv,taxa,194,1193,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/194/1192/HOLE_B/Planktonic_Foraminifers.csv,taxa,194,1192,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/194/1192/HOLE_A/Benthic_Foraminifers.csv,taxa,194,1192,benthic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/194/1192/HOLE_A/Planktonic_Foraminifers.csv,taxa,194,1192,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/194/1195/HOLE_B/Planktonic_Foraminifers.csv,taxa,194,1195,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/194/1195/HOLE_A/Planktonic_Foraminifers.csv,taxa,194,1195,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1017/HOLE_B/Diatoms.csv,taxa,167,1017,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1017/HOLE_B/Nannofossils.csv,taxa,167,1017,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1017/HOLE_B/Radiolarians.csv,taxa,167,1017,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1017/HOLE_B/Planktonic_Foraminifers.csv,taxa,167,1017,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1017/HOLE_C/Nannofossils.csv,taxa,167,1017,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1017/HOLE_A/Diatoms.csv,taxa,167,1017,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1017/HOLE_A/Nannofossils.csv,taxa,167,1017,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1017/HOLE_A/Radiolarians.csv,taxa,167,1017,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_E/Diatoms.csv,taxa,167,1010,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_E/Nannofossils.csv,taxa,167,1010,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_E/Radiolarians.csv,taxa,167,1010,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_E/Planktonic_Foraminifers.csv,taxa,167,1010,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_B/Diatoms.csv,taxa,167,1010,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_B/Nannofossils.csv,taxa,167,1010,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_B/Radiolarians.csv,taxa,167,1010,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_B/Planktonic_Foraminifers.csv,taxa,167,1010,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_C/Diatoms.csv,taxa,167,1010,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_C/Nannofossils.csv,taxa,167,1010,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_C/Radiolarians.csv,taxa,167,1010,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_C/Planktonic_Foraminifers.csv,taxa,167,1010,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_D/Diatoms.csv,taxa,167,1010,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_D/Nannofossils.csv,taxa,167,1010,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_D/Radiolarians.csv,taxa,167,1010,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1010/HOLE_A/Nannofossils.csv,taxa,167,1010,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1019/HOLE_B/Nannofossils.csv,taxa,167,1019,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1019/HOLE_C/Diatoms.csv,taxa,167,1019,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1019/HOLE_C/Nannofossils.csv,taxa,167,1019,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1019/HOLE_C/Radiolarians.csv,taxa,167,1019,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1019/HOLE_C/Planktonic_Foraminifers.csv,taxa,167,1019,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1019/HOLE_D/Nannofossils.csv,taxa,167,1019,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1019/HOLE_A/Diatoms.csv,taxa,167,1019,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1019/HOLE_A/Nannofossils.csv,taxa,167,1019,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1021/HOLE_B/Diatoms.csv,taxa,167,1021,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1021/HOLE_B/Nannofossils.csv,taxa,167,1021,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1021/HOLE_B/Radiolarians.csv,taxa,167,1021,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1021/HOLE_B/Planktonic_Foraminifers.csv,taxa,167,1021,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1021/HOLE_C/Nannofossils.csv,taxa,167,1021,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1021/HOLE_D/Nannofossils.csv,taxa,167,1021,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1021/HOLE_A/Nannofossils.csv,taxa,167,1021,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1020/HOLE_B/Diatoms.csv,taxa,167,1020,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1020/HOLE_B/Nannofossils.csv,taxa,167,1020,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1020/HOLE_B/Radiolarians.csv,taxa,167,1020,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1020/HOLE_B/Planktonic_Foraminifers.csv,taxa,167,1020,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1020/HOLE_C/Diatoms.csv,taxa,167,1020,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1020/HOLE_C/Nannofossils.csv,taxa,167,1020,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1020/HOLE_D/Nannofossils.csv,taxa,167,1020,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1020/HOLE_A/Nannofossils.csv,taxa,167,1020,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1020/HOLE_A/Radiolarians.csv,taxa,167,1020,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1018/HOLE_B/Diatoms.csv,taxa,167,1018,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1018/HOLE_B/Nannofossils.csv,taxa,167,1018,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1018/HOLE_C/Diatoms.csv,taxa,167,1018,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1018/HOLE_C/Nannofossils.csv,taxa,167,1018,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1018/HOLE_A/Diatoms.csv,taxa,167,1018,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1018/HOLE_A/Nannofossils.csv,taxa,167,1018,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1018/HOLE_A/Radiolarians.csv,taxa,167,1018,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1018/HOLE_A/Planktonic_Foraminifers.csv,taxa,167,1018,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_E/Diatoms.csv,taxa,167,1011,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_E/Nannofossils.csv,taxa,167,1011,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_B/Diatoms.csv,taxa,167,1011,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_B/Nannofossils.csv,taxa,167,1011,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_B/Radiolarians.csv,taxa,167,1011,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_B/Planktonic_Foraminifers.csv,taxa,167,1011,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_C/Diatoms.csv,taxa,167,1011,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_C/Nannofossils.csv,taxa,167,1011,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_C/Radiolarians.csv,taxa,167,1011,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_C/Planktonic_Foraminifers.csv,taxa,167,1011,planktic_foraminfera
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_D/Diatoms.csv,taxa,167,1011,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_D/Nannofossils.csv,taxa,167,1011,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1011/HOLE_A/Nannofossils.csv,taxa,167,1011,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1016/HOLE_B/Diatoms.csv,taxa,167,1016,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1016/HOLE_B/Nannofossils.csv,taxa,167,1016,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1016/HOLE_B/Radiolarians.csv,taxa,167,1016,radiolarians
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1016/HOLE_C/Diatoms.csv,taxa,167,1016,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1016/HOLE_C/Nannofossils.csv,taxa,167,1016,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1016/HOLE_D/Diatoms.csv,taxa,167,1016,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1016/HOLE_D/Nannofossils.csv,taxa,167,1016,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1016/HOLE_A/Diatoms.csv,taxa,167,1016,diatoms
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1016/HOLE_A/Nannofossils.csv,taxa,167,1016,nannofossils
cleaned_data/NOAA_csv/JanusIODP_paleo_agemodel/paleontology/range_tables/167/1016/HOLE_A/Radiolarians.csv,taxa,167,1016,radiolarians
