leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
87,584,,PLEISTOCENE,,0.0,3.3,,NO AGE GIVEN,,NO AGE GIVEN,0.011,  1.8,.9055,INITIAL CORE DESCRIPTIONS
87,584,,LOWER PLIOCENE,,3.3,364.1,,NO AGE GIVEN,,NO AGE GIVEN,  3.4,    5,  4.2,INITIAL CORE DESCRIPTIONS
87,584,,UPPER MIOCENE,,364.1,757.5,,NO AGE GIVEN,,NO AGE GIVEN,    5, 10.5, 7.75,INITIAL CORE DESCRIPTIONS
87,584,,MIDDLE MIOCENE,,757.5,912.2,,NO AGE GIVEN,,NO AGE GIVEN, 10.5,   16,13.25,INITIAL CORE DESCRIPTIONS
