Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
161, 974,B,Initial Reports          ,      11.610,    0.460000,FO P. lacunosa
,,,,,,
161, 974,B,Initial Reports          ,      48.240,    1.020000,FO G. omega>4 microns
,,,,,,
161, 974,B,Initial Reports          ,      57.690,    1.240000,LO Gephyrodapsa spp. > 5.5 microns
,,,,,,
161, 974,B,Initial Reports          ,      65.970,    1.440000,FO Gephyrocapsa spp. > 5.5 microns
,,,,,,
161, 974,B,Initial Reports          ,      79.380,    1.750000,FO G. oceanica > 4.0 microns
,,,,,,
161, 974,B,Initial Reports          ,      92.600,    2.130000,FO G. inflata
,,,,,,
161, 974,B,Initial Reports          ,     104.770,    2.520000,LO D. pentaradiatus
,,,,,,
161, 974,B,Initial Reports          ,     107.010,    2.630000,LO D. surculus
,,,,,,
161, 974,B,Initial Reports          ,     113.070,    2.780000,LO D. tamalis
,,,,,,
161, 974,B,Initial Reports          ,     131.880,    3.570000,LO G. puncticulata
,,,,,,
161, 974,B,Initial Reports          ,     148.360,    3.940000,LCO G. margaritae
,,,,,,
161, 974,B,Initial Reports          ,     157.150,    4.520000,FO G. puncticulata
,,,,,,
161, 974,B,Initial Reports          ,     183.880,    5.100000,FCO G. margaritae
,,,,,,
161, 974,B,Initial Reports          ,     199.420,    5.330000,open marine
,,,,,,
