leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
105,645,B,001,Extended Core Barrel,01,CRE,000,,,063,,,"gravel-bearing, detricarbonate muddy sand",dark yellowish brown grading down to grayish brown grading down to dark grayish brown,10yr 3/4 grading down to 2.5y 5/2 grading down to 2.5y 4/2,isolated pebbles and cobbles,moderately disturbed (20-45cm),pebbles,,,"variations between muddier and sandier layers, progressive color change, sharp lower contact",unlithified,,X,70.45717,-64.65433,0000.00,0,63
105,645,B,001,Extended Core Barrel,01,CRE,063,,,111,,,"gravel-bearing, detricarbonate, silty clay (63-88 cm), gravel bearing, detricarbonate, muddy sand (88-111 cm)","dark gray (63-88 cm), gray (88-111 cm)","5y 4/1 (63-88 cm), 5y 5/1 (88-111cm)",isolated pebbles and cobbles (90-111cm),,pebbles up to 2.5 cm (90-110 cm),,,"gravel up to 2.5 cm (88-111 cm), sharp upper and lower contact, sharp contact (88 cm)",unlithified,,X,70.45717,-64.65433,0000.00,63,111
105,645,B,001,Extended Core Barrel,01,CRE,111,,,150,,,"gravel-bearing, detricarbonate, silty clay",very dark gray (111-115 cm) grading down to  olive gray (115-132 cm) grading down to dark gray,5y 3/1 (111-115 cm) - 5y 4/2 (115-132 cm) - 5y 4/1,"isolated pebbles and cobbles, color banding (115-132 cm)",,pebbles and cobbles present,,,"sharp upper contact, gradational contact (132 cm)",unlithified,,X,70.45717,-64.65433,0000.00,111,150
105,645,B,001,Extended Core Barrel,02,CRE,000,,,078,,,"gravel-bearing, detricarbonate silty clay (0-20, 30-78 cm) with and interbed of detricarbonate, sandy mud (20-30 cm)",olive gray grading down to dark grayish brown grading down to olive,5y 4/2 grading to 2.5y 4/2 grading to 10yr 4/2 to 5y 4/3,,moderately disturbed (30-78 cm),,,,"sharp contact (20 and 38 cm), gradational contact (32 and 44 cm)",unlithified,,X,70.45717,-64.65433,0001.50,150,228
105,645,B,001,Extended Core Barrel,02,CRE,078,,,140,,,"gravel-bearing, detricarbonate, silty mud (78-97 cm); detricarbonate,silty clay (97-105 cm); detricarbonate, silty mud","dark grayish brown (78-97cm, 106-128 cm), olive gray (97-106 cm),dark gray (128-140 cm)","2.5y 4/2 (78-97,105-128cm), 5y 4/2 (97-105cm), 5y 4/1 (rest)",gradational contacts around silty clay,,,,,"sharp contact (78 and 128 cm), gradational contact (97 and 105 cm)",unlithified,,X,70.45717,-64.65433,0001.50,228,290
105,645,B,001,Extended Core Barrel,02,CRE,140,,,150,,,interstitial water sample,,,,,,,,,,,X,70.45717,-64.65433,0001.50,290,300
105,645,B,001,Extended Core Barrel,03,CRE,000,,,080,,,"detricarbonate, silty clay (0-62 cm) grading down to gravel-bearing, detricarbonate, muddy sand (62-80 cm)",dark gray grading down to dark grayish brown (62-72 cm) grading down to dark olive gray,5y 4/1 grading to 2.5y 4/2 (62-72 cm) grading to 5y 3/2,isolated pebbles and cobbles (60-70cm),,pebbles,,,"gradational contact (62, 72 cm), sharp lower contact",unlithified,,X,70.45717,-64.65433,0003.00,300,380
105,645,B,001,Extended Core Barrel,03,CRE,080,,,090,,,"detricarbonate, silty mud",dark gray,5y 4/1,,,,,,sharp upper contact,unlithified,,X,70.45717,-64.65433,0003.00,380,390
105,645,B,001,Extended Core Barrel,CC,CRE,000,,,015,,,"detricarbonate, silty mud",dark gray,5y 4/1,,highly disturbed,,,,,unlithified,,X,70.45717,-64.65433,0003.90,390,405
105,645,B,002,Extended Core Barrel,01,HIS,000,,,021,,,"void (0-6cm), gravel-bearing, detricarbonate, muddy sand",,,isolated pebbles and cobbles,highly disturbed (6-21cm),"5 cm quartz arenite dropstone (14-19cm), pebbles and cobbles",,,"large (5cm) quartz arenite dropstone (14-19 cm), sharp lower contact",unlithified,,X,70.45717,-64.65433,0004.00,400,421
