Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
108, 665,A,Initial Reports          ,       9.200,    0.470000,LO Pseudoemiliania lacunosa
,,,,,,
108, 665,A,Initial Reports          ,      14.800,    0.730000,Brunhes /Matuyama
,,,,,,
108, 665,A,Initial Reports          ,      19.300,    0.910000,Top Jaramillo
,,,,,,
108, 665,A,Initial Reports          ,      21.000,    0.990000,Base Jaramillo
,,,,,,
108, 665,A,Initial Reports          ,      30.300,    1.450000,LO Calcidiscus macintyrei
,,,,,,
108, 665,A,Initial Reports          ,      33.200,    1.660000,Top Olduvai
,,,,,,
108, 665,A,Initial Reports          ,      36.400,    1.880000,Base Olduvai
,,,,,,
108, 665,A,Initial Reports          ,      36.500,    1.890000,LO Discoaster brouweri
,,,,,,
108, 665,A,Initial Reports          ,      39.400,    2.030000,Top Reunion
,,,,,,
108, 665,A,Initial Reports          ,      39.700,    2.070000,FO Discoaster triradiatus acme
,,,,,,
108, 665,A,Initial Reports          ,      39.800,    2.130000,Base Reunion
,,,,,,
108, 665,A,Initial Reports          ,      43.500,    2.200000,LO Globorotalia miocentica
,,,,,,
108, 665,A,Initial Reports          ,      46.250,    2.350000,LO Discoaster pentaradiatus
,,,,,,
108, 665,A,Initial Reports          ,      47.750,    2.450000,LO Discoaster surculus
,,,,,,
108, 665,A,Initial Reports          ,      49.100,    2.470000,Matuyama /Gauss
,,,,,,
108, 665,A,Initial Reports          ,      50.950,    2.650000,LO Discoaster tamalis
,,,,,,
108, 665,A,Initial Reports          ,      54.150,    2.900000,LO Dentogloboquadrina altispira
,,,,,,
108, 665,A,Initial Reports          ,      57.300,    3.000000,LO Sphaeroidinellopsis seminulina
,,,,,,
108, 665,A,Initial Reports          ,      64.100,    3.450000,LO Sphenolithus abies
,,,,,,
108, 665,A,Initial Reports          ,      65.200,    3.560000,LO Reticulofenestra pseudoumbilica
,,,,,,
108, 665,A,Initial Reports          ,      73.250,    4.600000,FO/LO Ceratolithus rugosus/C.acutus
,,,,,,
