leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
63,467,,1,CC,0.0,4.0,0.00,0.12,0.06,JC, SILTY CLAY, OLIVE GRAY*,,,,,,, SOUPY,,7973e1fcc4620a817fd5165f02b7f88e
63,467,,2,1,0.0,150.0,6.00,6.00,7.50,KAP, SILTY CLAY, OLIVE GRAY," BEDDING,BANDING*", GREATLY DISTURBED,,,,, SOFT,,ffba2636ca5c83190a446087f5b03e0e
63,467,,2,2,0.0,150.0,6.00,7.50,9.00,, SILTY CLAY," OLIVE GRAY,GREENISH GRAY*",, GREATLY DISTURBED,,,,, SOFT,,6fc8aeb3da7e51c2a68179a043ccbc55
63,467,,2,3,0.0,79.0,6.00,9.00,9.79,ML, SILTY CLAY, GREENISH GRAY,, GREATLY DISTURBED*,,,,, SOFT,,b529a57365040e2e45b3010f7a7ab716
63,467,,2,3,87.0,143.0,6.00,9.87,10.43,ML, SILTY CLAY, GREENISH GRAY,, GREATLY DISTURBED*,,,,, SOFT,,0f598dcc6f755ce2abb6c220430c409b
63,467,,2,4,0.0,98.0,6.00,10.50,11.48,ML," SILTY CLAY,DIATOMACEOUS SILTY CLAY", OLIVE GRAY TO DARK GREENISH BLACK,, GREATLY DISTURBED*,,,,, SOFT,,97359889a192a836589eaf0c835f18f0
63,467,,2,CC,0.0,12.0,6.00,11.58,11.60,ML," SILTY CLAY,DIATOMACEOUS SILTY CLAY", DARK GRAY,, GREATLY DISTURBED*,,,,, SOFT,,482ad7b41921ce157f2475f3838107a4
63,467,,3,1,0.0,150.0,15.50,15.50,17.00,ML, DIATOMACEOUS SILTY CLAY, GRAYISH OLIVE GREEN,, GREATLY DISTURBED*,,,,," VERY SOUPY 0-96CM, SOFT REST",,992579042cae008a9839ce5c0a80bbe1
63,467,,3,2,0.0,150.0,15.50,17.00,18.50,ML, SILTY CLAY, OLIVE GRAY, MOTTLING, GREATLY DISTURBED*, PEBBLES,,,, SOFT,,cff79bdc3c427b01b9713fd2a398b64e
63,467,,3,3,0.0,100.0,15.50,18.50,19.50,ML, DIATOMACEOUS SILTY CLAY, OLIVE GRAY TO GRAYISH OLIVE, MOTTLING, GREATLY DISTURBED*,,,,, SOFT, 33213000.2220,ce874411ec6a6f046144040d80486b7d
63,467,,3,4,0.0,150.0,15.50,20.00,21.50,JC, SILTY CLAY," OLIVE GRAY,GRAYISH OLIVE",, GREATLY DISTURBED*,,,,, SOFT, 33213000,5a6383223407a6a317378529943f5853
63,467,,3,5,0.0,20.0,15.50,21.50,21.70,JC," SILTY CLAY,DIATOMACEOUS SILTY CLAY", OLIVE GRAY TO GRAYISH OLIVE,, GREATLY DISTURBED*,,,,, SOFT,,4ea0680c5174e902d90a4fe8a0092716
63,467,,3,CC,0.0,9.0,15.50,22.60,22.59,JC," SILTY CLAY,DIATOMACEOUS SILTY CLAY", OLIVE GRAY TO GRAYISH OLIVE*,,,,,,, SOFT,,319fa6c031e48b52a07a1db098b12335
63,467,,4,1,0.0,42.0,25.00,25.00,25.42,JC, NANNO CLAYEY SILT, GRAYISH OLIVE*,,,,,,, VERY SOFT, 33215000.1210,c8a130d5b5629dbff84dac5f279fbce7
63,467,,4,1,49.0,150.0,25.00,25.49,26.50,JC, NANNO CLAYEY SILT, GRAYISH OLIVE,, GREATLY DISTURBED*,,,,, VERY SOFT,,2bb001e22604c8911af3bc7a0dd339aa
63,467,,4,2,0.0,150.0,25.00,26.50,28.00,JC, CLAYEY SILT," GRAYISH OLIVE,PALE OLIVE",, GREATLY DISTURBED*,,,,, SOFT,,698704537a5c900acccaf0b011ff61f0
63,467,,4,3,0.0,68.0,25.00,28.00,28.68,JC, CLAYEY SILT," GRAYISH OLIVE,PALE OLIVE",, GREATLY DISTURBED*,,,,, SOFT,,b6984e3ad7fa8de62ac3a3de41112009
63,467,,4,CC,0.0,15.0,25.00,28.78,28.83,JC, CLAYEY SILT," GRAYISH OLIVE,PALE OLIVE*",,,,,,, SOFT,,7a64406eb7b39a722f3d95b6c6c6fd32
63,467,,5,1,0.0,150.0,34.50,34.50,36.00,JC, NANNO SILTY CLAY, GRAYISH OLIVE, MOTTLING, GREATLY DISTURBED*,,,,, SOFT,,b6208205498320d5b72299a474d140d6
63,467,,5,2,0.0,150.0,34.50,36.00,37.50,JC, NANNO SILTY CLAY, GRAYISH OLIVE, MOTTLING, GREATLY DISTURBED*,,,,, SOFT,,91af4df30741cada7f45ee63ae05fbac
63,467,,5,3,0.0,150.0,34.50,37.50,39.00,JC, NANNO SILTY CLAY, GRAYISH OLIVE TO DARK OLIVE GRAY,, GREATLY DISTURBED*,,,,, SOFT,,913de8d74b12a9c0e66a5d5970c38a77
63,467,,5,4,0.0,150.0,34.50,39.00,40.50,JC, NANNO SILTY CLAY, GRAYISH OLIVE TO DARK OLIVE GRAY,, GREATLY DISTURBED*,,,,, SOFT,,fea440095d1aeaf5e060f74afa743ed6
63,467,,5,5,0.0,150.0,34.50,40.50,42.00,JC, NANNO SILTY CLAY, GRAYISH OLIVE,, GREATLY DISTURBED*,,,,, SOFT,,33d96a91f628fd86423b3a2cfbbf45b6
63,467,,5,6,0.0,75.0,34.50,42.00,42.75,JC, NANNO CLAY, GRAYISH OLIVE,, GREATLY DISTURBED*,,,,, SOFT,,f47e169834318f9ce43e9282d2b2081b
63,467,,5,CC,0.0,13.0,34.50,42.85,42.88,JC, NANNO CLAY," LIGHT OLIVE GRAY,GRAYISH OLIVE", MOTTLING, GREATLY DISTURBED*,,, PLANT DEBRIS,, SOFT,,52651ef50e3fda65df498ebde1db78b2
63,467,,6,1,5.0,65.0,44.00,44.05,44.65,NIEM, FORAM NANNO CLAY, LIGHT OLIVE GRAY,, GREATLY DISTURBED*, HYDROCARBON ODOR,,,, SOFT,,1a231dd700255a0756ae71e3e9ee9a0c
63,467,,6,2,2.0,11.0,44.00,45.52,45.61,NIEM, FORAM NANNO CLAY, LIGHT OLIVE GRAY*,,,,,,," SOFT,SOUPY", 11111210.1221,a28c9dd126f9d2068329bfc4aae54812
63,467,,6,2,14.0,20.0,44.00,45.64,45.70,NIEM, FORAM NANNO CLAY, LIGHT OLIVE GRAY*,,,,,,, SOUPY, 11111210.1221,abeb998addf09faa9f9ec4c0528c1720
63,467,,6,2,25.0,36.0,44.00,45.75,45.86,NIEM, FORAM NANNO CLAY, LIGHT OLIVE GRAY*,,,,,,, SOUPY, 11111210.1221,6185bc7ea31cdf5159679603b03044a1
63,467,,6,3,0.0,150.0,44.00,47.00,48.50,NIEM, FORAM NANNO CLAY, LIGHT OLIVE GRAY, MOTTLING*,,,,,, SOUPY, 11111210.1221,22928ca8cec788a87cdeaeac25dadbb8
63,467,,6,4,0.0,150.0,44.00,48.50,50.00,NIEM, FORAM NANNO CLAY, LIGHT OLIVE GRAY, MOTTLING,,,, SPICULES AND SPINES*,, SOFT, 11111210.1221,678217ddd33ff90b59fb1833c2beda59
63,467,,6,5,0.0,150.0,44.00,50.00,51.50,NIEM, FORAM NANNO CLAY, LIGHT OLIVE GRAY," MOTTLING,BEDDING",, HYDROCARBON ODOR*, PYRITE, SPICULES AND SPINES,, SOFT, 11111210.1221,86d6f7a6b1f3e657135256c025cf9ce7
63,467,,6,6,0.0,150.0,44.00,51.50,53.00,NIEM, FORAM NANNO OOZE," OLIVE GRAY,GRAYISH OLIVE", BEDDING, GREATLY DISTURBED*,,, PLANT DEBRIS,, SOFT, 11111210.1221,530e8e7f6d7f2bf527b86574c3dfcac2
63,467,,6,CC,0.0,8.0,44.00,53.10,53.08,NIEM, FORAM NANNO CLAY, GRAYISH OLIVE*,,,,,,, SOUPY, 11111210.1221,acf5738cb6c3dba74eaa26b0fbce29a2
63,467,,7,1,0.0,129.0,53.50,53.50,54.79,NIEM, NANNO CLAY," LIGHT OLIVE GRAY,GRAYISH OLIVE", MOTTLING*,,,,,, SOFT, 11111210.1221,b1f6754f700ee9900830fa1a4d65b326
63,467,,7,1,131.0,138.0,53.50,54.81,54.88,NIEM, NANNO FORAM CLAY, LIGHT OLIVE GRAY*,,,,,,, SOFT, 11111210.1221,46a11e4ea454adaaeba0786b3529e8f5
63,467,,7,2,0.0,150.0,53.50,55.00,56.50,NIEM, NANNO FORAM CLAY, LIGHT OLIVE GRAY, MOTTLING,,,, PLANT DEBRIS*,," SOFT,SOUPY 0-60CM", 11111210.1221,99007e3815e73a1d183ab08b65e100f1
63,467,,7,3,0.0,150.0,53.50,56.50,58.00,NIEM, NANNO FORAM CLAY," LIGHT OLIVE GRAY,GRAYISH OLIVE"," MOTTLING,BEDDING", GREATLY DISTURBED*,,, SPICULES AND SPINES,, SOFT,,bc4536e1712efe48d72d89d83ae793b2
63,467,,7,4,0.0,144.0,53.50,58.00,59.44,NIEM, NANNO FORAM CLAY, LIGHT OLIVE GRAY," MOTTLING,BEDDING", GREATLY DISTURBED*,,, SPICULES AND SPINES,, SOFT,,1b2bd1d609ee1e6a2c163ceefefd7248
63,467,,7,5,0.0,150.0,53.50,59.50,61.00,NIEM, NANNO FORAM CLAY," LIGHT OLIVE GRAY,GRAYISH OLIVE", BEDDING, GREATLY DISTURBED*,,, SPICULES AND SPINES,, SOFT,,4e7af5878d1304b3878730acd2d1a71a
63,467,,7,CC,0.0,9.0,53.50,61.22,61.21,NIEM, NANNO FORAM CLAY, GRAYISH OLIVE,,,,,,," COMPACT,FIRM FIRMD GREATLY DISTURBED*",,298bc7ddb2d7e4540c1bc7e9e6ba299c
63,467,,8,1,0.0,150.0,63.00,63.00,64.50,JC, FORAM CLAY, GRAYISH OLIVE,, GREATLY DISTURBED*,,,,, SOFT,,2fbe259afe9201328c742a59e0a09fe8
63,467,,8,2,0.0,150.0,63.00,64.50,66.00,JC, FORAM CLAY, GRAYISH OLIVE,, GREATLY DISTURBED*,,,,," SOFT,SOUPY 38-150CM",,6769532e87283afc23e0283463bd14a6
63,467,,8,3,0.0,150.0,63.00,66.00,67.50,JC, FORAM CLAY, GRAYISH OLIVE,, GREATLY DISTURBED*,,,,, SOUPY,,2a32baa49d547d4d38efe84f7d35ea5d
63,467,,8,4,0.0,150.0,63.00,67.50,69.00,JC, NANNO DIATOMACEOUS CLAY, GRAYISH OLIVE TO OLIVE GRAY, D GREATLY DISTURBED*,,,,,, SOFT,,6c70cd098c9d1c7699e18c2ef9de6993
63,467,,8,5,0.0,105.0,63.00,69.00,70.05,JIM, NANNO DIATOMACEOUS CLAY, OLIVE GRAY,, MODERATELY DISTURBED*,,,,, SOFT,,f0b342b42f8d3802c6ae43ff95a1b54d
63,467,,8,6,0.0,150.0,63.00,70.50,72.00,JIM, NANNO DIATOMACEOUS CLAY, OLIVE GRAY, BANDING, MODERATELY DISTURBED*,,,,, SOFT, 33211000.1221,ef8bd5cc1e79f3ab6daebd9ca8bff02a
