leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
68,503,A,1,1,0.0,150.0,0.00,0.00,1.50,CGA, CLAYEY SILICEOUS OOZE," REDDISH BROWN,YELLOWISH BROWN"," MOTTLING,BURROWS",,  *, IRON,,, SOFT, 21110000.3450
68,503,A,1,2,0.0,8.0,0.00,1.50,1.58,CGA, CLAYEY SILICEOUS OOZE, REDDISH BROWN,,,  *,,,, SOFT, 21110000.3450
68,503,A,1,CC,0.0,20.0,0.00,1.68,1.78,CGA, CLAYEY SILICEOUS OOZE, REDDISH BROWN,,,  *,,,, SOFT, 21110000.3450
68,503,A,2,1,0.0,150.0,1.80,1.80,3.30,CGA, SILICEOUS OOZE," YELLOWISH BROWN,BROWN"," MOTTLING,BURROWS",, MICRONODULES*,,,, SOFT,
68,503,A,2,2,0.0,150.0,1.80,3.30,4.80,CGA, SILICEOUS OOZE," GRAYISH BROWN,BROWN"," MOTTLING,BURROWS",,  *,,,, SOFT, 21110000
68,503,A,2,3,15.0,63.0,1.80,4.95,5.43,CGA, SILICEOUS OOZE," GRAYISH BROWN,BROWN,YELLOWISH BROWN"," CONTACTS,MOTTLING,BURROWS",,  *,,,, SOFT, 21110000
68,503,A,2,3,66.0,74.0,1.80,5.46,5.54,CGA, SILICEOUS OOZE, YELLOWISH BROWN,,,  *,,,, SOFT, 21110000
68,503,A,2,3,98.0,105.0,1.80,5.78,5.85,CGA, SILICEOUS OOZE, YELLOWISH BROWN," MOTTLING,BURROWS",,  *,,,, SOFT, 21110000
68,503,A,2,CC,0.0,20.0,1.80,5.95,6.05,CGA, SILICEOUS OOZE," YELLOWISH BROWN,PALE BROWN",,,  *,,,, SOFT,
68,503,A,4,1,0.0,7.0,10.60,10.60,10.67,CGA, CALCAREOUS RAD OOZE, BLUISH GREEN, MOTTLING, MODERATELY DISTURBED,  *,,,, SOFT, 21112210
68,503,A,4,1,14.0,80.0,10.60,10.74,11.40,CGA, CALCAREOUS RAD OOZE, BLUISH GREEN, MOTTLING,,  *,,,, SOFT,
68,503,A,4,2,30.0,99.0,10.60,12.40,13.09,CGA, CALCAREOUS RAD OOZE, GREENISH GRAY, MOTTLING,,  *,,,, SOUPY, 22212210.3450
68,503,A,4,2,100.0,150.0,10.60,13.10,13.60,CGA, PYRITE BEARING SILICEOUS OOZE," GRAY,GREENISH GRAY",,,  *, PYRITE,,, SOFT,
68,503,A,4,3,0.0,26.0,10.60,13.60,13.86,CGA, SILICEOUS MARL, GREENISH GRAY," MOTTLING,BURROWS",,  *,,,, SOFT,
68,503,A,4,3,27.0,75.0,10.60,13.87,14.35,CGA, CALC AND SILIC OOZE, GREENISH GRAY,,,  *, PYRITE,,, SOFT,
68,503,A,4,3,76.0,94.0,10.60,14.36,14.54,CGA, CALC AND SILIC OOZE, GREENISH GRAY,,,  *,,,, SOFT, 22112210.3450
68,503,A,4,3,110.0,150.0,10.60,14.70,15.10,CGA, CALC AND SILIC OOZE, GREENISH GRAY,,,  *,,,, SOFT, 22112210.3450
68,503,A,4,4,0.0,17.0,10.60,15.10,15.27,CGA, SILICEOUS MARL, GREENISH GRAY,,,  *,,,, SOFT, 22210000
68,503,A,5,1,0.0,150.0,15.00,15.00,16.50,CGA, SILICEOUS MARL AND SILICEOUS OOZE, GREENISH GRAYS, BURROWS,, PEBBLES*,,,, SOFT,
68,503,A,5,2,0.0,150.0,15.00,16.50,18.00,CGA, SILICEOUS OOZE AND MARL, GREENISH GRAYS," BURROWS,BEDDING",,  *, PYRITE,,, SOFT,
68,503,A,5,3,0.0,85.0,15.00,18.00,18.85,CGA, CALCAREOUS AND SILICEOUS OOZE," GREENISH GRAY,GRAYISH BLACK"," BANDING,MOTTLING",,, PYRITE, PLANT DEBRIS,, SOFT, 22112210.2220.1110
68,503,A,5,3,112.0,150.0,15.00,19.12,19.50,CGA, CALCAREOUS AND SILICEOUS OOZE," GREENISH GRAY,GRAYISH BLACK"," MOTTLING,BURROWS",,  *,,,, SOFT, 22112210.2220.1110
68,503,A,5,CC,0.0,23.0,15.00,19.60,19.73,CGA, CALCAREOUS AND SILICEOUS OOZE, GREENISH GRAY,,,  *,,,, SOFT, 22112210.2220.1110
68,503,A,7,1,0.0,150.0,23.80,23.80,25.30,CGA, CALCAREOUS AND SILICEOUS OOZE, GREENISH GRAY, MOTTLING,,  *,,,, SOFT, 22112210.2220.1110
68,503,A,7,2,0.0,25.0,23.80,25.30,25.55,CGA, CALCAREOUS AND SILICEOUS OOZE, GREENS,,,  *, PYRITE,,, SOFT, 22112210.2220.1110
68,503,A,7,2,34.0,40.0,23.80,25.64,25.70,CGA, CALCAREOUS AND SILICEOUS OOZE, GREENS,,,  *, PYRITE,,, SOFT, 22112210.2220.1110
68,503,A,7,2,43.0,150.0,23.80,25.73,26.80,CGA, CALCAREOUS AND SILICEOUS OOZE, GREENS,,,  *, PYRITE,,, SOFT,
68,503,A,7,3,0.0,140.0,23.80,26.80,28.20,CGA, CALCAREOUS AND SILICEOUS OOZE, GREENS, BURROWS,,, PYRITE,,, SOFT, 21110000.2210.2220
68,503,A,7,CC,0.0,17.0,23.80,28.30,28.37,CGA, CALCAREOUS AND SILICEOUS OOZE, GREEN,,,  *, PYRITE,,, SOFT, 21110000.2210.2220.3450
68,503,A,9,1,0.0,34.0,32.60,32.60,32.94,CGA, RAD OOZE AND SILICEOUS OOZE, GREENS, BURROWS, GREATLY DISTURBED, NODULES*, PYRITE,,, SOFT,
68,503,A,9,1,42.0,150.0,32.60,33.02,34.10,CGA, RAD OOZE AND SILICEOUS OOZE, GREENS, BURROWS,,  *, PYRITE,,, SOFT,
68,503,A,9,2,0.0,20.0,32.60,34.10,34.30,CGA, RAD OOZE AND SILICEOUS OOZE, GREENS," MOTTLING,BURROWS",, NODULES*, PYRITE,,, SOFT,
68,503,A,9,2,32.0,150.0,32.60,34.42,35.60,CGA, RAD OOZE AND SILICEOUS OOZE, GREENS," MOTTLING,BURROWS",, NODULE*, PYRITE,,, SOFT, 22110000.2210
68,503,A,9,3,23.0,88.0,32.60,35.83,36.48,CGA, RAD OOZE AND SILICEOUS OOZE," GREENS,GREENISH BLACK", BEDDING,,  *,,,, SOFT, 22110000.2210
68,503,A,9,CC,5.0,13.0,32.60,36.53,36.61,CGA, RAD OOZE AND SILICEOUS OOZE, GREEN,,,  *,,,, SOFT, 22110000.2210
68,503,A,10,1,0.0,150.0,37.00,37.00,38.50,CGA, SILICEOUS MARL, GREENS," BURROWS,MOTTLING",, NODULES, PYRITE,,, SOFT, 12211110.3450
68,503,A,10,2,0.0,150.0,37.00,38.50,40.00,CGA, SILICEOUS MARL, GREENS," BURROWS,CONTACTS",,  *," PYRITE,VOLCANIC ASH",,, SOFT,
68,503,A,10,3,0.0,68.0,37.00,40.00,40.68,CGA, SILICEOUS MARL, GREEN, MOTTLING,,  *,,,, SOFT,
68,503,A,10,CC,0.0,2.0,37.00,40.78,40.70,CGA, SILICEOUS MARL, GREEN,,,  *,,,, SOFT,
68,503,A,11,1,0.0,10.0,41.40,41.40,41.50,CGA, SILICEOUS MARL, GREENS, MOTTLING,, NODULES*, PYRITE,,, SOFT,
68,503,A,11,1,13.0,150.0,41.40,41.53,42.90,CGA, SILICEOUS MARL, GREENS,,,  *, PYRITE,,, SOFT,
68,503,A,11,2,0.0,150.0,41.40,42.90,44.40,CGA, SILICEOUS MARL, GREENS," MOTTLING,BURROWS,LAMINAE,BEDDING",,  *, PYRITE,,, SOFT,
68,503,A,11,3,0.0,116.0,41.40,44.40,45.56,CGA, SILICEOUS MARL," GREENS,BLUISH GRAY"," MOTTLING,BURROWS,BEDDING",,  *,,,, SOFT,
68,503,A,11,CC,0.0,20.0,41.40,45.66,45.76,CGA, SILICEOUS MARL," GREENS,BLUISH GRAY",,,  *,,,, SOFT, 22210000
68,503,A,12,1,0.0,150.0,45.80,45.80,47.30,CGA, CALC SILIC OOZE," GREENS,GRAY", BEDDING,, MANGANESE NODULE*," PYRITE,MANGANESE",,, SOFT,
68,503,A,12,2,0.0,150.0,45.80,47.30,48.80,CGA, CALC SILIC OOZE, GREENS, BURROWS,, PYRITE NODULES, PYRITE,,, SOFT,
68,503,A,12,3,0.0,88.0,45.80,48.80,49.68,CGA, CALC SILIC OOZE," GREENS,GREENISH GRAY",,,  *, PYRITE,,, SOFT,
68,503,A,12,CC,0.0,22.0,45.80,49.79,49.91,CGA, CALC SILIC OOZE," GREEN,GREENISH GRAY",, GREATLY DISTURBED,  *,,,, SOFT,
68,503,A,13,1,13.0,150.0,50.20,50.33,51.70,CGA, CALC SILIC OOZE, GREENISH GRAY, MOTTLING, GREATLY DISTURBED,  *, PYRITE,,, SOFT,
68,503,A,13,2,0.0,150.0,50.20,51.70,53.20,CGA, CALC SILIC OOZE," GREEN,GREENISH GRAY,YELLOW"," MOTTLING,BURROWS",, PYRITE INFILLINGS*, PYRITE,,, SOFT,
68,503,A,13,3,0.0,120.0,50.20,53.20,54.40,CGA, CALC SILIC OOZE," GREEN,GREENISH GRAY"," MOTTLING,BURROWS",,  *, PYRITE,,, SOFT,
68,503,A,14,1,0.0,150.0,54.60,54.60,56.10,CGA, CALC SILIC OOZE," GREENISH GRAY,GREEN",, GREATLY DISTURBED, NODULES*,,,, SOFT, 21110000.2210.2220
68,503,A,14,2,0.0,150.0,54.60,56.10,57.60,CGA, CALC SILIC OOZE," GREENISH GRAY,OLIVE,DARK GRAY", BURROWS,,  *, PYRITE,,, SOFT,
68,503,A,14,3,0.0,88.0,54.60,57.60,58.48,CGA, CALC SILIC OOZE," GREENISH GRAY,OLIVE GRAY", BURROWS,,  *, PYRITE,,, SOFT,
68,503,A,14,CC,0.0,20.0,54.60,58.60,58.70,CGA, CALC SILIC OOZE, OLIVE GRAY,,,  *,,,, SOFT, 22110000
68,503,A,15,1,0.0,150.0,59.00,59.00,60.50,CGA, CALC SILIC OOZE," GRAY,GREENISH GRAY",, GREATLY DISTURBED, NODULES*,,,, SOFT, 22110000
68,503,A,15,2,0.0,150.0,59.00,60.50,62.00,CGA, CALCAREOUS SILICEOUS OOZE," DARK GRAY,GREENISH GRAY",,,  *, PYRITE,,, SOFT, 22110000
68,503,A,15,3,0.0,78.0,59.00,62.00,62.78,CGA, CALCAREOUS SILICEOUS OOZE," GREENISH GRAY,GRAYISH BROWN", BURROWS,,  *, PYRITE,,, SOFT,
68,503,A,15,CC,0.0,20.0,59.00,62.95,63.05,CGA, CALCAREOUS SILICEOUS OOZE, GREENISH GRAY,,,  *,,,, SOFT,
68,503,A,16,1,0.0,150.0,63.40,63.40,64.90,CGA, SILICEOUS CALCAREOUS OOZE," GREENISH GRAY,GRAY,BROWN",, GREATLY DISTURBED, NODULES*,,,, SOFT,
68,503,A,16,2,0.0,150.0,63.40,64.90,66.40,CGA, SILICEOUS CALCAREOUS OOZE, GREENISH,, GREATLY TO MODERATELY DISTURBED,  *, PYRITE,,, SOFT,
68,503,A,16,3,0.0,22.0,63.40,66.40,66.62,CGA, SILICEOUS CALCAREOUS OOZE," GREENISH GRAY,OLIVE", MOTTLING,,  *, PYRITE,,, SOFT,
68,503,A,16,3,24.0,37.0,63.40,66.64,66.77,CGA, SILICEOUS CALCAREOUS OOZE, GREENISH GRAY,, GREATLY DISTURBED,  *,,,, SOFT,
68,503,A,16,CC,0.0,20.0,63.40,66.87,66.97,CGA, SILICEOUS CALCAREOUS OOZE," GREENISH GRAY,OLIVE",, GREATLY DISTURBED,  *,,,, SOFT,
68,503,A,17,1,0.0,150.0,67.80,67.80,69.30,CGA, SILICEOUS CALCAREOUS OOZE," GRAY,GREENISH GRAY",,,  *,,,, SOFT,
68,503,A,17,2,0.0,15.0,67.80,69.30,69.45,CGA, SILICEOUS CALCAREOUS OOZE," GREEN,OLIVE",,,  *,,,, SOFT,
68,503,A,17,CC,0.0,25.0,67.80,69.55,69.70,CGA, SILICEOUS CALCAREOUS OOZE, GREEN,,,  *,,,, SOFT,
68,503,A,18,CC,15.0,27.0,72.20,72.35,72.47,CGA, SILICEOUS CALCAREOUS OOZE," OLIVE GRAY,GREENISH GRAY",, GREATLY DISTURBED,  *,,,, SOFT,
68,503,A,19,1,12.0,54.0,76.60,76.72,77.14,CGA, SILICEOUS CALCAREOUS OOZE, GREENISH GRAY,, GREATLY DISTURBED,  *,,,, SOFT,
68,503,A,19,1,62.0,150.0,76.60,77.22,78.10,CGA, SILICEOUS CALCAREOUS OOZE, GREENISH GRAY, MOTTLING, MODERATELY DISTURBED, NODULES*,,,, SOFT,
68,503,A,19,2,0.0,4.0,76.60,78.10,78.14,CGA, SILICEOUS CALCAREOUS OOZE," GRAYS,GREENISH GRAY",, GREATLY DISTURBED,,,,, SOFT, 12211210.1110.3450
68,503,A,19,2,21.0,150.0,76.60,78.31,79.60,CGA, SILICEOUS CALCAREOUS OOZE," GRAYS,GREENISH GRAY", MOTTLING, GREATLY DISTURBED TO UNDISTURBED, NODULES*, PYRITE,,, SOFT,
68,503,A,19,3,0.0,45.0,76.60,79.60,80.05,CGA, SILICEOUS CALCAREOUS OOZE, GREENS,,,  *,,,, SOFT, 11110000.2000
68,503,A,19,CC,0.0,20.0,76.60,80.15,80.25,CGA, SILICEOUS CALCAREOUS OOZE, GREENS,,,  *,,,, SOFT, 11110000.2000
68,503,A,20,1,0.0,25.0,81.00,81.00,81.25,CGA, CALCAREOUS SILICEOUS OOZE," GREENS,GREENISH GRAY"," MOTTLING,BURROWS",," NODULES,D MODERATELY DISTURBED*",,,, SOFT, 11110000.2000
68,503,A,20,1,40.0,74.0,81.00,81.40,81.74,CGA, CALCAREOUS SILICEOUS OOZE, GREENISH GRAY," MOTTLING,BURROWS", MODERATELY DISTURBED,  *,,,, SOFT, 11110000.2000
68,503,A,20,1,88.0,150.0,81.00,81.88,82.50,CGA, CALCAREOUS SILICEOUS OOZE, GREEN,,,  *,,,, SOFT, 11110000.2000
68,503,A,20,2,0.0,150.0,81.00,82.50,84.00,CGA, SILICEOUS CALCAREOUS OOZE," GREENS,WHITE"," MOTTLING,BURROWS,CONTACTS",,  *, PYRITE,,, SOFT,
68,503,A,20,3,0.0,145.0,81.00,84.00,85.45,CGA, SILICEOUS CALCAREOUS OOZE," WHITE,GREENISH GRAY"," MOTTLING,CONTACTS",,  *, PYRITE,,, SOFT,
68,503,A,20,CC,0.0,24.0,81.00,85.57,85.71,CGA, SILICEOUS CALCAREOUS OOZE, GREENISH GRAY,, GREATLY DISTURBED,  *,,,, SOFT,
68,503,A,21,1,0.0,150.0,85.40,85.40,86.90,CGA, SILICEOUS BEARING CALCAREOUS OOZE, GREENS, BURROWS,, NODULES*,,,, SOFT,
68,503,A,21,2,0.0,150.0,85.40,86.90,88.40,CGA, SILICEOUS BEARING CALCAREOUS OOZE, GREENS, BURROWS,,  *, PYRITE,,, SOFT,
68,503,A,21,3,0.0,15.0,85.40,88.40,88.55,CGA, SILICEOUS BEARING CALCAREOUS OOZE," BLUISH GRAY,GREENISH GRAY,GREEN", BURROWS,,  *, PYRITE,,, SOFT,
68,503,A,21,CC,10.0,35.0,85.40,89.66,89.91,CGA, SILICEOUS BEARING CALCAREOUS OOZE, GREENISH,,,  *,,,, SOFT,
68,503,A,23,1,5.0,150.0,94.20,94.25,95.70,CGA, SILICEOUS CALCAREOUS OOZE," GREENISH GRAY,GREENISH BLACK",, GREATLY DISTURBED, NODULE*,,,, SOFT,
68,503,A,23,2,0.0,114.0,94.20,95.70,96.84,CGA, SILICEOUS BEARING CALCAREOUS OOZE," GREENS,GREENISH GRAY,GRAY",, GREATLY DISTURBED, NODULES*,,,, SOFT,
68,503,A,23,CC,10.0,35.0,94.20,96.95,97.20,CGA, SILICEOUS BEARING CALCAREOUS OOZE, GREENISH,,,  *,,,, SOFT,
68,503,A,24,1,0.0,150.0,98.60,98.60,100.10,CGA, SILICEOUS NANNO OOZE," GREEN,GREENISH GRAY",, GREATLY DISTURBED TO UNDISTURBED, NODULES, PYRITE,,, SOFT,
68,503,A,24,2,0.0,150.0,98.60,100.10,101.60,CGA, SILICEOUS NANNO OOZE," GREENS,GRAY,OLIVE GRAY"," BURROWS,BEDDING,MOTTLING",,," GLAUCONITE,PYRITE*",,, SOFT,
68,503,A,24,3,0.0,86.0,98.60,101.60,102.46,CGA, SILICEOUS NANNO MARL," BROWN,GREENS,DARK GRAY", MOTTLING,,  *,,,, SOFT,
68,503,A,24,CC,0.0,25.0,98.60,102.56,102.71,CGA, SILICEOUS NANNO MARL," GREENS,GRAY",,,  *,,,, SOFT,
68,503,A,27,1,0.0,127.0,111.80,111.80,113.07,CGA, SILICEOUS NANNO OOZE," BROWN,DARK GRAY,PALE YELLOW", BURROWS,, NODULES*,,,, SOFT,
68,503,A,27,CC,14.0,25.0,111.80,113.25,113.36,CGA, SILICEOUS NANNO OOZE," GREENS,DARK GRAY",, GREATLY DISTURBED,  *,,,, SOFT,
68,503,A,29,1,0.0,150.0,120.60,120.60,122.10,CGA, SILICEOUS NANNO OOZE," GREENS,GRAYS", VEINS,,  *, PYRITE,,, SOFT,
68,503,A,29,2,0.0,150.0,120.60,122.10,123.60,CGA, SILICEOUS NANNO OOZE," GREEN,GRAY"," BURROWS,MOTTLING",,  *,,,, SOFT,
68,503,A,29,3,0.0,102.0,120.60,123.60,124.62,CGA, SILICEOUS NANNO OOZE," GRAYS,GREENS,GRAYISH BLUE GREEN", BURROWS,,  *, GLAUCONITE,,, SOFT,
68,503,A,29,CC,0.0,16.0,120.60,124.74,124.80,CGA, SILICEOUS NANNO OOZE, GRAYS, MOTTLING,, PEBBLES*,,,, SOFT,
68,503,A,30,1,0.0,13.0,125.00,125.00,125.13,CGA, SILICEOUS NANNO OOZE," GREENS,GRAY", BURROWS,, NODULE*,,,, SOFT,
68,503,A,30,1,24.0,150.0,125.00,125.24,126.50,CGA, SILICEOUS NANNO OOZE," GREENS,GRAY", BURROWS,,  *, PYRITE,,, SOFT,
68,503,A,30,2,0.0,135.0,125.00,126.50,127.85,CGA, SILICEOUS NANNO OOZE," WHITE,GREENISH,OLIVE"," MOTTLING,BURROWS",,  *, PYRITE, PLANT DEBRIS,, SOFT,
68,503,A,30,CC,18.0,25.0,125.00,128.03,128.10,CGA, SILICEOUS NANNO OOZE, WHITE,,,  *,,,, SOFT,
68,503,A,31,1,0.0,150.0,129.40,129.40,130.90,CGA, SILICEOUS NANNO OOZE," GREENISH,GRAY"," MOTTLING,BURROWS",, NODULES*,,,, SOFT,
68,503,A,31,2,0.0,150.0,129.40,130.90,132.40,CGA, SILICEOUS NANNO OOZE," GRAYS,GREEN"," MOTTLING,BURROWS",,  *, PYRITE,,, SOFT,
68,503,A,31,3,0.0,137.0,129.40,132.40,133.77,CGA, SILICEOUS NANNO OOZE," GRAYS,BLACK,GREENISH"," MOTTLING,BURROWS",,  *, PYRITE,,, SOFT,
68,503,A,32,1,12.0,74.0,133.80,133.92,134.54,CGA, SILICEOUS NANNO OOZE," GRAY,OLIVE"," MOTTLING,BURROWS",, NODULES*,,,, SOFT,
68,503,A,32,CC,0.0,20.0,133.80,134.64,134.74,CGA, SILICEOUS NANNO OOZE, GRAYS,,,  *,,,, SOFT, 11111210
