leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
91,595,A,1,1,0.0,146.0,0.00,0.00,1.46,WM, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,1,2,0.0,45.0,0.00,1.50,1.95,ROS, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,1,4,50.0,90.0,0.00,5.00,5.40,WM, PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,1,CC,0.0,20.0,0.00,5.50,5.60,WM, PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,2,1,0.0,150.0,2.80,2.80,4.30,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000
91,595,A,2,2,0.0,150.0,2.80,4.30,5.80,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000
91,595,A,2,3,0.0,150.0,2.80,5.80,7.30,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000
91,595,A,2,4,0.0,40.0,2.80,7.30,7.70,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000
91,595,A,2,5,5.0,31.0,2.80,8.85,9.11,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000
91,595,A,2,6,0.0,145.0,2.80,10.30,11.75,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000
91,595,A,2,7,0.0,30.0,2.80,11.80,12.10,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000
91,595,A,2,CC,0.0,15.0,2.80,12.28,12.33,ROS, PELAGIC CLAY, DARK REDDISH BROWN,,, NODULES," MANGANESE,PUMICE",,, FIRM, 00000000
91,595,A,3,1,0.0,150.0,12.20,12.20,13.70,ROS, PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,3,2,0.0,150.0,12.20,13.70,15.20,ROS, PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,3,3,0.0,150.0,12.20,15.20,16.70,ROS, PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,3,4,0.0,100.0,12.20,16.70,17.70,ROS, PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,3,CC,0.0,20.0,12.20,17.80,17.90,ROS, PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,4,1,0.0,150.0,21.80,21.80,23.30,ROS, PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,4,2,0.0,150.0,21.80,23.30,24.80,ROS, PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,4,3,0.0,140.0,21.80,24.80,26.20,ROS, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,4,4,0.0,140.0,21.80,26.30,27.70,ROS, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,4,6,110.0,150.0,21.80,30.40,30.80,ROS, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,4,7,0.0,41.0,21.80,30.80,31.21,ROS, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,4,CC,0.0,20.0,21.80,31.32,31.42,ROS, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,5,1,0.0,150.0,31.40,31.40,32.90,WM, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,5,2,0.0,150.0,31.40,32.90,34.40,WM, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,5,7,0.0,50.0,31.40,40.40,40.90,WM, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,5,CC,0.0,21.0,31.40,41.00,41.11,WM, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,6,CC,0.0,20.0,38.00,38.10,38.20,WM, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,7,CC,0.0,60.0,42.00,42.71,43.21,WM," ZEOLITIC PELAGIC CLAY,CHERT BRECCIA",,,,,,,, FIRM TO HARD, 00000000
91,595,A,8,1,0.0,150.0,50.60,50.60,52.10,WM, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,8,2,120.0,150.0,50.60,53.30,53.60,WM, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,8,3,0.0,150.0,50.60,53.60,55.10,WM, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,8,4,0.0,150.0,50.60,55.10,56.60,ROS, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,8,5,25.0,150.0,50.60,56.85,58.10,ROS, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,8,CC,40.0,90.0,50.60,58.50,59.00,ROS, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
91,595,A,9,1,25.0,95.0,60.20,60.45,61.15,ROS, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000
