Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
150, 904,A,Initial Reports          ,      47.140,    0.260000,base NN21
,,,,,,
150, 904,A,Initial Reports          ,     104.460,    0.460000,base NN20
,,,,,,
150, 904,A,Initial Reports          ,     104.850,    1.810000,base NN19
,,,,,,
150, 904,A,Initial Reports          ,     177.730,    8.850000,base NN10
,,,,,,
150, 904,A,Initial Reports          ,     195.740,   13.900000,base N11
,,,,,,
150, 904,A,Initial Reports          ,     241.200,   16.000000,base NN5
,,,,,,
150, 904,A,Initial Reports          ,     250.700,   16.600000,base N8
,,,,,,
150, 904,A,Initial Reports          ,     279.660,   20.000000,base NN3
,,,,,,
150, 904,A,Initial Reports          ,     289.300,   24.700001,base NN1
,,,,,,
150, 904,A,Initial Reports          ,     318.310,   24.709999,base NN1
,,,,,,
150, 904,A,Initial Reports          ,     337.470,   27.600000,base NP24
,,,,,,
150, 904,A,Initial Reports          ,     417.920,   37.099998,base NP19
,,,,,,
150, 904,A,Initial Reports          ,     417.940,   38.400002,base NP18
,,,,,,
150, 904,A,Initial Reports          ,     567.690,   50.799999,base NP14
,,,,,,
