leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
104,642,A,001,Hydraulic (Advanced) Piston Core,01,HEN,000,,,150,,,foraminiferal  mud (0-25 cm); mud (25-150 cm),dark grayish brown (0-25 cm); olive gray (25-150 cm),10 yr 4/3 (0-25 cm); 5y 4/2 (25-150 cm),,highly disturbed (0-90 cm),,,,clay lumps (?) (23-26 cm),,,H,67.22500,2.92833,0001.30,129,279
104,642,A,001,Hydraulic (Advanced) Piston Core,02,HEN,000,,,028,,,"mud (0-20 cm); sandy mud, glacial layer (20-28 cm)","olive gray(0-20 cm); dark olive gray, lighter at top (20-28 cm)",5y 4/2 (0-20 cm); 5y 3/2 (20-28 cm),mottling (20-28 cm),slightly disturbed?,,,,clay lumps (11-20 cm); gradational contact (20 cm),,,H,67.22500,2.92833,0002.80,279,307
104,642,A,001,Hydraulic (Advanced) Piston Core,02,HEN,028,,,131,,,"sandy mud, glacial layer (28-42 cm); mud (42-131 cm)",very dark gray (28-42  cm); olive gray (42-100 cm); olive brown (100-131 cm),"5y 3/1, 5y 4/2(42-76cm), 5y 5/2(76-100cm), 2.5y 4/4","minor bioturbation (42-49, 78-83, 115-119, 125-130cm); 2-3 mm burrows (115-119 cm)",slightly disturbed?,,,forams (114-121 cm),clay lump (69 cm); sharp contact (42 cm); gradational contact (131 cm),,,H,67.22500,2.92833,0002.80,307,410
104,642,A,001,Hydraulic (Advanced) Piston Core,02,HEN,131,,,150,,,foraminiferal mud,grayish brown,2.5y 5/2,,slightly disturbed,,,"forams, (esp. 140-146 cm)",gradational upper contact,,,H,67.22500,2.92833,0002.80,410,429
104,642,A,001,Hydraulic (Advanced) Piston Core,03,HEN,000,,,036,,,foraminiferal mud,"dark grayish brown(0-20,25-36 cm); grayish brown (20-25 cm)","2.5y 4/2 (0-20, 25-36 cm); 2.5y 5/2 (20-25 cm)",,slightly disturbed?,,,forams,sharp lower contact,,,H,67.22500,2.92833,0004.30,430,466
104,642,A,001,Hydraulic (Advanced) Piston Core,03,HEN,036,,,150,,,"mud with sandy mud, glacial layer (119-130 cm); void (131-150 cm)","interbedded olive gray(36-40,119-131cm),dark grayish brown(40-43,46-89,90-105cm), olive(43-46cm), very dark gray","5y 4/2, 2.5y 4/2, 5y 4/3, 5y 3/1","pyritized burrows (66-70, 75-81 cm); burrows (103-105 cm)",slightly disturbed?,,pyrite in burrows,,"sharp contacts (35, 119 cm)",,,H,67.22500,2.92833,0004.30,466,580
104,642,A,001,Hydraulic (Advanced) Piston Core,04,HEN,000,,,085,,,"mud with sandy mud, glacial layer (5-6, 47-50,78-85cm)","olive gray with very dark gray at 5-6,47-50 (0-78cm), dark olive gray with very dark gray at 85cm (78-85cm)","5y 4/2 with 5y 3/1 at 5-6,47-50cm (0-78cm), 5y 3/2 with 5y 3/1 @ 85cm (78-85cm)","minor (30-78cm) to moderate (78-85cm) bioturbation, burrows (30-85cm), planolites (78-85cm)",slightly disturbed?,,,,sharp contacts around the glacial layers,,,H,67.22500,2.92833,0005.80,580,665
104,642,A,001,Hydraulic (Advanced) Piston Core,04,HEN,085,,,150,,,"mud with sandy mud, glacial layer (105-120cm)","gray (85-93cm),olive gray (93-105cm),dark olive gray (105-120cm),dark gray (120-131cm),gray-olive gray (131-150cm)","5y 5/1(85-93cm),5y 5/2(93-105cm),5y 3/2(105-120cm),5y 4/1(120-131cm),5y 5/1.5","minor to moderate bioturbation (85-95cm), burrowing (105=110cm), dropstones (115-120cm)",slightly disturbed,dropstones (115-120cm),,,dropstones (115-120cm),,,H,67.22500,2.92833,0005.80,665,730
104,642,A,001,Hydraulic (Advanced) Piston Core,05,HEN,000,,,060,,,mud,"dark grayish brown(0-24cm);olive gray(24-37, 38-46cm);dark gray(37-38, 59-60 cm);gray(46-59cm)",2.5y 4/2; 5y 4/2; 5y 4/1; 5y 5/1,pyritized burrows (?)(0-24 cm); minor bioturbation,slightly disturbed?,,pyrite in burrows (?) (0-24 cm),,gradational lower contact; clay lumps (59 cm),,,H,67.22500,2.92833,0007.30,730,790
104,642,A,001,Hydraulic (Advanced) Piston Core,05,HEN,060,,,130,,,foraminiferal mud,olive gray with dark gray (106-107cm) and olive (125-128 cm),5y 4/2 with 5y 4/1 (106-108cm) and 5y 4/3 (125-128 cm),"moderate (80-82 cm) to heavy bioturbation and burrows (103-112 cm), mottling (125-128 cm)",slightly disturbed?,,,forams;especially in burrows,sharp upper and gradational lower contact; clay lumps (~61 cm),,,H,67.22500,2.92833,0007.30,790,860
