Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
108, 668,B,Initial Reports          ,       9.250,    0.470000,LO Pseudoemiliania lacunosa
,,,,,,
108, 668,B,Initial Reports          ,      13.350,    0.730000,Brunhes /Matuyama
,,,,,,
108, 668,B,Initial Reports          ,      23.700,    1.450000,LO Calcidiscus macintyrei
,,,,,,
108, 668,B,Initial Reports          ,      27.250,    1.660000,Top Olduvai
,,,,,,
108, 668,B,Initial Reports          ,      29.950,    1.880000,Base Olduvai
,,,,,,
108, 668,B,Initial Reports          ,      30.000,    1.890000,LO Discoaster brouweri
,,,,,,
