Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
130, 804,C,Initial Reports          ,       8.200,    0.730000,Brunhes (O)
,,,,,,
130, 804,C,Initial Reports          ,      19.200,    1.880000,Olduvai (O)
,,,,,,
130, 804,C,Initial Reports          ,      34.200,    3.180000,Mammoth (O)
,,,,,,
130, 804,C,Initial Reports          ,      49.050,    5.200000,LO P. spectabilis (F)
,,,,,,
130, 804,C,Initial Reports          ,      94.950,    8.700000,LO D. hamatus (N)
,,,,,,
130, 804,C,Initial Reports          ,     182.550,   13.600000,LO S. heteromorphus (N)
,,,,,,
130, 804,C,Initial Reports          ,     201.930,   14.690000,Hiatus young side
,,,,,,
130, 804,C,Initial Reports          ,     201.940,   20.000000,Hiatus old side
,,,,,,
130, 804,C,Initial Reports          ,     201.950,   20.000000,FO S. belemnos (N)
,,,,,,
130, 804,C,Initial Reports          ,     235.800,   21.799999,LO G. kugleri (F)
,,,,,,
130, 804,C,Initial Reports          ,     269.520,   25.200001,LO S. ciperoensis (N)
,,,,,,
130, 804,C,Initial Reports          ,     269.530,   25.200001,Hiatus young side
,,,,,,
130, 804,C,Initial Reports          ,     269.540,   28.200001,LO G. opima (F)
,,,,,,
130, 804,C,Initial Reports          ,     269.550,   28.200001,Hiatus old side
,,,,,,
130, 804,C,Initial Reports          ,     312.500,   33.799999,Terminal depth
,,,,,,
