leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
26,256,,1,1,0.0,150.0,0.00,0.60,2.10,, FERRUGINOUS DETRITAL CLAY, 5YR3/4-MODERATE BROWN,, INTENSELY DEFORMED,,,,, VERY SOFT, 33211000.3552,95659902cd414eaf804e8f0e0e54c30a,26-256-1-1
26,256,,1,2,0.0,150.0,0.00,2.10,3.60,, FERRUGINOUS DETRITAL CLAY, 5YR3/4-MODERATE BROWN,, INTENSELY DEFORMED,,,,, VERY SOFT, 33211000.3552,f933e1708ba3381886e1ba3146fcdc55,26-256-1-2
26,256,,1,3,0.0,150.0,0.00,3.60,5.10,, FERRUGINOUS DETRITAL CLAY, 5YR3/4-MODERATE BROWN,,,,,,, VERY SOFT, 33211000.3552,2e4b3706626b4f8e69cbca1ae00fa444,26-256-1-3
26,256,,1,4,0.0,150.0,0.00,5.10,6.60,, FERRUGINOUS DETRITAL CLAY," 5YR3/4-MODERATE BROWN, 5YR3/2"," VERY FIANT MOTTLES 0-100 CM,FAINT MOTTLES 1 00-150 CM"," INTENSELY DEFORMED 0-100 CM,MODERATELY D EFORMED 100-150 CM",,,,, SOFT, 33211000.3552,aded20220c56aab0150b7eae78e2b7cf,26-256-1-4
26,256,,1,5,0.0,150.0,0.00,6.60,8.10,, FERRUGINOUS DETRITAL CLAY," 5YR3/4-MODERATE BROWN, 5YR3/2-GREYISH BROWN",, MODERATELY DEFORMED,,,," 5YR3/4- MODERATE BROWN 0-14 CM,GREYISH BROWN 14-150 CM", SOF T, 33211000.3552,ecea186935444c83902c482639d2ebb7,26-256-1-5
26,256,,1,6,0.0,141.0,0.00,8.10,9.51,, FERRUGINOUS DETRITAL CLAY, 5YR3/2-GREYISH BROWN,, MODERATELY DEFORMED,,,, UNIFORM TEXTURE AND COLOR, S OFT, 33211000.3552,6a4a1443da3209266e2eaefe9712c370,26-256-1-6
26,256,,1,CC,0.0,0.0,0.00,9.70,9.70,, FERRUGINOUS DETRITAL CLAY, 5YR3/4-MODERATE BROWN,,,,,, UNIFORM MODERATE BROWN CLAY, VERY SOFT, 33211000.3552,5162b0bb4d058e238cbce95dd21796cb,26-256-1-CC
26,256,,2,1,0.0,150.0,9.50,9.90,11.40,, FERRUGINOUS DETRITAL VLAY, 5YR3/2-GREYISH BROWN,, INTENSELY DEFORMED,,,," UNIFORM GREYISH BROWN CLAY,TEX TURE TIGHTENING UP IN BITS RANDOMLY", SOFT, 00000000,2a4e17a0921f922f7fb0860cb1eeff8f,26-256-2-1
26,256,,2,2,0.0,72.0,9.50,11.40,12.12,, CLAY, 5YR3/2-GREY BROWN,, INTENSELY DEFORMED,,,, UN IFORMLY GREY BROWN CLAY, SOFT, 00000000,34bdde83b7d851c8e3d8b929c91e5d26,26-256-2-2
26,256,,2,2,72.0,150.0,9.50,12.12,12.90,, FERRUGINOUS DETRITAL CLAY," 5YR3/2-GREY BROWN,10YR 6/6-DARK YELLOWISH ORANGE",, MODERATELY DEFORMED,,,, GR EY BROWN DOMINANT COLOR EXCEPT FOR FAINT DARK YELLOW ISH ORANGE TINT 135-140 CM, SOFT, 00000000,c86e9137186451df194bcfffb9a2a99e,26-256-2-2
