leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
69,505,A,1,1,3.0,196.50,196.53,  197.05,"NATLAND, J.",PLAG-OL SPARSELY PHYRIC BASALT,"PCES 99 (3-9), 100 (12-17), 101 (20-22), 102 (25-33), 103 (36-43), 104 (46-52)","SPARSELY PHYRIC,PCES 102+104 HAVE GLASS",PCE 99 HAS SURFACE PARTIALLY COATED WITH CLAYS,,,"      <1   <1          SMEC,CLAY.MINS comments : SMEC IS LIGHT GREEN,GLASS VESICLES ARE FILLED WITH WHITE CLAYS WHICH SOMETIMES HAVE FE.HYDROX STAINS",PLAG     TO 5       1-5 | OL         <1       1-2,,"SMEC comments :  LIGHT GREEN | CLAY comments :  WHITE CLAY.MINS,GREEN & GRAY-BROWN CLAYS COAT PCE 99 | PYR | FE.HYDRX comments :  HYDROX,STAINS SOME GLASS VESICLE FILLING",,
69,505,A,2,1,3.0,203.50,203.53,  204.25,"NATLAND, J.",PLAG-CPX-OL MOD PHYRIC BASALT,"PCES 105 (3-10), 106 (13-22), 107 (25-30), 108 (33-37), 109 (42-54), 110 (58-63), 111 (65-72)","MOD PHYRIC,HOLOXTLLINE,MICROLITIC,PCE 105 HAS GLASS RIND",CRACKS ALMOST ABSENT,comments: PCE 107 HAS REDDISH OXIDATION ALTERATION RIND,,"    TO 1   <1          SMEC,CARB.UNSPEC comments : SMEC IS LIGHT GREEN AS IS CARB.UNSPEC",PLAG     TO 5       1-5 | CPX      TO 2      TO 3 | OL       RARE        <1,,"SMEC                   OL | SMEC comments :  LIGHT GREEN | CARB comments :  UNSPEC,LIGHT GREEN | UNIDENT comments :  PCE 107 HAS REDDISH OXIDATION ALTERATION RIND",,
69,505,A,B1,,0.0,208.50,208.50,  208.50,"NATLAND, J.",PLAG SPARSELY PHYRIC BASALT,PCES NO PCE NUMBERS ASSIGNED,ABOUT 25-30 BITS OF BASALT(TO 1CM DIAMETER & MOSTLY SMALLER) INCLUDING SOME GLASS,,,BITS ARE STORED IN BOTTOM OF CORE 2-1,,,,,,
