leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
113,693,B,001,Wash Core,01,,000,,,150,,,wash core,,,,"soupy(0-40cm),highly disturbed(40-150cm)",,,,,,,W,-70.83147,-14.57435,0000.00,0,150
113,693,B,001,Wash Core,02,,000,,,150,,,wash core,,,,highly disturbed,,,,,,,W,-70.83147,-14.57435,0001.50,150,300
113,693,B,001,Wash Core,03,,000,,,150,,,wash core,,,,highly disturbed,,,,,,,W,-70.83147,-14.57435,0003.00,300,450
113,693,B,001,Wash Core,04,,000,,,150,,,wash core,,,,highly disturbed,,,,,,,W,-70.83147,-14.57435,0004.50,450,600
113,693,B,001,Wash Core,05,,000,,,150,,,wash core,,,,highly disturbed,,,,,,,W,-70.83147,-14.57435,0006.00,600,750
113,693,B,001,Wash Core,06,,000,,,072,,,wash core,,,,highly disturbed,,,,,,,W,-70.83147,-14.57435,0007.50,750,822
113,693,B,001,Wash Core,CC,,000,,,015,,,wash core,,,,highly disturbed,,,,,,,W,-70.83147,-14.57435,0008.47,847,862
113,693,B,002,Extended Core Barrel,01,FUT,000,,,150,,,"diatom silty mud grading down to diatom-bearing clayey mud at bottom of section, void at 110-114cm",dark greenish gray(0-55cm)to greenish gray(55-150cm),5g 4/1(0-55cm)to 5bg 5/1 grading down to 5g 6/1(55-150cm),"dropstones(0-6,18cm)",highly(0-7cm)to moderately(7-150cm)disturbed,"chloritized granite dropstones (0-6 cm), dropstone (18 cm)",chloritized granite dropstones (0-6 cm),diatoms,"two pieces of dropstone - chloritized granite (0-6cm),1cm dropstone(18cm),scattered sand grains,sharp color contact(55cm)","firmer layers at 10-15,30-32,44-46cm",,X,-70.83147,-14.57435,0233.80,23380,23530
113,693,B,002,Extended Core Barrel,02,PUD,000,,,070,,,diatom silty mud and diatom clayey mud with diatom mud patches and laminae?,interbedded greenish gray and dark greenish gray,interbedded 5gy 5/1 and 5gy 4/1,"minor bioturbation and faint mottling(11-20,33-41cm),thin interbedding, laminae?",slightly disturbed,,hornblende in diatom mud,diatoms,"greenish gray makes up about 33% of color, scattered sand grains?",firmer layer at 57-59,,X,-70.83147,-14.57435,0235.30,23530,23600
113,693,B,002,Extended Core Barrel,02,PUD,070,,,151,,,diatom silty mud and diatom clayey mud with muddy diatom ooze as burrow infills at 130-136cm,"greenish gray with gray burrows with dark gray rims, gray/light gray mottles(130-136cm)","5gy 5/1 w/ 5y 5/1 burrows w/ n4/0 rims,5y 6/1 mottles(130-136cm)","minor(75-144cm)to moderate(144-150cm)bioturbation,burrows(planolites?,halo),infilled burrows and mottling(130-136cm)",slightly disturbed(70-103cm),,,diatoms,scattered sand grains?,"firmer layers at 74-75,118-119,131-132,138-139cm",,X,-70.83147,-14.57435,0235.30,23600,23681
113,693,B,002,Extended Core Barrel,03,PUD,000,,,043,,,diatom clayey mud and diatom silty mud,greenish gray with lighter mottling above 30cm,5gy 5/1,"moderate(0-10cm)to minor(10-44cm)bioturbation,mottling(0-30cm)",,,,diatoms,scattered sand grains?,,,X,-70.83147,-14.57435,0236.80,23680,23723
113,693,B,002,Extended Core Barrel,03,PUD,043,,,110,,,diatom clayey mud and diatom silty mud with muddy diatom ooze in a lamina at 68cm and diatom mud in patches & laminae? (55-73 cm),"dark greenish gray,greenish gray lamina(68cm),dark greenish gray laminae(56-57,70-71cm),black dropstone(99cm)","5gy 4/1,5gy 5/1 lamina(68cm),5g 4/1 laminae(56-57,70-71cm)","laminae(56-57,68,70-71cm),minor bioturbation(44-60,72-110cm),dropstone(99cm),large halo burrow(46cm)",slightly disturbed(44-100cm),dropstone of black siltstone (99 cm),hornblende (55-73 cm),diatoms,"dropstone of black siltstone(99cm), scattered sand grains?",firmer layers from 43-100cm,,X,-70.83147,-14.57435,0236.80,23723,23790
113,693,B,002,Extended Core Barrel,03,PUD,110,,,145,,,diatom clayey mud and diatom silty mud with muddy diatom ooze in a lamina at 124cm,greenish gray,5gy 5/1 with a lamina of 5gy 6/1 at 124cm,"minor bioturbation,lamina(124cm)",,,,diatoms,scattered sand grains?,,,X,-70.83147,-14.57435,0236.80,23790,23825
113,693,B,002,Extended Core Barrel,03,PUD,145,,,150,,,interstitial water sample,,,,,,,,,,,X,-70.83147,-14.57435,0236.80,23825,23830
113,693,B,002,Extended Core Barrel,04,PUD,000,,,037,,,diatom clayey mud and diatom silty mud,greenish gray mottled with dark greenish gray,5gy 5/1 mottled with 5g 4/1,"mottling,moderate bioturbation",,,hornblende in dark greenish gray areas,diatoms,scattered sand grains,,,X,-70.83147,-14.57435,0238.30,23830,23867
113,693,B,002,Extended Core Barrel,04,PUD,037,,,121,,,"diatom clayey mud and diatom silty mud, partial void? (115-121cm)",dark gray,n4/0,"mottling(37-70cm),moderate(37-40cm)to minor(40-70cm)bioturbation,2cm sand clast(73-75cm)",slightly(70-114cm)to highly(114-121cm)disturbed,,"quartz,feldspar,& hornblende in sand clast(73-75cm)",diatoms,"2cm sand clast of well-sorted fine-grained sand, scattered sand grains?",firmer layers every 5-10cm (below 50 cm),,X,-70.83147,-14.57435,0238.30,23867,23951
113,693,B,003,Extended Core Barrel,01,PUD,000,,,030,,,diatom mud,dark greenish gray with slightly darker layer at 24-26cm,5gy 4/1,"minor bioturbation(15-30cm),dropstones(gabbro at 0-4, quartzite at 9-15cm)",highly(0-16cm)to moderately(16-30cm)disturbed,dropstones (gabbro (0-4 cm) quartzite (9-15 cm)),quartzite(9-15cm)and gabbro(0-4cm)dropstones,diatoms,"dropstones(gabbro(0-4cm),quartzite(9-15cm))",,,X,-70.83147,-14.57435,0238.80,23880,23910
113,693,B,003,Extended Core Barrel,CC,PUD,000,,,014,,,diatom mud,dark greenish gray,5gy 4/1,dropstone(10-14cm),moderately disturbed(0-10cm),dropstone (10-14 cm),diorite dropstone(10-14cm),diatoms,diorite dropstone(10-14cm),,,X,-70.83147,-14.57435,0239.15,23914,23928
113,693,B,006,Hydraulic (Advanced) Piston Core,01,PUD,000,,,150,,,"diatom-bearing clayey mud with more sandy laminae at 41,46-48,66,116,and 117cm",dark greenish gray(lighter at top),"5bg 4/1 with laminae of 5g 4/1 at 41,46-48,66,116,and 117cm","minor bioturbation(30-40,60-100,140-150cm),3cm halo burrows(84,96cm),laminae(41,46-48,66,116,117cm),sand clast(126cm)","slightly disturbed(0-18,44-47cm)",,,diatoms,"1cm sand clast at 126cm,scattered sand grains in top few cm","firm layers (7-16,44-48cm)",,H,-70.83147,-14.57435,0267.80,26779,26929
113,693,B,006,Hydraulic (Advanced) Piston Core,02,PUD,000,,,150,,,diatom clayey mud,dark greenish gray with white sand clasts at 90-150 cm,5bg 4/1 grading down to 5g 4/1,"faint color banding,minor bioturbation(0-13,80-105cm),sand clasts(90-150cm),2mm dropstone(53cm)",slightly(35-80cm)to moderately(135-150cm)disturbed,2 mm dropstone (53 cm),,diatoms,"1-2mm fine-grained well-sorted sand clasts(90-150cm),2mm dropstone(53cm)",,,H,-70.83147,-14.57435,0269.30,26929,27079
113,693,B,006,Hydraulic (Advanced) Piston Core,03,PUD,000,,,090,,,diatom clayey mud,"dark greenish gray(0-25cm)to dark gray(25-90cm),tiny white sand clasts(10,21,86cm)","5bg 4/1(0-6,11-25cm),5g 4/1(6-11cm),n4/0(25-90cm)","minor bioturbation(12-20 cm),tiny sand clasts(10-21, 86 cm), diffuse sand/silt bed/laminae (9-11 cm)",,,,"diatoms, disc-shaped radiolarians(esp. at 10-22cm)","tiny sand clasts(10,21,86cm)",,,H,-70.83147,-14.57435,0270.80,27079,27169
113,693,B,006,Hydraulic (Advanced) Piston Core,03,PUD,090,,,150,,,diatom clayey mud,"dark greenish gray mottled with very dark gray at 119-130cm,white sand clast at 132cm",5bg 4/1 mottled with n3/0 at 119-130cm,"mottling(119-130cm),minor bioturbation(90-130cm),sand clast(132cm),burrows[planolites (95 cm), halo (125 cm)]",,,,"diatoms, disc-shaped radiolarians",tiny sand clast(132cm),,,H,-70.83147,-14.57435,0270.80,27169,27229
113,693,B,006,Hydraulic (Advanced) Piston Core,04,PUD,000,,,050,,,diatom clayey mud,dark greenish gray with a white sand clast at 10cm,5bg 4/1 becoming lighter downward(0-32cm)to 5g 4/1(32-50cm),"minor(0-20,40-50cm)to moderate(20-40cm)bioturbation,sand clast(10cm),3mm dropstone(32cm)",,3 mm dropstone (32 cm),mica schist dropstone(32cm),"diatoms, disc-shaped radiolarians on core surface","sand clast(10cm),3mm mica schist dropstone(32cm)",,,H,-70.83147,-14.57435,0272.30,27229,27279
113,693,B,006,Hydraulic (Advanced) Piston Core,04,PUD,050,,,060,,,diatom and mud-bearing nannofossil ooze,mottled greenish gray,5gy 6/1,"strong bioturbation,mottling",,,,"diatoms, disc-shaped radiolarians on core surface",,,,H,-70.83147,-14.57435,0272.30,27279,27289
113,693,B,006,Hydraulic (Advanced) Piston Core,04,PUD,060,,,104,,,diatom clayey mud,"dark greenish gray(lighter from 75-~90cm), white sand clasts(60-70cm)",5g 4/1,"minor bioturbation(60-75cm),sand clasts(60-70cm),dropstone(77cm)",,dropstone (77 cm),,"diatoms, disc-shaped radiolarians on core surface","white sand clasts(60-70cm),5mm dropstone(77cm)",,,H,-70.83147,-14.57435,0272.30,27289,27333
113,693,B,006,Hydraulic (Advanced) Piston Core,04,PUD,104,,,115,,,diatom clayey mud,"laminated greenish gray and dark greenish gray, white sand clast(113cm)","laminated 5bg 4/1,5g 4/1, and 5g 5/1","laminae,dropstone(113cm),sand clast(113cm)",,dropstone (113 cm),10mm quartzite dropstone(113cm),"diatoms, disc-shaped radiolarians on core surface","white sand clast(113cm),10 mm dropstone(113cm)",,,H,-70.83147,-14.57435,0272.30,27333,27344
113,693,B,006,Hydraulic (Advanced) Piston Core,04,PUD,115,,,145,,,diatom clayey mud,dark greenish gray with white sand clast at 123cm,5bg 4/1,sand clast(123cm),,,,"diatoms, disc-shaped radiolarians on core surface",white sand clast(123cm),,,H,-70.83147,-14.57435,0272.30,27344,27374
113,693,B,006,Hydraulic (Advanced) Piston Core,04,PUD,145,,,150,,,interstitial water sample,,,,,,,,,,,H,-70.83147,-14.57435,0272.30,27374,27379
113,693,B,006,Hydraulic (Advanced) Piston Core,05,PUD,000,,,048,,,diatom clayey mud,dark greenish gray mottled with greenish gray from 38-48cm,5bg 4/1 mottled with 5g 5/1 from 38-48cm,"moderate bioturbation,clast(20cm),mottling(38-48cm)",,,,"diatoms,disc-shaped radiolarians on core surface",clast(20cm),,,H,-70.83147,-14.57435,0273.80,27379,27427
113,693,B,006,Hydraulic (Advanced) Piston Core,05,PUD,048,,,106,,,diatom clayey mud with diatom mud clasts at 88-106 cm,"dark greenish gray mottled with greenish gray from 77-94cm,abundant clasts of greenish gray(88-106cm)","5bg 4/1 mottled with 5g 5/1 from 77-94cm,abundant clasts of 5gy 4/1(88-106cm)","minor(48-77cm)to moderate(77-94cm)bioturbation,mottling(77-94cm),dropstones(63,66cm),abundant clasts(88-106cm)",,"5-6 mm dropstones (63, 66 cm)",,"diatoms,disc-shaped radiolarians on core surface","abundant 3-10 mm clasts(88-106cm),5-6mm dropstones(63,66cm)",,,H,-70.83147,-14.57435,0273.80,27427,27485
113,693,B,006,Hydraulic (Advanced) Piston Core,05,PUD,106,,,113,,,breccia of clasts of mud in a matrix of sand and contains a large(5cm) lump of diatom mud similar to rest of core,dark greenish gray clasts of mud in a matrix of gray/light gray,5gy 4/1 clasts in a matrix of 5y 6/1,dropstone(108cm),,,,"diatoms,disc-shaped radiolarians on core surface","rounded 3-10mm clasts of mud in sand matrix,sharp lower contact inclined at ~5 degrees",,,H,-70.83147,-14.57435,0273.80,27485,27492
113,693,B,006,Hydraulic (Advanced) Piston Core,05,PUD,113,,,150,,,diatom clayey mud,dark greenish gray,5g 4/1,rounded dropstones up to 7mm diameter of vein quartz and metasediments,,rounded dropstones up to 7 mm diameter of vein quartz and metasediments,"vein quartz and metasediments in dropstones,mica flakes (116-150 cm)","diatoms,disc-shaped radiolarians on core surface",rounded dropstones up to 7mm diameter of vein quartz and metasediments,,,H,-70.83147,-14.57435,0273.80,27492,27529
113,693,B,006,Hydraulic (Advanced) Piston Core,06,PUD,000,,,141,,,diatom clayey mud,"dark greenish gray with white sand clasts(58,88,95cm) and some greener layers",5bg 4/1 with 5g 4/1 laminae at 32 and 118cm,"dropstones(3-4,4-7,80,83,112cm),clasts(57,88,95cm),minor bioturbation(62-68cm),laminae(32,118cm), burrowed layers (66-68 cm)",,"dropstones (3-4, 4-7, 80, 83, 112 cm)","mica flakes on surface,acid gneiss dropstones(3-4,4-7cm)","diatoms,disc-shaped radiolarians on core surface","dropstones(3-4,4-7,80,83,112cm),white sand clasts(58,88,95cm), diffuse sand/silt beds (66-68 cm)",,,H,-70.83147,-14.57435,0275.30,27529,27670
113,693,B,006,Hydraulic (Advanced) Piston Core,CC,PUD,000,,,030,,,diatom clayey mud,dark greenish gray with some white sand,5bg 4/1,,moderately(0-14cm)to highly(14-30cm)disturbed,,mica,"diatoms,disc-shaped radiolarians on core surface",tiny bits of white sand,,,H,-70.83147,-14.57435,0276.69,27669,27699
113,693,B,007,Hydraulic (Advanced) Piston Core,01,PER,000,,,150,,,diatom clayey mud,dark greenish gray with dark gray laminae at 115-118cm and scattered white sand grains,5g 4/1 with 5y 4/1 laminae at 115-118cm,"dropstones(27,31,130cm),clast(55cm),minor bioturbation(80-150cm),laminae(115-118cm)",slightly disturbed(0-10cm),"dropstones (27, 31, 130 cm)",flecks of mica on surface(100-150cm),diatoms,"scattered white translucent sand grains,gravel-sized dropstones(27,31,130cm),clast(55cm)",,,H,-70.83147,-14.57435,0277.50,27750,27900
113,693,B,007,Hydraulic (Advanced) Piston Core,02,PER,000,,,150,,,diatom clayey mud,dark greenish gray with dark gray mottles in top section of core,5g 4/1 with 5y 4/1 mottles in top section of core,"minor bioturbation(20-70cm),mud clasts(45cm),dropstones(50,72,100,126cm),mottling at top of section",,"dropstones (50, 72, 100, 126 cm)",flecks of mica,diatoms,"scattered sand grains,mud clasts(45cm),dropstones(50,72,100,126cm)",,,H,-70.83147,-14.57435,0279.00,27900,28050
113,693,B,007,Hydraulic (Advanced) Piston Core,03,PER,000,,,131,,,"diatom-bearing silty mud, wedge-shaped gap in core at 115cm",dark greenish gray,5g 4/1,dropstone(40cm),,dropstone (40 cm),flecks of mica,diatoms,"dropstone(40cm),scattered crs-grained sand from 20-40cm",,,H,-70.83147,-14.57435,0280.50,28050,28181
113,693,B,007,Hydraulic (Advanced) Piston Core,CC,PER,000,,,020,,,diatom-bearing silty mud,dark greenish gray,5g 4/1,dropstones(17cm),moderately disturbed(9-17cm),,flecks of mica?,diatoms,"dropstones(17cm),scattered sand grains in lower part of section",,,H,-70.83147,-14.57435,0281.80,28179,28199
113,693,B,008,Extended Core Barrel,01,PUD,000,,,150,,,diatom-bearing silty mud,dark greenish gray,5bg 4/1,5cm dropstone of quartz-biotite gneiss(30-35cm),"slightly (0-17,45-52cm) to highly (17-45,52-65cm) to moderately disturbed",5 cm dropstone of quartz-biotite gneiss (30-35 cm),quartz-biotite gneiss dropstone(30-35cm),diatoms,dropstones (esp. 30-35cm),"semi-lithified,enough to have fell apart into drilling biscuits",,X,-70.83147,-14.57435,0287.10,28710,28860
113,693,B,008,Extended Core Barrel,02,PUD,000,,,150,,,diatom-bearing clayey mud,dark greenish gray,5bg 4/1,quartz-biotite gneiss dropstone(91cm),,quartz-biotite gneiss dropstone (91 cm),quartz-biotite gneiss dropstone(91cm),diatoms,quartz-biotite gneiss dropstone(91cm),,,X,-70.83147,-14.57435,0288.60,28860,29010
113,693,B,008,Extended Core Barrel,03,PUD,000,,,150,,,diatom-bearing clayey mud,dark greenish gray with a dark bluish gray layer at 137-140cm,"5bg 4/1 with 5g 4/1 laminae(7-33,109-112cm) and a 5b 4/1 layer at 137-140cm","minor bioturbation(53-58cm),laminae(7-33,109-112cm)",moderately disturbed(0-40cm),,,diatoms,"horizontal gradational color contacts,eleven drilling biscuits from 0-40cm",,,X,-70.83147,-14.57435,0290.10,29010,29160
113,693,B,008,Extended Core Barrel,04,PUD,000,,,038,,,diatom-bearing clayey mud,dark greenish gray,5bg 4/1,,slightly disturbed,,,diatoms,splitting disturbance-surface is dragged,,,X,-70.83147,-14.57435,0291.60,29160,29198
113,693,B,008,Extended Core Barrel,CC,PUD,000,,,013,,,"void(0-1cm),diatom-bearing clayey mud(1-13cm)",dark greenish gray,5bg 4/1,,slightly disturbed,,,diatoms,,,,X,-70.83147,-14.57435,0291.97,29197,29210
113,693,B,009,Extended Core Barrel,01,PUD,000,,,053,,,diatom-bearing clayey mud,dark greenish gray with darker laminae at 49cm,5g 4/1,"4 cm long chlorite schist dropstones(0-8cm),laminae(49cm)","highly disturbed(0-10cm),moderately fragmented(10-52cm)",chlorite schist dropstones (0-8 cm),chlorite schist dropstones(0-8 cm),diatoms,chlorite schist dropstones(0-8 cm),,,X,-70.83147,-14.57435,0296.80,29679,29732
113,693,B,009,Extended Core Barrel,01,PUD,053,,,105,,,diatom-bearing clayey mud,dark greenish gray,5g 4/1,,slightly fractured,,,diatoms,,,,X,-70.83147,-14.57435,0296.80,29732,29784
113,693,B,009,Extended Core Barrel,01,PUD,105,,,150,,,diatom-bearing clayey mud,dark greenish gray with a greener layer at 115-118cm,5g 4/1,,moderately(105-135cm)to highly(135-150cm)fragmented,,,diatoms,,,,X,-70.83147,-14.57435,0296.80,29784,29829
113,693,B,009,Extended Core Barrel,02,PUD,000,,,150,,,diatom-bearing clayey mud,dark greenish gray with a black lamina at 27cm,"5g 4/1(0-10,67-150cm),5bg 4/1(10-67cm),n2/0 lamina(27cm)",lamina(27cm),"moderately fragmented(0-120cm),slightly fractured(120-150cm)",,,diatoms,firm layers/drilling biscuits every few cm,,,X,-70.83147,-14.57435,0298.30,29829,29979
113,693,B,009,Extended Core Barrel,03,PUD,000,,,120,,,diatom silty mud,dark greenish gray,5g 4/1,,"moderately(0-80,102-120cm)to highly(80-102cm)fragmented",,,diatoms,,,,X,-70.83147,-14.57435,0299.80,29979,30099
113,693,B,009,Extended Core Barrel,03,PUD,120,,,125,,,interstitial water sample,,,,,,,,,,,X,-70.83147,-14.57435,0299.80,30099,30104
113,693,B,009,Extended Core Barrel,03,PUD,125,,,150,,,"void?(125-128cm), organic geochemistry sample(128-150cm)",,,,,,,,,,,X,-70.83147,-14.57435,0299.80,30104,30129
113,693,B,009,Extended Core Barrel,04,FUT,000,,,150,,,diatom-bearing silty mud,greenish gray grading to bluish gray,5g 5/1 grading down to 5b 5/1,~4-6cm thick layers (15-45cm),moderately disturbed,,,diatoms,,several firm layers ~4-6cm thick from 15-45cm,,X,-70.83147,-14.57435,0301.30,30129,30279
113,693,B,009,Extended Core Barrel,05,FUT,000,,,150,,,diatom silty mud,dark greenish gray grading down to greenish gray,5g 4/1 grading down to 5g 5/1,two firm layers from 90-110cm,moderately(0-120cm)to highly(120-150cm)disturbed,,,diatoms,,two firm layers from 90-110cm,,X,-70.83147,-14.57435,0302.80,30279,30429
