Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
160, 967,A,Shipboard                ,       9.030,    0.260000,FO E. huxleyi
,,,,,,
160, 967,A,Shipboard                ,      19.110,    0.460000,LO P. lacunosa
,,,,,,
160, 967,A,Shipboard                ,      32.620,    0.990000,FO Gephyrocapsa sp. 3
,,,,,,
160, 967,A,Shipboard                ,      39.150,    1.250000,LO Gephyrocapsa >5.5 microns
,,,,,,
160, 967,A,Shipboard                ,      47.250,    1.500000,FO Gephyrocapsa >5.5 microns
,,,,,,
160, 967,A,Shipboard                ,      50.000,    1.750000,FO G. oceanica s.l.
,,,,,,
160, 967,A,Shipboard                ,      57.540,    1.990000,Lo D. brouweri
,,,,,,
160, 967,A,Shipboard                ,      72.860,    2.450000,LO G.bononiensis
,,,,,,
160, 967,A,Shipboard                ,      75.000,    2.510000,LO D. pentaradiatus
,,,,,,
160, 967,A,Shipboard                ,      81.600,    2.820000,LCO D. tamalis
,,,,,,
160, 967,A,Shipboard                ,      90.500,    3.220000,LO Sphaeroidenellopsis spp.
,,,,,,
160, 967,A,Shipboard                ,     102.090,    3.570000,LO G. puncticulata
,,,,,,
160, 967,A,Shipboard                ,     104.100,    3.850000,LO R. pseudoumbilicus
,,,,,,
160, 967,A,Shipboard                ,     106.420,    3.940000,LCO G. margaritae
,,,,,,
160, 967,A,Shipboard                ,     109.110,    4.110000,FCO D. asymmetricus
,,,,,,
160, 967,A,Shipboard                ,     109.520,    4.520000,FO G. puncticulata
,,,,,,
160, 967,A,Shipboard                ,     114.580,    5.100000,FCO G. margaritae
,,,,,,
