leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
41,366,A,4,1,60.0,62.0,25.00,25.71,18,"KRASHENINNIKOV,V.;PFLAUMANN,U.",01/1978,41,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,629,FCAND0010,Candeina nitida,RARE,  ,1,9f0b2061f92420deda3c2dcf07def411,41-366A-4-1
41,366,A,4,1,60.0,62.0,25.00,25.71,18,"KRASHENINNIKOV,V.;PFLAUMANN,U.",01/1978,41,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,629,FGLOA0118,Globorotalia crassaformis,COMMON,  ,1,cfa2ec2a6ac77baac2ba36507cfb23f2,41-366A-4-1
41,366,A,4,1,60.0,62.0,25.00,25.71,18,"KRASHENINNIKOV,V.;PFLAUMANN,U.",01/1978,41,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,629,FGLOA0130,Globorotalia crassaformis viola,COMMON,  ,1,c6aa5cac28c96097c2ee7915b7967e83,41-366A-4-1
41,366,A,4,1,60.0,62.0,25.00,25.71,18,"KRASHENINNIKOV,V.;PFLAUMANN,U.",01/1978,41,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,629,FGLOA0222,Globorotalia hirsuta,RARE,  ,1,50fbddb41e5e35c16ebca139bc4c3ccf,41-366A-4-1
41,366,A,4,1,60.0,62.0,25.00,25.71,18,"KRASHENINNIKOV,V.;PFLAUMANN,U.",01/1978,41,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,629,FGLOA0246,Globorotalia inflata,RARE,  ,1,b7c0dee55d5f32cf1fb8ec4f7bcd87dd,41-366A-4-1
41,366,A,4,1,60.0,62.0,25.00,25.71,18,"KRASHENINNIKOV,V.;PFLAUMANN,U.",01/1978,41,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,629,FGLOA0526,Globorotalia tosaensis,RARE,  ,1,92de16fdf21af5f300ef0aa2e77a98a9,41-366A-4-1
41,366,A,4,1,60.0,62.0,25.00,25.71,18,"KRASHENINNIKOV,V.;PFLAUMANN,U.",01/1978,41,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,629,FGLOA0534,Globorotalia triangula,RARE,  ,1,a410e91d89437cad1b6b35b9f517d96a,41-366A-4-1
41,366,A,4,1,60.0,62.0,25.00,25.71,18,"KRASHENINNIKOV,V.;PFLAUMANN,U.",01/1978,41,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,629,FGLOA0562,Globorotalia tumida tumida,RARE,  ,1,8ea85e82a159c7d20d15c46f47e82171,41-366A-4-1
41,366,A,4,1,60.0,62.0,25.00,25.71,18,"KRASHENINNIKOV,V.;PFLAUMANN,U.",01/1978,41,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,629,FGLOD0090,Globigerinoides conglobatus,COMMON,  ,1,446a12bdaff7d290c52e8861d7b92c09,41-366A-4-1
41,366,A,4,1,60.0,62.0,25.00,25.71,18,"KRASHENINNIKOV,V.;PFLAUMANN,U.",01/1978,41,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,629,FGLOD0260,Globigerinoides obliqus obliqus,RARE,  ,1,e8049be8ab40f04e3987debe64d360a2,41-366A-4-1
