leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
41,366,A,1,1,68.0,70.0,0.00,0.69, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0010,Thoracosphaera albatrossiana,ABUNDANT,  ,1,ff971c9ed516e231ea19e527c022ee62
41,366,A,1,1,68.0,70.0,0.00,0.69, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0025,Thoracosphaera granifera,FEW,  ,1,ad67ac52c2ebc331a3de14ddfd29293b
41,366,A,1,1,68.0,70.0,0.00,0.69, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0030,Thoracosphaera heimii,COMMON,  ,1,ded2ee76af16fd6c3b5b40d600f35a4b
41,366,A,1,1,68.0,70.0,0.00,0.69, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0100,Thoracosphaera tuberosa,RARE,  ,1,e95dd7fa8d12895774134ce246cf7ca8
41,366,A,1,1,71.0,73.0,0.00,0.72, 5,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0010,Thoracosphaera albatrossiana,ABUNDANT,  ,1,9f819e5859aff0f52b0b4d41751da8a1
41,366,A,1,1,71.0,73.0,0.00,0.72, 5,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0025,Thoracosphaera granifera,FEW,  ,1,2589d003215b10855b17ee558d407bb1
41,366,A,1,1,71.0,73.0,0.00,0.72, 5,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0030,Thoracosphaera heimii,COMMON,  ,1,eb1d872c7d1d6d082bebd9cb9773db1b
41,366,A,1,1,71.0,73.0,0.00,0.72, 5,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0090,Thoracosphaera sp.,TRACE,  ,1,3e1fcd134f01edd714f239084eb59301
41,366,A,1,1,71.0,73.0,0.00,0.72, 5,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0100,Thoracosphaera tuberosa,RARE,  ,1,24e4bea2e8a96ce2aacd393c2774ecc9
41,366,A,1,2,71.0,73.0,0.00,2.22, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0010,Thoracosphaera albatrossiana,ABUNDANT,  ,1,62734159b4d1e80cb2577881df27eae9
41,366,A,1,2,71.0,73.0,0.00,2.22, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0025,Thoracosphaera granifera,RARE,  ,1,15f47a4117918d1bc4c64aabbef5966c
41,366,A,1,2,71.0,73.0,0.00,2.22, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0030,Thoracosphaera heimii,ABUNDANT,  ,1,c16f4eeb978266c1d236fce0d9fae0e2
41,366,A,1,2,71.0,73.0,0.00,2.22, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0100,Thoracosphaera tuberosa,FEW,  ,1,92ad0cd7e31efa02d2e8b78246945af4
41,366,A,1,3,71.0,73.0,0.00,3.72, 3,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0010,Thoracosphaera albatrossiana,COMMON,  ,1,825b15929252eb925a996677936b4ca1
41,366,A,1,3,71.0,73.0,0.00,3.72, 3,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0030,Thoracosphaera heimii,COMMON,  ,1,479bb6060e6d45160702865e102ff0e7
41,366,A,1,3,71.0,73.0,0.00,3.72, 3,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0100,Thoracosphaera tuberosa,RARE,  ,1,91421383620f309387369e4a84acadab
41,366,A,1,4,43.0,45.0,0.00,4.94, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0010,Thoracosphaera albatrossiana,ABUNDANT,  ,1,2531c64d85592be95cd054f133be8e25
41,366,A,1,4,43.0,45.0,0.00,4.94, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0025,Thoracosphaera granifera,RARE,  ,1,2c5b28d963c9d608eb167c98748fdf23
41,366,A,1,4,43.0,45.0,0.00,4.94, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0030,Thoracosphaera heimii,ABUNDANT,  ,1,f89784b9ab839d4dfceab765e984647a
41,366,A,1,4,43.0,45.0,0.00,4.94, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0100,Thoracosphaera tuberosa,FEW,  ,1,535ab8c5ad7d8e59f4697882b5803522
41,366,A,1,CC,0.0,0.0,0.00,6.10, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0010,Thoracosphaera albatrossiana,ABUNDANT,  ,1,156d12334c3f1f57ddcf1685abef0979
41,366,A,1,CC,0.0,0.0,0.00,6.10, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0025,Thoracosphaera granifera,RARE,  ,1,b96145b44d99c3856c38a386e687abac
41,366,A,1,CC,0.0,0.0,0.00,6.10, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0030,Thoracosphaera heimii,ABUNDANT,  ,1,d527f6f9461568f3046f6da11d3a6d18
41,366,A,1,CC,0.0,0.0,0.00,6.10, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0100,Thoracosphaera tuberosa,FEW,  ,1,41ec37ad1e56dbbb12941ac1ecc8d893
41,366,A,2,1,68.0,70.0,6.00,7.19, 3,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0010,Thoracosphaera albatrossiana,ABUNDANT,  ,1,f465d23494e81f17c39ca26ab9f9edb8
41,366,A,2,1,68.0,70.0,6.00,7.19, 3,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0025,Thoracosphaera granifera,RARE,  ,1,b75b331656efd8145216115508c9529c
41,366,A,2,1,68.0,70.0,6.00,7.19, 3,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0030,Thoracosphaera heimii,COMMON,  ,1,5dc898de5b4e64b5359501192eeee1cd
41,366,A,2,3,73.0,75.0,6.00,10.24, 3,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0010,Thoracosphaera albatrossiana,COMMON,  ,1,3d0a3a135f2b045f1ac98b2853e807a8
41,366,A,2,3,73.0,75.0,6.00,10.24, 3,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0025,Thoracosphaera granifera,TRACE,  ,1,72288923c7f9e386a40817ba124d1757
41,366,A,2,3,73.0,75.0,6.00,10.24, 3,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0030,Thoracosphaera heimii,COMMON,  ,1,fbd7dc3ef6415ef7fc964b64a4f5ae5a
41,366,A,2,4,68.0,70.0,6.00,11.69, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0010,Thoracosphaera albatrossiana,ABUNDANT,  ,1,22dab9d2691a7a7212b93aab6fb032c2
41,366,A,2,4,68.0,70.0,6.00,11.69, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0025,Thoracosphaera granifera,FEW,  ,1,a0080332dd853599c722f8b65e476b52
41,366,A,2,4,68.0,70.0,6.00,11.69, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0030,Thoracosphaera heimii,ABUNDANT,  ,1,cac3661093406129c50139c88a5643f2
41,366,A,2,4,68.0,70.0,6.00,11.69, 4,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0100,Thoracosphaera tuberosa,FEW,  ,1,ad46a5bea4510449822e9883e0f85aee
41,366,A,2,5,68.0,70.0,6.00,13.19, 3,"FUTTERER,D.",01/1978,41,NANNOFOSSILS,,,,,NO AGE GIVEN,712,NTHOR0010,Thoracosphaera albatrossiana,COMMON,  ,1,bb996273a7ac2ca4cc9355f5432ec0c8
