leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
41,366,A,1,1,0.0,150.0,0.00,0.00,1.50,, FORAM-BEARING NANNO OOZE," 10YR4/2-DARK YELLOWISH BROWN,10YR2/2-DUSKY YELLOWISH BROWN,10YR6/6-DARK YEL LOWISH ORANGE", BANDED, SLIGHTLY DISTURBED,,,," MOSTLY SANDY,MUDDY 40-60 AN D 100-112 CM", SOFT, 00000000 12130000,28021c721d836e0fbe8d603c88bcdd0f
41,366,A,1,2,0.0,150.0,0.00,1.50,3.00,, FORAM NANNO OOZE," 10YR5/4-MODERATE YELLOWISH BROW N,10YR4/2-DARK YELLOWISH BROWN,10YR2/2-DUSKY YELLOWI SH BROWN"," MOSTLY MOTTLED,DISTINCT BEDS", SLIGHTLY D ISTURBED,,,,, SOFT, 00000000 12130000,3212a7b0e56180a04ecf9f69066df675
41,366,A,1,3,0.0,145.0,0.00,3.00,4.45,, FORAM-BEARING NANNO OOZE," 10YR5/4-MODERATE YELLOW ISH BROWN,10YR4/2-DARK YELLOWISH BROWN,10YR2/2-DUSKY YELLOWISH BROWN", MOSTLY MOTTLED, MODERATELY DISTU RBED,,,,, SOFT, 00000000 12130000,1a9c7eb12bef8fc3a0685295fff9bcad
41,366,A,1,4,0.0,150.0,0.00,4.50,6.00,, NANNO MARL," 10YR5/4-MODERATE YELLOWISH BROWN,10YR 4/2-DARK YELLOWISH BROWN",, INTENSELY DEFORMED,,,,," SOFT 0-80 CM,SOUPY 80-150 CM", 00000000 00000000,09ef60352411fddf07f84f12b1e50863
41,366,A,2,1,0.0,150.0,6.00,6.50,8.00,, NANNO MARL," 10YR5/4-MODERATE YELLOWISH BROWN,10YR 6/2-DARK YELLOWISH BROWN,10YR7/4",, INTENSEL Y DEFORMED,,,, CLAYEY, SOFT, 00000000 00000000,d9b0d23353d62f91d5ff9c15f1fd0004
41,366,A,2,2,0.0,150.0,6.00,8.00,9.50,, NANNO MARL," 10YR6/4-LIGHT YELLOWISH BROWN,10YR5/4 -MODERATE YELLOWISH BROWN",, INTENSELY DEFORMED,,,,, SOF T, 00000000 00000000,5b0cc67430c33c4620acefc35285f784
41,366,A,2,3,0.0,150.0,6.00,9.50,11.00,, NANNO MARL," 10YR7/2-LIGHT GREY,10YR6/4-LIGHT YELL OWISH BROWN", MOTTLED, INTENSELY DEFORMED,,,,, SOFT, 00000000 00000000,8f7e5c1851349f04315d43e13d09ad9c
41,366,A,2,4,0.0,150.0,6.00,11.00,12.50,, FORAM-BEARING NANNO MARL," 10YR6/4-LIGHT YELLOWISH BROWN,10YR6/6-DARK YELLOWISH ORANGE", MOTTLED, INT ENSELY DISTURBED,,,,, SOFT, 00000000 00000000,6788d437abbcf9724ab579da18f9056f
41,366,A,2,5,0.0,150.0,6.00,12.50,14.00,, FORAM-BEARING NANNO MARL," 5YR6/6-DARK YELLOWISH O RANGE,10YR6/4-LIGHT YELLOWISH BROWN", MOTTLED, INTE NSELY DEFORMED,,,,, SOFT, 00000000 00000000,fcded286cba3866f30f7d222f1a4403d
41,366,A,2,6,0.0,140.0,6.00,14.00,15.40,, NANNO MARL, 10YR6/4-LIGHT YELLOWISH BROWN," FAIRL Y HOMOGENEOUS,MOTTLED 0-20 CM", INTENSELY DEFORMED,,,,, SOFT TO SOUPY, 00000000 00000000,e7a7c789c307a3feab1e5f710c982a7d
41,366,A,3,1,60.0,150.0,15.50,16.10,17.00,, NANNO MARL," 10YR7/1-LIGHT GREY,10YR5/4-MODERATE Y ELLOWISH BROWN",, INTENSELY DEFORMED,,,, CLAYEY, SOFT, 00000000 00000000,40ebdc5b651e7cf2c9990683fe239daa
