leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
87,584,A,1,1,0.0,150.0,602.20,602.20,603.70,JL, MUDSTONE,,,,,,,, HARD, 00000000,85cbc46be2de38f9b04148506821b523
87,584,A,1,2,0.0,74.0,602.20,603.70,604.44,JL, MUDSTONE,,,,,,,, HARD, 00000000,b96527cc36ce270e28e632d1d730db55
87,584,A,1,CC,0.0,15.0,602.20,604.55,604.60,JL, MUDSTONE,,,,,,,, HARD, 00000000,dae7c74ae9611e9eaae275964d42869a
87,584,A,2,1,0.0,150.0,698.80,698.80,700.30,JL, MUDSTONE,,,,,,,, HARD, 00000000,ae1774cbf2e2e11e00e40815bd702498
87,584,A,2,2,0.0,150.0,698.80,700.30,701.80,JL, MUDSTONE,,,,,,,, HARD, 00000000,de938fa107314e617044789e7baefddc
87,584,A,2,3,0.0,150.0,698.80,701.80,703.30,JL, MUDSTONE,,,,,,,, HARD, 00000000,c58750637839e6ef0bd1ec7a5e0cc343
87,584,A,2,4,0.0,21.0,698.80,703.30,703.51,JL, MUDSTONE,,,,,,,, HARD, 00000000,0dd0610d9b0865ceac2fbcca7c57c639
87,584,A,2,CC,0.0,20.0,698.80,703.62,703.72,JL, MUDSTONE,,,,,,,, HARD, 00000000,115bb9cada742a3f4a23241cf3ff3348
87,584,A,3,1,0.0,150.0,795.10,795.10,796.60,CLS, MUDSTONE,,,,,,,, HARD, 00000000,3e81ad895c4dac0e4e5b41e24011e761
87,584,A,3,2,0.0,149.0,795.10,796.60,798.09,CLS, MUDSTONE,,,,,,,, HARD, 00000000,3fee22fcc79fe132f31d9cb7abafb7cd
87,584,A,3,CC,0.0,18.0,795.10,798.19,798.27,CLS, MUDSTONE,,,,,,,, HARD, 00000000,da76e3e48dbc0bc677674738391282b7
87,584,A,H3,1,0.0,150.0,708.40,708.40,709.90,CLS, MUDSTONE,,,,,,,, HARD, 00000000,e291119413dd2fd35f6a9889a7126506
87,584,A,H3,2,0.0,150.0,708.40,709.90,711.40,CLS, MUDSTONE,,,,,,,, HARD, 00000000,63eda11f7924b260345e5328a187bc34
87,584,A,H3,3,0.0,12.0,708.40,711.40,711.52,CLS, MUDSTONE,,,,,,,, HARD, 22232220,a8d935d56d02c556c901e3efff38d9af
87,584,A,H3,CC,0.0,20.0,708.40,711.62,711.72,CLS, MUDSTONE,,,,,,,, HARD, 22232220,0587ccdda211bb19f60cd640dd78d80d
87,584,A,H4,1,0.0,150.0,804.80,804.80,806.30,CAD, MUDSTONE,,,,,,,, HARD, 00000000,a42838594777b1386f76ddcbc247918e
87,584,A,H4,2,0.0,150.0,804.80,806.30,807.80,CAD, MUDSTONE,,,,,,,, HARD, 00000000,c0f2f26d7efb6c2b17ed3753a6c0b053
87,584,A,H4,3,0.0,150.0,804.80,807.80,809.30,CAD, MUDSTONE,,,,,,,, HARD, 33233000,c414a836b0b2bb1386613d2917aead7e
87,584,A,H4,4,0.0,150.0,804.80,809.30,810.80,CAD, MUDSTONE,,,,,,,, HARD, 33233000,e56165a9498e1f2b403bae291120c164
87,584,A,H4,5,0.0,30.0,804.80,810.80,811.10,CAD, MUDSTONE,,,,,,,, HARD, 33233000,78371d8fbd2afe9a0e3e08301cf6d317
87,584,A,H4,CC,0.0,12.0,804.80,811.21,811.23,CAD, MUDSTONE,,,,,,,, HARD, 33233000,5808eb4ab1e5e3c3395a1b44e897cb63
