leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
67,500,,1,1,10.0,48.0,0.00,0.10,0.48,AZE, BIOGENIC SILICEOUS MUD, OLIVE GRAY*,,,,,,, SOFT, 33213000
67,500,,1,1,55.0,144.0,0.00,0.55,1.44,AZE, BIOGENIC SILICEOUS MUD, OLIVE GRAY,, GREATLY DISTURBED*,,,,, SOFT, 33213000
67,500,,1,2,0.0,150.0,0.00,1.50,3.00,AZE, DIATOMACEOUS MUD, OLIVE GRAY, FRACTURING, GREATLY DISTURBED*, GAS FEATURES,,,, SOFT,
67,500,,1,3,0.0,25.0,0.00,3.00,3.25,AZE, DIATOMACEOUS MUD, OLIVE GRAY,, GREATLY DISTURBED*, GAS FEATURES,,,, SOFT,
67,500,,2,1,3.0,100.0,4.50,4.53,5.50,AZE, BIOGENIC SILICEOUS MUD, OLIVE GRAY,, MODERATELY DISTURBED," GAS FEATURES,VOLCANOGENIC DEPOSITS*", VOLCANIC ASH,,, SOFT,
67,500,,2,1,105.0,115.0,4.50,5.55,5.65,AZE, BIOGENIC SILICEOUS MUD, OLIVE GRAY,, MODERATELY DISTURBED, GAS FEATURES*,,,, SOFT,
67,500,,2,1,128.0,150.0,4.50,5.78,6.00,AZE, BIOGENIC SILICEOUS MUD, OLIVE GRAY,, MODERATELY DISTURBED, GAS FEATURES*,,,, SOFT,
67,500,,2,2,0.0,30.0,4.50,6.00,6.30,AZE, BIOGENIC SILICEOUS MUD, OLIVE GRAY, FRACTURING, GREATLY DISTURBED, GAS FEATURES*,,,, SOFT,
67,500,,2,2,35.0,107.0,4.50,6.35,7.07,AZE, BIOGENIC SILICEOUS MUD, OLIVE GRAY, FRACTURING, GREATLY DISTURBED, GAS FEATURES*,,,, SOFT,
67,500,,3,1,0.0,150.0,14.00,14.00,15.50,AZE, TRANSITIONAL MUD, OLIVE GRAY,,, GAS FEATURES*,,,, SOFT,
67,500,,3,2,125.0,150.0,14.00,16.75,17.00,AZE, TRANSITIONAL MUD, OLIVE GRAY,, MODERATELY DISTURBED*,,,,, SOFT,
67,500,,3,3,0.0,144.0,14.00,17.00,18.44,AZE, TRANSITIONAL MUD, OLIVE GRAY,, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,
67,500,,3,4,0.0,118.0,14.00,18.50,19.68,SH, BIOGENIC SILICEOUS MUD, OLIVE GRAY,, GREATLY DISTURBED*,,,,, SOFT,
