leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
37,332,A,1,1,64.0,150.0,7.00,7.64,8.50,, NANNO FORAM OOZE," 2.5Y7/2,2.5Y8/2,10YR5/6", UNIFO RMLY GRADED UNIT WITH COARSEST FORAMS AT BOTTOM AND FINEST AT THE TOP,, PUMICE FRAGMENT 10YR5/6 AT 101 C M AND 132 CM,,," COLOR 29K!7/2 64-129 CM,2.5!,/2 FROM 129-150 CM,VOID 119-126 CM", STIFF, 00000000,9dde4dd5f5f1d2ce5d836a3f8f3cf90c,37-332A-1-1
37,332,A,1,CC,0.0,0.0,7.00,8.60,8.60,, NANNO OOZE," 2.5Y8/2-WHITISH,2.5Y7/2-TANNISH GRAY",,,,,, MOSTLY WHITISH WITH TANNISH GRAY SEDIMENT MIXED IN, SOFT, 00000000,ea39af51ceb8d5ad9bce10a8a21f3578,37-332A-1-CC
37,332,A,2,1,81.0,105.0,64.00,64.81,65.05,, NANNO OOZE," 2.5Y8/1-WHITISH,5G7/1-LIGHT GREENISH GRAY,5P4/2-PURPLE", LIGHT GREENISH GRAY LAYER 96-97 CM,,,,, WHITISH SEDIMENT WITH PURPLE STREAKS,, 00000000,e169908a9083bc7cd561207f0541bd7c,37-332A-2-1
37,332,A,2,2,0.0,150.0,64.00,65.50,67.00,, NANNO OOZE," 2.5Y8/1-WHITISH,5G7/1-GREEN,5P4/2-PUR PLE", GREEN LAYERS 43-74 CM, HIGHLY DEFORMED,,,, SECT ION WHITISH WITH PURPLE STREAKS," STIFF BELOW 40 CM, SOFT ABOVE 40 CM", 00000000,e6df60bf81396b6321e5e2cf6aee3be1,37-332A-2-2
37,332,A,2,3,0.0,150.0,64.00,67.00,68.50,, NANNO OOZE," 2.5Y8/1-WHITISH,5P4/2-PURPLE",, MODERA TE,,,, ENTIRE SECTION WHITISH SEDIMENT WITH PURPLISH S POTS WIDELY DISPERSED THRU THE SECTION, STIFF, 00000000,e54b8a644ee3d8489cb619819d136cf3,37-332A-2-3
37,332,A,2,4,0.0,150.0,64.00,68.50,70.00,, NANNO OOZE," 2.5Y8/1-WHITISH,5P4/2-PURPLE", MODERA TELY MOTTLED, SLIGHT,,,, ENTIRE SECTION IS WHITISH SE DIMENT WITH PURPLISH SPOTS WIDELY SCATTERED THROUGHO UT GIVES A MOTTLED APPEARANCE, FIRM, 00000000,bd9500fa6c8099bfe581cfffa687a78a,37-332A-2-4
37,332,A,2,5,0.0,150.0,64.00,70.00,71.50,, NANNO OOZE," 2.5Y8/1-WHITISH,5G7/1-GREENISH,5P4/2- PURPLE", INTERBEDDED GREENISH LAYERS 75-90 CM, SLIGHT,, PYRITE FRAGMENTS 26 CM AND 74 CM,, WHITISH SEDI MENT WITH PURPLISH SPOTS, FIRM, 00000000,77cd09b5fc16c22e6e432761ba3c5705,37-332A-2-5
37,332,A,2,CC,0.0,0.0,64.00,71.60,71.60,, NANNO OOZE," 2.5Y8/1-WHITISH,5P4/2-PURPLE",,,,,, WHITIS H SEDIMENT MOTTLED WITH PURPLE SPOTS, SOFT, 00000000,e16804a76925ca0719dd60540d440485,37-332A-2-CC
37,332,A,3,1,99.0,150.0,73.50,74.49,75.00,, NANNO OOZE," 2.5Y8/1-WHITISH,5G7/1,10YR6/6-BROWNIS H YELLOW",, INTENSE,,, PTEROPODS," IN SLUSHY CONDITION SIDES 99-109 CM APPEAR CONTAMINATED WITH PTEROPODS, MOSTLY WHITISH SEDIMENT WITH GREEN AREAS MIXED IN,BR OWNISH YELLOW SPLOTCHES MIXED WITH WHITE SEDIMENT", SOFT, 00000000,ac1e8d42edb7b2d77d8c0dadab9c34ab,37-332A-3-1
37,332,A,3,2,0.0,150.0,73.50,75.00,76.50,, NANNO OOZE," 2.5Y8/1-WHITISH,10YR,/1-CREAM,5G7/1-G REEN,-BROWNISH YELLOW",, INTENSE,,,," MOSTLY WHITISH WIT H GREENISH SPLOTCHES MIXED THROUGHOUT,THE GREENISH M ATERIAL IS STIFFER THEN THE WHITE,CREAM COLORED STIF F CLAY SIZE BLOBS AT 44 CM,BROWNISH YELLOW MATERIAL PROBABLY CONTAMINANT MIXED IN WITH WHITISH MATERIAL 0-19 CM", SOFT, 00000000,e2253b6c19bce4da13e15047693c6b7e,37-332A-3-2
