Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1426A-3H-7-A,0.0,74.0,21.07,21.81,,silty clay [MMK88],,silty clay,,,,,5Y 3/1 (very dark gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,3,H,7,A
346-U1426A-3H-7-A,56.0,74.0,21.63,21.81,,,,,,,,mottling [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,3,H,7,A
346-U1426A-3H-CC-A,0.0,29.0,21.81,22.1,,silty clay [MMK88],,silty clay,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,3,H,CC,A
346-U1426A-4H-1-A,0.0,130.0,21.5,22.8,nannofossil rich,clay [Leg210],,nannofossil rich clay,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,nannofossil rich  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,1,A
346-U1426A-4H-1-A,118.0,130.0,22.68,22.8,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,1,A
346-U1426A-4H-1-A,130.0,141.0,22.8,22.91,nannofossil rich,clay [Leg210],,nannofossil rich clay,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,nannofossil rich  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,1,A
346-U1426A-4H-2-A,0.0,50.0,22.91,23.41,nannofossil rich,clay [Leg210],,nannofossil rich clay,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,nannofossil rich  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,2,A
346-U1426A-4H-2-A,50.0,139.0,23.41,24.3,,clay [Leg210],,clay,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,2,A
346-U1426A-4H-3-A,0.0,141.0,24.3,25.71,,clay [Leg210],,clay,,,,color banding,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,3,A
346-U1426A-4H-4-A,0.0,86.0,25.71,26.57,,clay [Leg210],,clay,,,,color banding,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,4,A
346-U1426A-4H-4-A,86.0,93.0,26.57,26.64,,tephra [FS84],,tephra,vitric,,,,10YR 4/1 (dark gray),,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,4,A
346-U1426A-4H-4-A,93.0,124.0,26.64,26.95,,clay [Leg210],,clay,,,,color banding,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,4,A
346-U1426A-4H-5-A,0.0,72.0,26.95,27.67,,clay [Leg210],,clay,,,,color banding,5GY 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,5,A
346-U1426A-4H-5-A,72.0,141.0,27.67,28.36,,clay [Leg210],,clay,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,5,A
346-U1426A-4H-6-A,0.0,73.0,28.36,29.09,,silty clay [MMK88],,silty clay,,,,,5Y 3/1 (very dark gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,6,A
346-U1426A-4H-6-A,73.0,84.0,29.09,29.2,,clay [Leg210],,clay,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,6,A
346-U1426A-4H-6-A,84.0,97.0,29.2,29.33,,silty clay [MMK88],,silty clay,,,,,5Y 4/1 (dark gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,6,A
346-U1426A-4H-6-A,97.0,125.0,29.33,29.61,,silty clay [MMK88],,silty clay,,,,,5Y 4/1 (dark gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,6,A
346-U1426A-4H-6-A,125.0,142.0,29.61,29.78,,clay [Leg210],,clay,,,,,5Y 5/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,6,A
346-U1426A-4H-7-A,0.0,8.0,29.78,29.86,,clay [Leg210],,clay,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,7,A
346-U1426A-4H-7-A,8.0,23.0,29.86,30.01,,silty clay [MMK88],,silty clay,,,,,10YR 3/2 (very dark grayish brown),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,7,A
346-U1426A-4H-7-A,23.0,102.0,30.01,30.8,foraminifer rich,clay [Leg210],,foraminifer rich clay,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,foraminifer rich  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,7,A
346-U1426A-4H-8-A,0.0,55.0,30.8,31.35,,clay [Leg210],,clay,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,8,A
346-U1426A-4H-CC-A,0.0,30.0,31.35,31.65,,clay [Leg210],,clay,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,4,H,CC,A
346-U1426A-5H-1-A,0.0,86.0,31.0,31.86,,clay [Leg210],,clay,,,,,,,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,1,A
346-U1426A-5H-1-A,86.0,87.0,31.86,31.87,,tephra [FS84],,tephra,,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,1,A
346-U1426A-5H-1-A,87.0,138.0,31.87,32.38,,clay [Leg210],,clay,,,,,,,,,,,,,,,,,,,,,,clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,1,A
346-U1426A-5H-2-A,0.0,112.0,32.38,33.5,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,2,A
346-U1426A-5H-2-A,0.0,112.0,32.38,33.5,,,,,,,,color banding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,2,A
346-U1426A-5H-2-A,0.0,112.0,32.38,33.5,,,,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,2,A
346-U1426A-5H-3-A,0.0,128.0,33.5,34.78,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,3,A
346-U1426A-5H-3-A,0.0,134.0,33.5,34.84,,,,,,,,color banding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,3,A
346-U1426A-5H-3-A,0.0,134.0,33.5,34.84,,,,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,3,A
346-U1426A-5H-3-A,128.0,134.0,34.78,34.84,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,3,A
346-U1426A-5H-4-A,0.0,104.0,34.84,35.88,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,4,A
346-U1426A-5H-4-A,0.0,104.0,34.84,35.88,,,,,,,,color banding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,4,A
346-U1426A-5H-4-A,0.0,104.0,34.84,35.88,,,,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,4,A
346-U1426A-5H-5-A,0.0,140.0,35.88,37.28,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,5,A
346-U1426A-5H-5-A,0.0,140.0,35.88,37.28,,,,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,5,A
346-U1426A-5H-6-A,0.0,122.0,37.28,38.5,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,6,A
346-U1426A-5H-6-A,0.0,122.0,37.28,38.5,,,,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,6,A
346-U1426A-5H-7-A,0.0,35.0,38.5,38.85,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,lamination,,,,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,7,A
346-U1426A-5H-7-A,35.0,36.0,38.85,38.86,,tephra [FS84],,tephra ,,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,7,A
346-U1426A-5H-7-A,36.0,143.0,38.86,39.93,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,lamination,,,,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,7,A
346-U1426A-5H-CC-A,0.0,37.0,39.93,40.3,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,5,H,CC,A
346-U1426A-6H-1-A,0.0,17.0,40.5,40.67,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,1,A
346-U1426A-6H-2-A,0.0,141.0,40.67,42.08,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,2,A
346-U1426A-6H-2-A,0.0,141.0,40.67,42.08,,,,,,,,color banding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,2,A
346-U1426A-6H-2-A,68.0,84.0,41.35,41.51,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,2,A
346-U1426A-6H-2-A,70.0,84.0,41.37,41.51,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,2,A
346-U1426A-6H-3-A,0.0,7.0,42.08,42.15,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,,10YR 4/3 (brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,3,A
346-U1426A-6H-3-A,7.0,26.0,42.15,42.34,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,3,A
346-U1426A-6H-3-A,26.0,70.0,42.34,42.78,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,2.5Y 6/2 (light brownish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,3,A
346-U1426A-6H-3-A,70.0,142.0,42.78,43.5,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,3,A
346-U1426A-6H-4-A,0.0,36.0,43.5,43.86,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,4,A
346-U1426A-6H-4-A,0.0,107.0,43.5,44.57,,,,,,,,structureless,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,4,A
346-U1426A-6H-4-A,0.0,107.0,43.5,44.57,,,,,,,,,2.5Y 5/4 (light olive brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,4,A
346-U1426A-6H-4-A,36.0,41.0,43.86,43.91,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,4,A
346-U1426A-6H-4-A,41.0,107.0,43.91,44.57,nannofossil bearing,clay [Leg210],,nannofossil bearing clay ,,,,,,,,,,,,,,,,,,,,,,nannofossil bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,4,A
346-U1426A-6H-4-A,48.0,48.5,43.98,43.985,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,4,A
346-U1426A-6H-5-A,0.0,16.0,44.57,44.73,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,,10YR 4/3 (brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,5,A
346-U1426A-6H-5-A,16.0,106.0,44.73,45.63,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,5,A
346-U1426A-6H-6-A,0.0,21.0,45.63,45.84,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,6,A
346-U1426A-6H-6-A,21.0,23.0,45.84,45.86,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,6,A
346-U1426A-6H-6-A,23.0,29.0,45.86,45.92,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,6,A
346-U1426A-6H-6-A,29.0,29.5,45.92,45.925,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,6,A
346-U1426A-6H-6-A,29.5,52.0,45.925,46.15,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,6,A
346-U1426A-6H-6-A,52.0,70.0,46.15,46.33,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,6,A
346-U1426A-6H-6-A,70.0,139.0,46.33,47.02,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,6,A
346-U1426A-6H-7-A,0.0,60.8,47.02,47.628,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,7,A
346-U1426A-6H-7-A,49.0,73.0,47.51,47.75,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,7,A
346-U1426A-6H-7-A,60.8,61.0,47.628,47.63,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,7,A
346-U1426A-6H-7-A,61.0,136.0,47.63,48.38,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,7,A
346-U1426A-6H-8-A,0.0,102.0,48.38,49.4,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,8,A
346-U1426A-6H-9-A,0.0,18.0,49.4,49.58,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,lamination,10YR 4/3 (brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,9,A
346-U1426A-6H-9-A,18.0,61.0,49.58,50.01,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,9,A
346-U1426A-6H-CC-A,0.0,42.0,50.01,50.43,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,6,H,CC,A
346-U1426A-7H-1-A,0.0,18.0,50.0,50.18,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,1,A
346-U1426A-7H-1-A,0.0,110.5,50.0,51.105,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,1,A
346-U1426A-7H-1-A,0.0,134.0,50.0,51.34,,,,,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,1,A
346-U1426A-7H-1-A,77.0,113.0,50.77,51.13,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,1,A
346-U1426A-7H-1-A,110.5,111.0,51.105,51.11,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,1,A
346-U1426A-7H-1-A,111.0,134.0,51.11,51.34,calcareous bearing,clay [Leg210],,calcareous bearing clay ,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,1,A
346-U1426A-7H-2-A,0.0,122.0,51.34,52.56,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,2,A
346-U1426A-7H-2-A,0.0,122.0,51.34,52.56,,,,,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,2,A
346-U1426A-7H-2-A,113.0,115.0,52.47,52.49,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,2,A
346-U1426A-7H-3-A,0.0,121.0,52.56,53.77,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,3,A
346-U1426A-7H-3-A,0.0,121.0,52.56,53.77,,,,,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,3,A
346-U1426A-7H-4-A,0.0,63.0,53.77,54.4,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,4,A
346-U1426A-7H-4-A,0.0,141.0,53.77,55.18,,,,,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,4,A
346-U1426A-7H-4-A,63.0,66.0,54.4,54.43,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,4,A
346-U1426A-7H-4-A,66.0,69.5,54.43,54.465,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,4,A
346-U1426A-7H-4-A,69.5,69.7,54.465,54.467,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,4,A
346-U1426A-7H-4-A,69.7,70.5,54.467,54.475,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,4,A
346-U1426A-7H-4-A,70.5,71.0,54.475,54.48,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,4,A
346-U1426A-7H-4-A,71.0,141.0,54.48,55.18,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,4,A
346-U1426A-7H-4-A,88.0,141.0,54.65,55.18,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,4,A
346-U1426A-7H-4-A,104.0,109.0,54.81,54.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,4,A
346-U1426A-7H-5-A,0.0,17.0,55.18,55.35,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,5,A
346-U1426A-7H-5-A,0.0,37.0,55.18,55.55,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,5,A
346-U1426A-7H-5-A,0.0,142.0,55.18,56.6,,,,,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,5,A
346-U1426A-7H-5-A,17.0,18.0,55.35,55.36,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,5,A
346-U1426A-7H-5-A,18.0,37.0,55.36,55.55,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,5,A
346-U1426A-7H-5-A,37.0,48.0,55.55,55.66,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,5,A
346-U1426A-7H-5-A,48.0,104.0,55.66,56.22,calcareous bearing,clay [Leg210],,calcareous bearing clay,,,,,,,,,,,,,,,,,,,,,,calcareous bearing  clay,clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,5,A
346-U1426A-7H-5-A,104.0,105.0,56.22,56.23,foraminifer rich,sand [Leg210],,foraminifer rich sand,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  sand,sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,A,7,H,5,A
