Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],LITHOLOGY,REFERENCE,PREFIX,COMPLETE NAME,LITHOLOGY [%],LITHIFICATION,COLOR,GRAVEL SIZE CLASTLITHOLOGY,GRAVEL SIZE CLASTSHAPE,GRAVEL SIZE CLASTROUNDNESS,VOLCANICLASTIC GRAINS,COMMENTS,PHENOCRYST ABUNDANCE,PHENOCRYST COMPOSITION,PHENOCRYST GRAIN SIZE (mm),GROUNDMASS GRAIN SIZE (mm),GROUNDMASS COLOUR,VESICLE ABUNDANCE,VESICLE SHAPE
323-U1342D-1H-4-A,323,U1342,D,1,1-4,H,4,A,0,33,4.5,4.83,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-1H-4-A,323,U1342,D,1,1-4,H,4,A,33,50,4.83,5,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1342D-1H-4-A,323,U1342,D,1,1-4,H,4,A,50,75,5,5.25,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-1H-4-A,323,U1342,D,1,1-4,H,4,A,75,135,5.25,5.85,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1342D-1H-4-A,323,U1342,D,1,1-4,H,4,A,135,145,5.85,5.95,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-1H-CC-A,323,U1342,D,1,1-CC,H,CC,A,0,6,5.95,6.01,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-2H-1-A,323,U1342,D,2,2-1,H,1,A,0,30,6,6.3,silt [S54],Leg 323,foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing silt,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342D-2H-1-A,323,U1342,D,2,2-1,H,1,A,30,136,6.3,7.36,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-1-A,323,U1342,D,2,2-1,H,1,A,136,148,7.36,7.48,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-2H-1-A,323,U1342,D,2,2-1,H,1,A,148,150,7.48,7.5,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-2-A,323,U1342,D,2,2-2,H,2,A,0,12,7.5,7.62,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-2-A,323,U1342,D,2,2-2,H,2,A,12,20,7.62,7.7,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-2H-2-A,323,U1342,D,2,2-2,H,2,A,20,42,7.7,7.92,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-2-A,323,U1342,D,2,2-2,H,2,A,42,73,7.92,8.23,silt [S54],Leg 323,foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing silt,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342D-2H-2-A,323,U1342,D,2,2-2,H,2,A,73,150,8.23,9,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-3-A,323,U1342,D,2,2-3,H,3,A,0,57,9,9.57,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-3-A,323,U1342,D,2,2-3,H,3,A,57,59,9.57,9.59,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-3-A,323,U1342,D,2,2-3,H,3,A,59,103,9.59,10.03,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-3-A,323,U1342,D,2,2-3,H,3,A,103,129,10.03,10.29,silt [S54],Leg 323,foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing silt,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342D-2H-3-A,323,U1342,D,2,2-3,H,3,A,129,130,10.29,10.3,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-2H-3-A,323,U1342,D,2,2-3,H,3,A,130,150,10.3,10.5,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-4-A,323,U1342,D,2,2-4,H,4,A,0,10,10.5,10.6,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-4-A,323,U1342,D,2,2-4,H,4,A,10,37,10.6,10.87,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-2H-4-A,323,U1342,D,2,2-4,H,4,A,37,69,10.87,11.19,silt [S54],Leg 323,foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing silt,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342D-2H-4-A,323,U1342,D,2,2-4,H,4,A,69,94,11.19,11.44,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-4-A,323,U1342,D,2,2-4,H,4,A,94,117,11.44,11.67,silt [S54],Leg 323,foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing silt,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342D-2H-4-A,323,U1342,D,2,2-4,H,4,A,117,141,11.67,11.91,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-4-A,323,U1342,D,2,2-4,H,4,A,141,145,11.91,11.95,silt [S54],Leg 323,foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing silt,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342D-2H-4-A,323,U1342,D,2,2-4,H,4,A,145,150,11.95,12,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-5-A,323,U1342,D,2,2-5,H,5,A,0,145,12,13.45,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-5-A,323,U1342,D,2,2-5,H,5,A,145,150,13.45,13.5,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-2H-6-A,323,U1342,D,2,2-6,H,6,A,0,34,13.5,13.84,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-2H-6-A,323,U1342,D,2,2-6,H,6,A,34,48,13.84,13.98,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-6-A,323,U1342,D,2,2-6,H,6,A,48,79,13.98,14.29,silt [S54],Leg 323,foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing silt,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342D-2H-6-A,323,U1342,D,2,2-6,H,6,A,79,89,14.29,14.39,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-6-A,323,U1342,D,2,2-6,H,6,A,89,110,14.39,14.6,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-2H-6-A,323,U1342,D,2,2-6,H,6,A,110,137,14.6,14.87,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-6-A,323,U1342,D,2,2-6,H,6,A,137,150,14.87,15,silt [S54],Leg 323,foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing silt,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342D-2H-7-A,323,U1342,D,2,2-7,H,7,A,0,1,15,15.01,silt [S54],Leg 323,foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing silt,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342D-2H-7-A,323,U1342,D,2,2-7,H,7,A,1,44,15.01,15.44,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
323-U1342D-2H-7-A,323,U1342,D,2,2-7,H,7,A,44,69,15.44,15.69,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-2H-CC-A,323,U1342,D,2,2-CC,H,CC,A,0,14,15.69,15.83,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-3H-1-A,323,U1342,D,3,3-1,H,1,A,0,35,15.5,15.85,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-1-A,323,U1342,D,3,3-1,H,1,A,35,39,15.85,15.89,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-1-A,323,U1342,D,3,3-1,H,1,A,39,47,15.89,15.97,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-1-A,323,U1342,D,3,3-1,H,1,A,47,51,15.97,16.01,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-1-A,323,U1342,D,3,3-1,H,1,A,51,66,16.01,16.16,diatom ooze,Leg 323,foraminifer-rich,foraminifer-rich diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-3H-1-A,323,U1342,D,3,3-1,H,1,A,66,88,16.16,16.38,silt [S54],Leg 323,,silt,100,soft,5Y 5/1,,,,,,,,,,,,
323-U1342D-3H-1-A,323,U1342,D,3,3-1,H,1,A,88,102,16.38,16.52,diatom ooze,Leg 323,foraminifer-rich,foraminifer-rich diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-3H-1-A,323,U1342,D,3,3-1,H,1,A,102,110,16.52,16.6,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-1-A,323,U1342,D,3,3-1,H,1,A,110,124,16.6,16.74,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-1-A,323,U1342,D,3,3-1,H,1,A,124,150,16.74,17,diatom ooze,Leg 323,nannofossil-rich,nannofossil-rich diatom ooze,100,soft,5Y 4/4,,,,,,,,,,,,
323-U1342D-3H-2-A,323,U1342,D,3,3-2,H,2,A,0,3,17,17.03,diatom ooze,Leg 323,nannofossil-rich,nannofossil-rich diatom ooze,100,soft,5Y 4/4,,,,,,,,,,,,
323-U1342D-3H-2-A,323,U1342,D,3,3-2,H,2,A,3,14,17.03,17.14,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-2-A,323,U1342,D,3,3-2,H,2,A,14,20,17.14,17.2,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-2-A,323,U1342,D,3,3-2,H,2,A,20,59,17.2,17.59,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-2-A,323,U1342,D,3,3-2,H,2,A,59,82,17.59,17.82,diatom ooze,Leg 323,foraminifer-rich,foraminifer-rich diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-3H-2-A,323,U1342,D,3,3-2,H,2,A,82,150,17.82,18.5,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-3-A,323,U1342,D,3,3-3,H,3,A,0,13,18.5,18.63,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-3-A,323,U1342,D,3,3-3,H,3,A,13,20,18.63,18.7,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-3-A,323,U1342,D,3,3-3,H,3,A,20,34,18.7,18.84,diatom ooze,Leg 323,foraminifer-rich,foraminifer-rich diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342D-3H-3-A,323,U1342,D,3,3-3,H,3,A,34,65,18.84,19.15,silt [S54],Leg 323,,silt,100,soft,5Y 5/1,,,,,,,,,,,,
323-U1342D-3H-3-A,323,U1342,D,3,3-3,H,3,A,65,74,19.15,19.24,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-3-A,323,U1342,D,3,3-3,H,3,A,74,86,19.24,19.36,diatom ooze,Leg 323,nannofossil-rich,nannofossil-rich diatom ooze,100,soft,5Y 4/4,,,,,,,,,,,,
323-U1342D-3H-3-A,323,U1342,D,3,3-3,H,3,A,86,102,19.36,19.52,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-3-A,323,U1342,D,3,3-3,H,3,A,102,120,19.52,19.7,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-3-A,323,U1342,D,3,3-3,H,3,A,120,122,19.7,19.72,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-3-A,323,U1342,D,3,3-3,H,3,A,122,150,19.72,20,diatom ooze,Leg 323,nannofossil-rich,nannofossil-rich diatom ooze,100,soft,5Y 4/4,,,,,,,,,,,,
323-U1342D-3H-4-A,323,U1342,D,3,3-4,H,4,A,0,10,20,20.1,diatom ooze,Leg 323,nannofossil-rich,nannofossil-rich diatom ooze,100,soft,5Y 4/4,,,,,,,,,,,,
323-U1342D-3H-4-A,323,U1342,D,3,3-4,H,4,A,10,35,20.1,20.35,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-4-A,323,U1342,D,3,3-4,H,4,A,35,38,20.35,20.38,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,100,soft,5Y 6/1,,,,,,,,,,,,
323-U1342D-3H-4-A,323,U1342,D,3,3-4,H,4,A,38,45,20.38,20.45,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-4-A,323,U1342,D,3,3-4,H,4,A,45,63,20.45,20.63,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-4-A,323,U1342,D,3,3-4,H,4,A,63,83,20.63,20.83,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-4-A,323,U1342,D,3,3-4,H,4,A,83,124,20.83,21.24,diatom ooze,Leg 323,foraminifer-rich,foraminifer-rich diatom ooze,100,soft,5Y 5/4,,,,,,,,,,,,
323-U1342D-3H-4-A,323,U1342,D,3,3-4,H,4,A,124,135,21.24,21.35,silt [S54],Leg 323,,silt,100,soft,5Y 5/1,,,,,,,,,,,,
323-U1342D-3H-4-A,323,U1342,D,3,3-4,H,4,A,135,142,21.35,21.42,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-4-A,323,U1342,D,3,3-4,H,4,A,142,150,21.42,21.5,diatom ooze,Leg 323,foraminifer-rich,foraminifer-rich diatom ooze,100,soft,5Y 5/4,,,,,,,,,,,,
323-U1342D-3H-5-A,323,U1342,D,3,3-5,H,5,A,0,42,21.5,21.92,diatom ooze,Leg 323,foraminifer-rich,foraminifer-rich diatom ooze,100,soft,5Y 5/4,,,,,,,,,,,,
323-U1342D-3H-5-A,323,U1342,D,3,3-5,H,5,A,42,53,21.92,22.03,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-5-A,323,U1342,D,3,3-5,H,5,A,53,68,22.03,22.18,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-5-A,323,U1342,D,3,3-5,H,5,A,68,124,22.18,22.74,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-5-A,323,U1342,D,3,3-5,H,5,A,124,130,22.74,22.8,diatom ooze,Leg 323,nannofossil-rich,nannofossil-rich diatom ooze,100,soft,5Y 4/4,,,,,,,,,,,,
323-U1342D-3H-5-A,323,U1342,D,3,3-5,H,5,A,130,150,22.8,23,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-6-A,323,U1342,D,3,3-6,H,6,A,0,2,23,23.02,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-6-A,323,U1342,D,3,3-6,H,6,A,2,22,23.02,23.22,diatom ooze,Leg 323,nannofossil-rich,nannofossil-rich diatom ooze,100,soft,5Y 4/4,,,,,,,,,,,,
323-U1342D-3H-6-A,323,U1342,D,3,3-6,H,6,A,22,28,23.22,23.28,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-6-A,323,U1342,D,3,3-6,H,6,A,28,33,23.28,23.33,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,100,soft,2.5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-6-A,323,U1342,D,3,3-6,H,6,A,33,45,23.33,23.45,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-6-A,323,U1342,D,3,3-6,H,6,A,45,102,23.45,24.02,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-3H-6-A,323,U1342,D,3,3-6,H,6,A,102,110,24.02,24.1,diatom ooze,Leg 323,foraminifer-rich,foraminifer-rich diatom ooze,100,soft,5Y 5/3,,,,,,,,,,,,
323-U1342D-3H-6-A,323,U1342,D,3,3-6,H,6,A,110,150,24.1,24.5,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-7-A,323,U1342,D,3,3-7,H,7,A,0,0.004399999976158140,24.5,24.5,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-7-A,323,U1342,D,3,3-7,H,7,A,0,22,24.5,24.72,diatom fine-ashy silt,Leg 323,foraminifer-bearing,foraminifer-bearing diatom fine-ashy silt,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342D-3H-7-A,323,U1342,D,3,3-7,H,7,A,22,44,24.72,24.94,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-3H-CC-A,323,U1342,D,3,3-CC,H,CC,A,0,9,24.94,25.03,diatom clayey silt,,foraminifer-bearing,foraminifer-bearing diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-4H-1-A,323,U1342,D,4,4-1,H,1,A,0,10,25,25.1,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-4H-1-A,323,U1342,D,4,4-1,H,1,A,10,50,25.1,25.5,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-4H-1-A,323,U1342,D,4,4-1,H,1,A,50,74,25.5,25.74,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-4H-1-A,323,U1342,D,4,4-1,H,1,A,74,114,25.74,26.14,diatom ooze,Leg 323,foraminifer-rich,foraminifer-rich diatom ooze,100,soft,5Y 4/4,,,,,,,,,,,,
323-U1342D-4H-1-A,323,U1342,D,4,4-1,H,1,A,114,130,26.14,26.3,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-4H-1-A,323,U1342,D,4,4-1,H,1,A,130,146,26.3,26.46,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-4H-1-A,323,U1342,D,4,4-1,H,1,A,146,150,26.46,26.5,diatom ooze,Leg 323,foraminifer-rich,foraminifer-rich diatom ooze,100,soft,5Y 4/4,,,,,,,,,,,,
323-U1342D-4H-2-A,323,U1342,D,4,4-2,H,2,A,0,4,26.5,26.54,diatom ooze,Leg 323,foraminifer-rich,foraminifer-rich diatom ooze,100,soft,5Y 4/4,,,,,,,,,,,,
323-U1342D-4H-2-A,323,U1342,D,4,4-2,H,2,A,4,12,26.54,26.62,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,100,soft,2.5Y 5/2,,,,,,,,,,,,
323-U1342D-4H-2-A,323,U1342,D,4,4-2,H,2,A,12,22,26.62,26.72,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-4H-2-A,323,U1342,D,4,4-2,H,2,A,22,44,26.72,26.94,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-4H-2-A,323,U1342,D,4,4-2,H,2,A,44,76,26.94,27.26,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-4H-2-A,323,U1342,D,4,4-2,H,2,A,76,100,27.26,27.5,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-4H-2-A,323,U1342,D,4,4-2,H,2,A,100,116,27.5,27.66,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1342D-4H-2-A,323,U1342,D,4,4-2,H,2,A,116,150,27.66,28,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342D-4H-3-A,323,U1342,D,4,4-3,H,3,A,0,2,28,28.02,diatom silt,Leg 323,,diatom silt,100,soft,5Y 4/2,,,,,,,,,,,,
