Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
367-U1500A-9R-1-A,0.0,14.0,446.1,446.24,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,1,A
367-U1500A-9R-1-A,14.0,18.0,446.24,446.28,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,planar,sub-horizontal,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,1,A
367-U1500A-9R-1-A,18.0,83.0,446.28,446.93,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,1,A
367-U1500A-9R-1-A,83.0,88.0,446.93,446.98,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,sub-horizontal,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,1,A
367-U1500A-9R-1-A,88.0,113.0,446.98,447.23,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,1,A
367-U1500A-9R-1-A,113.0,115.0,447.23,447.25,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,1,A
367-U1500A-9R-1-A,115.0,122.0,447.25,447.32,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,1,A
367-U1500A-9R-1-A,122.0,130.0,447.32,447.4,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,sub-horizontal,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,1,A
367-U1500A-9R-1-A,130.0,150.0,447.4,447.6,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,1,A
367-U1500A-9R-2-A,0.0,5.0,447.6,447.65,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,2,A
367-U1500A-9R-2-A,5.0,8.0,447.65,447.68,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,,,lamination,,,,,,,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,2,A
367-U1500A-9R-2-A,8.0,30.0,447.68,447.9,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,2,A
367-U1500A-9R-2-A,30.0,35.0,447.9,447.95,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,2,A
367-U1500A-9R-2-A,35.0,59.0,447.95,448.19,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,2,A
367-U1500A-9R-2-A,59.0,63.0,448.19,448.23,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,2,A
367-U1500A-9R-2-A,63.0,83.0,448.23,448.43,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,2,A
367-U1500A-9R-2-A,83.0,88.0,448.43,448.48,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,2,A
367-U1500A-9R-2-A,88.0,107.0,448.48,448.67,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,2,A
367-U1500A-9R-CC-A,0.0,10.0,448.67,448.77,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,CC,A
367-U1500A-9R-CC-A,10.0,12.0,448.77,448.79,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,CC,A
367-U1500A-9R-CC-A,12.0,29.0,448.79,448.96,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,9,R,CC,A
367-U1500A-11R-CC-A,0.0,5.0,465.5,465.55,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 3/10GY (very dark greenish gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,11,R,CC,A
367-U1500A-13R-1-A,0.0,6.0,484.9,484.96,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,13,R,1,A
367-U1500A-13R-1-A,6.0,9.0,484.96,484.99,,foraminiferal silt [X363],,foraminiferal silt,foraminiferal silt,,GLEY 1 6/10Y (greenish gray),well consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,bioturbated,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,13,R,1,A
367-U1500A-13R-1-A,9.0,58.0,484.99,485.48,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,bioturbated,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,13,R,1,A
367-U1500A-13R-1-A,58.0,62.0,485.48,485.52,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,bioturbated,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,13,R,1,A
367-U1500A-13R-1-A,62.0,88.0,485.52,485.78,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,13,R,1,A
367-U1500A-13R-CC-A,0.0,18.0,485.78,485.96,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,13,R,CC,A
367-U1500A-15R-1-A,4.0,14.0,641.24,641.34,foraminifer rich,sandstone [Leg339],,foraminifer rich sandstone,foraminifer rich sandstone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],medium sand [W22_2],5,pebble [W22_2],9,very poor [BP01],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,15,R,1,A
367-U1500A-17R-1-A,0.0,25.0,660.6,660.85,,clayey siltstone [S54],,clayey siltstone,clayey siltstone,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,17,R,1,A
367-U1500A-17R-1-A,25.0,29.0,660.85,660.89,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],medium sand [W22_2],5,,,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,17,R,1,A
367-U1500A-17R-1-A,29.0,41.0,660.89,661.01,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,17,R,1,A
367-U1500A-17R-1-A,41.0,48.0,661.01,661.08,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],fine sand [W22_2],4,,,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,17,R,1,A
367-U1500A-17R-1-A,48.0,58.0,661.08,661.18,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],fine sand [W22_2],4,,,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,17,R,1,A
367-U1500A-18R-1-A,0.0,7.5,670.3,670.375,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,well [2014],,,,planar,,,massive [BJ84],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,18,R,1,A
367-U1500A-18R-1-A,7.5,80.0,670.375,671.1,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,erosive,,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,18,R,1,A
367-U1500A-18R-1-A,80.0,87.0,671.1,671.17,,foraminiferal clayey sandstone [X367],,foraminiferal clayey sandstone,foraminiferal clayey sandstone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,moderate [2014],,,,erosive,,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,18,R,1,A
367-U1500A-18R-1-A,87.0,93.5,671.17,671.235,,silty claystone [S54],,silty claystone,silty claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,bioturbated,,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,18,R,1,A
367-U1500A-18R-1-A,93.5,101.5,671.235,671.315,,foraminiferal clayey sandstone [X367],,foraminiferal clayey sandstone,foraminiferal clayey sandstone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,moderate [2014],,,,erosive,,,massive [BJ84],moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,18,R,1,A
367-U1500A-18R-1-A,101.5,110.0,671.315,671.4,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,2.5Y 3/2 (very dark grayish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,18,R,1,A
367-U1500A-18R-2-A,0.0,4.0,671.42,671.46,,claystone [Leg339],,claystone,claystone,,10YR 3/1 (very dark gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,planar,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,18,R,2,A
367-U1500A-18R-2-A,4.0,11.5,671.46,671.535,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,10YR 5/2 (grayish brown),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,bioturbated,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,18,R,2,A
367-U1500A-18R-2-A,11.5,33.0,671.535,671.75,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,10YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [2014],,,,gradational,,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,18,R,2,A
367-U1500A-18R-2-A,33.0,76.0,671.75,672.18,,clayey sandstone [S54],with gravel [2014],clayey sandstone,clayey sandstone with gravel,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],medium sand [W22_2],5,pebble [W22_2],9,poor [2014],,,,,,,massive [BJ84],moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,18,R,2,A
367-U1500A-18R-CC-A,0.0,19.0,672.18,672.37,,clayey sandstone [S54],with gravel [2014],clayey sandstone,clayey sandstone with gravel,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],medium sand [W22_2],5,pebble [W22_2],9,poor [2014],,,,,,,massive [BJ84],moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,18,R,CC,A
367-U1500A-20R-CC-A,0.0,10.0,689.7,689.8,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],coarse sand [W22_2],6,coarse sand [W22_2],6,well [2014],,,,,,,massive [BJ84],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,20,R,CC,A
367-U1500A-21R-1-A,0.0,6.0,699.4,699.46,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,10YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,,,,,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,6.0,11.0,699.46,699.51,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,11.0,14.0,699.51,699.54,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,10YR 5/1 (gray),lithified [B84],clay [W22_1],1,,,,,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,14.0,29.0,699.54,699.69,,claystone [Leg339],,claystone,claystone,,10YR 3/1 (very dark gray),lithified [B84],clay [W22_1],1,,,,,,,bioturbated,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,29.0,31.0,699.69,699.71,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,,,,,,,,,,lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,31.0,69.0,699.71,700.09,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,10YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,,,,,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,69.0,76.0,700.09,700.16,,silty claystone [S54],,silty claystone,silty claystone,,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,,,,,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,76.0,86.0,700.16,700.26,foraminifer rich,sandstone [Leg339],,foraminifer rich sandstone,foraminifer rich sandstone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],medium sand [W22_2],5,very coarse sand [W22_2],7,moderate [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,86.0,95.0,700.26,700.35,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,moderate [2014],,,,gradational,,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,95.0,110.0,700.35,700.5,,claystone [Leg339],,claystone,claystone,,10YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,,,,,,,gradational,,,,slight [DB86],1,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,110.0,114.0,700.5,700.54,,sandy siltstone [Leg339],,sandy siltstone,sandy siltstone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,gradational,,,lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,114.0,123.0,700.54,700.63,,claystone [Leg339],,claystone,claystone,,10YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,,,,,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,123.0,130.0,700.63,700.7,foraminifer rich,sandstone [Leg339],,foraminifer rich sandstone,foraminifer rich sandstone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,gradational,,,lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,130.0,137.0,700.7,700.77,,claystone [Leg339],,claystone,claystone,,10YR 4/2 (dark grayish brown),lithified [B84],clay [W22_1],1,,,,,,,,,,,moderate [DB86],2,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-1-A,137.0,145.0,700.77,700.85,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [2014],,,,,,,lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,1,A
367-U1500A-21R-2-A,0.0,79.0,700.85,701.64,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,10YR 3/2 (very dark grayish brown),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,2,A
367-U1500A-21R-2-A,79.0,83.0,701.64,701.68,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,10YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,2,A
367-U1500A-21R-2-A,83.0,96.0,701.68,701.81,,claystone [Leg339],,claystone,claystone,,10YR 3/1 (very dark gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,21,R,2,A
