Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1408C-5H-1-A,342,U1408,C,5,5-1,H,1,A,0,150,30.8,32.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1408C-5H-2-A,342,U1408,C,5,5-2,H,2,A,0,150,32.3,33.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,100 to 150 cm; mm- to cm ocre-colored sulfide layers and greenish glauconite/chorite layers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1408C-5H-3-A,342,U1408,C,5,5-3,H,3,A,0,150,33.8,35.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,0 to 46 cm; mm- to cm ocre-colored sulfide layers and greenish glauconite/chorite layers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1408C-5H-4-A,342,U1408,C,5,5-4,H,4,A,0,150,35.3,36.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1408C-5H-5-A,342,U1408,C,5,5-5,H,5,A,0,150,36.8,38.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1408C-5H-6-A,342,U1408,C,5,5-6,H,6,A,0,150,38.3,39.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1408C-5H-7-A,342,U1408,C,5,5-7,H,7,A,0,71,39.8,40.51,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1408C-5H-CC-A,342,U1408,C,5,5-CC,H,CC,A,0,20,40.51,40.71,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1408C-6H-1-A,342,U1408,C,6,6-1,H,1,A,0,150,40.3,41.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1408C-6H-2-A,342,U1408,C,6,6-2,H,2,A,0,150,41.8,43.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1408C-6H-3-A,342,U1408,C,6,6-3,H,3,A,0,151,43.3,44.81,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1408C-6H-4-A,342,U1408,C,6,6-4,H,4,A,0,151,44.81,46.32,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1408C-6H-5-A,342,U1408,C,6,6-5,H,5,A,0,151,46.32,47.83,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
